Rank 107639: 106640 - [000, 107639, 000] - HP: 247, STR: 897, VIT: 100, SPD: 12, LUK: 1, Attack: 132837, Defense: 83937, Current HP: 247, A Avg: 1106532, D Avg: 117511, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106727 - [000, 107639, 000] - HP: 209, STR: 1221, VIT: 71, SPD: 7, LUK: 1, Attack: 133323, Defense: 83999, Current HP: 209, A Avg: 1110580, D Avg: 117598, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106728 - [000, 107639, 000] - HP: 464, STR: 795, VIT: 82, SPD: 7, LUK: 1, Attack: 132684, Defense: 84010, Current HP: 464, A Avg: 1105257, D Avg: 117613, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106729 - [000, 107639, 000] - HP: 383, STR: 848, VIT: 60, SPD: 7, LUK: 1, Attack: 132764, Defense: 83988, Current HP: 383, A Avg: 1105924, D Avg: 117583, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106730 - [000, 107639, 000] - HP: 462, STR: 785, VIT: 104, SPD: 7, LUK: 1, Attack: 132669, Defense: 84032, Current HP: 462, A Avg: 1105132, D Avg: 117644, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106731 - [000, 107639, 000] - HP: 374, STR: 848, VIT: 50, SPD: 7, LUK: 2, Attack: 132764, Defense: 83978, Current HP: 374, A Avg: 1105924, D Avg: 117569, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106732 - [000, 107639, 000] - HP: 266, STR: 897, VIT: 93, SPD: 12, LUK: 1, Attack: 132837, Defense: 84021, Current HP: 266, A Avg: 1106532, D Avg: 117629, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106733 - [000, 107639, 000] - HP: 209, STR: 1753, VIT: 50, SPD: 7, LUK: 1, Attack: 134121, Defense: 83978, Current HP: 209, A Avg: 1117227, D Avg: 117569, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106734 - [000, 107639, 000] - HP: 220, STR: 1388, VIT: 166, SPD: 8, LUK: 1, Attack: 133574, Defense: 84094, Current HP: 220, A Avg: 1112671, D Avg: 117731, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106735 - [000, 107639, 000] - HP: 304, STR: 1221, VIT: 110, SPD: 7, LUK: 1, Attack: 133323, Defense: 84038, Current HP: 304, A Avg: 1110580, D Avg: 117653, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106736 - [000, 107639, 000] - HP: 209, STR: 865, VIT: 50, SPD: 7, LUK: 2, Attack: 132789, Defense: 83978, Current HP: 209, A Avg: 1106132, D Avg: 117569, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106737 - [000, 107639, 000] - HP: 440, STR: 975, VIT: 280, SPD: 9, LUK: 1, Attack: 132954, Defense: 84208, Current HP: 440, A Avg: 1107506, D Avg: 117891, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106738 - [000, 107639, 000] - HP: 437, STR: 1582, VIT: 76, SPD: 7, LUK: 1, Attack: 133865, Defense: 84004, Current HP: 437, A Avg: 1115095, D Avg: 117605, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106739 - [000, 107639, 000] - HP: 475, STR: 1301, VIT: 415, SPD: 7, LUK: 1, Attack: 133443, Defense: 84343, Current HP: 475, A Avg: 1111580, D Avg: 118080, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106740 - [000, 107639, 000] - HP: 352, STR: 814, VIT: 117, SPD: 7, LUK: 1, Attack: 132713, Defense: 84045, Current HP: 352, A Avg: 1105499, D Avg: 117662, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106741 - [000, 107639, 000] - HP: 304, STR: 1221, VIT: 93, SPD: 7, LUK: 1, Attack: 133323, Defense: 84021, Current HP: 304, A Avg: 1110580, D Avg: 117629, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106742 - [000, 107639, 000] - HP: 285, STR: 1283, VIT: 137, SPD: 9, LUK: 1, Attack: 133416, Defense: 84065, Current HP: 285, A Avg: 1111355, D Avg: 117690, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106743 - [000, 107639, 000] - HP: 206, STR: 810, VIT: 129, SPD: 7, LUK: 1, Attack: 132707, Defense: 85747, Current HP: 206, A Avg: 1105449, D Avg: 120045, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106744 - [000, 107639, 000] - HP: 196, STR: 821, VIT: 129, SPD: 7, LUK: 1, Attack: 132723, Defense: 85747, Current HP: 196, A Avg: 1105582, D Avg: 120045, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106745 - [000, 107639, 000] - HP: 294, STR: 810, VIT: 97, SPD: 7, LUK: 1, Attack: 132707, Defense: 85715, Current HP: 294, A Avg: 1105449, D Avg: 120000, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106746 - [000, 107639, 000] - HP: 236, STR: 810, VIT: 97, SPD: 14, LUK: 1, Attack: 132707, Defense: 85715, Current HP: 236, A Avg: 1105449, D Avg: 120000, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106747 - [000, 107639, 000] - HP: 216, STR: 1042, VIT: 107, SPD: 12, LUK: 1, Attack: 133055, Defense: 85725, Current HP: 216, A Avg: 1108348, D Avg: 120014, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106748 - [000, 107639, 000] - HP: 196, STR: 821, VIT: 159, SPD: 7, LUK: 1, Attack: 132723, Defense: 85777, Current HP: 196, A Avg: 1105582, D Avg: 120087, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106749 - [000, 107639, 000] - HP: 216, STR: 831, VIT: 107, SPD: 7, LUK: 2, Attack: 132738, Defense: 85725, Current HP: 216, A Avg: 1105707, D Avg: 120014, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106750 - [000, 107639, 000] - HP: 196, STR: 1258, VIT: 107, SPD: 7, LUK: 1, Attack: 133379, Defense: 85725, Current HP: 196, A Avg: 1111047, D Avg: 120014, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106751 - [000, 107639, 000] - HP: 444, STR: 821, VIT: 118, SPD: 7, LUK: 1, Attack: 132723, Defense: 85736, Current HP: 444, A Avg: 1105582, D Avg: 120030, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106752 - [000, 107639, 000] - HP: 356, STR: 873, VIT: 97, SPD: 7, LUK: 1, Attack: 132801, Defense: 85715, Current HP: 356, A Avg: 1106232, D Avg: 120000, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106753 - [000, 107639, 000] - HP: 455, STR: 810, VIT: 159, SPD: 7, LUK: 1, Attack: 132707, Defense: 85777, Current HP: 455, A Avg: 1105449, D Avg: 120087, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106754 - [000, 107639, 000] - HP: 363, STR: 873, VIT: 87, SPD: 7, LUK: 2, Attack: 132801, Defense: 85705, Current HP: 363, A Avg: 1106232, D Avg: 119986, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106755 - [000, 107639, 000] - HP: 256, STR: 926, VIT: 128, SPD: 12, LUK: 1, Attack: 132881, Defense: 85746, Current HP: 256, A Avg: 1106898, D Avg: 120044, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106756 - [000, 107639, 000] - HP: 196, STR: 1798, VIT: 87, SPD: 7, LUK: 1, Attack: 134189, Defense: 85705, Current HP: 196, A Avg: 1117794, D Avg: 119986, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106757 - [000, 107639, 000] - HP: 205, STR: 1427, VIT: 200, SPD: 8, LUK: 1, Attack: 133632, Defense: 85818, Current HP: 205, A Avg: 1113154, D Avg: 120145, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106758 - [000, 107639, 000] - HP: 296, STR: 1258, VIT: 145, SPD: 7, LUK: 1, Attack: 133379, Defense: 85763, Current HP: 296, A Avg: 1111047, D Avg: 120068, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106759 - [000, 107639, 000] - HP: 196, STR: 890, VIT: 87, SPD: 7, LUK: 2, Attack: 132827, Defense: 85705, Current HP: 196, A Avg: 1106448, D Avg: 119986, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106760 - [000, 107639, 000] - HP: 435, STR: 1002, VIT: 334, SPD: 9, LUK: 1, Attack: 132995, Defense: 85952, Current HP: 435, A Avg: 1107848, D Avg: 120332, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106761 - [000, 107639, 000] - HP: 436, STR: 1631, VIT: 112, SPD: 7, LUK: 1, Attack: 133938, Defense: 85730, Current HP: 436, A Avg: 1115703, D Avg: 120021, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106762 - [000, 107639, 000] - HP: 476, STR: 1333, VIT: 461, SPD: 7, LUK: 1, Attack: 133491, Defense: 86079, Current HP: 476, A Avg: 1111980, D Avg: 120510, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106763 - [000, 107639, 000] - HP: 340, STR: 839, VIT: 172, SPD: 7, LUK: 1, Attack: 132750, Defense: 85790, Current HP: 340, A Avg: 1105807, D Avg: 120105, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106764 - [000, 107639, 000] - HP: 296, STR: 1258, VIT: 128, SPD: 7, LUK: 1, Attack: 133379, Defense: 85746, Current HP: 296, A Avg: 1111047, D Avg: 120044, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106765 - [000, 107639, 000] - HP: 276, STR: 1320, VIT: 170, SPD: 9, LUK: 1, Attack: 133472, Defense: 85788, Current HP: 276, A Avg: 1111821, D Avg: 120103, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106766 - [000, 107639, 000] - HP: 241, STR: 806, VIT: 98, SPD: 7, LUK: 1, Attack: 132701, Defense: 84039, Current HP: 241, A Avg: 1105399, D Avg: 117654, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106767 - [000, 107639, 000] - HP: 231, STR: 816, VIT: 98, SPD: 7, LUK: 1, Attack: 132716, Defense: 84039, Current HP: 231, A Avg: 1105524, D Avg: 117654, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106768 - [000, 107639, 000] - HP: 353, STR: 806, VIT: 78, SPD: 7, LUK: 1, Attack: 132701, Defense: 84019, Current HP: 353, A Avg: 1105399, D Avg: 117626, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106769 - [000, 107639, 000] - HP: 269, STR: 806, VIT: 78, SPD: 14, LUK: 1, Attack: 132701, Defense: 84019, Current HP: 269, A Avg: 1105399, D Avg: 117626, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106770 - [000, 107639, 000] - HP: 250, STR: 1036, VIT: 89, SPD: 12, LUK: 1, Attack: 133046, Defense: 84030, Current HP: 250, A Avg: 1108273, D Avg: 117641, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106771 - [000, 107639, 000] - HP: 231, STR: 816, VIT: 130, SPD: 7, LUK: 1, Attack: 132716, Defense: 84071, Current HP: 231, A Avg: 1105524, D Avg: 117699, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106772 - [000, 107639, 000] - HP: 250, STR: 827, VIT: 89, SPD: 7, LUK: 2, Attack: 132732, Defense: 84030, Current HP: 250, A Avg: 1105657, D Avg: 117641, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106773 - [000, 107639, 000] - HP: 231, STR: 1252, VIT: 89, SPD: 7, LUK: 1, Attack: 133370, Defense: 84030, Current HP: 231, A Avg: 1110972, D Avg: 117641, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106774 - [000, 107639, 000] - HP: 498, STR: 816, VIT: 100, SPD: 7, LUK: 1, Attack: 132716, Defense: 84041, Current HP: 498, A Avg: 1105524, D Avg: 117657, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106775 - [000, 107639, 000] - HP: 422, STR: 869, VIT: 78, SPD: 7, LUK: 1, Attack: 132795, Defense: 84019, Current HP: 422, A Avg: 1106182, D Avg: 117626, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106776 - [000, 107639, 000] - HP: 488, STR: 806, VIT: 130, SPD: 7, LUK: 1, Attack: 132701, Defense: 84071, Current HP: 488, A Avg: 1105399, D Avg: 117699, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106777 - [000, 107639, 000] - HP: 400, STR: 869, VIT: 67, SPD: 7, LUK: 2, Attack: 132795, Defense: 84008, Current HP: 400, A Avg: 1106182, D Avg: 117611, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106778 - [000, 107639, 000] - HP: 288, STR: 921, VIT: 110, SPD: 12, LUK: 1, Attack: 132873, Defense: 84051, Current HP: 288, A Avg: 1106832, D Avg: 117671, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106779 - [000, 107639, 000] - HP: 231, STR: 1790, VIT: 67, SPD: 7, LUK: 1, Attack: 134177, Defense: 84008, Current HP: 231, A Avg: 1117694, D Avg: 117611, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106780 - [000, 107639, 000] - HP: 244, STR: 1420, VIT: 184, SPD: 8, LUK: 1, Attack: 133622, Defense: 84125, Current HP: 244, A Avg: 1113071, D Avg: 117774, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106781 - [000, 107639, 000] - HP: 326, STR: 1252, VIT: 128, SPD: 7, LUK: 1, Attack: 133370, Defense: 84069, Current HP: 326, A Avg: 1110972, D Avg: 117696, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106782 - [000, 107639, 000] - HP: 231, STR: 886, VIT: 67, SPD: 7, LUK: 2, Attack: 132821, Defense: 84008, Current HP: 231, A Avg: 1106398, D Avg: 117611, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106783 - [000, 107639, 000] - HP: 466, STR: 998, VIT: 307, SPD: 9, LUK: 1, Attack: 132989, Defense: 84248, Current HP: 466, A Avg: 1107798, D Avg: 117947, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106784 - [000, 107639, 000] - HP: 459, STR: 1623, VIT: 93, SPD: 7, LUK: 1, Attack: 133926, Defense: 84034, Current HP: 459, A Avg: 1115603, D Avg: 117647, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106785 - [000, 107639, 000] - HP: 497, STR: 1328, VIT: 441, SPD: 7, LUK: 1, Attack: 133484, Defense: 84382, Current HP: 497, A Avg: 1111921, D Avg: 118134, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106786 - [000, 107639, 000] - HP: 378, STR: 835, VIT: 142, SPD: 7, LUK: 1, Attack: 132744, Defense: 84083, Current HP: 378, A Avg: 1105757, D Avg: 117716, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106787 - [000, 107639, 000] - HP: 326, STR: 1252, VIT: 110, SPD: 7, LUK: 1, Attack: 133370, Defense: 84051, Current HP: 326, A Avg: 1110972, D Avg: 117671, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106788 - [000, 107639, 000] - HP: 307, STR: 1314, VIT: 154, SPD: 9, LUK: 1, Attack: 133463, Defense: 84095, Current HP: 307, A Avg: 1111746, D Avg: 117732, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106789 - [000, 107639, 000] - HP: 275, STR: 814, VIT: 101, SPD: 7, LUK: 1, Attack: 132713, Defense: 84341, Current HP: 275, A Avg: 1105499, D Avg: 118077, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106790 - [000, 107639, 000] - HP: 266, STR: 825, VIT: 101, SPD: 7, LUK: 1, Attack: 132729, Defense: 84341, Current HP: 266, A Avg: 1105632, D Avg: 118077, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106791 - [000, 107639, 000] - HP: 406, STR: 814, VIT: 80, SPD: 7, LUK: 1, Attack: 132713, Defense: 84320, Current HP: 406, A Avg: 1105499, D Avg: 118047, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106792 - [000, 107639, 000] - HP: 304, STR: 814, VIT: 80, SPD: 14, LUK: 1, Attack: 132713, Defense: 84320, Current HP: 304, A Avg: 1105499, D Avg: 118047, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106793 - [000, 107639, 000] - HP: 285, STR: 1047, VIT: 91, SPD: 12, LUK: 1, Attack: 133062, Defense: 84331, Current HP: 285, A Avg: 1108406, D Avg: 118063, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106794 - [000, 107639, 000] - HP: 266, STR: 825, VIT: 133, SPD: 7, LUK: 1, Attack: 132729, Defense: 84373, Current HP: 266, A Avg: 1105632, D Avg: 118122, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106795 - [000, 107639, 000] - HP: 285, STR: 835, VIT: 91, SPD: 7, LUK: 2, Attack: 132744, Defense: 84331, Current HP: 285, A Avg: 1105757, D Avg: 118063, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106796 - [000, 107639, 000] - HP: 266, STR: 1264, VIT: 91, SPD: 7, LUK: 1, Attack: 133388, Defense: 84331, Current HP: 266, A Avg: 1111122, D Avg: 118063, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106797 - [000, 107639, 000] - HP: 551, STR: 825, VIT: 102, SPD: 7, LUK: 1, Attack: 132729, Defense: 84342, Current HP: 551, A Avg: 1105632, D Avg: 118078, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106798 - [000, 107639, 000] - HP: 479, STR: 877, VIT: 80, SPD: 7, LUK: 1, Attack: 132807, Defense: 84320, Current HP: 479, A Avg: 1106282, D Avg: 118047, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106799 - [000, 107639, 000] - HP: 528, STR: 814, VIT: 133, SPD: 7, LUK: 1, Attack: 132713, Defense: 84373, Current HP: 528, A Avg: 1105499, D Avg: 118122, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106800 - [000, 107639, 000] - HP: 440, STR: 877, VIT: 69, SPD: 7, LUK: 2, Attack: 132807, Defense: 84309, Current HP: 440, A Avg: 1106282, D Avg: 118032, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106801 - [000, 107639, 000] - HP: 323, STR: 931, VIT: 113, SPD: 12, LUK: 1, Attack: 132888, Defense: 84353, Current HP: 323, A Avg: 1106957, D Avg: 118094, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106802 - [000, 107639, 000] - HP: 266, STR: 1805, VIT: 69, SPD: 7, LUK: 1, Attack: 134199, Defense: 84309, Current HP: 266, A Avg: 1117877, D Avg: 118032, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106803 - [000, 107639, 000] - HP: 280, STR: 1433, VIT: 186, SPD: 8, LUK: 1, Attack: 133641, Defense: 84426, Current HP: 280, A Avg: 1113229, D Avg: 118196, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106804 - [000, 107639, 000] - HP: 361, STR: 1264, VIT: 130, SPD: 7, LUK: 1, Attack: 133388, Defense: 84370, Current HP: 361, A Avg: 1111122, D Avg: 118117, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106805 - [000, 107639, 000] - HP: 266, STR: 894, VIT: 69, SPD: 7, LUK: 2, Attack: 132833, Defense: 84309, Current HP: 266, A Avg: 1106498, D Avg: 118032, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106806 - [000, 107639, 000] - HP: 503, STR: 1007, VIT: 310, SPD: 9, LUK: 1, Attack: 133002, Defense: 84550, Current HP: 503, A Avg: 1107906, D Avg: 118369, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106807 - [000, 107639, 000] - HP: 494, STR: 1639, VIT: 95, SPD: 7, LUK: 1, Attack: 133950, Defense: 84335, Current HP: 494, A Avg: 1115803, D Avg: 118068, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106808 - [000, 107639, 000] - HP: 532, STR: 1339, VIT: 444, SPD: 7, LUK: 1, Attack: 133500, Defense: 84684, Current HP: 532, A Avg: 1112054, D Avg: 118557, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106809 - [000, 107639, 000] - HP: 418, STR: 844, VIT: 146, SPD: 7, LUK: 1, Attack: 132758, Defense: 84386, Current HP: 418, A Avg: 1105874, D Avg: 118140, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106810 - [000, 107639, 000] - HP: 361, STR: 1264, VIT: 113, SPD: 7, LUK: 1, Attack: 133388, Defense: 84353, Current HP: 361, A Avg: 1111122, D Avg: 118094, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106811 - [000, 107639, 000] - HP: 342, STR: 1326, VIT: 156, SPD: 9, LUK: 1, Attack: 133481, Defense: 84396, Current HP: 342, A Avg: 1111896, D Avg: 118154, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106812 - [000, 107639, 000] - HP: 275, STR: 833, VIT: 114, SPD: 7, LUK: 1, Attack: 132741, Defense: 84978, Current HP: 275, A Avg: 1105732, D Avg: 118969, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
