Rank 1000: HP: 1363, STR: 1702, VIT: 1710, SPD: 56, LUK: 1, Attack: 87242, Defense: 91488, Current HP: 1363, A Avg: 91604, D Avg: 91488, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 902: HP: 1292, STR: 1760, VIT: 1801, SPD: 56, LUK: 2, Attack: 86260, Defense: 91579, Current HP: 1292, A Avg: 90573, D Avg: 91579, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 901: HP: 1273, STR: 2885, VIT: 1801, SPD: 56, LUK: 1, Attack: 87385, Defense: 91579, Current HP: 1273, A Avg: 91754, D Avg: 91579, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 900: HP: 931, STR: 1271, VIT: 5917, SPD: 56, LUK: 1, Attack: 87760, Defense: 91587, Current HP: 931, A Avg: 92148, D Avg: 91587, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 899: HP: 1298, STR: 931, VIT: 5917, SPD: 56, LUK: 1, Attack: 87420, Defense: 91587, Current HP: 1298, A Avg: 91791, D Avg: 91587, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 898: HP: 2088, STR: 1752, VIT: 1809, SPD: 56, LUK: 1, Attack: 86252, Defense: 91587, Current HP: 2088, A Avg: 90564, D Avg: 91587, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 897: HP: 1406, STR: 817, VIT: 1810, SPD: 63, LUK: 1, Attack: 86292, Defense: 91588, Current HP: 1406, A Avg: 90606, D Avg: 91588, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 896: HP: 1763, STR: 1036, VIT: 1810, SPD: 63, LUK: 1, Attack: 85686, Defense: 91588, Current HP: 1763, A Avg: 89970, D Avg: 91588, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 895: HP: 1710, STR: 1175, VIT: 1811, SPD: 66, LUK: 1, Attack: 85031, Defense: 91589, Current HP: 1710, A Avg: 89282, D Avg: 91589, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 894: HP: 946, STR: 1094, VIT: 1811, SPD: 56, LUK: 2, Attack: 85882, Defense: 91589, Current HP: 946, A Avg: 90176, D Avg: 91589, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 893: HP: 703, STR: 1960, VIT: 1811, SPD: 56, LUK: 1, Attack: 86748, Defense: 91589, Current HP: 703, A Avg: 91085, D Avg: 91589, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 892: HP: 703, STR: 1203, VIT: 1811, SPD: 56, LUK: 2, Attack: 85991, Defense: 91589, Current HP: 703, A Avg: 90290, D Avg: 91589, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 891: HP: 1542, STR: 1276, VIT: 1814, SPD: 66, LUK: 1, Attack: 85178, Defense: 91592, Current HP: 1542, A Avg: 89436, D Avg: 91592, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 890: HP: 1028, STR: 1394, VIT: 1814, SPD: 63, LUK: 1, Attack: 86232, Defense: 91592, Current HP: 1028, A Avg: 90543, D Avg: 91592, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 889: HP: 1330, STR: 2071, VIT: 1817, SPD: 90, LUK: 1, Attack: 86571, Defense: 91595, Current HP: 1330, A Avg: 90899, D Avg: 91595, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 888: HP: 1368, STR: 2885, VIT: 1817, SPD: 56, LUK: 1, Attack: 87385, Defense: 91595, Current HP: 1368, A Avg: 93938, D Avg: 91595, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 887: HP: 1710, STR: 1364, VIT: 1819, SPD: 66, LUK: 1, Attack: 85877, Defense: 91597, Current HP: 1710, A Avg: 90170, D Avg: 91597, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 886: HP: 1073, STR: 1046, VIT: 1819, SPD: 56, LUK: 1, Attack: 85834, Defense: 91597, Current HP: 1073, A Avg: 90125, D Avg: 91597, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 885: HP: 741, STR: 1046, VIT: 1819, SPD: 101, LUK: 1, Attack: 85834, Defense: 91597, Current HP: 741, A Avg: 90125, D Avg: 109916, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 884: HP: 1215, STR: 1094, VIT: 1819, SPD: 56, LUK: 1, Attack: 85882, Defense: 91597, Current HP: 1215, A Avg: 90176, D Avg: 91597, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 883: HP: 2641, STR: 989, VIT: 5933, SPD: 56, LUK: 1, Attack: 86841, Defense: 91603, Current HP: 2641, A Avg: 91183, D Avg: 91603, [Santoku[159, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 882: HP: 722, STR: 1046, VIT: 1827, SPD: 90, LUK: 1, Attack: 85834, Defense: 91605, Current HP: 722, A Avg: 90125, D Avg: 91605, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 881: HP: 722, STR: 1062, VIT: 1827, SPD: 56, LUK: 2, Attack: 85850, Defense: 91605, Current HP: 722, A Avg: 90142, D Avg: 91605, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 880: HP: 703, STR: 1954, VIT: 1827, SPD: 56, LUK: 1, Attack: 86742, Defense: 91605, Current HP: 703, A Avg: 91079, D Avg: 91605, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 879: HP: 1218, STR: 1054, VIT: 1835, SPD: 56, LUK: 1, Attack: 85842, Defense: 91613, Current HP: 1218, A Avg: 90134, D Avg: 91613, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 878: HP: 760, STR: 1046, VIT: 1843, SPD: 90, LUK: 1, Attack: 85834, Defense: 91621, Current HP: 760, A Avg: 90125, D Avg: 91621, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 877: HP: 798, STR: 1752, VIT: 1843, SPD: 56, LUK: 1, Attack: 86540, Defense: 91621, Current HP: 798, A Avg: 93030, D Avg: 91621, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 876: HP: 1026, STR: 1934, VIT: 1843, SPD: 56, LUK: 1, Attack: 87812, Defense: 91621, Current HP: 1026, A Avg: 92202, D Avg: 91621, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 875: HP: 988, STR: 2818, VIT: 1843, SPD: 56, LUK: 1, Attack: 88358, Defense: 91621, Current HP: 988, A Avg: 92775, D Avg: 91621, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 874: HP: 2333, STR: 1209, VIT: 5956, SPD: 56, LUK: 1, Attack: 86853, Defense: 91626, Current HP: 2333, A Avg: 91195, D Avg: 91626, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 873: HP: 1406, STR: 1607, VIT: 1854, SPD: 63, LUK: 1, Attack: 86445, Defense: 91632, Current HP: 1406, A Avg: 90767, D Avg: 91632, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 872: HP: 2225, STR: 1360, VIT: 1854, SPD: 63, LUK: 1, Attack: 86283, Defense: 91632, Current HP: 2225, A Avg: 90597, D Avg: 91632, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 871: HP: 924, STR: 727, VIT: 5969, SPD: 56, LUK: 1, Attack: 86280, Defense: 91639, Current HP: 924, A Avg: 108712, D Avg: 91639, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 870: HP: 1406, STR: 1086, VIT: 1865, SPD: 66, LUK: 1, Attack: 85274, Defense: 91643, Current HP: 1406, A Avg: 89537, D Avg: 91643, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 869: HP: 1358, STR: 1455, VIT: 1870, SPD: 66, LUK: 1, Attack: 85565, Defense: 91648, Current HP: 1358, A Avg: 89843, D Avg: 91648, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 868: HP: 1349, STR: 1351, VIT: 1872, SPD: 66, LUK: 1, Attack: 85351, Defense: 91650, Current HP: 1349, A Avg: 89618, D Avg: 91650, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 867: HP: 1691, STR: 1364, VIT: 1872, SPD: 66, LUK: 1, Attack: 85485, Defense: 91650, Current HP: 1691, A Avg: 89759, D Avg: 91650, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 866: HP: 1679, STR: 1627, VIT: 1872, SPD: 66, LUK: 1, Attack: 87375, Defense: 91650, Current HP: 1679, A Avg: 91743, D Avg: 91650, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 865: HP: 1490, STR: 1007, VIT: 1872, SPD: 63, LUK: 1, Attack: 86339, Defense: 91650, Current HP: 1490, A Avg: 90655, D Avg: 91650, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 864: HP: 1710, STR: 1889, VIT: 1873, SPD: 66, LUK: 1, Attack: 85999, Defense: 91651, Current HP: 1710, A Avg: 90298, D Avg: 91651, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 863: HP: 1900, STR: 764, VIT: 1875, SPD: 56, LUK: 1, Attack: 85472, Defense: 91653, Current HP: 1900, A Avg: 89745, D Avg: 91653, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 862: HP: 1884, STR: 1546, VIT: 1876, SPD: 66, LUK: 1, Attack: 86512, Defense: 91654, Current HP: 1884, A Avg: 90837, D Avg: 91654, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 861: HP: 1995, STR: 1351, VIT: 1881, SPD: 66, LUK: 1, Attack: 85669, Defense: 91659, Current HP: 1995, A Avg: 89952, D Avg: 91659, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 860: HP: 2109, STR: 2893, VIT: 5990, SPD: 56, LUK: 1, Attack: 87393, Defense: 91660, Current HP: 2109, A Avg: 91762, D Avg: 91660, [Divine Dragon Sword[181, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 859: HP: 712, STR: 96, VIT: 1882, SPD: 56, LUK: 1, Attack: 83822, Defense: 91660, Current HP: 712, A Avg: 88013, D Avg: 91660, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 858: HP: 703, STR: 78, VIT: 1882, SPD: 56, LUK: 1, Attack: 83804, Defense: 91660, Current HP: 703, A Avg: 87994, D Avg: 91660, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 857: HP: 712, STR: 96, VIT: 1882, SPD: 56, LUK: 1, Attack: 83861, Defense: 91660, Current HP: 712, A Avg: 88054, D Avg: 91660, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 856: HP: 703, STR: 78, VIT: 1882, SPD: 56, LUK: 1, Attack: 83843, Defense: 91660, Current HP: 703, A Avg: 88035, D Avg: 91660, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 855: HP: 712, STR: 75, VIT: 1882, SPD: 56, LUK: 1, Attack: 83847, Defense: 91660, Current HP: 712, A Avg: 88039, D Avg: 91660, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 854: HP: 703, STR: 83, VIT: 1882, SPD: 56, LUK: 1, Attack: 83855, Defense: 91660, Current HP: 703, A Avg: 88047, D Avg: 91660, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 853: HP: 712, STR: 132, VIT: 1882, SPD: 56, LUK: 1, Attack: 83943, Defense: 91660, Current HP: 712, A Avg: 88140, D Avg: 91660, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 852: HP: 703, STR: 140, VIT: 1882, SPD: 56, LUK: 1, Attack: 83951, Defense: 91660, Current HP: 703, A Avg: 88148, D Avg: 91660, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 851: HP: 712, STR: 179, VIT: 1882, SPD: 56, LUK: 1, Attack: 83951, Defense: 91660, Current HP: 712, A Avg: 88148, D Avg: 91660, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 850: HP: 703, STR: 187, VIT: 1882, SPD: 56, LUK: 1, Attack: 83959, Defense: 91660, Current HP: 703, A Avg: 88156, D Avg: 91660, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 849: HP: 712, STR: 171, VIT: 1882, SPD: 56, LUK: 1, Attack: 83995, Defense: 91660, Current HP: 712, A Avg: 88194, D Avg: 91660, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 848: HP: 703, STR: 132, VIT: 1882, SPD: 56, LUK: 1, Attack: 83956, Defense: 91660, Current HP: 703, A Avg: 88153, D Avg: 91660, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 847: HP: 712, STR: 187, VIT: 1882, SPD: 56, LUK: 1, Attack: 84030, Defense: 91660, Current HP: 712, A Avg: 88231, D Avg: 91660, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 846: HP: 703, STR: 195, VIT: 1882, SPD: 56, LUK: 1, Attack: 84038, Defense: 91660, Current HP: 703, A Avg: 88239, D Avg: 91660, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 845: HP: 731, STR: 257, VIT: 1882, SPD: 56, LUK: 1, Attack: 84146, Defense: 91660, Current HP: 731, A Avg: 88353, D Avg: 91660, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 844: HP: 722, STR: 195, VIT: 1882, SPD: 56, LUK: 1, Attack: 84084, Defense: 91660, Current HP: 722, A Avg: 88288, D Avg: 91660, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 843: HP: 712, STR: 96, VIT: 1882, SPD: 56, LUK: 1, Attack: 83864, Defense: 91660, Current HP: 712, A Avg: 88057, D Avg: 91660, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 842: HP: 703, STR: 78, VIT: 1882, SPD: 56, LUK: 1, Attack: 83846, Defense: 91660, Current HP: 703, A Avg: 88038, D Avg: 91660, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 841: HP: 712, STR: 279, VIT: 1882, SPD: 56, LUK: 1, Attack: 84402, Defense: 91660, Current HP: 712, A Avg: 88622, D Avg: 91660, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 840: HP: 703, STR: 211, VIT: 1882, SPD: 56, LUK: 1, Attack: 84334, Defense: 91660, Current HP: 703, A Avg: 88550, D Avg: 91660, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 839: HP: 731, STR: 332, VIT: 1882, SPD: 56, LUK: 1, Attack: 84338, Defense: 91660, Current HP: 731, A Avg: 88554, D Avg: 91660, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 838: HP: 722, STR: 249, VIT: 1882, SPD: 56, LUK: 1, Attack: 84255, Defense: 91660, Current HP: 722, A Avg: 88467, D Avg: 91660, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 837: HP: 722, STR: 171, VIT: 1882, SPD: 56, LUK: 1, Attack: 84164, Defense: 91660, Current HP: 722, A Avg: 88372, D Avg: 91660, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 836: HP: 712, STR: 132, VIT: 1882, SPD: 56, LUK: 1, Attack: 84125, Defense: 91660, Current HP: 712, A Avg: 88331, D Avg: 91660, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 835: HP: 1054, STR: 304, VIT: 1882, SPD: 56, LUK: 1, Attack: 84492, Defense: 91660, Current HP: 1054, A Avg: 88716, D Avg: 91660, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 834: HP: 1045, STR: 312, VIT: 1882, SPD: 56, LUK: 1, Attack: 84500, Defense: 91660, Current HP: 1045, A Avg: 88725, D Avg: 91660, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 833: HP: 722, STR: 257, VIT: 1882, SPD: 56, LUK: 1, Attack: 84256, Defense: 91660, Current HP: 722, A Avg: 88468, D Avg: 91660, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 832: HP: 712, STR: 195, VIT: 1882, SPD: 56, LUK: 1, Attack: 84194, Defense: 91660, Current HP: 712, A Avg: 88403, D Avg: 91660, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 831: HP: 1050, STR: 246, VIT: 1882, SPD: 56, LUK: 1, Attack: 84668, Defense: 91660, Current HP: 1050, A Avg: 88901, D Avg: 91660, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 830: HP: 1041, STR: 254, VIT: 1882, SPD: 56, LUK: 1, Attack: 84676, Defense: 91660, Current HP: 1041, A Avg: 88909, D Avg: 91660, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 829: HP: 731, STR: 86, VIT: 1882, SPD: 56, LUK: 1, Attack: 83861, Defense: 91660, Current HP: 731, A Avg: 88054, D Avg: 91660, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 828: HP: 722, STR: 129, VIT: 1882, SPD: 56, LUK: 1, Attack: 83904, Defense: 91660, Current HP: 722, A Avg: 88099, D Avg: 91660, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 827: HP: 769, STR: 70, VIT: 1882, SPD: 56, LUK: 1, Attack: 83972, Defense: 91660, Current HP: 769, A Avg: 88170, D Avg: 91660, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 826: HP: 760, STR: 107, VIT: 1882, SPD: 56, LUK: 1, Attack: 84009, Defense: 91660, Current HP: 760, A Avg: 88209, D Avg: 91660, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 825: HP: 1548, STR: 342, VIT: 1882, SPD: 56, LUK: 1, Attack: 86025, Defense: 91660, Current HP: 1548, A Avg: 90326, D Avg: 91660, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 824: HP: 1539, STR: 350, VIT: 1882, SPD: 56, LUK: 1, Attack: 86033, Defense: 91660, Current HP: 1539, A Avg: 90334, D Avg: 91660, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 823: HP: 712, STR: 684, VIT: 1882, SPD: 56, LUK: 1, Attack: 85340, Defense: 91660, Current HP: 712, A Avg: 89607, D Avg: 91660, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 822: HP: 703, STR: 692, VIT: 1882, SPD: 56, LUK: 1, Attack: 85348, Defense: 91660, Current HP: 703, A Avg: 89615, D Avg: 91660, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 821: HP: 712, STR: 96, VIT: 1882, SPD: 56, LUK: 1, Attack: 84937, Defense: 91660, Current HP: 712, A Avg: 89183, D Avg: 91660, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 820: HP: 703, STR: 78, VIT: 1882, SPD: 56, LUK: 1, Attack: 84919, Defense: 91660, Current HP: 703, A Avg: 89164, D Avg: 91660, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 819: HP: 902, STR: 70, VIT: 1882, SPD: 56, LUK: 1, Attack: 85038, Defense: 91660, Current HP: 902, A Avg: 89289, D Avg: 91660, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 818: HP: 893, STR: 107, VIT: 1882, SPD: 56, LUK: 1, Attack: 85075, Defense: 91660, Current HP: 893, A Avg: 89328, D Avg: 91660, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 817: HP: 1282, STR: 70, VIT: 1882, SPD: 56, LUK: 1, Attack: 92256, Defense: 91660, Current HP: 1282, A Avg: 96868, D Avg: 91660, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 816: HP: 1273, STR: 107, VIT: 1882, SPD: 56, LUK: 1, Attack: 92293, Defense: 91660, Current HP: 1273, A Avg: 96907, D Avg: 91660, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 815: HP: 4588, STR: 70, VIT: 1882, SPD: 56, LUK: 1, Attack: 85123, Defense: 91660, Current HP: 4588, A Avg: 89379, D Avg: 91660, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 814: HP: 4579, STR: 107, VIT: 1882, SPD: 56, LUK: 1, Attack: 85160, Defense: 91660, Current HP: 4579, A Avg: 89418, D Avg: 91660, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 813: HP: 1282, STR: 96, VIT: 1882, SPD: 56, LUK: 1, Attack: 86338, Defense: 91660, Current HP: 1282, A Avg: 90654, D Avg: 91660, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 812: HP: 1273, STR: 78, VIT: 1882, SPD: 56, LUK: 1, Attack: 86320, Defense: 91660, Current HP: 1273, A Avg: 90636, D Avg: 91660, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 811: HP: 712, STR: 1558, VIT: 1882, SPD: 56, LUK: 1, Attack: 86487, Defense: 91660, Current HP: 712, A Avg: 90811, D Avg: 91660, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 810: HP: 703, STR: 1566, VIT: 1882, SPD: 56, LUK: 1, Attack: 86495, Defense: 91660, Current HP: 703, A Avg: 90819, D Avg: 91660, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 809: HP: 712, STR: 2246, VIT: 1882, SPD: 56, LUK: 1, Attack: 86824, Defense: 91660, Current HP: 712, A Avg: 91165, D Avg: 91660, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 808: HP: 703, STR: 3099, VIT: 1882, SPD: 56, LUK: 1, Attack: 87677, Defense: 91660, Current HP: 703, A Avg: 92060, D Avg: 91660, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 807: HP: 712, STR: 690, VIT: 1882, SPD: 56, LUK: 1, Attack: 87741, Defense: 91660, Current HP: 712, A Avg: 92128, D Avg: 91660, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 806: HP: 703, STR: 510, VIT: 1882, SPD: 56, LUK: 1, Attack: 87561, Defense: 91660, Current HP: 703, A Avg: 91939, D Avg: 91660, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 805: HP: 712, STR: -54276, VIT: 1882, SPD: 56, LUK: 1, Attack: 44990, Defense: 91660, Current HP: 712, A Avg: 47239, D Avg: 91660, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
