Rank 1000: HP: 661, STR: 216, VIT: 417985, SPD: 18, LUK: 1, Attack: 84729, Defense: 501913, Current HP: 661, A Avg: 88965, D Avg: 501913, [Volcano[142, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 901: HP: 713, STR: 448, VIT: 418145, SPD: 18, LUK: 1, Attack: 86326, Defense: 502034, Current HP: 713, A Avg: 90642, D Avg: 502034, [God Hand[179, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 900: HP: 671, STR: 610, VIT: 418145, SPD: 18, LUK: 1, Attack: 86150, Defense: 502034, Current HP: 671, A Avg: 90457, D Avg: 502034, [Zodiac[184, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 899: HP: 892, STR: 214, VIT: 418174, SPD: 18, LUK: 1, Attack: 84922, Defense: 502037, Current HP: 892, A Avg: 89168, D Avg: 502037, [Thin Blade[158, 330, 330, 330], Titanium Shield[205, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 898: HP: 907, STR: 448, VIT: 418116, SPD: 18, LUK: 1, Attack: 86326, Defense: 502044, Current HP: 907, A Avg: 90642, D Avg: 502044, [God Hand[179, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 897: HP: 865, STR: 610, VIT: 418116, SPD: 18, LUK: 1, Attack: 86150, Defense: 502044, Current HP: 865, A Avg: 90457, D Avg: 502044, [Zodiac[184, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 896: HP: 825, STR: 284, VIT: 418209, SPD: 18, LUK: 1, Attack: 85928, Defense: 502046, Current HP: 825, A Avg: 90224, D Avg: 502046, [Gladius[162, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 895: HP: 802, STR: 257, VIT: 418107, SPD: 18, LUK: 1, Attack: 85589, Defense: 502048, Current HP: 802, A Avg: 89868, D Avg: 502048, [Tower[149, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 894: HP: 1826, STR: 2183, VIT: 418246, SPD: 18, LUK: 1, Attack: 87996, Defense: 502050, Current HP: 1826, A Avg: 92395, D Avg: 502050, [Spear of Regression[182, 330, 330, 330], Iron Shield[204, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 893: HP: 577, STR: 547, VIT: 418220, SPD: 18, LUK: 1, Attack: 85335, Defense: 502057, Current HP: 577, A Avg: 89601, D Avg: 502057, [Pulse Knife[165, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 892: HP: 797, STR: 448, VIT: 418130, SPD: 18, LUK: 1, Attack: 86326, Defense: 502058, Current HP: 797, A Avg: 90642, D Avg: 502058, [God Hand[179, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 891: HP: 755, STR: 610, VIT: 418130, SPD: 18, LUK: 1, Attack: 86150, Defense: 502058, Current HP: 755, A Avg: 90457, D Avg: 502058, [Zodiac[184, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 890: HP: 892, STR: 340, VIT: 418191, SPD: 18, LUK: 1, Attack: 86192, Defense: 502060, Current HP: 892, A Avg: 90501, D Avg: 502060, [Santoku[159, 330, 330, 330], Wooden Shield[203, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 889: HP: 1007, STR: 214, VIT: 418226, SPD: 18, LUK: 1, Attack: 84922, Defense: 502063, Current HP: 1007, A Avg: 89168, D Avg: 502063, [Thin Blade[158, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 888: HP: 818, STR: 268, VIT: 418124, SPD: 18, LUK: 1, Attack: 85311, Defense: 502065, Current HP: 818, A Avg: 89576, D Avg: 502065, [White Snake[160, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 887: HP: 892, STR: 340, VIT: 418203, SPD: 18, LUK: 1, Attack: 86192, Defense: 502066, Current HP: 892, A Avg: 90501, D Avg: 502066, [Santoku[159, 330, 330, 330], Titanium Shield[205, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 886: HP: 623, STR: 325, VIT: 418130, SPD: 18, LUK: 1, Attack: 86853, Defense: 502071, Current HP: 623, A Avg: 91195, D Avg: 502071, [Moon Knuckle[153, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 885: HP: 602, STR: 709, VIT: 418130, SPD: 18, LUK: 1, Attack: 86587, Defense: 502071, Current HP: 602, A Avg: 90916, D Avg: 502071, [Blue Sword[180, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 884: HP: 709, STR: 284, VIT: 418185, SPD: 18, LUK: 1, Attack: 85928, Defense: 502074, Current HP: 709, A Avg: 90224, D Avg: 502074, [Gladius[162, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 883: HP: 833, STR: 322, VIT: 418133, SPD: 18, LUK: 1, Attack: 86668, Defense: 502074, Current HP: 833, A Avg: 91001, D Avg: 502074, [Progress[147, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 882: HP: 776, STR: 583, VIT: 418278, SPD: 18, LUK: 1, Attack: 85917, Defense: 502082, Current HP: 776, A Avg: 90212, D Avg: 502082, [Impulse[166, 330, 330, 330], Iron Shield[204, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 881: HP: 902, STR: 284, VIT: 418156, SPD: 18, LUK: 1, Attack: 85928, Defense: 502084, Current HP: 902, A Avg: 90224, D Avg: 502084, [Gladius[162, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 880: HP: 461, STR: 547, VIT: 418197, SPD: 18, LUK: 1, Attack: 85335, Defense: 502086, Current HP: 461, A Avg: 89601, D Avg: 502086, [Pulse Knife[165, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 879: HP: 1007, STR: 340, VIT: 418255, SPD: 18, LUK: 1, Attack: 86192, Defense: 502092, Current HP: 1007, A Avg: 90501, D Avg: 502092, [Santoku[159, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 878: HP: 892, STR: 214, VIT: 418203, SPD: 18, LUK: 1, Attack: 84922, Defense: 502092, Current HP: 892, A Avg: 89168, D Avg: 502092, [Thin Blade[158, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 877: HP: 655, STR: 547, VIT: 418168, SPD: 18, LUK: 1, Attack: 85335, Defense: 502096, Current HP: 655, A Avg: 89601, D Avg: 502096, [Pulse Knife[165, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 876: HP: 793, STR: 284, VIT: 418171, SPD: 18, LUK: 1, Attack: 85928, Defense: 502099, Current HP: 793, A Avg: 90224, D Avg: 502099, [Gladius[162, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 875: HP: 1085, STR: 214, VIT: 418174, SPD: 18, LUK: 1, Attack: 84922, Defense: 502102, Current HP: 1085, A Avg: 89168, D Avg: 502102, [Thin Blade[158, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 874: HP: 1826, STR: 2183, VIT: 418238, SPD: 18, LUK: 1, Attack: 87996, Defense: 502107, Current HP: 1826, A Avg: 92395, D Avg: 502107, [Spear of Regression[182, 330, 330, 330], Wooden Shield[203, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 873: HP: 545, STR: 547, VIT: 418182, SPD: 18, LUK: 1, Attack: 85335, Defense: 502110, Current HP: 545, A Avg: 89601, D Avg: 502110, [Pulse Knife[165, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 872: HP: 1826, STR: 2183, VIT: 418249, SPD: 18, LUK: 1, Attack: 87996, Defense: 502112, Current HP: 1826, A Avg: 92395, D Avg: 502112, [Spear of Regression[182, 330, 330, 330], Titanium Shield[205, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 871: HP: 976, STR: 214, VIT: 418188, SPD: 18, LUK: 1, Attack: 84922, Defense: 502116, Current HP: 976, A Avg: 89168, D Avg: 502116, [Thin Blade[158, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 870: HP: 892, STR: 340, VIT: 418232, SPD: 18, LUK: 1, Attack: 86192, Defense: 502121, Current HP: 892, A Avg: 90501, D Avg: 502121, [Santoku[159, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 869: HP: 854, STR: 466, VIT: 418182, SPD: 18, LUK: 1, Attack: 86344, Defense: 502123, Current HP: 854, A Avg: 90661, D Avg: 502123, [God Hand[179, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 868: HP: 812, STR: 628, VIT: 418182, SPD: 18, LUK: 1, Attack: 86168, Defense: 502123, Current HP: 812, A Avg: 90476, D Avg: 502123, [Zodiac[184, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 867: HP: 1085, STR: 340, VIT: 418203, SPD: 18, LUK: 1, Attack: 86192, Defense: 502131, Current HP: 1085, A Avg: 90501, D Avg: 502131, [Santoku[159, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 866: HP: 776, STR: 583, VIT: 418269, SPD: 18, LUK: 1, Attack: 85917, Defense: 502138, Current HP: 776, A Avg: 90212, D Avg: 502138, [Impulse[166, 330, 330, 330], Wooden Shield[203, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 865: HP: 1942, STR: 2183, VIT: 418301, SPD: 18, LUK: 1, Attack: 87996, Defense: 502138, Current HP: 1942, A Avg: 92395, D Avg: 502138, [Spear of Regression[182, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 864: HP: 776, STR: 583, VIT: 418281, SPD: 18, LUK: 1, Attack: 85917, Defense: 502144, Current HP: 776, A Avg: 90212, D Avg: 502144, [Impulse[166, 330, 330, 330], Titanium Shield[205, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 863: HP: 976, STR: 340, VIT: 418217, SPD: 18, LUK: 1, Attack: 86192, Defense: 502145, Current HP: 976, A Avg: 90501, D Avg: 502145, [Santoku[159, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 862: HP: 850, STR: 302, VIT: 418223, SPD: 18, LUK: 1, Attack: 85946, Defense: 502164, Current HP: 850, A Avg: 90243, D Avg: 502164, [Gladius[162, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 861: HP: 661, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 83884, Defense: 502164, Current HP: 661, A Avg: 88078, D Avg: 502164, [Wooden Stick[101, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 860: HP: 661, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 83923, Defense: 502164, Current HP: 661, A Avg: 88119, D Avg: 502164, [Club[102, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 859: HP: 661, STR: 163, VIT: 417924, SPD: 18, LUK: 1, Attack: 83935, Defense: 502164, Current HP: 661, A Avg: 88131, D Avg: 502164, [Short Sword[103, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 858: HP: 661, STR: 183, VIT: 417924, SPD: 18, LUK: 1, Attack: 83994, Defense: 502164, Current HP: 661, A Avg: 88193, D Avg: 502164, [Long Sword[104, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 857: HP: 661, STR: 190, VIT: 417924, SPD: 18, LUK: 1, Attack: 83962, Defense: 502164, Current HP: 661, A Avg: 88160, D Avg: 502164, [Wasp Knife[105, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 856: HP: 661, STR: 174, VIT: 417924, SPD: 18, LUK: 1, Attack: 83998, Defense: 502164, Current HP: 661, A Avg: 88197, D Avg: 502164, [Stun Knuckle[106, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 855: HP: 661, STR: 199, VIT: 417924, SPD: 18, LUK: 1, Attack: 84042, Defense: 502164, Current HP: 661, A Avg: 88244, D Avg: 502164, [Battle Scythe[107, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 854: HP: 682, STR: 199, VIT: 417924, SPD: 18, LUK: 1, Attack: 84088, Defense: 502164, Current HP: 682, A Avg: 88292, D Avg: 502164, [Iron Lumps[108, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 853: HP: 661, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 83926, Defense: 502164, Current HP: 661, A Avg: 88122, D Avg: 502164, [Decorative Swords[109, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 852: HP: 661, STR: 217, VIT: 417924, SPD: 18, LUK: 1, Attack: 84340, Defense: 502164, Current HP: 661, A Avg: 88557, D Avg: 502164, [Pinpoint[112, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 851: HP: 682, STR: 216, VIT: 417924, SPD: 18, LUK: 1, Attack: 84222, Defense: 502164, Current HP: 682, A Avg: 88433, D Avg: 502164, [Great Iron Mass[122, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 850: HP: 671, STR: 174, VIT: 417924, SPD: 18, LUK: 1, Attack: 84167, Defense: 502164, Current HP: 671, A Avg: 88375, D Avg: 502164, [Sword of Wood[124, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 849: HP: 776, STR: 241, VIT: 417924, SPD: 18, LUK: 1, Attack: 84429, Defense: 502164, Current HP: 776, A Avg: 88650, D Avg: 502164, [Sword of the Spirit Tree[125, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 848: HP: 671, STR: 199, VIT: 417924, SPD: 18, LUK: 1, Attack: 84198, Defense: 502164, Current HP: 671, A Avg: 88407, D Avg: 502164, [Greatsword[127, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 847: HP: 772, STR: 221, VIT: 417924, SPD: 18, LUK: 1, Attack: 84643, Defense: 502164, Current HP: 772, A Avg: 88875, D Avg: 502164, [Dreaming Sword[128, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 846: HP: 682, STR: 176, VIT: 417924, SPD: 18, LUK: 1, Attack: 83951, Defense: 502164, Current HP: 682, A Avg: 88148, D Avg: 502164, [Peacemaker[131, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 845: HP: 724, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 84060, Defense: 502164, Current HP: 724, A Avg: 88263, D Avg: 502164, [Daydream[132, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 844: HP: 1060, STR: 239, VIT: 417924, SPD: 18, LUK: 1, Attack: 85922, Defense: 502164, Current HP: 1060, A Avg: 90218, D Avg: 502164, [Dancing[155, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 843: HP: 661, STR: 354, VIT: 417924, SPD: 18, LUK: 1, Attack: 85010, Defense: 502164, Current HP: 661, A Avg: 89260, D Avg: 502164, [Penetra[161, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 842: HP: 661, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 84999, Defense: 502164, Current HP: 661, A Avg: 89248, D Avg: 502164, [Grand Slam[163, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 841: HP: 871, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 85126, Defense: 502164, Current HP: 871, A Avg: 89382, D Avg: 502164, [Cluster Bomb[170, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 840: HP: 1291, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 92344, Defense: 502164, Current HP: 1291, A Avg: 96961, D Avg: 502164, [Big Bang[171, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 839: HP: 1795, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 85211, Defense: 502164, Current HP: 1795, A Avg: 89471, D Avg: 502164, [Common Key[174, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 838: HP: 1291, STR: 158, VIT: 417924, SPD: 18, LUK: 1, Attack: 86400, Defense: 502164, Current HP: 1291, A Avg: 90720, D Avg: 502164, [Droid Hammer[177, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 837: HP: 661, STR: 932, VIT: 417924, SPD: 18, LUK: 1, Attack: 85861, Defense: 502164, Current HP: 661, A Avg: 90154, D Avg: 502164, [Jack Knife[185, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 836: HP: 661, STR: 806, VIT: 417924, SPD: 18, LUK: 1, Attack: 85384, Defense: 502164, Current HP: 661, A Avg: 89653, D Avg: 502164, [Magical[187, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 835: HP: 661, STR: 419, VIT: 417924, SPD: 18, LUK: 1, Attack: 87470, Defense: 502164, Current HP: 661, A Avg: 91843, D Avg: 502164, [Tekken[188, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 834: HP: 661, STR: -16026, VIT: 417924, SPD: 18, LUK: 1, Attack: 83240, Defense: 502164, Current HP: 661, A Avg: 87402, D Avg: 502164, [Sword of Evil[189, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 833: HP: 661, STR: 1166, VIT: 417924, SPD: 18, LUK: 1, Attack: 88827, Defense: 502164, Current HP: 661, A Avg: 93268, D Avg: 502164, [Neural Edge[190, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 832: HP: 1826, STR: 2183, VIT: 418278, SPD: 18, LUK: 1, Attack: 87996, Defense: 502167, Current HP: 1826, A Avg: 92395, D Avg: 502167, [Spear of Regression[182, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 831: HP: 892, STR: 583, VIT: 418333, SPD: 18, LUK: 1, Attack: 85917, Defense: 502170, Current HP: 892, A Avg: 90212, D Avg: 502170, [Impulse[166, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 830: HP: 602, STR: 565, VIT: 418235, SPD: 18, LUK: 1, Attack: 85353, Defense: 502176, Current HP: 602, A Avg: 89620, D Avg: 502176, [Pulse Knife[165, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 829: HP: 2020, STR: 2183, VIT: 418249, SPD: 18, LUK: 1, Attack: 87996, Defense: 502177, Current HP: 2020, A Avg: 92395, D Avg: 502177, [Spear of Regression[182, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 828: HP: 461, STR: 124, VIT: 418374, SPD: 18, LUK: 1, Attack: 84512, Defense: 502178, Current HP: 461, A Avg: 88737, D Avg: 502178, [Encryption Key[173, 330, 330, 330], Iron Shield[204, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 827: HP: 1595, STR: 529, VIT: 418374, SPD: 18, LUK: 1, Attack: 88411, Defense: 502178, Current HP: 1595, A Avg: 92831, D Avg: 502178, [Wild Card[175, 330, 330, 330], Iron Shield[204, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 826: HP: 461, STR: 318, VIT: 418374, SPD: 18, LUK: 1, Attack: 85962, Defense: 502178, Current HP: 461, A Avg: 90260, D Avg: 502178, [Portal Sword[176, 330, 330, 330], Iron Shield[204, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 825: HP: 1033, STR: 232, VIT: 418240, SPD: 18, LUK: 1, Attack: 84940, Defense: 502181, Current HP: 1033, A Avg: 89187, D Avg: 502181, [Thin Blade[158, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 824: HP: 755, STR: 219, VIT: 417942, SPD: 18, LUK: 1, Attack: 84186, Defense: 502182, Current HP: 755, A Avg: 88395, D Avg: 502182, [Phantom Sword[117, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 823: HP: 661, STR: 199, VIT: 417950, SPD: 18, LUK: 1, Attack: 84075, Defense: 502190, Current HP: 661, A Avg: 88278, D Avg: 502190, [Tornado[111, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 822: HP: 755, STR: 190, VIT: 417950, SPD: 18, LUK: 1, Attack: 84215, Defense: 502190, Current HP: 755, A Avg: 88425, D Avg: 502190, [Fairy Sword[113, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 821: HP: 661, STR: 225, VIT: 417950, SPD: 18, LUK: 1, Attack: 84374, Defense: 502190, Current HP: 661, A Avg: 88592, D Avg: 502190, [Giant Tornado[114, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 820: HP: 676, STR: 199, VIT: 417950, SPD: 18, LUK: 1, Attack: 84015, Defense: 502190, Current HP: 676, A Avg: 88215, D Avg: 502190, [Hand Axe[140, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 819: HP: 682, STR: 207, VIT: 417950, SPD: 18, LUK: 1, Attack: 84200, Defense: 502190, Current HP: 682, A Avg: 88410, D Avg: 502190, [Wooden Boomerang[167, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 818: HP: 1910, STR: 2183, VIT: 418264, SPD: 18, LUK: 1, Attack: 87996, Defense: 502192, Current HP: 1910, A Avg: 92395, D Avg: 502192, [Spear of Regression[182, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 817: HP: 718, STR: 203, VIT: 417953, SPD: 18, LUK: 1, Attack: 84001, Defense: 502193, Current HP: 718, A Avg: 88201, D Avg: 502193, [Ninja[135, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 816: HP: 671, STR: 190, VIT: 417953, SPD: 18, LUK: 1, Attack: 84033, Defense: 502193, Current HP: 671, A Avg: 88234, D Avg: 502193, [Salamander[110, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 815: HP: 661, STR: 207, VIT: 417953, SPD: 18, LUK: 1, Attack: 84291, Defense: 502193, Current HP: 661, A Avg: 88505, D Avg: 502193, [Phantom Scythe[116, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 814: HP: 671, STR: 190, VIT: 417953, SPD: 18, LUK: 1, Attack: 84062, Defense: 502193, Current HP: 671, A Avg: 88265, D Avg: 502193, [Undine[118, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 813: HP: 671, STR: 190, VIT: 417953, SPD: 18, LUK: 1, Attack: 84089, Defense: 502193, Current HP: 671, A Avg: 88293, D Avg: 502193, [Sylph[119, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 812: HP: 671, STR: 190, VIT: 417953, SPD: 18, LUK: 1, Attack: 84116, Defense: 502193, Current HP: 671, A Avg: 88321, D Avg: 502193, [Gnome[120, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 811: HP: 678, STR: 199, VIT: 417956, SPD: 18, LUK: 1, Attack: 84205, Defense: 502196, Current HP: 678, A Avg: 88415, D Avg: 502196, [Crescent[141, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 810: HP: 776, STR: 583, VIT: 418310, SPD: 18, LUK: 1, Attack: 85917, Defense: 502199, Current HP: 776, A Avg: 90212, D Avg: 502199, [Impulse[166, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
