Rank 1000: HP: 399, STR: 566, VIT: 462, SPD: 19, LUK: 1, Attack: 85222, Defense: 90240, Current HP: 399, A Avg: 89483, D Avg: 90240, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 900: HP: 450, STR: 366, VIT: 494, SPD: 19, LUK: 1, Attack: 84268, Defense: 90272, Current HP: 450, A Avg: 88481, D Avg: 90272, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 899: HP: 342, STR: 366, VIT: 494, SPD: 16, LUK: 1, Attack: 86894, Defense: 90272, Current HP: 342, A Avg: 91238, D Avg: 90272, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 898: HP: 847, STR: 158, VIT: 494, SPD: 16, LUK: 2, Attack: 84866, Defense: 90272, Current HP: 847, A Avg: 89109, D Avg: 90272, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 897: HP: 617, STR: 439, VIT: 494, SPD: 16, LUK: 1, Attack: 85147, Defense: 90272, Current HP: 617, A Avg: 89404, D Avg: 90272, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 896: HP: 617, STR: 187, VIT: 494, SPD: 16, LUK: 2, Attack: 84895, Defense: 90272, Current HP: 617, A Avg: 89139, D Avg: 90272, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 895: HP: 513, STR: 318, VIT: 494, SPD: 25, LUK: 1, Attack: 86196, Defense: 90272, Current HP: 513, A Avg: 90505, D Avg: 90272, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 894: HP: 551, STR: 635, VIT: 494, SPD: 16, LUK: 1, Attack: 86513, Defense: 90272, Current HP: 551, A Avg: 93001, D Avg: 90272, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 893: HP: 323, STR: 920, VIT: 494, SPD: 16, LUK: 1, Attack: 86798, Defense: 90272, Current HP: 323, A Avg: 91137, D Avg: 90272, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 892: HP: 475, STR: 549, VIT: 494, SPD: 25, LUK: 1, Attack: 86089, Defense: 90272, Current HP: 475, A Avg: 90393, D Avg: 90272, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 891: HP: 513, STR: 803, VIT: 494, SPD: 16, LUK: 1, Attack: 86343, Defense: 90272, Current HP: 513, A Avg: 92818, D Avg: 90272, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 890: HP: 532, STR: 361, VIT: 496, SPD: 16, LUK: 1, Attack: 86707, Defense: 90274, Current HP: 532, A Avg: 91042, D Avg: 90274, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 889: HP: 522, STR: 389, VIT: 499, SPD: 19, LUK: 1, Attack: 84902, Defense: 90277, Current HP: 522, A Avg: 89147, D Avg: 90277, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 888: HP: 348, STR: 406, VIT: 499, SPD: 16, LUK: 1, Attack: 85194, Defense: 90277, Current HP: 348, A Avg: 89453, D Avg: 90277, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 887: HP: 266, STR: 406, VIT: 499, SPD: 29, LUK: 1, Attack: 85194, Defense: 90277, Current HP: 266, A Avg: 89453, D Avg: 108332, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 886: HP: 415, STR: 454, VIT: 499, SPD: 16, LUK: 1, Attack: 85242, Defense: 90277, Current HP: 415, A Avg: 89504, D Avg: 90277, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 885: HP: 350, STR: 348, VIT: 499, SPD: 17, LUK: 1, Attack: 84289, Defense: 90277, Current HP: 350, A Avg: 105361, D Avg: 90277, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 884: HP: 471, STR: 237, VIT: 500, SPD: 25, LUK: 1, Attack: 85881, Defense: 90278, Current HP: 471, A Avg: 90175, D Avg: 90278, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 883: HP: 471, STR: 188, VIT: 500, SPD: 16, LUK: 2, Attack: 85832, Defense: 90278, Current HP: 471, A Avg: 90123, D Avg: 90278, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 882: HP: 452, STR: 332, VIT: 500, SPD: 16, LUK: 1, Attack: 85976, Defense: 90278, Current HP: 452, A Avg: 90274, D Avg: 90278, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 881: HP: 440, STR: 410, VIT: 501, SPD: 17, LUK: 1, Attack: 85508, Defense: 90279, Current HP: 440, A Avg: 106885, D Avg: 90279, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 880: HP: 350, STR: 394, VIT: 501, SPD: 17, LUK: 1, Attack: 85219, Defense: 90279, Current HP: 350, A Avg: 106523, D Avg: 90279, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 879: HP: 410, STR: 348, VIT: 501, SPD: 17, LUK: 1, Attack: 85160, Defense: 90279, Current HP: 410, A Avg: 106450, D Avg: 90279, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 878: HP: 942, STR: 110, VIT: 502, SPD: 16, LUK: 1, Attack: 84818, Defense: 90280, Current HP: 942, A Avg: 89058, D Avg: 90280, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 877: HP: 655, STR: 110, VIT: 502, SPD: 29, LUK: 1, Attack: 84818, Defense: 90280, Current HP: 655, A Avg: 89058, D Avg: 108336, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 876: HP: 1071, STR: 158, VIT: 502, SPD: 16, LUK: 1, Attack: 84866, Defense: 90280, Current HP: 1071, A Avg: 89109, D Avg: 90280, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 875: HP: 350, STR: 513, VIT: 503, SPD: 17, LUK: 1, Attack: 85247, Defense: 90281, Current HP: 350, A Avg: 106558, D Avg: 90281, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 874: HP: 619, STR: 487, VIT: 504, SPD: 18, LUK: 1, Attack: 85325, Defense: 90282, Current HP: 619, A Avg: 89591, D Avg: 90282, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 873: HP: 913, STR: 380, VIT: 504, SPD: 18, LUK: 1, Attack: 85303, Defense: 90282, Current HP: 913, A Avg: 89568, D Avg: 90282, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 872: HP: 386, STR: 361, VIT: 504, SPD: 17, LUK: 1, Attack: 84393, Defense: 90282, Current HP: 386, A Avg: 105491, D Avg: 90282, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 871: HP: 456, STR: 306, VIT: 505, SPD: 19, LUK: 1, Attack: 84494, Defense: 90283, Current HP: 456, A Avg: 88718, D Avg: 90283, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 870: HP: 619, STR: 257, VIT: 505, SPD: 18, LUK: 1, Attack: 85732, Defense: 90283, Current HP: 619, A Avg: 90018, D Avg: 90283, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 869: HP: 713, STR: 336, VIT: 505, SPD: 18, LUK: 1, Attack: 84986, Defense: 90283, Current HP: 713, A Avg: 89235, D Avg: 90283, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 868: HP: 247, STR: 406, VIT: 507, SPD: 25, LUK: 1, Attack: 85194, Defense: 90285, Current HP: 247, A Avg: 89453, D Avg: 90285, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 867: HP: 247, STR: 422, VIT: 507, SPD: 16, LUK: 2, Attack: 85210, Defense: 90285, Current HP: 247, A Avg: 89470, D Avg: 90285, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 866: HP: 228, STR: 794, VIT: 507, SPD: 16, LUK: 1, Attack: 85582, Defense: 90285, Current HP: 228, A Avg: 89861, D Avg: 90285, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 865: HP: 835, STR: 180, VIT: 508, SPD: 16, LUK: 1, Attack: 85824, Defense: 90286, Current HP: 835, A Avg: 90115, D Avg: 90286, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 864: HP: 503, STR: 414, VIT: 509, SPD: 18, LUK: 1, Attack: 85252, Defense: 90287, Current HP: 503, A Avg: 89514, D Avg: 90287, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 863: HP: 408, STR: 415, VIT: 510, SPD: 19, LUK: 1, Attack: 84525, Defense: 90288, Current HP: 408, A Avg: 88751, D Avg: 90288, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 862: HP: 636, STR: 110, VIT: 510, SPD: 25, LUK: 1, Attack: 84818, Defense: 90288, Current HP: 636, A Avg: 89058, D Avg: 90288, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 861: HP: 636, STR: 126, VIT: 510, SPD: 16, LUK: 2, Attack: 84834, Defense: 90288, Current HP: 636, A Avg: 89075, D Avg: 90288, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 860: HP: 617, STR: 258, VIT: 510, SPD: 16, LUK: 1, Attack: 84966, Defense: 90288, Current HP: 617, A Avg: 89214, D Avg: 90288, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 859: HP: 847, STR: 270, VIT: 510, SPD: 16, LUK: 2, Attack: 86122, Defense: 90288, Current HP: 847, A Avg: 90428, D Avg: 90288, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 858: HP: 617, STR: 621, VIT: 510, SPD: 16, LUK: 1, Attack: 86473, Defense: 90288, Current HP: 617, A Avg: 90796, D Avg: 90288, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 857: HP: 617, STR: 299, VIT: 510, SPD: 16, LUK: 2, Attack: 86151, Defense: 90288, Current HP: 617, A Avg: 90458, D Avg: 90288, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 856: HP: 399, STR: 376, VIT: 512, SPD: 19, LUK: 1, Attack: 84376, Defense: 90290, Current HP: 399, A Avg: 88594, D Avg: 90290, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 855: HP: 503, STR: 389, VIT: 512, SPD: 19, LUK: 1, Attack: 84510, Defense: 90290, Current HP: 503, A Avg: 88735, D Avg: 90290, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 854: HP: 492, STR: 457, VIT: 512, SPD: 19, LUK: 1, Attack: 86205, Defense: 90290, Current HP: 492, A Avg: 90515, D Avg: 90290, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 853: HP: 522, STR: 540, VIT: 513, SPD: 19, LUK: 1, Attack: 84650, Defense: 90291, Current HP: 522, A Avg: 88882, D Avg: 90291, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 852: HP: 493, STR: 414, VIT: 515, SPD: 16, LUK: 1, Attack: 85202, Defense: 90293, Current HP: 493, A Avg: 89462, D Avg: 90293, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 851: HP: 350, STR: 558, VIT: 515, SPD: 17, LUK: 1, Attack: 85396, Defense: 90293, Current HP: 350, A Avg: 106745, D Avg: 90293, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 850: HP: 630, STR: 456, VIT: 515, SPD: 17, LUK: 1, Attack: 85379, Defense: 90293, Current HP: 630, A Avg: 106723, D Avg: 90293, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 849: HP: 554, STR: 441, VIT: 516, SPD: 19, LUK: 1, Attack: 85407, Defense: 90294, Current HP: 554, A Avg: 89677, D Avg: 90294, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 848: HP: 509, STR: 205, VIT: 516, SPD: 25, LUK: 1, Attack: 85849, Defense: 90294, Current HP: 509, A Avg: 90141, D Avg: 90294, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 847: HP: 547, STR: 332, VIT: 516, SPD: 16, LUK: 1, Attack: 85976, Defense: 90294, Current HP: 547, A Avg: 92424, D Avg: 90294, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 846: HP: 350, STR: 337, VIT: 516, SPD: 17, LUK: 1, Attack: 85812, Defense: 90294, Current HP: 350, A Avg: 107265, D Avg: 90294, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 845: HP: 440, STR: 413, VIT: 516, SPD: 17, LUK: 1, Attack: 85063, Defense: 90294, Current HP: 440, A Avg: 106328, D Avg: 90294, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 844: HP: 237, STR: 41, VIT: 517, SPD: 16, LUK: 1, Attack: 83767, Defense: 90295, Current HP: 237, A Avg: 87955, D Avg: 90295, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 843: HP: 228, STR: 38, VIT: 517, SPD: 16, LUK: 1, Attack: 83764, Defense: 90295, Current HP: 228, A Avg: 87952, D Avg: 90295, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 842: HP: 237, STR: 41, VIT: 517, SPD: 16, LUK: 1, Attack: 83806, Defense: 90295, Current HP: 237, A Avg: 87996, D Avg: 90295, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 841: HP: 228, STR: 38, VIT: 517, SPD: 16, LUK: 1, Attack: 83803, Defense: 90295, Current HP: 228, A Avg: 87993, D Avg: 90295, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 840: HP: 237, STR: 35, VIT: 517, SPD: 16, LUK: 1, Attack: 83807, Defense: 90295, Current HP: 237, A Avg: 87997, D Avg: 90295, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 839: HP: 228, STR: 43, VIT: 517, SPD: 16, LUK: 1, Attack: 83815, Defense: 90295, Current HP: 228, A Avg: 88005, D Avg: 90295, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 838: HP: 237, STR: 52, VIT: 517, SPD: 16, LUK: 1, Attack: 83863, Defense: 90295, Current HP: 237, A Avg: 88056, D Avg: 90295, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 837: HP: 228, STR: 60, VIT: 517, SPD: 16, LUK: 1, Attack: 83871, Defense: 90295, Current HP: 228, A Avg: 88064, D Avg: 90295, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 836: HP: 237, STR: 59, VIT: 517, SPD: 16, LUK: 1, Attack: 83831, Defense: 90295, Current HP: 237, A Avg: 88022, D Avg: 90295, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 835: HP: 228, STR: 67, VIT: 517, SPD: 16, LUK: 1, Attack: 83839, Defense: 90295, Current HP: 228, A Avg: 88030, D Avg: 90295, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 834: HP: 237, STR: 61, VIT: 517, SPD: 16, LUK: 1, Attack: 83885, Defense: 90295, Current HP: 237, A Avg: 88079, D Avg: 90295, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 833: HP: 228, STR: 52, VIT: 517, SPD: 16, LUK: 1, Attack: 83876, Defense: 90295, Current HP: 228, A Avg: 88069, D Avg: 90295, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 832: HP: 237, STR: 67, VIT: 517, SPD: 16, LUK: 1, Attack: 83910, Defense: 90295, Current HP: 237, A Avg: 88105, D Avg: 90295, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 831: HP: 228, STR: 75, VIT: 517, SPD: 16, LUK: 1, Attack: 83918, Defense: 90295, Current HP: 228, A Avg: 88113, D Avg: 90295, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 830: HP: 256, STR: 92, VIT: 517, SPD: 16, LUK: 1, Attack: 83981, Defense: 90295, Current HP: 256, A Avg: 88180, D Avg: 90295, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 829: HP: 247, STR: 75, VIT: 517, SPD: 16, LUK: 1, Attack: 83964, Defense: 90295, Current HP: 247, A Avg: 88162, D Avg: 90295, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 828: HP: 237, STR: 41, VIT: 517, SPD: 16, LUK: 1, Attack: 83809, Defense: 90295, Current HP: 237, A Avg: 87999, D Avg: 90295, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 827: HP: 228, STR: 38, VIT: 517, SPD: 16, LUK: 1, Attack: 83806, Defense: 90295, Current HP: 228, A Avg: 87996, D Avg: 90295, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 826: HP: 237, STR: 114, VIT: 517, SPD: 16, LUK: 1, Attack: 84237, Defense: 90295, Current HP: 237, A Avg: 88448, D Avg: 90295, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 825: HP: 228, STR: 91, VIT: 517, SPD: 16, LUK: 1, Attack: 84214, Defense: 90295, Current HP: 228, A Avg: 88424, D Avg: 90295, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 824: HP: 256, STR: 112, VIT: 517, SPD: 16, LUK: 1, Attack: 84118, Defense: 90295, Current HP: 256, A Avg: 88323, D Avg: 90295, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 823: HP: 247, STR: 89, VIT: 517, SPD: 16, LUK: 1, Attack: 84095, Defense: 90295, Current HP: 247, A Avg: 88299, D Avg: 90295, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 822: HP: 247, STR: 61, VIT: 517, SPD: 16, LUK: 1, Attack: 84054, Defense: 90295, Current HP: 247, A Avg: 88256, D Avg: 90295, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 821: HP: 237, STR: 52, VIT: 517, SPD: 16, LUK: 1, Attack: 84045, Defense: 90295, Current HP: 237, A Avg: 88247, D Avg: 90295, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 820: HP: 342, STR: 104, VIT: 517, SPD: 16, LUK: 1, Attack: 84292, Defense: 90295, Current HP: 342, A Avg: 88506, D Avg: 90295, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 819: HP: 332, STR: 112, VIT: 517, SPD: 16, LUK: 1, Attack: 84300, Defense: 90295, Current HP: 332, A Avg: 88515, D Avg: 90295, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 818: HP: 247, STR: 92, VIT: 517, SPD: 16, LUK: 1, Attack: 84091, Defense: 90295, Current HP: 247, A Avg: 88295, D Avg: 90295, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 817: HP: 237, STR: 75, VIT: 517, SPD: 16, LUK: 1, Attack: 84074, Defense: 90295, Current HP: 237, A Avg: 88277, D Avg: 90295, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 816: HP: 338, STR: 86, VIT: 517, SPD: 16, LUK: 1, Attack: 84508, Defense: 90295, Current HP: 338, A Avg: 88733, D Avg: 90295, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 815: HP: 328, STR: 94, VIT: 517, SPD: 16, LUK: 1, Attack: 84516, Defense: 90295, Current HP: 328, A Avg: 88741, D Avg: 90295, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 814: HP: 256, STR: 46, VIT: 517, SPD: 16, LUK: 1, Attack: 83821, Defense: 90295, Current HP: 256, A Avg: 88012, D Avg: 90295, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 813: HP: 247, STR: 74, VIT: 517, SPD: 16, LUK: 1, Attack: 83849, Defense: 90295, Current HP: 247, A Avg: 88041, D Avg: 90295, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 812: HP: 294, STR: 30, VIT: 517, SPD: 16, LUK: 1, Attack: 83932, Defense: 90295, Current HP: 294, A Avg: 88128, D Avg: 90295, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 811: HP: 285, STR: 52, VIT: 517, SPD: 16, LUK: 1, Attack: 83954, Defense: 90295, Current HP: 285, A Avg: 88151, D Avg: 90295, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 810: HP: 598, STR: 102, VIT: 517, SPD: 16, LUK: 1, Attack: 85785, Defense: 90295, Current HP: 598, A Avg: 90074, D Avg: 90295, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 809: HP: 589, STR: 110, VIT: 517, SPD: 16, LUK: 1, Attack: 85793, Defense: 90295, Current HP: 589, A Avg: 90082, D Avg: 90295, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 808: HP: 237, STR: 204, VIT: 517, SPD: 16, LUK: 1, Attack: 84860, Defense: 90295, Current HP: 237, A Avg: 89103, D Avg: 90295, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 807: HP: 228, STR: 212, VIT: 517, SPD: 16, LUK: 1, Attack: 84868, Defense: 90295, Current HP: 228, A Avg: 89111, D Avg: 90295, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 806: HP: 237, STR: 41, VIT: 517, SPD: 16, LUK: 1, Attack: 84882, Defense: 90295, Current HP: 237, A Avg: 89126, D Avg: 90295, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 805: HP: 228, STR: 38, VIT: 517, SPD: 16, LUK: 1, Attack: 84879, Defense: 90295, Current HP: 228, A Avg: 89122, D Avg: 90295, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 804: HP: 427, STR: 30, VIT: 517, SPD: 16, LUK: 1, Attack: 84998, Defense: 90295, Current HP: 427, A Avg: 89247, D Avg: 90295, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 803: HP: 418, STR: 52, VIT: 517, SPD: 16, LUK: 1, Attack: 85020, Defense: 90295, Current HP: 418, A Avg: 89271, D Avg: 90295, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 802: HP: 807, STR: 30, VIT: 517, SPD: 16, LUK: 1, Attack: 92216, Defense: 90295, Current HP: 807, A Avg: 96826, D Avg: 90295, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 801: HP: 798, STR: 52, VIT: 517, SPD: 16, LUK: 1, Attack: 92238, Defense: 90295, Current HP: 798, A Avg: 96849, D Avg: 90295, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
