Rank 1000: HP: 460, STR: 240, VIT: 272, SPD: 1, LUK: 1, Attack: 86729, Defense: 84148, Current HP: 460, A Avg: 109278, D Avg: 84148, [Cuttlefish(178)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 901: HP: 460, STR: 621, VIT: 378, SPD: 1, LUK: 1, Attack: 87672, Defense: 85372, Current HP: 460, A Avg: 109590, D Avg: 85372, [Tekken(188)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 900: HP: 440, STR: 688, VIT: 77, SPD: 1, LUK: 1, Attack: 87034, Defense: 86865, Current HP: 440, A Avg: 109662, D Avg: 86865, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 899: HP: 440, STR: 560, VIT: 259, SPD: 1, LUK: 1, Attack: 87049, Defense: 84395, Current HP: 440, A Avg: 109681, D Avg: 84395, [Cuttlefish(178)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 898: HP: 440, STR: 595, VIT: 259, SPD: 1, LUK: 1, Attack: 87084, Defense: 88087, Current HP: 440, A Avg: 109725, D Avg: 88087, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 897: HP: 198, STR: 560, VIT: 51, SPD: 1, LUK: 1, Attack: 87088, Defense: 84395, Current HP: 198, A Avg: 109730, D Avg: 84395, [Moon Knuckle(153)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 896: HP: 660, STR: 756, VIT: 442, SPD: 1, LUK: 1, Attack: 87807, Defense: 88010, Current HP: 660, A Avg: 109758, D Avg: 88010, [Tekken(188)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 895: HP: 300, STR: 1350, VIT: 238, SPD: 1, LUK: 1, Attack: 87839, Defense: 84582, Current HP: 300, A Avg: 109798, D Avg: 84582, [Cuttlefish(178)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 894: HP: 280, STR: 1350, VIT: 102, SPD: 1, LUK: 1, Attack: 87878, Defense: 86890, Current HP: 280, A Avg: 109847, D Avg: 86890, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 893: HP: 95, STR: 851, VIT: 115, SPD: 1, LUK: 1, Attack: 87902, Defense: 85343, Current HP: 95, A Avg: 109877, D Avg: 85343, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 892: HP: 440, STR: 720, VIT: 259, SPD: 1, LUK: 1, Attack: 87209, Defense: 84603, Current HP: 440, A Avg: 109883, D Avg: 84603, [Cuttlefish(178)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 891: HP: 184, STR: 192, VIT: 51, SPD: 1, LUK: 1, Attack: 87243, Defense: 83774, Current HP: 184, A Avg: 109926, D Avg: 83774, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 890: HP: 184, STR: 192, VIT: 51, SPD: 1, LUK: 1, Attack: 87243, Defense: 83784, Current HP: 184, A Avg: 109926, D Avg: 83784, [Tekken(188)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 889: HP: 176, STR: 192, VIT: 67, SPD: 1, LUK: 1, Attack: 87243, Defense: 83936, Current HP: 176, A Avg: 109926, D Avg: 83936, [Tekken(188)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 888: HP: 176, STR: 192, VIT: 75, SPD: 1, LUK: 1, Attack: 87243, Defense: 83879, Current HP: 176, A Avg: 109926, D Avg: 83879, [Tekken(188)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 887: HP: 176, STR: 192, VIT: 54, SPD: 1, LUK: 1, Attack: 87243, Defense: 83917, Current HP: 176, A Avg: 109926, D Avg: 83917, [Tekken(188)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 886: HP: 176, STR: 192, VIT: 81, SPD: 1, LUK: 1, Attack: 87243, Defense: 83970, Current HP: 176, A Avg: 109926, D Avg: 83970, [Tekken(188)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 885: HP: 184, STR: 192, VIT: 64, SPD: 1, LUK: 1, Attack: 87243, Defense: 83940, Current HP: 184, A Avg: 109926, D Avg: 83940, [Tekken(188)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 884: HP: 198, STR: 192, VIT: 54, SPD: 1, LUK: 1, Attack: 87243, Defense: 83891, Current HP: 198, A Avg: 109926, D Avg: 83891, [Tekken(188)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 883: HP: 253, STR: 192, VIT: 64, SPD: 1, LUK: 1, Attack: 87243, Defense: 83836, Current HP: 253, A Avg: 109926, D Avg: 83836, [Tekken(188)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 882: HP: 299, STR: 192, VIT: 64, SPD: 1, LUK: 1, Attack: 87243, Defense: 84083, Current HP: 299, A Avg: 109926, D Avg: 84083, [Tekken(188)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 881: HP: 264, STR: 192, VIT: 67, SPD: 1, LUK: 1, Attack: 87243, Defense: 83995, Current HP: 264, A Avg: 109926, D Avg: 83995, [Tekken(188)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 880: HP: 299, STR: 192, VIT: 77, SPD: 1, LUK: 1, Attack: 87243, Defense: 84639, Current HP: 299, A Avg: 109926, D Avg: 84639, [Tekken(188)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 879: HP: 220, STR: 192, VIT: 54, SPD: 1, LUK: 1, Attack: 87243, Defense: 83982, Current HP: 220, A Avg: 109926, D Avg: 83982, [Tekken(188)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 878: HP: 184, STR: 192, VIT: 441, SPD: 1, LUK: 1, Attack: 87243, Defense: 87229, Current HP: 184, A Avg: 109926, D Avg: 87229, [Tekken(188)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 877: HP: 220, STR: 192, VIT: 129, SPD: 1, LUK: 1, Attack: 87243, Defense: 84720, Current HP: 220, A Avg: 109926, D Avg: 84720, [Tekken(188)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 876: HP: 220, STR: 192, VIT: 129, SPD: 1, LUK: 1, Attack: 87243, Defense: 87047, Current HP: 220, A Avg: 109926, D Avg: 87047, [Tekken(188)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 875: HP: 1276, STR: 192, VIT: 54, SPD: 1, LUK: 1, Attack: 87243, Defense: 85971, Current HP: 1276, A Avg: 109926, D Avg: 85971, [Tekken(188)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 874: HP: 460, STR: 192, VIT: 103, SPD: 1, LUK: 1, Attack: 87243, Defense: 84837, Current HP: 460, A Avg: 109926, D Avg: 84837, [Tekken(188)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 873: HP: 345, STR: 192, VIT: 77, SPD: 1, LUK: 1, Attack: 87243, Defense: 85552, Current HP: 345, A Avg: 109926, D Avg: 85552, [Tekken(188)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 872: HP: 396, STR: 192, VIT: 54, SPD: 1, LUK: 1, Attack: 87243, Defense: 85022, Current HP: 396, A Avg: 109926, D Avg: 85022, [Tekken(188)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 871: HP: 308, STR: 192, VIT: 233, SPD: 1, LUK: 1, Attack: 87243, Defense: 87073, Current HP: 308, A Avg: 109926, D Avg: 87073, [Tekken(188)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 870: HP: 184, STR: 192, VIT: 51, SPD: 1, LUK: 1, Attack: 87243, Defense: 87476, Current HP: 184, A Avg: 109926, D Avg: 87476, [Tekken(188)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 869: HP: 176, STR: 192, VIT: 51, SPD: 1, LUK: 1, Attack: 87243, Defense: 86840, Current HP: 176, A Avg: 109926, D Avg: 86840, [Tekken(188)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 868: HP: 176, STR: 192, VIT: 51, SPD: 1, LUK: 1, Attack: 87243, Defense: 89829, Current HP: 176, A Avg: 109926, D Avg: 89829, [Tekken(188)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 867: HP: 726, STR: 192, VIT: 324, SPD: 1, LUK: 1, Attack: 87243, Defense: 87112, Current HP: 726, A Avg: 109926, D Avg: 87112, [Tekken(188)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 866: HP: 506, STR: 192, VIT: 77, SPD: 1, LUK: 1, Attack: 87243, Defense: 85955, Current HP: 506, A Avg: 109926, D Avg: 85955, [Tekken(188)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 865: HP: 440, STR: 192, VIT: 189, SPD: 1, LUK: 1, Attack: 87243, Defense: 86405, Current HP: 440, A Avg: 109926, D Avg: 86405, [Tekken(188)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 864: HP: 644, STR: 192, VIT: 571, SPD: 1, LUK: 1, Attack: 87243, Defense: 87606, Current HP: 644, A Avg: 109926, D Avg: 87606, [Tekken(188)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 863: HP: 184, STR: 192, VIT: 51, SPD: 1, LUK: 1, Attack: 87243, Defense: 87099, Current HP: 184, A Avg: 109926, D Avg: 87099, [Tekken(188)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 862: HP: 418, STR: 720, VIT: 51, SPD: 1, LUK: 1, Attack: 87248, Defense: 86839, Current HP: 418, A Avg: 109932, D Avg: 86839, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 861: HP: 193, STR: 198, VIT: 62, SPD: 1, LUK: 1, Attack: 87249, Defense: 85680, Current HP: 193, A Avg: 109933, D Avg: 85680, [Tekken(188)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 860: HP: 176, STR: 200, VIT: 64, SPD: 1, LUK: 1, Attack: 87251, Defense: 84089, Current HP: 176, A Avg: 109936, D Avg: 84089, [Tekken(188)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 859: HP: 176, STR: 200, VIT: 216, SPD: 1, LUK: 1, Attack: 87251, Defense: 85054, Current HP: 176, A Avg: 109936, D Avg: 85054, [Tekken(188)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 858: HP: 286, STR: 201, VIT: 216, SPD: 1, LUK: 1, Attack: 87252, Defense: 87017, Current HP: 286, A Avg: 109937, D Avg: 87017, [Tekken(188)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 857: HP: 198, STR: 204, VIT: 64, SPD: 1, LUK: 1, Attack: 87255, Defense: 84070, Current HP: 198, A Avg: 109941, D Avg: 84070, [Tekken(188)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 856: HP: 176, STR: 204, VIT: 51, SPD: 1, LUK: 1, Attack: 87255, Defense: 85721, Current HP: 176, A Avg: 109941, D Avg: 85721, [Tekken(188)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 855: HP: 264, STR: 208, VIT: 67, SPD: 1, LUK: 1, Attack: 87259, Defense: 84008, Current HP: 264, A Avg: 109946, D Avg: 84008, [Tekken(188)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 854: HP: 286, STR: 208, VIT: 70, SPD: 1, LUK: 1, Attack: 87259, Defense: 84310, Current HP: 286, A Avg: 109946, D Avg: 84310, [Tekken(188)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 853: HP: 286, STR: 216, VIT: 70, SPD: 1, LUK: 1, Attack: 87267, Defense: 84934, Current HP: 286, A Avg: 109956, D Avg: 84934, [Tekken(188)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 852: HP: 198, STR: 216, VIT: 77, SPD: 1, LUK: 1, Attack: 87267, Defense: 84499, Current HP: 198, A Avg: 109956, D Avg: 84499, [Tekken(188)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 851: HP: 220, STR: 221, VIT: 64, SPD: 1, LUK: 1, Attack: 87272, Defense: 84564, Current HP: 220, A Avg: 109962, D Avg: 84564, [Tekken(188)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 850: HP: 242, STR: 229, VIT: 77, SPD: 1, LUK: 1, Attack: 87280, Defense: 84083, Current HP: 242, A Avg: 109972, D Avg: 84083, [Tekken(188)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 849: HP: 198, STR: 255, VIT: 64, SPD: 1, LUK: 1, Attack: 87306, Defense: 83927, Current HP: 198, A Avg: 110005, D Avg: 83927, [Tekken(188)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 848: HP: 242, STR: 255, VIT: 64, SPD: 1, LUK: 1, Attack: 87306, Defense: 83953, Current HP: 242, A Avg: 110005, D Avg: 83953, [Tekken(188)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 847: HP: 460, STR: 272, VIT: 207, SPD: 1, LUK: 1, Attack: 87323, Defense: 86319, Current HP: 460, A Avg: 110026, D Avg: 86319, [Tekken(188)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 846: HP: 616, STR: 288, VIT: 459, SPD: 1, LUK: 1, Attack: 87339, Defense: 85453, Current HP: 616, A Avg: 110047, D Avg: 85453, [Tekken(188)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 845: HP: 176, STR: 289, VIT: 51, SPD: 1, LUK: 1, Attack: 87340, Defense: 84239, Current HP: 176, A Avg: 110048, D Avg: 84239, [Tekken(188)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 844: HP: 60, STR: 999, VIT: 102, SPD: 1, LUK: 1, Attack: 88050, Defense: 84238, Current HP: 60, A Avg: 110062, D Avg: 84238, [Tekken(188)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 843: HP: 660, STR: 880, VIT: 259, SPD: 1, LUK: 1, Attack: 87369, Defense: 87047, Current HP: 660, A Avg: 110084, D Avg: 87047, [Cuttlefish(178)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 842: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 83825, Current HP: 63, A Avg: 110088, D Avg: 83825, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 841: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 83835, Current HP: 63, A Avg: 110088, D Avg: 83835, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 840: HP: 60, STR: 189, VIT: 117, SPD: 1, LUK: 1, Attack: 88071, Defense: 83986, Current HP: 60, A Avg: 110088, D Avg: 83986, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 839: HP: 60, STR: 189, VIT: 122, SPD: 1, LUK: 1, Attack: 88071, Defense: 83926, Current HP: 60, A Avg: 110088, D Avg: 83926, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 838: HP: 60, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 88071, Defense: 83971, Current HP: 60, A Avg: 110088, D Avg: 83971, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 837: HP: 60, STR: 189, VIT: 126, SPD: 1, LUK: 1, Attack: 88071, Defense: 84015, Current HP: 60, A Avg: 110088, D Avg: 84015, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 836: HP: 63, STR: 189, VIT: 110, SPD: 1, LUK: 1, Attack: 88071, Defense: 83986, Current HP: 63, A Avg: 110088, D Avg: 83986, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 835: HP: 80, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 88071, Defense: 83945, Current HP: 80, A Avg: 110088, D Avg: 83945, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 834: HP: 126, STR: 189, VIT: 110, SPD: 1, LUK: 1, Attack: 88071, Defense: 83882, Current HP: 126, A Avg: 110088, D Avg: 83882, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 833: HP: 168, STR: 189, VIT: 110, SPD: 1, LUK: 1, Attack: 88071, Defense: 84129, Current HP: 168, A Avg: 110088, D Avg: 84129, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 832: HP: 140, STR: 189, VIT: 117, SPD: 1, LUK: 1, Attack: 88071, Defense: 84045, Current HP: 140, A Avg: 110088, D Avg: 84045, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 831: HP: 168, STR: 189, VIT: 119, SPD: 1, LUK: 1, Attack: 88071, Defense: 84681, Current HP: 168, A Avg: 110088, D Avg: 84681, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 830: HP: 100, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 88071, Defense: 84036, Current HP: 100, A Avg: 110088, D Avg: 84036, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 829: HP: 63, STR: 189, VIT: 357, SPD: 1, LUK: 1, Attack: 88071, Defense: 87145, Current HP: 63, A Avg: 110088, D Avg: 87145, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 828: HP: 100, STR: 189, VIT: 153, SPD: 1, LUK: 1, Attack: 88071, Defense: 84744, Current HP: 100, A Avg: 110088, D Avg: 84744, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 827: HP: 100, STR: 189, VIT: 153, SPD: 1, LUK: 1, Attack: 88071, Defense: 87071, Current HP: 100, A Avg: 110088, D Avg: 87071, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 826: HP: 1060, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 88071, Defense: 86025, Current HP: 1060, A Avg: 110088, D Avg: 86025, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 825: HP: 315, STR: 189, VIT: 136, SPD: 1, LUK: 1, Attack: 88071, Defense: 84870, Current HP: 315, A Avg: 110088, D Avg: 84870, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 824: HP: 210, STR: 189, VIT: 119, SPD: 1, LUK: 1, Attack: 88071, Defense: 85594, Current HP: 210, A Avg: 110088, D Avg: 85594, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 823: HP: 260, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 88071, Defense: 85076, Current HP: 260, A Avg: 110088, D Avg: 85076, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 822: HP: 180, STR: 189, VIT: 221, SPD: 1, LUK: 1, Attack: 88071, Defense: 87061, Current HP: 180, A Avg: 110088, D Avg: 87061, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 821: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 87527, Current HP: 63, A Avg: 110088, D Avg: 87527, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 820: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 86891, Current HP: 60, A Avg: 110088, D Avg: 86891, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 819: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 89880, Current HP: 60, A Avg: 110088, D Avg: 89880, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 818: HP: 560, STR: 189, VIT: 288, SPD: 1, LUK: 1, Attack: 88071, Defense: 87076, Current HP: 560, A Avg: 110088, D Avg: 87076, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 817: HP: 360, STR: 189, VIT: 119, SPD: 1, LUK: 1, Attack: 88071, Defense: 85997, Current HP: 360, A Avg: 110088, D Avg: 85997, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 816: HP: 300, STR: 189, VIT: 198, SPD: 1, LUK: 1, Attack: 88071, Defense: 86414, Current HP: 300, A Avg: 110088, D Avg: 86414, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 815: HP: 483, STR: 189, VIT: 442, SPD: 1, LUK: 1, Attack: 88071, Defense: 87477, Current HP: 483, A Avg: 110088, D Avg: 87477, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 814: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 87150, Current HP: 63, A Avg: 110088, D Avg: 87150, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 813: HP: 80, STR: 196, VIT: 110, SPD: 1, LUK: 1, Attack: 88078, Defense: 84116, Current HP: 80, A Avg: 110097, D Avg: 84116, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 812: HP: 60, STR: 196, VIT: 102, SPD: 1, LUK: 1, Attack: 88078, Defense: 85772, Current HP: 60, A Avg: 110097, D Avg: 85772, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 811: HP: 71, STR: 199, VIT: 108, SPD: 1, LUK: 1, Attack: 88081, Defense: 85726, Current HP: 71, A Avg: 110101, D Avg: 85726, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 810: HP: 60, STR: 202, VIT: 110, SPD: 1, LUK: 1, Attack: 88084, Defense: 84135, Current HP: 60, A Avg: 110105, D Avg: 84135, [Wild Card(175)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 809: HP: 60, STR: 202, VIT: 216, SPD: 1, LUK: 1, Attack: 88084, Defense: 85054, Current HP: 60, A Avg: 110105, D Avg: 85054, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 808: HP: 160, STR: 205, VIT: 216, SPD: 1, LUK: 1, Attack: 88087, Defense: 87017, Current HP: 160, A Avg: 110108, D Avg: 87017, [Wild Card(175)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 807: HP: 60, STR: 1036, VIT: 102, SPD: 1, LUK: 1, Attack: 88087, Defense: 87930, Current HP: 60, A Avg: 110108, D Avg: 87930, [Tekken(188)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 806: HP: 140, STR: 216, VIT: 117, SPD: 1, LUK: 1, Attack: 88098, Defense: 84058, Current HP: 140, A Avg: 110122, D Avg: 84058, [Wild Card(175)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 805: HP: 160, STR: 216, VIT: 118, SPD: 1, LUK: 1, Attack: 88098, Defense: 84358, Current HP: 160, A Avg: 110122, D Avg: 84358, [Wild Card(175)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 804: HP: 100, STR: 224, VIT: 110, SPD: 1, LUK: 1, Attack: 88106, Defense: 84610, Current HP: 100, A Avg: 110132, D Avg: 84610, [Wild Card(175)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 803: HP: 500, STR: 1620, VIT: 238, SPD: 1, LUK: 1, Attack: 88109, Defense: 87026, Current HP: 500, A Avg: 110136, D Avg: 87026, [Cuttlefish(178)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 802: HP: 160, STR: 229, VIT: 118, SPD: 1, LUK: 1, Attack: 88111, Defense: 84982, Current HP: 160, A Avg: 110138, D Avg: 84982, [Wild Card(175)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
