Rank 1000: HP: 1216, STR: 564177, VIT: 363, SPD: 80, LUK: 1, Attack: 651838, Defense: 84167, Current HP: 1216, A Avg: 1733889, D Avg: 84167, [Neural Edge(190)[630, 630, 630], Iron Shield(204)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 904: HP: 2260, STR: 779590, VIT: 740, SPD: 80, LUK: 1, Attack: 863414, Defense: 86852, Current HP: 2260, A Avg: 1752730, D Avg: 86852, [Stun Knuckle(106)[630, 630, 630], Goblin Hand(250)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 903: HP: 2945, STR: 574887, VIT: 1286, SPD: 95, LUK: 1, Attack: 658997, Defense: 85175, Current HP: 2945, A Avg: 1752932, D Avg: 85175, [Serpent(144)[630, 630, 630], Small Lion(219)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 902: HP: 1970, STR: 779075, VIT: 972, SPD: 80, LUK: 1, Attack: 863588, Defense: 88007, Current HP: 1970, A Avg: 1753083, D Avg: 88007, [Maximum Iron Mass(123)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 901: HP: 2348, STR: 573414, VIT: 1209, SPD: 80, LUK: 1, Attack: 659058, Defense: 85709, Current HP: 2348, A Avg: 1753094, D Avg: 85709, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 66], Oculus Ring(315)[67, 803, 807]]
Rank 900: HP: 2348, STR: 573414, VIT: 1209, SPD: 80, LUK: 1, Attack: 659058, Defense: 85709, Current HP: 2348, A Avg: 1753094, D Avg: 85709, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Oculus Ring(315)[68, 803, 807]]
Rank 899: HP: 2422, STR: 574262, VIT: 1372, SPD: 95, LUK: 1, Attack: 659087, Defense: 85378, Current HP: 2422, A Avg: 1753171, D Avg: 85378, [Kraken(145)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 898: HP: 2403, STR: 574262, VIT: 5128, SPD: 95, LUK: 1, Attack: 659087, Defense: 90798, Current HP: 2403, A Avg: 1753171, D Avg: 90798, [Kraken(145)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 897: HP: 2255, STR: 779456, VIT: 183, SPD: 80, LUK: 1, Attack: 863644, Defense: 84111, Current HP: 2255, A Avg: 1753197, D Avg: 84111, [Sword of the Spirit Tree(125)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 896: HP: 1582, STR: 779242, VIT: 990, SPD: 80, LUK: 1, Attack: 863664, Defense: 87830, Current HP: 1582, A Avg: 1753237, D Avg: 87830, [Dreaming Sword(128)[630, 630, 630], Aurora Shield(240)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 895: HP: 2758, STR: 575013, VIT: 1294, SPD: 95, LUK: 1, Attack: 659123, Defense: 85300, Current HP: 2758, A Avg: 1753267, D Avg: 85300, [Serpent(144)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 894: HP: 1947, STR: 779255, VIT: 2777, SPD: 80, LUK: 1, Attack: 863768, Defense: 89565, Current HP: 1947, A Avg: 1753449, D Avg: 89565, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 893: HP: 2627, STR: 574480, VIT: 1372, SPD: 95, LUK: 1, Attack: 659305, Defense: 85872, Current HP: 2627, A Avg: 1753751, D Avg: 85872, [Kraken(145)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 892: HP: 4864, STR: 779252, VIT: 1052, SPD: 80, LUK: 1, Attack: 863960, Defense: 86969, Current HP: 4864, A Avg: 1753838, D Avg: 86969, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 891: HP: 4959, STR: 779305, VIT: 1167, SPD: 80, LUK: 1, Attack: 864013, Defense: 87084, Current HP: 4959, A Avg: 1753946, D Avg: 87084, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 890: HP: 2576, STR: 573736, VIT: 1364, SPD: 80, LUK: 1, Attack: 659380, Defense: 85864, Current HP: 2576, A Avg: 1753950, D Avg: 85864, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 889: HP: 2973, STR: 574632, VIT: 2704, SPD: 95, LUK: 1, Attack: 659457, Defense: 90272, Current HP: 2973, A Avg: 1754155, D Avg: 90272, [Kraken(145)[630, 630, 630], Storm Wall(242)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 888: HP: 2665, STR: 574421, VIT: 1603, SPD: 95, LUK: 1, Attack: 659464, Defense: 85609, Current HP: 2665, A Avg: 1754174, D Avg: 85609, [White Snake(160)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 887: HP: 2646, STR: 574421, VIT: 5358, SPD: 95, LUK: 1, Attack: 659464, Defense: 91028, Current HP: 2646, A Avg: 1754174, D Avg: 91028, [White Snake(160)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 886: HP: 2040, STR: 779482, VIT: 1371, SPD: 80, LUK: 1, Attack: 864132, Defense: 88159, Current HP: 2040, A Avg: 1754187, D Avg: 88159, [Diamond Knuckle(152)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 885: HP: 1947, STR: 779645, VIT: 2692, SPD: 80, LUK: 1, Attack: 864158, Defense: 89480, Current HP: 1947, A Avg: 1754240, D Avg: 89480, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 884: HP: 1368, STR: 779450, VIT: 856, SPD: 80, LUK: 1, Attack: 864291, Defense: 85850, Current HP: 1368, A Avg: 1754510, D Avg: 85850, [Grand Slam(163)[630, 630, 630], Metalization(228)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 883: HP: 1681, STR: 779410, VIT: 771, SPD: 80, LUK: 1, Attack: 864378, Defense: 87689, Current HP: 1681, A Avg: 1754687, D Avg: 87689, [Cluster Bomb(170)[630, 630, 630], White Hole(230)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 882: HP: 2870, STR: 574639, VIT: 1603, SPD: 95, LUK: 1, Attack: 659682, Defense: 86103, Current HP: 2870, A Avg: 1754754, D Avg: 86103, [White Snake(160)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 881: HP: 2422, STR: 574917, VIT: 1294, SPD: 95, LUK: 1, Attack: 659742, Defense: 85157, Current HP: 2422, A Avg: 1754913, D Avg: 85157, [Kraken(145)[630, 630, 630], Small Sword(218)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 880: HP: 3216, STR: 574791, VIT: 2934, SPD: 95, LUK: 1, Attack: 659834, Defense: 90502, Current HP: 3216, A Avg: 1755158, D Avg: 90502, [White Snake(160)[630, 630, 630], Storm Wall(242)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 879: HP: 2090, STR: 779803, VIT: 1303, SPD: 80, LUK: 1, Attack: 864615, Defense: 88104, Current HP: 2090, A Avg: 1755168, D Avg: 88104, [Granada(150)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 878: HP: 2720, STR: 779623, VIT: 618, SPD: 80, LUK: 1, Attack: 864721, Defense: 84546, Current HP: 2720, A Avg: 1755383, D Avg: 84546, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 877: HP: 1624, STR: 779446, VIT: 793, SPD: 80, LUK: 1, Attack: 864778, Defense: 84721, Current HP: 1624, A Avg: 1755499, D Avg: 84721, [Tower(149)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 876: HP: 1947, STR: 780047, VIT: 2721, SPD: 80, LUK: 1, Attack: 864781, Defense: 89509, Current HP: 1947, A Avg: 1755505, D Avg: 89509, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 875: HP: 2926, STR: 575279, VIT: 1372, SPD: 95, LUK: 1, Attack: 660104, Defense: 85261, Current HP: 2926, A Avg: 1755876, D Avg: 85261, [Kraken(145)[630, 630, 630], Small Lion(219)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 874: HP: 2665, STR: 575076, VIT: 1524, SPD: 95, LUK: 1, Attack: 660119, Defense: 85387, Current HP: 2665, A Avg: 1755916, D Avg: 85387, [White Snake(160)[630, 630, 630], Small Sword(218)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 873: HP: 1178, STR: 780328, VIT: 1018, SPD: 80, LUK: 1, Attack: 864984, Defense: 85986, Current HP: 1178, A Avg: 1755917, D Avg: 85986, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 872: HP: 2739, STR: 575405, VIT: 1380, SPD: 95, LUK: 1, Attack: 660230, Defense: 85386, Current HP: 2739, A Avg: 1756211, D Avg: 85386, [Kraken(145)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 871: HP: 2720, STR: 780074, VIT: 533, SPD: 80, LUK: 1, Attack: 865172, Defense: 84461, Current HP: 2720, A Avg: 1756299, D Avg: 84461, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 870: HP: 1273, STR: 780561, VIT: 1133, SPD: 80, LUK: 1, Attack: 865217, Defense: 86101, Current HP: 1273, A Avg: 1756390, D Avg: 86101, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 869: HP: 1776, STR: 779248, VIT: 1139, SPD: 85, LUK: 1, Attack: 865217, Defense: 87017, Current HP: 1776, A Avg: 1756390, D Avg: 87017, [Fire Chariot(138)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 868: HP: 1947, STR: 780569, VIT: 2636, SPD: 80, LUK: 1, Attack: 865303, Defense: 89424, Current HP: 1947, A Avg: 1756565, D Avg: 89424, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 867: HP: 3819, STR: 780541, VIT: 685, SPD: 80, LUK: 1, Attack: 865379, Defense: 86602, Current HP: 3819, A Avg: 1756719, D Avg: 86602, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 866: HP: 3169, STR: 575438, VIT: 1603, SPD: 95, LUK: 1, Attack: 660481, Defense: 85492, Current HP: 3169, A Avg: 1756879, D Avg: 85492, [White Snake(160)[630, 630, 630], Small Lion(219)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 865: HP: 3059, STR: 780667, VIT: 1453, SPD: 80, LUK: 1, Attack: 865590, Defense: 88254, Current HP: 3059, A Avg: 1757147, D Avg: 88254, [Pangaea(164)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 864: HP: 2983, STR: 575564, VIT: 1611, SPD: 95, LUK: 1, Attack: 660607, Defense: 85617, Current HP: 2983, A Avg: 1757214, D Avg: 85617, [White Snake(160)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 863: HP: 3914, STR: 780809, VIT: 800, SPD: 80, LUK: 1, Attack: 865647, Defense: 86717, Current HP: 3914, A Avg: 1757263, D Avg: 86717, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 862: HP: 3279, STR: 575005, VIT: 1913, SPD: 95, LUK: 1, Attack: 660649, Defense: 86413, Current HP: 3279, A Avg: 1757326, D Avg: 86413, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 861: HP: 2134, STR: 779968, VIT: 892, SPD: 80, LUK: 1, Attack: 865716, Defense: 86510, Current HP: 2134, A Avg: 1757403, D Avg: 86510, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 860: HP: 2422, STR: 576593, VIT: 1121, SPD: 95, LUK: 1, Attack: 660703, Defense: 85309, Current HP: 2422, A Avg: 1757469, D Avg: 85309, [Serpent(144)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 859: HP: 1216, STR: 575013, VIT: 4814, SPD: 80, LUK: 1, Attack: 660891, Defense: 90484, Current HP: 1216, A Avg: 1757970, D Avg: 90484, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 858: HP: 1311, STR: 575013, VIT: 4987, SPD: 80, LUK: 1, Attack: 660891, Defense: 90657, Current HP: 1311, A Avg: 1757970, D Avg: 90657, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 857: HP: 4864, STR: 780224, VIT: 1069, SPD: 80, LUK: 1, Attack: 866076, Defense: 86986, Current HP: 4864, A Avg: 1758134, D Avg: 86986, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 856: HP: 1216, STR: 575161, VIT: 4878, SPD: 80, LUK: 1, Attack: 661039, Defense: 90548, Current HP: 1216, A Avg: 1758363, D Avg: 90548, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 66], Oculus Ring(315)[67, 803, 807]]
Rank 855: HP: 1216, STR: 575161, VIT: 4878, SPD: 80, LUK: 1, Attack: 661039, Defense: 90548, Current HP: 1216, A Avg: 1758363, D Avg: 90548, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Oculus Ring(315)[68, 803, 807]]
Rank 854: HP: 2134, STR: 780477, VIT: 812, SPD: 80, LUK: 1, Attack: 866225, Defense: 86430, Current HP: 2134, A Avg: 1758436, D Avg: 86430, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 853: HP: 4959, STR: 780439, VIT: 1184, SPD: 80, LUK: 1, Attack: 866291, Defense: 87101, Current HP: 4959, A Avg: 1758570, D Avg: 87101, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 852: HP: 1216, STR: 575309, VIT: 4798, SPD: 80, LUK: 1, Attack: 661187, Defense: 90468, Current HP: 1216, A Avg: 1758757, D Avg: 90468, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 851: HP: 1060, STR: 779871, VIT: 1590, SPD: 80, LUK: 1, Attack: 866399, Defense: 88378, Current HP: 1060, A Avg: 1758789, D Avg: 88378, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 850: HP: 1140, STR: 781762, VIT: 1224, SPD: 80, LUK: 1, Attack: 866550, Defense: 84947, Current HP: 1140, A Avg: 1759096, D Avg: 84947, [Pulse Knife(165)[630, 630, 630], Pot Lid(201)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 849: HP: 1140, STR: 781762, VIT: 1224, SPD: 80, LUK: 1, Attack: 866550, Defense: 84957, Current HP: 1140, A Avg: 1759096, D Avg: 84957, [Pulse Knife(165)[630, 630, 630], High Pot Lid(202)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 848: HP: 1083, STR: 781762, VIT: 1309, SPD: 80, LUK: 1, Attack: 866550, Defense: 85178, Current HP: 1083, A Avg: 1759096, D Avg: 85178, [Pulse Knife(165)[630, 630, 630], Wooden Shield(203)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 847: HP: 1083, STR: 781762, VIT: 1314, SPD: 80, LUK: 1, Attack: 866550, Defense: 85118, Current HP: 1083, A Avg: 1759096, D Avg: 85118, [Pulse Knife(165)[630, 630, 630], Iron Shield(204)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 846: HP: 1083, STR: 781762, VIT: 1383, SPD: 80, LUK: 1, Attack: 866550, Defense: 85246, Current HP: 1083, A Avg: 1759096, D Avg: 85246, [Pulse Knife(165)[630, 630, 630], Titanium Shield(205)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 845: HP: 1083, STR: 781762, VIT: 1400, SPD: 80, LUK: 1, Attack: 866550, Defense: 85289, Current HP: 1083, A Avg: 1759096, D Avg: 85289, [Pulse Knife(165)[630, 630, 630], Large iron Shield(206)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 844: HP: 1140, STR: 781762, VIT: 1388, SPD: 80, LUK: 1, Attack: 866550, Defense: 85264, Current HP: 1140, A Avg: 1759096, D Avg: 85264, [Pulse Knife(165)[630, 630, 630], Magic Shield(207)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 843: HP: 1567, STR: 781762, VIT: 1550, SPD: 80, LUK: 1, Attack: 866550, Defense: 85387, Current HP: 1567, A Avg: 1759096, D Avg: 85387, [Pulse Knife(165)[630, 630, 630], Emerald Shield(209)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 842: HP: 1200, STR: 781762, VIT: 1310, SPD: 80, LUK: 1, Attack: 866550, Defense: 85082, Current HP: 1200, A Avg: 1759096, D Avg: 85082, [Pulse Knife(165)[630, 630, 630], Clear Shield(211)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 841: HP: 1240, STR: 781762, VIT: 1388, SPD: 80, LUK: 1, Attack: 866550, Defense: 85407, Current HP: 1240, A Avg: 1759096, D Avg: 85407, [Pulse Knife(165)[630, 630, 630], Prism Shield(212)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 840: HP: 1159, STR: 781762, VIT: 1392, SPD: 80, LUK: 1, Attack: 866550, Defense: 85320, Current HP: 1159, A Avg: 1759096, D Avg: 85320, [Pulse Knife(165)[630, 630, 630], Tower Shield(213)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 839: HP: 1926, STR: 781762, VIT: 1632, SPD: 80, LUK: 1, Attack: 866550, Defense: 86194, Current HP: 1926, A Avg: 1759096, D Avg: 86194, [Pulse Knife(165)[630, 630, 630], Slime Shield(221)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 838: HP: 1865, STR: 781762, VIT: 1383, SPD: 80, LUK: 1, Attack: 866550, Defense: 85311, Current HP: 1865, A Avg: 1759096, D Avg: 85311, [Pulse Knife(165)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 837: HP: 1140, STR: 781762, VIT: 2012, SPD: 80, LUK: 1, Attack: 866550, Defense: 88800, Current HP: 1140, A Avg: 1759096, D Avg: 88800, [Pulse Knife(165)[630, 630, 630], Energy Shield(227)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 836: HP: 3429, STR: 781762, VIT: 1300, SPD: 80, LUK: 1, Attack: 866550, Defense: 87217, Current HP: 3429, A Avg: 1759096, D Avg: 87217, [Pulse Knife(165)[630, 630, 630], Frying Pan(231)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 835: HP: 2164, STR: 781762, VIT: 1726, SPD: 80, LUK: 1, Attack: 866550, Defense: 86460, Current HP: 2164, A Avg: 1759096, D Avg: 86460, [Pulse Knife(165)[630, 630, 630], Slafield(232)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 834: HP: 1770, STR: 781762, VIT: 1632, SPD: 80, LUK: 1, Attack: 866550, Defense: 87107, Current HP: 1770, A Avg: 1759096, D Avg: 87107, [Pulse Knife(165)[630, 630, 630], Mist Shield(233)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 833: HP: 1273, STR: 781762, VIT: 2133, SPD: 80, LUK: 1, Attack: 866550, Defense: 87101, Current HP: 1273, A Avg: 1759096, D Avg: 87101, [Pulse Knife(165)[630, 630, 630], Huge Shield(234)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 832: HP: 1197, STR: 781762, VIT: 2120, SPD: 80, LUK: 1, Attack: 866550, Defense: 88960, Current HP: 1197, A Avg: 1759096, D Avg: 88960, [Pulse Knife(165)[630, 630, 630], Aurora Shield(240)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 831: HP: 2610, STR: 781762, VIT: 1929, SPD: 80, LUK: 1, Attack: 866550, Defense: 89354, Current HP: 2610, A Avg: 1759096, D Avg: 89354, [Pulse Knife(165)[630, 630, 630], Cloud Shield(241)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 830: HP: 1083, STR: 781762, VIT: 1224, SPD: 80, LUK: 1, Attack: 866550, Defense: 88013, Current HP: 1083, A Avg: 1759096, D Avg: 88013, [Pulse Knife(165)[630, 630, 630], Graffiti(243)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 829: HP: 1083, STR: 781762, VIT: 2792, SPD: 80, LUK: 1, Attack: 866550, Defense: 92570, Current HP: 1083, A Avg: 1759096, D Avg: 92570, [Pulse Knife(165)[630, 630, 630], Blank Shield(244)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 828: HP: 1558, STR: 781762, VIT: 3553, SPD: 80, LUK: 1, Attack: 866550, Defense: 90341, Current HP: 1558, A Avg: 1759096, D Avg: 90341, [Pulse Knife(165)[630, 630, 630], Golem Shield(245)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 827: HP: 1368, STR: 781762, VIT: 1867, SPD: 85, LUK: 1, Attack: 866550, Defense: 87745, Current HP: 1368, A Avg: 1759096, D Avg: 87745, [Pulse Knife(165)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 826: HP: 2428, STR: 781762, VIT: 1885, SPD: 80, LUK: 1, Attack: 866550, Defense: 88101, Current HP: 2428, A Avg: 1759096, D Avg: 88101, [Pulse Knife(165)[630, 630, 630], King Shield(248)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 825: HP: 1540, STR: 781762, VIT: 1857, SPD: 80, LUK: 1, Attack: 866550, Defense: 88892, Current HP: 1540, A Avg: 1759096, D Avg: 88892, [Pulse Knife(165)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 824: HP: 1140, STR: 781762, VIT: 2164, SPD: 80, LUK: 1, Attack: 866550, Defense: 89212, Current HP: 1140, A Avg: 1759096, D Avg: 89212, [Pulse Knife(165)[630, 630, 630], Ghost shield(251)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 823: HP: 1438, STR: 781804, VIT: 1558, SPD: 80, LUK: 1, Attack: 866592, Defense: 85499, Current HP: 1438, A Avg: 1759181, D Avg: 85499, [Pulse Knife(165)[630, 630, 630], Dragon's Scales(215)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 822: HP: 1444, STR: 575483, VIT: 5033, SPD: 80, LUK: 1, Attack: 661361, Defense: 90703, Current HP: 1444, A Avg: 1759220, D Avg: 90703, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 821: HP: 1083, STR: 781989, VIT: 1388, SPD: 85, LUK: 1, Attack: 866777, Defense: 85413, Current HP: 1083, A Avg: 1759557, D Avg: 85413, [Pulse Knife(165)[630, 630, 630], Conductive Barrier(208)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 820: HP: 1643, STR: 782010, VIT: 1560, SPD: 80, LUK: 1, Attack: 866798, Defense: 85800, Current HP: 1643, A Avg: 1759599, D Avg: 85800, [Pulse Knife(165)[630, 630, 630], Dragon's Wings(216)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 819: HP: 1736, STR: 782191, VIT: 1700, SPD: 80, LUK: 1, Attack: 866979, Defense: 87318, Current HP: 1736, A Avg: 1759967, D Avg: 87318, [Pulse Knife(165)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 818: HP: 1455, STR: 782195, VIT: 1985, SPD: 80, LUK: 1, Attack: 866983, Defense: 86823, Current HP: 1455, A Avg: 1759975, D Avg: 86823, [Pulse Knife(165)[630, 630, 630], Bulletproof Shield(235)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 817: HP: 1643, STR: 782237, VIT: 1643, SPD: 80, LUK: 1, Attack: 867025, Defense: 86507, Current HP: 1643, A Avg: 1760060, D Avg: 86507, [Pulse Knife(165)[630, 630, 630], Dragon's Head(217)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 816: HP: 1567, STR: 782237, VIT: 1632, SPD: 85, LUK: 1, Attack: 867025, Defense: 86054, Current HP: 1567, A Avg: 1760060, D Avg: 86054, [Pulse Knife(165)[630, 630, 630], Superconducting Barrier(220)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 815: HP: 2109, STR: 783143, VIT: 416, SPD: 85, LUK: 1, Attack: 867143, Defense: 87204, Current HP: 2109, A Avg: 1760300, D Avg: 87204, [Kirisame(129)[630, 630, 630], C Magnum(239)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
