Rank 1000: HP: 440, STR: 2035, VIT: 424, SPD: 34, LUK: 1, Attack: 87913, Defense: 84293, Current HP: 440, A Avg: 109891, D Avg: 84293, [Blue Sword(180)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 902: HP: 1892, STR: 1188, VIT: 150, SPD: 34, LUK: 1, Attack: 87430, Defense: 86938, Current HP: 1892, A Avg: 110161, D Avg: 86938, [Droid Hammer(177)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 901: HP: 594, STR: 2861, VIT: 150, SPD: 32, LUK: 1, Attack: 87439, Defense: 87978, Current HP: 594, A Avg: 110173, D Avg: 87978, [Magical(187)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 900: HP: 616, STR: 916, VIT: 545, SPD: 34, LUK: 1, Attack: 87444, Defense: 84681, Current HP: 616, A Avg: 110179, D Avg: 84681, [Moon Knuckle(153)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 899: HP: 594, STR: 1892, VIT: 1003, SPD: 32, LUK: 1, Attack: 87445, Defense: 88831, Current HP: 594, A Avg: 110180, D Avg: 88831, [Hammer of Justice(186)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 898: HP: 1020, STR: 2602, VIT: 691, SPD: 36, LUK: 1, Attack: 88155, Defense: 87479, Current HP: 1020, A Avg: 110193, D Avg: 87479, [Hammer of Justice(186)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 897: HP: 621, STR: 404, VIT: 150, SPD: 32, LUK: 1, Attack: 87455, Defense: 83873, Current HP: 621, A Avg: 110193, D Avg: 83873, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 896: HP: 621, STR: 404, VIT: 150, SPD: 32, LUK: 1, Attack: 87455, Defense: 83883, Current HP: 621, A Avg: 110193, D Avg: 83883, [Tekken(188)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 895: HP: 594, STR: 404, VIT: 170, SPD: 32, LUK: 1, Attack: 87455, Defense: 84039, Current HP: 594, A Avg: 110193, D Avg: 84039, [Tekken(188)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 894: HP: 594, STR: 404, VIT: 178, SPD: 32, LUK: 1, Attack: 87455, Defense: 83982, Current HP: 594, A Avg: 110193, D Avg: 83982, [Tekken(188)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 893: HP: 594, STR: 404, VIT: 207, SPD: 32, LUK: 1, Attack: 87455, Defense: 84070, Current HP: 594, A Avg: 110193, D Avg: 84070, [Tekken(188)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 892: HP: 594, STR: 404, VIT: 234, SPD: 32, LUK: 1, Attack: 87455, Defense: 84123, Current HP: 594, A Avg: 110193, D Avg: 84123, [Tekken(188)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 891: HP: 621, STR: 404, VIT: 262, SPD: 32, LUK: 1, Attack: 87455, Defense: 84138, Current HP: 621, A Avg: 110193, D Avg: 84138, [Tekken(188)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 890: HP: 825, STR: 404, VIT: 310, SPD: 32, LUK: 1, Attack: 87455, Defense: 84147, Current HP: 825, A Avg: 110193, D Avg: 84147, [Tekken(188)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 889: HP: 690, STR: 404, VIT: 213, SPD: 32, LUK: 1, Attack: 87455, Defense: 83985, Current HP: 690, A Avg: 110193, D Avg: 83985, [Tekken(188)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 888: HP: 736, STR: 404, VIT: 262, SPD: 32, LUK: 1, Attack: 87455, Defense: 84281, Current HP: 736, A Avg: 110193, D Avg: 84281, [Tekken(188)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 887: HP: 682, STR: 404, VIT: 221, SPD: 32, LUK: 1, Attack: 87455, Defense: 84149, Current HP: 682, A Avg: 110193, D Avg: 84149, [Tekken(188)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 886: HP: 1041, STR: 404, VIT: 423, SPD: 32, LUK: 1, Attack: 87455, Defense: 84985, Current HP: 1041, A Avg: 110193, D Avg: 84985, [Tekken(188)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 885: HP: 972, STR: 404, VIT: 207, SPD: 32, LUK: 1, Attack: 87455, Defense: 84135, Current HP: 972, A Avg: 110193, D Avg: 84135, [Tekken(188)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 884: HP: 621, STR: 404, VIT: 886, SPD: 32, LUK: 1, Attack: 87455, Defense: 87674, Current HP: 621, A Avg: 110193, D Avg: 87674, [Tekken(188)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 883: HP: 2321, STR: 404, VIT: 156, SPD: 32, LUK: 1, Attack: 87455, Defense: 86073, Current HP: 2321, A Avg: 110193, D Avg: 86073, [Tekken(188)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 882: HP: 1246, STR: 404, VIT: 499, SPD: 32, LUK: 1, Attack: 87455, Defense: 85233, Current HP: 1246, A Avg: 110193, D Avg: 85233, [Tekken(188)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 881: HP: 1000, STR: 404, VIT: 423, SPD: 32, LUK: 1, Attack: 87455, Defense: 85898, Current HP: 1000, A Avg: 110193, D Avg: 85898, [Tekken(188)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 880: HP: 814, STR: 404, VIT: 669, SPD: 32, LUK: 1, Attack: 87455, Defense: 85637, Current HP: 814, A Avg: 110193, D Avg: 85637, [Tekken(188)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 879: HP: 726, STR: 404, VIT: 826, SPD: 32, LUK: 1, Attack: 87455, Defense: 87666, Current HP: 726, A Avg: 110193, D Avg: 87666, [Tekken(188)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 878: HP: 1276, STR: 404, VIT: 595, SPD: 32, LUK: 1, Attack: 87455, Defense: 88020, Current HP: 1276, A Avg: 110193, D Avg: 88020, [Tekken(188)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 877: HP: 594, STR: 404, VIT: 150, SPD: 32, LUK: 1, Attack: 87455, Defense: 86939, Current HP: 594, A Avg: 110193, D Avg: 86939, [Tekken(188)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 876: HP: 594, STR: 404, VIT: 1138, SPD: 32, LUK: 1, Attack: 87455, Defense: 90916, Current HP: 594, A Avg: 110193, D Avg: 90916, [Tekken(188)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 875: HP: 1144, STR: 404, VIT: 1709, SPD: 32, LUK: 1, Attack: 87455, Defense: 88497, Current HP: 1144, A Avg: 110193, D Avg: 88497, [Tekken(188)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 874: HP: 924, STR: 404, VIT: 571, SPD: 34, LUK: 1, Attack: 87455, Defense: 86449, Current HP: 924, A Avg: 110193, D Avg: 86449, [Tekken(188)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 873: HP: 1359, STR: 404, VIT: 599, SPD: 32, LUK: 1, Attack: 87455, Defense: 86815, Current HP: 1359, A Avg: 110193, D Avg: 86815, [Tekken(188)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 872: HP: 1081, STR: 404, VIT: 868, SPD: 32, LUK: 1, Attack: 87455, Defense: 87903, Current HP: 1081, A Avg: 110193, D Avg: 87903, [Tekken(188)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 871: HP: 621, STR: 404, VIT: 743, SPD: 32, LUK: 1, Attack: 87455, Defense: 87791, Current HP: 621, A Avg: 110193, D Avg: 87791, [Tekken(188)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 870: HP: 460, STR: 1630, VIT: 392, SPD: 36, LUK: 1, Attack: 88158, Defense: 84528, Current HP: 460, A Avg: 110197, D Avg: 84528, [Moon Knuckle(153)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 869: HP: 840, STR: 3071, VIT: 280, SPD: 34, LUK: 1, Attack: 88169, Defense: 88108, Current HP: 840, A Avg: 110211, D Avg: 88108, [Yggdrasil(126)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 868: HP: 460, STR: 1643, VIT: 392, SPD: 34, LUK: 1, Attack: 88171, Defense: 84580, Current HP: 460, A Avg: 110213, D Avg: 84580, [Moon Knuckle(153)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 867: HP: 807, STR: 420, VIT: 324, SPD: 32, LUK: 1, Attack: 87471, Defense: 84265, Current HP: 807, A Avg: 110213, D Avg: 84265, [Tekken(188)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 866: HP: 616, STR: 945, VIT: 545, SPD: 32, LUK: 1, Attack: 87473, Defense: 84733, Current HP: 616, A Avg: 110215, D Avg: 84733, [Moon Knuckle(153)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 865: HP: 670, STR: 3245, VIT: 283, SPD: 34, LUK: 1, Attack: 88174, Defense: 85511, Current HP: 670, A Avg: 110217, D Avg: 85511, [Jack Knife(185)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 864: HP: 616, STR: 430, VIT: 262, SPD: 32, LUK: 1, Attack: 87481, Defense: 84268, Current HP: 616, A Avg: 110226, D Avg: 84268, [Tekken(188)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 863: HP: 594, STR: 430, VIT: 2620, SPD: 32, LUK: 1, Attack: 87481, Defense: 88290, Current HP: 594, A Avg: 110226, D Avg: 88290, [Tekken(188)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 862: HP: 1056, STR: 1136, VIT: 522, SPD: 34, LUK: 1, Attack: 87482, Defense: 84866, Current HP: 1056, A Avg: 110227, D Avg: 84866, [Progress(147)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 861: HP: 670, STR: 3609, VIT: 283, SPD: 34, LUK: 1, Attack: 88187, Defense: 85511, Current HP: 670, A Avg: 110233, D Avg: 85511, [Magical(187)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 860: HP: 1276, STR: 3221, VIT: 228, SPD: 34, LUK: 1, Attack: 88187, Defense: 87016, Current HP: 1276, A Avg: 110233, D Avg: 87016, [Red Shark(134)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 859: HP: 594, STR: 443, VIT: 262, SPD: 34, LUK: 1, Attack: 87494, Defense: 84287, Current HP: 594, A Avg: 110242, D Avg: 84287, [Tekken(188)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 858: HP: 690, STR: 1145, VIT: 207, SPD: 34, LUK: 1, Attack: 88196, Defense: 84096, Current HP: 690, A Avg: 110245, D Avg: 84096, [Tekken(188)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 857: HP: 913, STR: 451, VIT: 326, SPD: 32, LUK: 1, Attack: 87502, Defense: 84566, Current HP: 913, A Avg: 110252, D Avg: 84566, [Tekken(188)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 856: HP: 650, STR: 3365, VIT: 328, SPD: 34, LUK: 1, Attack: 88203, Defense: 88156, Current HP: 650, A Avg: 110253, D Avg: 88156, [Willow Blade(157)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 855: HP: 1218, STR: 2459, VIT: 238, SPD: 36, LUK: 1, Attack: 88207, Defense: 87026, Current HP: 1218, A Avg: 110258, D Avg: 87026, [Scythe of the Grim Reaper(148)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 854: HP: 614, STR: 1156, VIT: 215, SPD: 34, LUK: 1, Attack: 88207, Defense: 84221, Current HP: 614, A Avg: 110258, D Avg: 84221, [Tekken(188)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 853: HP: 1113, STR: 1158, VIT: 430, SPD: 34, LUK: 1, Attack: 88209, Defense: 86542, Current HP: 1113, A Avg: 110261, D Avg: 86542, [Tekken(188)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 852: HP: 1117, STR: 1873, VIT: 707, SPD: 32, LUK: 1, Attack: 87517, Defense: 88535, Current HP: 1117, A Avg: 110271, D Avg: 88535, [Gladius(162)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 851: HP: 1496, STR: 2573, VIT: 498, SPD: 36, LUK: 1, Attack: 88217, Defense: 87286, Current HP: 1496, A Avg: 110271, D Avg: 87286, [Gladius(162)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 850: HP: 640, STR: 2678, VIT: 457, SPD: 36, LUK: 1, Attack: 88218, Defense: 84593, Current HP: 640, A Avg: 110272, D Avg: 84593, [Zodiac(184)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 849: HP: 845, STR: 1731, VIT: 817, SPD: 34, LUK: 1, Attack: 88220, Defense: 85239, Current HP: 845, A Avg: 110275, D Avg: 85239, [Cuttlefish(178)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 848: HP: 480, STR: 2343, VIT: 637, SPD: 34, LUK: 1, Attack: 88221, Defense: 85228, Current HP: 480, A Avg: 110276, D Avg: 85228, [Blue Sword(180)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 847: HP: 670, STR: 2343, VIT: 669, SPD: 34, LUK: 1, Attack: 88221, Defense: 87587, Current HP: 670, A Avg: 110276, D Avg: 87587, [Blue Sword(180)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 846: HP: 892, STR: 472, VIT: 457, SPD: 32, LUK: 1, Attack: 87523, Defense: 86075, Current HP: 892, A Avg: 110278, D Avg: 86075, [Tekken(188)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 845: HP: 761, STR: 473, VIT: 677, SPD: 32, LUK: 1, Attack: 87524, Defense: 85515, Current HP: 761, A Avg: 110280, D Avg: 85515, [Tekken(188)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 844: HP: 721, STR: 479, VIT: 262, SPD: 32, LUK: 1, Attack: 87530, Defense: 84762, Current HP: 721, A Avg: 110287, D Avg: 84762, [Tekken(188)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 843: HP: 460, STR: 2354, VIT: 433, SPD: 34, LUK: 1, Attack: 88232, Defense: 84296, Current HP: 460, A Avg: 110290, D Avg: 84296, [Blue Sword(180)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 842: HP: 1309, STR: 1186, VIT: 751, SPD: 32, LUK: 1, Attack: 87532, Defense: 85979, Current HP: 1309, A Avg: 110290, D Avg: 85979, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 841: HP: 840, STR: 1185, VIT: 583, SPD: 34, LUK: 1, Attack: 88236, Defense: 85577, Current HP: 840, A Avg: 110295, D Avg: 85577, [Tekken(188)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 840: HP: 913, STR: 489, VIT: 378, SPD: 32, LUK: 1, Attack: 87540, Defense: 85242, Current HP: 913, A Avg: 110300, D Avg: 85242, [Tekken(188)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 839: HP: 825, STR: 489, VIT: 423, SPD: 34, LUK: 1, Attack: 87540, Defense: 84845, Current HP: 825, A Avg: 110300, D Avg: 84845, [Tekken(188)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 838: HP: 811, STR: 1802, VIT: 309, SPD: 32, LUK: 1, Attack: 87550, Defense: 88137, Current HP: 811, A Avg: 110313, D Avg: 88137, [Scythe of the Grim Reaper(148)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 837: HP: 913, STR: 505, VIT: 729, SPD: 32, LUK: 1, Attack: 87556, Defense: 87530, Current HP: 913, A Avg: 110320, D Avg: 87530, [Tekken(188)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 836: HP: 594, STR: 1689, VIT: 545, SPD: 34, LUK: 1, Attack: 87567, Defense: 84681, Current HP: 594, A Avg: 110334, D Avg: 84681, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 835: HP: 1040, STR: 2391, VIT: 1217, SPD: 34, LUK: 1, Attack: 88269, Defense: 88785, Current HP: 1040, A Avg: 110336, D Avg: 88785, [Blue Sword(180)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 834: HP: 594, STR: 2640, VIT: 150, SPD: 32, LUK: 1, Attack: 87569, Defense: 87978, Current HP: 594, A Avg: 110336, D Avg: 87978, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 833: HP: 640, STR: 2730, VIT: 457, SPD: 34, LUK: 1, Attack: 88270, Defense: 84645, Current HP: 640, A Avg: 110337, D Avg: 84645, [Zodiac(184)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 832: HP: 1144, STR: 2257, VIT: 870, SPD: 32, LUK: 1, Attack: 87591, Defense: 88698, Current HP: 1144, A Avg: 110364, D Avg: 88698, [Impulse(166)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 831: HP: 594, STR: 1956, VIT: 1138, SPD: 32, LUK: 1, Attack: 87600, Defense: 88966, Current HP: 594, A Avg: 110376, D Avg: 88966, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 830: HP: 1113, STR: 2427, VIT: 688, SPD: 34, LUK: 1, Attack: 88305, Defense: 86800, Current HP: 1113, A Avg: 110381, D Avg: 86800, [Blue Sword(180)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 829: HP: 1250, STR: 2357, VIT: 272, SPD: 36, LUK: 1, Attack: 88326, Defense: 87060, Current HP: 1250, A Avg: 110407, D Avg: 87060, [Fire Chariot(138)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 828: HP: 616, STR: 578, VIT: 213, SPD: 32, LUK: 1, Attack: 87629, Defense: 84076, Current HP: 616, A Avg: 110412, D Avg: 84076, [Tekken(188)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 827: HP: 1620, STR: 2089, VIT: 134, SPD: 36, LUK: 1, Attack: 88331, Defense: 86922, Current HP: 1620, A Avg: 110413, D Avg: 86922, [Droid Hammer(177)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 826: HP: 840, STR: 2454, VIT: 856, SPD: 34, LUK: 1, Attack: 88332, Defense: 85850, Current HP: 840, A Avg: 110415, D Avg: 85850, [Blue Sword(180)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 825: HP: 616, STR: 1107, VIT: 545, SPD: 34, LUK: 1, Attack: 87635, Defense: 84889, Current HP: 616, A Avg: 110420, D Avg: 84889, [Moon Knuckle(153)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 824: HP: 690, STR: 2461, VIT: 465, SPD: 34, LUK: 1, Attack: 88339, Defense: 84354, Current HP: 690, A Avg: 110423, D Avg: 84354, [Blue Sword(180)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 823: HP: 638, STR: 587, VIT: 525, SPD: 32, LUK: 1, Attack: 87638, Defense: 85116, Current HP: 638, A Avg: 110423, D Avg: 85116, [Tekken(188)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 822: HP: 847, STR: 587, VIT: 574, SPD: 32, LUK: 1, Attack: 87638, Defense: 87492, Current HP: 847, A Avg: 110423, D Avg: 87492, [Tekken(188)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 821: HP: 1452, STR: 2100, VIT: 644, SPD: 34, LUK: 1, Attack: 87640, Defense: 87432, Current HP: 1452, A Avg: 110426, D Avg: 87432, [Zodiac(184)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 820: HP: 594, STR: 1766, VIT: 545, SPD: 32, LUK: 1, Attack: 87644, Defense: 84733, Current HP: 594, A Avg: 110431, D Avg: 84733, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 819: HP: 860, STR: 2000, VIT: 377, SPD: 36, LUK: 1, Attack: 88346, Defense: 84721, Current HP: 860, A Avg: 110432, D Avg: 84721, [Progress(147)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 818: HP: 1020, STR: 2705, VIT: 780, SPD: 36, LUK: 1, Attack: 88349, Defense: 87568, Current HP: 1020, A Avg: 110436, D Avg: 87568, [Portal Sword(176)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 817: HP: 730, STR: 3018, VIT: 345, SPD: 34, LUK: 1, Attack: 88350, Defense: 88173, Current HP: 730, A Avg: 110437, D Avg: 88173, [Tower(149)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 816: HP: 614, STR: 2472, VIT: 474, SPD: 34, LUK: 1, Attack: 88350, Defense: 84480, Current HP: 614, A Avg: 110437, D Avg: 84480, [Blue Sword(180)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 815: HP: 1254, STR: 600, VIT: 1411, SPD: 32, LUK: 1, Attack: 87651, Defense: 88979, Current HP: 1254, A Avg: 110440, D Avg: 88979, [Tekken(188)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 814: HP: 858, STR: 1168, VIT: 1000, SPD: 34, LUK: 1, Attack: 87657, Defense: 85136, Current HP: 858, A Avg: 110447, D Avg: 85136, [Cuttlefish(178)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 813: HP: 1089, STR: 1169, VIT: 1273, SPD: 34, LUK: 1, Attack: 87658, Defense: 85695, Current HP: 1089, A Avg: 110449, D Avg: 85695, [Cuttlefish(178)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 812: HP: 680, STR: 2486, VIT: 457, SPD: 36, LUK: 1, Attack: 88364, Defense: 84801, Current HP: 680, A Avg: 110455, D Avg: 84801, [God Hand(179)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 811: HP: 1496, STR: 1796, VIT: 644, SPD: 34, LUK: 1, Attack: 87674, Defense: 87432, Current HP: 1496, A Avg: 110469, D Avg: 87432, [God Hand(179)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 810: HP: 869, STR: 1156, VIT: 774, SPD: 32, LUK: 1, Attack: 87684, Defense: 86002, Current HP: 869, A Avg: 110481, D Avg: 86002, [Moon Knuckle(153)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 809: HP: 650, STR: 2912, VIT: 312, SPD: 34, LUK: 1, Attack: 88387, Defense: 88140, Current HP: 650, A Avg: 110483, D Avg: 88140, [Elemental(121)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 808: HP: 1090, STR: 2041, VIT: 527, SPD: 34, LUK: 1, Attack: 88387, Defense: 85755, Current HP: 1090, A Avg: 110483, D Avg: 85755, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 807: HP: 1334, STR: 636, VIT: 603, SPD: 32, LUK: 1, Attack: 87687, Defense: 86715, Current HP: 1334, A Avg: 110485, D Avg: 86715, [Tekken(188)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 806: HP: 869, STR: 642, VIT: 262, SPD: 32, LUK: 1, Attack: 87693, Defense: 84151, Current HP: 869, A Avg: 110493, D Avg: 84151, [Tekken(188)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 805: HP: 785, STR: 649, VIT: 275, SPD: 32, LUK: 1, Attack: 87700, Defense: 84281, Current HP: 785, A Avg: 110502, D Avg: 84281, [Tekken(188)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 804: HP: 858, STR: 1212, VIT: 1000, SPD: 32, LUK: 1, Attack: 87701, Defense: 85188, Current HP: 858, A Avg: 110503, D Avg: 85188, [Cuttlefish(178)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
