Rank 1000: HP: 7414, STR: 3043, VIT: 2121, SPD: 85, LUK: 1, Attack: 88856, Defense: 87999, Current HP: 7414, A Avg: 111958, D Avg: 87999, [Spear of Regression(182)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 904: HP: 1050, STR: 5969, VIT: 202, SPD: 85, LUK: 1, Attack: 89841, Defense: 88030, Current HP: 1050, A Avg: 112301, D Avg: 88030, [Undine(118)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 903: HP: 1614, STR: 4317, VIT: 1351, SPD: 85, LUK: 1, Attack: 89857, Defense: 85292, Current HP: 1614, A Avg: 112321, D Avg: 85292, [Zodiac(184)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 902: HP: 1060, STR: 3329, VIT: 851, SPD: 90, LUK: 1, Attack: 89857, Defense: 85195, Current HP: 1060, A Avg: 112321, D Avg: 85195, [Moon Knuckle(153)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 901: HP: 1040, STR: 5983, VIT: 268, SPD: 85, LUK: 1, Attack: 89859, Defense: 88096, Current HP: 1040, A Avg: 112323, D Avg: 88096, [Tornado(111)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 900: HP: 7343, STR: 3333, VIT: 1344, SPD: 80, LUK: 1, Attack: 89146, Defense: 85844, Current HP: 7343, A Avg: 112323, D Avg: 85844, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 899: HP: 1254, STR: 4309, VIT: 974, SPD: 80, LUK: 1, Attack: 89147, Defense: 88802, Current HP: 1254, A Avg: 112325, D Avg: 88802, [Classic(168)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 898: HP: 3674, STR: 2804, VIT: 1224, SPD: 85, LUK: 1, Attack: 89150, Defense: 88012, Current HP: 3674, A Avg: 112329, D Avg: 88012, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 897: HP: 2730, STR: 5027, VIT: 685, SPD: 90, LUK: 1, Attack: 89865, Defense: 87473, Current HP: 2730, A Avg: 112331, D Avg: 87473, [Willow Blade(157)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 896: HP: 2354, STR: 4056, VIT: 842, SPD: 80, LUK: 1, Attack: 89154, Defense: 88670, Current HP: 2354, A Avg: 112334, D Avg: 88670, [Yggdrasil(126)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 895: HP: 1050, STR: 5969, VIT: 202, SPD: 85, LUK: 1, Attack: 89868, Defense: 88030, Current HP: 1050, A Avg: 112335, D Avg: 88030, [Sylph(119)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 894: HP: 1060, STR: 5983, VIT: 185, SPD: 85, LUK: 1, Attack: 89872, Defense: 88013, Current HP: 1060, A Avg: 112340, D Avg: 88013, [Iron Lumps(108)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 893: HP: 1914, STR: 3286, VIT: 3756, SPD: 80, LUK: 1, Attack: 89164, Defense: 91324, Current HP: 1914, A Avg: 112346, D Avg: 91324, [Blue Sword(180)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 892: HP: 2959, STR: 2818, VIT: 1765, SPD: 80, LUK: 1, Attack: 89164, Defense: 86993, Current HP: 2959, A Avg: 112346, D Avg: 86993, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 891: HP: 1640, STR: 5381, VIT: 1055, SPD: 90, LUK: 1, Attack: 89881, Defense: 85191, Current HP: 1640, A Avg: 112351, D Avg: 85191, [Divine Dragon Sword(181)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 890: HP: 2060, STR: 3539, VIT: 785, SPD: 90, LUK: 1, Attack: 89885, Defense: 85129, Current HP: 2060, A Avg: 112356, D Avg: 85129, [Progress(147)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 889: HP: 1050, STR: 5969, VIT: 202, SPD: 85, LUK: 1, Attack: 89895, Defense: 88030, Current HP: 1050, A Avg: 112368, D Avg: 88030, [Gnome(120)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 888: HP: 1474, STR: 3648, VIT: 1580, SPD: 85, LUK: 1, Attack: 89188, Defense: 85924, Current HP: 1474, A Avg: 112376, D Avg: 85924, [Zodiac(184)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 887: HP: 2100, STR: 3942, VIT: 880, SPD: 85, LUK: 1, Attack: 89911, Defense: 86108, Current HP: 2100, A Avg: 112388, D Avg: 86108, [Fire Chariot(138)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 886: HP: 2574, STR: 2680, VIT: 1325, SPD: 85, LUK: 1, Attack: 89208, Defense: 88113, Current HP: 2574, A Avg: 112402, D Avg: 88113, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 885: HP: 3003, STR: 4289, VIT: 1071, SPD: 80, LUK: 1, Attack: 89212, Defense: 88899, Current HP: 3003, A Avg: 112407, D Avg: 88899, [Pangaea(164)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 884: HP: 1859, STR: 2686, VIT: 1866, SPD: 80, LUK: 1, Attack: 89214, Defense: 87094, Current HP: 1859, A Avg: 112409, D Avg: 87094, [Moon Knuckle(153)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 883: HP: 7744, STR: 3403, VIT: 3507, SPD: 80, LUK: 1, Attack: 89216, Defense: 91075, Current HP: 7744, A Avg: 112412, D Avg: 91075, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 882: HP: 1216, STR: 4066, VIT: 4878, SPD: 80, LUK: 1, Attack: 89944, Defense: 90548, Current HP: 1216, A Avg: 112430, D Avg: 90548, [God Hand(179)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 881: HP: 1298, STR: 1081, VIT: 345, SPD: 85, LUK: 1, Attack: 89248, Defense: 84481, Current HP: 1298, A Avg: 112452, D Avg: 84481, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 880: HP: 2068, STR: 4216, VIT: 795, SPD: 85, LUK: 1, Attack: 89964, Defense: 86023, Current HP: 2068, A Avg: 112455, D Avg: 86023, [Scythe of the Grim Reaper(148)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 879: HP: 1240, STR: 4436, VIT: 1193, SPD: 90, LUK: 1, Attack: 89976, Defense: 85218, Current HP: 1240, A Avg: 112470, D Avg: 85218, [Zodiac(184)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 878: HP: 1050, STR: 5983, VIT: 185, SPD: 85, LUK: 1, Attack: 89982, Defense: 88013, Current HP: 1050, A Avg: 112477, D Avg: 88013, [Greatsword(127)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 877: HP: 1056, STR: 5983, VIT: 272, SPD: 85, LUK: 1, Attack: 89989, Defense: 88100, Current HP: 1056, A Avg: 112486, D Avg: 88100, [Crescent(141)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 876: HP: 1260, STR: 4449, VIT: 1193, SPD: 85, LUK: 1, Attack: 89989, Defense: 85199, Current HP: 1260, A Avg: 112486, D Avg: 85199, [Zodiac(184)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 875: HP: 1240, STR: 4449, VIT: 5183, SPD: 85, LUK: 1, Attack: 89989, Defense: 90853, Current HP: 1240, A Avg: 112486, D Avg: 90853, [Zodiac(184)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 874: HP: 1830, STR: 4449, VIT: 1353, SPD: 85, LUK: 1, Attack: 89989, Defense: 85593, Current HP: 1830, A Avg: 112486, D Avg: 85593, [Zodiac(184)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 873: HP: 1530, STR: 5969, VIT: 268, SPD: 85, LUK: 1, Attack: 89994, Defense: 88096, Current HP: 1530, A Avg: 112492, D Avg: 88096, [Fairy Sword(113)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 872: HP: 1080, STR: 1827, VIT: 210, SPD: 90, LUK: 1, Attack: 89994, Defense: 84346, Current HP: 1080, A Avg: 112492, D Avg: 84346, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 871: HP: 1815, STR: 3806, VIT: 969, SPD: 80, LUK: 1, Attack: 89281, Defense: 88797, Current HP: 1815, A Avg: 112494, D Avg: 88797, [Elemental(121)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 870: HP: 1298, STR: 3403, VIT: 2168, SPD: 80, LUK: 1, Attack: 89281, Defense: 86759, Current HP: 1298, A Avg: 112494, D Avg: 86759, [Blue Sword(180)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 869: HP: 1837, STR: 3403, VIT: 2295, SPD: 80, LUK: 1, Attack: 89281, Defense: 89213, Current HP: 1837, A Avg: 112494, D Avg: 89213, [Blue Sword(180)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 868: HP: 2714, STR: 3404, VIT: 2246, SPD: 80, LUK: 1, Attack: 89282, Defense: 88358, Current HP: 2714, A Avg: 112495, D Avg: 88358, [Blue Sword(180)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 867: HP: 1276, STR: 3417, VIT: 1466, SPD: 80, LUK: 1, Attack: 89295, Defense: 85329, Current HP: 1276, A Avg: 112511, D Avg: 85329, [Blue Sword(180)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 866: HP: 1694, STR: 3420, VIT: 2443, SPD: 80, LUK: 1, Attack: 89298, Defense: 87437, Current HP: 1694, A Avg: 112515, D Avg: 87437, [Blue Sword(180)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 865: HP: 1903, STR: 3972, VIT: 1097, SPD: 80, LUK: 1, Attack: 89304, Defense: 88925, Current HP: 1903, A Avg: 112523, D Avg: 88925, [Tower(149)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 864: HP: 1100, STR: 5832, VIT: 435, SPD: 85, LUK: 1, Attack: 90020, Defense: 88263, Current HP: 1100, A Avg: 112525, D Avg: 88263, [Cagliostro(133)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 863: HP: 1334, STR: 6120, VIT: 355, SPD: 85, LUK: 1, Attack: 90022, Defense: 88183, Current HP: 1334, A Avg: 112527, D Avg: 88183, [Crossed Shuriken(136)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 862: HP: 2750, STR: 4058, VIT: 527, SPD: 90, LUK: 1, Attack: 90027, Defense: 87315, Current HP: 2750, A Avg: 112533, D Avg: 87315, [Fire Chariot(138)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 861: HP: 1040, STR: 5108, VIT: 185, SPD: 90, LUK: 1, Attack: 90037, Defense: 84321, Current HP: 1040, A Avg: 112546, D Avg: 84321, [Jack Knife(185)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 860: HP: 7128, STR: 3513, VIT: 1918, SPD: 80, LUK: 1, Attack: 89326, Defense: 86509, Current HP: 7128, A Avg: 112550, D Avg: 86509, [Spear of Regression(182)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 859: HP: 7667, STR: 3513, VIT: 2046, SPD: 80, LUK: 1, Attack: 89326, Defense: 88964, Current HP: 7667, A Avg: 112550, D Avg: 88964, [Spear of Regression(182)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 858: HP: 1815, STR: 4489, VIT: 1071, SPD: 80, LUK: 1, Attack: 89327, Defense: 88899, Current HP: 1815, A Avg: 112552, D Avg: 88899, [Willow Blade(157)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 857: HP: 8809, STR: 3515, VIT: 1996, SPD: 80, LUK: 1, Attack: 89328, Defense: 88108, Current HP: 8809, A Avg: 112553, D Avg: 88108, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 856: HP: 7524, STR: 3531, VIT: 2184, SPD: 80, LUK: 1, Attack: 89344, Defense: 87178, Current HP: 7524, A Avg: 112573, D Avg: 87178, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 855: HP: 7106, STR: 3534, VIT: 1216, SPD: 80, LUK: 1, Attack: 89347, Defense: 85079, Current HP: 7106, A Avg: 112577, D Avg: 85079, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 854: HP: 2718, STR: 4322, VIT: 442, SPD: 90, LUK: 1, Attack: 90070, Defense: 87230, Current HP: 2718, A Avg: 112587, D Avg: 87230, [Scythe of the Grim Reaper(148)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 853: HP: 1254, STR: 4783, VIT: 306, SPD: 80, LUK: 1, Attack: 89361, Defense: 84494, Current HP: 1254, A Avg: 112594, D Avg: 84494, [Magical(187)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 852: HP: 1280, STR: 3593, VIT: 1404, SPD: 90, LUK: 1, Attack: 90082, Defense: 85540, Current HP: 1280, A Avg: 112602, D Avg: 85540, [Cuttlefish(178)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 851: HP: 1040, STR: 5695, VIT: 1851, SPD: 85, LUK: 1, Attack: 90083, Defense: 89679, Current HP: 1040, A Avg: 112603, D Avg: 89679, [Encryption Key(173)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 850: HP: 1530, STR: 6126, VIT: 195, SPD: 85, LUK: 1, Attack: 90093, Defense: 88023, Current HP: 1530, A Avg: 112616, D Avg: 88023, [Phantom Sword(117)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 849: HP: 1060, STR: 6106, VIT: 268, SPD: 85, LUK: 1, Attack: 90099, Defense: 88096, Current HP: 1060, A Avg: 112623, D Avg: 88096, [Wooden Boomerang(167)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 848: HP: 1060, STR: 3575, VIT: 851, SPD: 85, LUK: 1, Attack: 90103, Defense: 85039, Current HP: 1060, A Avg: 112628, D Avg: 85039, [Moon Knuckle(153)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 847: HP: 1927, STR: 4565, VIT: 1524, SPD: 85, LUK: 1, Attack: 90105, Defense: 87142, Current HP: 1927, A Avg: 112631, D Avg: 87142, [Zodiac(184)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 846: HP: 1632, STR: 4568, VIT: 1803, SPD: 85, LUK: 1, Attack: 90108, Defense: 86641, Current HP: 1632, A Avg: 112635, D Avg: 86641, [Zodiac(184)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 845: HP: 2140, STR: 4788, VIT: 1319, SPD: 85, LUK: 1, Attack: 90122, Defense: 85507, Current HP: 2140, A Avg: 112652, D Avg: 85507, [Impulse(166)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 844: HP: 1060, STR: 6120, VIT: 185, SPD: 85, LUK: 1, Attack: 90126, Defense: 88013, Current HP: 1060, A Avg: 112657, D Avg: 88013, [Great Iron Mass(122)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 843: HP: 2118, STR: 5626, VIT: 1399, SPD: 80, LUK: 1, Attack: 90126, Defense: 86263, Current HP: 2118, A Avg: 112657, D Avg: 86263, [Divine Dragon Sword(181)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 842: HP: 1040, STR: 6011, VIT: 185, SPD: 85, LUK: 1, Attack: 90134, Defense: 88013, Current HP: 1040, A Avg: 112667, D Avg: 88013, [Pinpoint(112)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 841: HP: 1830, STR: 4595, VIT: 1441, SPD: 85, LUK: 1, Attack: 90135, Defense: 86305, Current HP: 1830, A Avg: 112668, D Avg: 86305, [Zodiac(184)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 840: HP: 1750, STR: 4595, VIT: 1451, SPD: 90, LUK: 1, Attack: 90135, Defense: 85873, Current HP: 1750, A Avg: 112668, D Avg: 85873, [Zodiac(184)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 839: HP: 2060, STR: 3794, VIT: 785, SPD: 85, LUK: 1, Attack: 90140, Defense: 84973, Current HP: 2060, A Avg: 112675, D Avg: 84973, [Progress(147)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 838: HP: 2766, STR: 4502, VIT: 1463, SPD: 85, LUK: 1, Attack: 90146, Defense: 86691, Current HP: 2766, A Avg: 112682, D Avg: 86691, [Gladius(162)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 837: HP: 1476, STR: 4614, VIT: 1193, SPD: 85, LUK: 1, Attack: 90154, Defense: 85693, Current HP: 1476, A Avg: 112692, D Avg: 85693, [Zodiac(184)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 836: HP: 2816, STR: 3572, VIT: 1580, SPD: 85, LUK: 1, Attack: 89450, Defense: 88368, Current HP: 2816, A Avg: 112707, D Avg: 88368, [God Hand(179)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 835: HP: 1570, STR: 4617, VIT: 1708, SPD: 85, LUK: 1, Attack: 90170, Defense: 86936, Current HP: 1570, A Avg: 112712, D Avg: 86936, [Hammer of Justice(186)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 834: HP: 1040, STR: 3121, VIT: 185, SPD: 90, LUK: 1, Attack: 90172, Defense: 84529, Current HP: 1040, A Avg: 112715, D Avg: 84529, [Tekken(188)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 833: HP: 1859, STR: 3583, VIT: 1593, SPD: 80, LUK: 1, Attack: 89461, Defense: 85482, Current HP: 1859, A Avg: 112720, D Avg: 85482, [Blue Sword(180)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 832: HP: 1040, STR: 6106, VIT: 202, SPD: 85, LUK: 1, Attack: 90190, Defense: 88030, Current HP: 1040, A Avg: 112737, D Avg: 88030, [Phantom Scythe(116)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 831: HP: 1092, STR: 5613, VIT: 185, SPD: 85, LUK: 1, Attack: 90191, Defense: 83908, Current HP: 1092, A Avg: 112738, D Avg: 83908, [Magical(187)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 830: HP: 1092, STR: 5613, VIT: 185, SPD: 85, LUK: 1, Attack: 90191, Defense: 83918, Current HP: 1092, A Avg: 112738, D Avg: 83918, [Magical(187)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 829: HP: 1040, STR: 5613, VIT: 205, SPD: 85, LUK: 1, Attack: 90191, Defense: 84074, Current HP: 1040, A Avg: 112738, D Avg: 84074, [Magical(187)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 828: HP: 1040, STR: 5613, VIT: 210, SPD: 85, LUK: 1, Attack: 90191, Defense: 84014, Current HP: 1040, A Avg: 112738, D Avg: 84014, [Magical(187)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 827: HP: 1040, STR: 5613, VIT: 284, SPD: 85, LUK: 1, Attack: 90191, Defense: 84147, Current HP: 1040, A Avg: 112738, D Avg: 84147, [Magical(187)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 826: HP: 1040, STR: 5613, VIT: 302, SPD: 85, LUK: 1, Attack: 90191, Defense: 84191, Current HP: 1040, A Avg: 112738, D Avg: 84191, [Magical(187)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 825: HP: 1092, STR: 5613, VIT: 360, SPD: 85, LUK: 1, Attack: 90191, Defense: 84236, Current HP: 1092, A Avg: 112738, D Avg: 84236, [Magical(187)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 824: HP: 1550, STR: 5613, VIT: 460, SPD: 85, LUK: 1, Attack: 90191, Defense: 84297, Current HP: 1550, A Avg: 112738, D Avg: 84297, [Magical(187)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 823: HP: 1155, STR: 5613, VIT: 277, SPD: 85, LUK: 1, Attack: 90191, Defense: 84049, Current HP: 1155, A Avg: 112738, D Avg: 84049, [Magical(187)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 822: HP: 1120, STR: 5613, VIT: 293, SPD: 85, LUK: 1, Attack: 90191, Defense: 84221, Current HP: 1120, A Avg: 112738, D Avg: 84221, [Magical(187)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 821: HP: 1917, STR: 5613, VIT: 618, SPD: 85, LUK: 1, Attack: 90191, Defense: 85180, Current HP: 1917, A Avg: 112738, D Avg: 85180, [Magical(187)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 820: HP: 1864, STR: 5613, VIT: 284, SPD: 85, LUK: 1, Attack: 90191, Defense: 84212, Current HP: 1864, A Avg: 112738, D Avg: 84212, [Magical(187)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 819: HP: 1092, STR: 5613, VIT: 1023, SPD: 85, LUK: 1, Attack: 90191, Defense: 87811, Current HP: 1092, A Avg: 112738, D Avg: 87811, [Magical(187)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 818: HP: 3510, STR: 5613, VIT: 196, SPD: 85, LUK: 1, Attack: 90191, Defense: 86113, Current HP: 3510, A Avg: 112738, D Avg: 86113, [Magical(187)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 817: HP: 2167, STR: 5613, VIT: 719, SPD: 85, LUK: 1, Attack: 90191, Defense: 85453, Current HP: 2167, A Avg: 112738, D Avg: 85453, [Magical(187)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 816: HP: 1753, STR: 5613, VIT: 618, SPD: 85, LUK: 1, Attack: 90191, Defense: 86093, Current HP: 1753, A Avg: 112738, D Avg: 86093, [Magical(187)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 815: HP: 1240, STR: 5613, VIT: 1078, SPD: 85, LUK: 1, Attack: 90191, Defense: 86046, Current HP: 1240, A Avg: 112738, D Avg: 86046, [Magical(187)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 814: HP: 1160, STR: 5613, VIT: 1137, SPD: 85, LUK: 1, Attack: 90191, Defense: 87977, Current HP: 1160, A Avg: 112738, D Avg: 87977, [Magical(187)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 813: HP: 2635, STR: 5613, VIT: 935, SPD: 85, LUK: 1, Attack: 90191, Defense: 88360, Current HP: 2635, A Avg: 112738, D Avg: 88360, [Magical(187)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 812: HP: 1040, STR: 5613, VIT: 185, SPD: 85, LUK: 1, Attack: 90191, Defense: 86974, Current HP: 1040, A Avg: 112738, D Avg: 86974, [Magical(187)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 811: HP: 1040, STR: 5613, VIT: 1851, SPD: 85, LUK: 1, Attack: 90191, Defense: 91629, Current HP: 1040, A Avg: 112738, D Avg: 91629, [Magical(187)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 810: HP: 1540, STR: 5613, VIT: 2581, SPD: 85, LUK: 1, Attack: 90191, Defense: 89369, Current HP: 1540, A Avg: 112738, D Avg: 89369, [Magical(187)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 809: HP: 1340, STR: 5613, VIT: 868, SPD: 90, LUK: 1, Attack: 90191, Defense: 86746, Current HP: 1340, A Avg: 112738, D Avg: 86746, [Magical(187)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 808: HP: 2456, STR: 5613, VIT: 815, SPD: 85, LUK: 1, Attack: 90191, Defense: 87031, Current HP: 2456, A Avg: 112738, D Avg: 87031, [Magical(187)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
