Rank 1000: HP: 736, STR: 460, VIT: 176, SPD: 40, LUK: 1, Attack: 87511, Defense: 83899, Current HP: 736, A Avg: 110263, D Avg: 83899, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 901: HP: 620, STR: 2521, VIT: 549, SPD: 42, LUK: 1, Attack: 88399, Defense: 84477, Current HP: 620, A Avg: 110498, D Avg: 84477, [Blue Sword(180)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 900: HP: 1024, STR: 2521, VIT: 690, SPD: 42, LUK: 1, Attack: 88399, Defense: 85252, Current HP: 1024, A Avg: 110498, D Avg: 85252, [Blue Sword(180)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 899: HP: 964, STR: 2521, VIT: 540, SPD: 42, LUK: 1, Attack: 88399, Defense: 84468, Current HP: 964, A Avg: 110498, D Avg: 84468, [Blue Sword(180)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 898: HP: 567, STR: 2521, VIT: 1009, SPD: 42, LUK: 1, Attack: 88399, Defense: 87797, Current HP: 567, A Avg: 110498, D Avg: 87797, [Blue Sword(180)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 897: HP: 2260, STR: 2521, VIT: 496, SPD: 42, LUK: 1, Attack: 88399, Defense: 86413, Current HP: 2260, A Avg: 110498, D Avg: 86413, [Blue Sword(180)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 896: HP: 966, STR: 2521, VIT: 690, SPD: 42, LUK: 1, Attack: 88399, Defense: 86165, Current HP: 966, A Avg: 110498, D Avg: 86165, [Blue Sword(180)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 895: HP: 740, STR: 2521, VIT: 928, SPD: 42, LUK: 1, Attack: 88399, Defense: 85896, Current HP: 740, A Avg: 110498, D Avg: 85896, [Blue Sword(180)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 894: HP: 660, STR: 2521, VIT: 996, SPD: 42, LUK: 1, Attack: 88399, Defense: 87836, Current HP: 660, A Avg: 110498, D Avg: 87836, [Blue Sword(180)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 893: HP: 1323, STR: 2521, VIT: 836, SPD: 42, LUK: 1, Attack: 88399, Defense: 88261, Current HP: 1323, A Avg: 110498, D Avg: 88261, [Blue Sword(180)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 892: HP: 540, STR: 2521, VIT: 469, SPD: 42, LUK: 1, Attack: 88399, Defense: 87258, Current HP: 540, A Avg: 110498, D Avg: 87258, [Blue Sword(180)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 891: HP: 540, STR: 2521, VIT: 1285, SPD: 42, LUK: 1, Attack: 88399, Defense: 91063, Current HP: 540, A Avg: 110498, D Avg: 91063, [Blue Sword(180)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 890: HP: 1040, STR: 2521, VIT: 1756, SPD: 42, LUK: 1, Attack: 88399, Defense: 88544, Current HP: 1040, A Avg: 110498, D Avg: 88544, [Blue Sword(180)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 889: HP: 840, STR: 2521, VIT: 812, SPD: 45, LUK: 1, Attack: 88399, Defense: 86690, Current HP: 840, A Avg: 110498, D Avg: 86690, [Blue Sword(180)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 888: HP: 1356, STR: 2521, VIT: 846, SPD: 42, LUK: 1, Attack: 88399, Defense: 87062, Current HP: 1356, A Avg: 110498, D Avg: 87062, [Blue Sword(180)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 887: HP: 987, STR: 2521, VIT: 972, SPD: 42, LUK: 1, Attack: 88399, Defense: 88007, Current HP: 987, A Avg: 110498, D Avg: 88007, [Blue Sword(180)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 886: HP: 567, STR: 2521, VIT: 958, SPD: 42, LUK: 1, Attack: 88399, Defense: 88006, Current HP: 567, A Avg: 110498, D Avg: 88006, [Blue Sword(180)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 885: HP: 1364, STR: 659, VIT: 1632, SPD: 40, LUK: 1, Attack: 87710, Defense: 89200, Current HP: 1364, A Avg: 110514, D Avg: 89200, [Tekken(188)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 884: HP: 726, STR: 663, VIT: 252, SPD: 40, LUK: 1, Attack: 87714, Defense: 84115, Current HP: 726, A Avg: 110519, D Avg: 84115, [Tekken(188)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 883: HP: 540, STR: 3839, VIT: 142, SPD: 45, LUK: 1, Attack: 88417, Defense: 84278, Current HP: 540, A Avg: 110521, D Avg: 84278, [Magical(187)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 882: HP: 780, STR: 2543, VIT: 550, SPD: 45, LUK: 1, Attack: 88421, Defense: 84686, Current HP: 780, A Avg: 110526, D Avg: 84686, [God Hand(179)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 881: HP: 764, STR: 2548, VIT: 635, SPD: 42, LUK: 1, Attack: 88426, Defense: 84576, Current HP: 764, A Avg: 110532, D Avg: 84576, [Blue Sword(180)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 880: HP: 1276, STR: 1849, VIT: 1081, SPD: 40, LUK: 1, Attack: 87727, Defense: 86309, Current HP: 1276, A Avg: 110536, D Avg: 86309, [God Hand(179)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 879: HP: 800, STR: 3614, VIT: 323, SPD: 42, LUK: 1, Attack: 88439, Defense: 88151, Current HP: 800, A Avg: 110548, D Avg: 88151, [Kraken(145)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 878: HP: 748, STR: 691, VIT: 629, SPD: 40, LUK: 1, Attack: 87742, Defense: 85220, Current HP: 748, A Avg: 110554, D Avg: 85220, [Tekken(188)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 877: HP: 1012, STR: 691, VIT: 691, SPD: 40, LUK: 1, Attack: 87742, Defense: 87609, Current HP: 1012, A Avg: 110554, D Avg: 87609, [Tekken(188)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 876: HP: 1420, STR: 3119, VIT: 907, SPD: 42, LUK: 1, Attack: 88453, Defense: 86135, Current HP: 1420, A Avg: 110566, D Avg: 86135, [Impulse(166)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 875: HP: 609, STR: 294, VIT: 168, SPD: 42, LUK: 1, Attack: 88461, Defense: 83891, Current HP: 609, A Avg: 110576, D Avg: 83891, [Basic(169)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 874: HP: 609, STR: 294, VIT: 168, SPD: 42, LUK: 1, Attack: 88461, Defense: 83901, Current HP: 609, A Avg: 110576, D Avg: 83901, [Basic(169)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 873: HP: 580, STR: 294, VIT: 187, SPD: 42, LUK: 1, Attack: 88461, Defense: 84056, Current HP: 580, A Avg: 110576, D Avg: 84056, [Basic(169)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 872: HP: 580, STR: 294, VIT: 192, SPD: 42, LUK: 1, Attack: 88461, Defense: 83996, Current HP: 580, A Avg: 110576, D Avg: 83996, [Basic(169)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 871: HP: 580, STR: 294, VIT: 221, SPD: 42, LUK: 1, Attack: 88461, Defense: 84084, Current HP: 580, A Avg: 110576, D Avg: 84084, [Basic(169)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 870: HP: 580, STR: 294, VIT: 239, SPD: 42, LUK: 1, Attack: 88461, Defense: 84128, Current HP: 580, A Avg: 110576, D Avg: 84128, [Basic(169)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 869: HP: 609, STR: 294, VIT: 258, SPD: 42, LUK: 1, Attack: 88461, Defense: 84134, Current HP: 609, A Avg: 110576, D Avg: 84134, [Basic(169)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 868: HP: 840, STR: 294, VIT: 307, SPD: 42, LUK: 1, Attack: 88461, Defense: 84144, Current HP: 840, A Avg: 110576, D Avg: 84144, [Basic(169)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 867: HP: 672, STR: 294, VIT: 217, SPD: 42, LUK: 1, Attack: 88461, Defense: 83989, Current HP: 672, A Avg: 110576, D Avg: 83989, [Basic(169)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 866: HP: 714, STR: 294, VIT: 258, SPD: 42, LUK: 1, Attack: 88461, Defense: 84277, Current HP: 714, A Avg: 110576, D Avg: 84277, [Basic(169)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 865: HP: 660, STR: 294, VIT: 230, SPD: 42, LUK: 1, Attack: 88461, Defense: 84158, Current HP: 660, A Avg: 110576, D Avg: 84158, [Basic(169)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 864: HP: 1066, STR: 294, VIT: 389, SPD: 42, LUK: 1, Attack: 88461, Defense: 84951, Current HP: 1066, A Avg: 110576, D Avg: 84951, [Basic(169)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 863: HP: 1004, STR: 294, VIT: 221, SPD: 42, LUK: 1, Attack: 88461, Defense: 84149, Current HP: 1004, A Avg: 110576, D Avg: 84149, [Basic(169)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 862: HP: 609, STR: 294, VIT: 708, SPD: 42, LUK: 1, Attack: 88461, Defense: 87496, Current HP: 609, A Avg: 110576, D Avg: 87496, [Basic(169)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 861: HP: 2300, STR: 294, VIT: 178, SPD: 42, LUK: 1, Attack: 88461, Defense: 86095, Current HP: 2300, A Avg: 110576, D Avg: 86095, [Basic(169)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 860: HP: 1264, STR: 294, VIT: 447, SPD: 42, LUK: 1, Attack: 88461, Defense: 85181, Current HP: 1264, A Avg: 110576, D Avg: 85181, [Basic(169)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 859: HP: 1008, STR: 294, VIT: 389, SPD: 42, LUK: 1, Attack: 88461, Defense: 85864, Current HP: 1008, A Avg: 110576, D Avg: 85864, [Basic(169)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 858: HP: 780, STR: 294, VIT: 610, SPD: 42, LUK: 1, Attack: 88461, Defense: 85578, Current HP: 780, A Avg: 110576, D Avg: 85578, [Basic(169)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 857: HP: 700, STR: 294, VIT: 695, SPD: 42, LUK: 1, Attack: 88461, Defense: 87535, Current HP: 700, A Avg: 110576, D Avg: 87535, [Basic(169)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 856: HP: 1365, STR: 294, VIT: 535, SPD: 42, LUK: 1, Attack: 88461, Defense: 87960, Current HP: 1365, A Avg: 110576, D Avg: 87960, [Basic(169)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 855: HP: 580, STR: 294, VIT: 168, SPD: 42, LUK: 1, Attack: 88461, Defense: 86957, Current HP: 580, A Avg: 110576, D Avg: 86957, [Basic(169)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 854: HP: 580, STR: 294, VIT: 984, SPD: 42, LUK: 1, Attack: 88461, Defense: 90762, Current HP: 580, A Avg: 110576, D Avg: 90762, [Basic(169)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 853: HP: 1080, STR: 294, VIT: 1438, SPD: 42, LUK: 1, Attack: 88461, Defense: 88226, Current HP: 1080, A Avg: 110576, D Avg: 88226, [Basic(169)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 852: HP: 880, STR: 294, VIT: 511, SPD: 45, LUK: 1, Attack: 88461, Defense: 86389, Current HP: 880, A Avg: 110576, D Avg: 86389, [Basic(169)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 851: HP: 1396, STR: 294, VIT: 527, SPD: 42, LUK: 1, Attack: 88461, Defense: 86743, Current HP: 1396, A Avg: 110576, D Avg: 86743, [Basic(169)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 850: HP: 1029, STR: 294, VIT: 671, SPD: 42, LUK: 1, Attack: 88461, Defense: 87706, Current HP: 1029, A Avg: 110576, D Avg: 87706, [Basic(169)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 849: HP: 609, STR: 294, VIT: 657, SPD: 42, LUK: 1, Attack: 88461, Defense: 87705, Current HP: 609, A Avg: 110576, D Avg: 87705, [Basic(169)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 848: HP: 1452, STR: 2087, VIT: 176, SPD: 40, LUK: 1, Attack: 87770, Defense: 88004, Current HP: 1452, A Avg: 110590, D Avg: 88004, [Dancing(155)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 847: HP: 988, STR: 1983, VIT: 969, SPD: 42, LUK: 1, Attack: 88472, Defense: 85391, Current HP: 988, A Avg: 110590, D Avg: 85391, [Cuttlefish(178)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 846: HP: 600, STR: 305, VIT: 258, SPD: 42, LUK: 1, Attack: 88472, Defense: 84264, Current HP: 600, A Avg: 110590, D Avg: 84264, [Basic(169)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 845: HP: 580, STR: 305, VIT: 2208, SPD: 42, LUK: 1, Attack: 88472, Defense: 87878, Current HP: 580, A Avg: 110590, D Avg: 87878, [Basic(169)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 844: HP: 540, STR: 2600, VIT: 559, SPD: 45, LUK: 1, Attack: 88478, Defense: 84584, Current HP: 540, A Avg: 110597, D Avg: 84584, [Blue Sword(180)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 843: HP: 726, STR: 1251, VIT: 675, SPD: 42, LUK: 1, Attack: 87779, Defense: 85019, Current HP: 726, A Avg: 110601, D Avg: 85019, [Moon Knuckle(153)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 842: HP: 540, STR: 3553, VIT: 142, SPD: 45, LUK: 1, Attack: 88482, Defense: 84486, Current HP: 540, A Avg: 110602, D Avg: 84486, [Jack Knife(185)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 841: HP: 1564, STR: 732, VIT: 707, SPD: 40, LUK: 1, Attack: 87783, Defense: 86819, Current HP: 1564, A Avg: 110606, D Avg: 86819, [Tekken(188)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 840: HP: 804, STR: 321, VIT: 316, SPD: 42, LUK: 1, Attack: 88488, Defense: 84257, Current HP: 804, A Avg: 110610, D Avg: 84257, [Basic(169)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 839: HP: 880, STR: 2613, VIT: 637, SPD: 42, LUK: 1, Attack: 88491, Defense: 84877, Current HP: 880, A Avg: 110613, D Avg: 84877, [Blue Sword(180)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 838: HP: 560, STR: 2615, VIT: 559, SPD: 42, LUK: 1, Attack: 88493, Defense: 84565, Current HP: 560, A Avg: 110616, D Avg: 84565, [Blue Sword(180)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 837: HP: 540, STR: 2615, VIT: 2509, SPD: 42, LUK: 1, Attack: 88493, Defense: 88179, Current HP: 540, A Avg: 110616, D Avg: 88179, [Blue Sword(180)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 836: HP: 560, STR: 1965, VIT: 469, SPD: 42, LUK: 1, Attack: 88493, Defense: 84657, Current HP: 560, A Avg: 110616, D Avg: 84657, [Moon Knuckle(153)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 835: HP: 1034, STR: 744, VIT: 314, SPD: 40, LUK: 1, Attack: 87795, Defense: 84203, Current HP: 1034, A Avg: 110621, D Avg: 84203, [Tekken(188)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 834: HP: 1232, STR: 2257, VIT: 1081, SPD: 40, LUK: 1, Attack: 87797, Defense: 86309, Current HP: 1232, A Avg: 110624, D Avg: 86309, [Zodiac(184)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 833: HP: 1144, STR: 748, VIT: 912, SPD: 40, LUK: 1, Attack: 87799, Defense: 85906, Current HP: 1144, A Avg: 110626, D Avg: 85906, [Tekken(188)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 832: HP: 1220, STR: 2953, VIT: 802, SPD: 45, LUK: 1, Attack: 88506, Defense: 87590, Current HP: 1220, A Avg: 110632, D Avg: 87590, [Hammer of Justice(186)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 831: HP: 1584, STR: 1458, VIT: 920, SPD: 40, LUK: 1, Attack: 87804, Defense: 86148, Current HP: 1584, A Avg: 110633, D Avg: 86148, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 830: HP: 928, STR: 759, VIT: 327, SPD: 40, LUK: 1, Attack: 87810, Defense: 84333, Current HP: 928, A Avg: 110640, D Avg: 84333, [Tekken(188)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 829: HP: 1468, STR: 2770, VIT: 272, SPD: 45, LUK: 1, Attack: 88518, Defense: 87060, Current HP: 1468, A Avg: 110647, D Avg: 87060, [Scythe of the Grim Reaper(148)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 828: HP: 968, STR: 1328, VIT: 1195, SPD: 42, LUK: 1, Attack: 87817, Defense: 85331, Current HP: 968, A Avg: 110649, D Avg: 85331, [Cuttlefish(178)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 827: HP: 580, STR: 372, VIT: 258, SPD: 45, LUK: 1, Attack: 88539, Defense: 84283, Current HP: 580, A Avg: 110673, D Avg: 84283, [Basic(169)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 826: HP: 877, STR: 2662, VIT: 720, SPD: 42, LUK: 1, Attack: 88540, Defense: 86338, Current HP: 877, A Avg: 110675, D Avg: 86338, [Blue Sword(180)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 825: HP: 1364, STR: 3338, VIT: 987, SPD: 40, LUK: 1, Attack: 87838, Defense: 88815, Current HP: 1364, A Avg: 110675, D Avg: 88815, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 824: HP: 732, STR: 2664, VIT: 907, SPD: 42, LUK: 1, Attack: 88542, Defense: 85745, Current HP: 732, A Avg: 110677, D Avg: 85745, [Blue Sword(180)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 823: HP: 704, STR: 2291, VIT: 1185, SPD: 40, LUK: 1, Attack: 87844, Defense: 89013, Current HP: 704, A Avg: 110683, D Avg: 89013, [Hammer of Justice(186)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 822: HP: 1820, STR: 2305, VIT: 142, SPD: 45, LUK: 1, Attack: 88547, Defense: 86930, Current HP: 1820, A Avg: 110683, D Avg: 86930, [Droid Hammer(177)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 821: HP: 920, STR: 386, VIT: 318, SPD: 42, LUK: 1, Attack: 88553, Defense: 84558, Current HP: 920, A Avg: 110691, D Avg: 84558, [Basic(169)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 820: HP: 1816, STR: 2910, VIT: 600, SPD: 45, LUK: 1, Attack: 88554, Defense: 87388, Current HP: 1816, A Avg: 110692, D Avg: 87388, [Gladius(162)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 819: HP: 1254, STR: 1364, VIT: 1533, SPD: 42, LUK: 1, Attack: 87853, Defense: 85955, Current HP: 1254, A Avg: 110694, D Avg: 85955, [Cuttlefish(178)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 818: HP: 944, STR: 3598, VIT: 277, SPD: 42, LUK: 1, Attack: 88564, Defense: 88105, Current HP: 944, A Avg: 110705, D Avg: 88105, [Red Shark(134)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 817: HP: 780, STR: 2688, VIT: 550, SPD: 42, LUK: 1, Attack: 88566, Defense: 84738, Current HP: 780, A Avg: 110707, D Avg: 84738, [God Hand(179)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 816: HP: 716, STR: 400, VIT: 258, SPD: 42, LUK: 1, Attack: 88567, Defense: 84758, Current HP: 716, A Avg: 110708, D Avg: 84758, [Basic(169)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 815: HP: 880, STR: 2691, VIT: 680, SPD: 42, LUK: 1, Attack: 88569, Defense: 85544, Current HP: 880, A Avg: 110711, D Avg: 85544, [Blue Sword(180)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 814: HP: 800, STR: 2691, VIT: 690, SPD: 45, LUK: 1, Attack: 88569, Defense: 85112, Current HP: 800, A Avg: 110711, D Avg: 85112, [Blue Sword(180)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 813: HP: 1542, STR: 3617, VIT: 260, SPD: 42, LUK: 1, Attack: 88583, Defense: 87048, Current HP: 1542, A Avg: 110728, D Avg: 87048, [Red Shark(134)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 812: HP: 676, STR: 2710, VIT: 559, SPD: 42, LUK: 1, Attack: 88588, Defense: 85059, Current HP: 676, A Avg: 110735, D Avg: 85059, [Blue Sword(180)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 811: HP: 540, STR: 3942, VIT: 142, SPD: 42, LUK: 1, Attack: 88598, Defense: 87970, Current HP: 540, A Avg: 110747, D Avg: 87970, [Penetra(161)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 810: HP: 800, STR: 3864, VIT: 299, SPD: 42, LUK: 1, Attack: 88598, Defense: 88127, Current HP: 800, A Avg: 110747, D Avg: 88127, [Irruption(154)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 809: HP: 919, STR: 434, VIT: 419, SPD: 42, LUK: 1, Attack: 88601, Defense: 86037, Current HP: 919, A Avg: 110751, D Avg: 86037, [Basic(169)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 808: HP: 1060, STR: 2257, VIT: 445, SPD: 45, LUK: 1, Attack: 88603, Defense: 84789, Current HP: 1060, A Avg: 110753, D Avg: 84789, [Progress(147)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 807: HP: 772, STR: 437, VIT: 588, SPD: 42, LUK: 1, Attack: 88604, Defense: 85426, Current HP: 772, A Avg: 110755, D Avg: 85426, [Basic(169)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 806: HP: 1500, STR: 2640, VIT: 314, SPD: 45, LUK: 1, Attack: 88609, Defense: 87102, Current HP: 1500, A Avg: 110761, D Avg: 87102, [Fire Chariot(138)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 805: HP: 540, STR: 4032, VIT: 142, SPD: 42, LUK: 1, Attack: 88610, Defense: 84330, Current HP: 540, A Avg: 110762, D Avg: 84330, [Magical(187)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 804: HP: 880, STR: 2732, VIT: 950, SPD: 42, LUK: 1, Attack: 88610, Defense: 87751, Current HP: 880, A Avg: 110762, D Avg: 87751, [Blue Sword(180)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 803: HP: 1359, STR: 2264, VIT: 876, SPD: 40, LUK: 1, Attack: 87908, Defense: 88704, Current HP: 1359, A Avg: 110764, D Avg: 88704, [Gladius(162)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
