Rank 1000: HP: 760, STR: 1220, VIT: 788, SPD: 25, LUK: 1, Attack: 87709, Defense: 87706, Current HP: 760, A Avg: 109636, D Avg: 87706, [Cuttlefish(178)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 902: HP: 541, STR: 772, VIT: 275, SPD: 25, LUK: 1, Attack: 87823, Defense: 85893, Current HP: 541, A Avg: 109778, D Avg: 85893, [Tekken(188)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 901: HP: 452, STR: 774, VIT: 417, SPD: 25, LUK: 1, Attack: 87825, Defense: 85255, Current HP: 452, A Avg: 109781, D Avg: 85255, [Tekken(188)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 900: HP: 500, STR: 2352, VIT: 261, SPD: 25, LUK: 1, Attack: 87827, Defense: 88089, Current HP: 500, A Avg: 109783, D Avg: 88089, [Elemental(121)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 899: HP: 436, STR: 778, VIT: 181, SPD: 25, LUK: 1, Attack: 87829, Defense: 84681, Current HP: 436, A Avg: 109786, D Avg: 84681, [Tekken(188)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 898: HP: 980, STR: 1344, VIT: 1000, SPD: 25, LUK: 1, Attack: 87833, Defense: 85994, Current HP: 980, A Avg: 109791, D Avg: 85994, [Cuttlefish(178)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 897: HP: 836, STR: 793, VIT: 405, SPD: 25, LUK: 1, Attack: 87139, Defense: 84541, Current HP: 836, A Avg: 109795, D Avg: 84541, [Progress(147)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 896: HP: 1210, STR: 1171, VIT: 283, SPD: 25, LUK: 1, Attack: 87140, Defense: 87071, Current HP: 1210, A Avg: 109796, D Avg: 87071, [Fire Chariot(138)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 895: HP: 924, STR: 1815, VIT: 675, SPD: 24, LUK: 1, Attack: 87149, Defense: 88503, Current HP: 924, A Avg: 109807, D Avg: 88503, [Impulse(166)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 894: HP: 760, STR: 1971, VIT: 479, SPD: 25, LUK: 1, Attack: 87849, Defense: 85707, Current HP: 760, A Avg: 109811, D Avg: 85707, [God Hand(179)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 893: HP: 360, STR: 1321, VIT: 316, SPD: 25, LUK: 1, Attack: 87849, Defense: 84504, Current HP: 360, A Avg: 109811, D Avg: 84504, [Moon Knuckle(153)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 892: HP: 792, STR: 665, VIT: 1102, SPD: 24, LUK: 1, Attack: 87154, Defense: 85693, Current HP: 792, A Avg: 109814, D Avg: 85693, [Cuttlefish(178)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 891: HP: 946, STR: 665, VIT: 1138, SPD: 24, LUK: 1, Attack: 87154, Defense: 88056, Current HP: 946, A Avg: 109814, D Avg: 88056, [Cuttlefish(178)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 890: HP: 580, STR: 801, VIT: 244, SPD: 25, LUK: 1, Attack: 87852, Defense: 85108, Current HP: 580, A Avg: 109815, D Avg: 85108, [Tekken(188)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 889: HP: 500, STR: 801, VIT: 261, SPD: 27, LUK: 1, Attack: 87852, Defense: 84683, Current HP: 500, A Avg: 109815, D Avg: 84683, [Tekken(188)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 888: HP: 580, STR: 815, VIT: 442, SPD: 25, LUK: 1, Attack: 87866, Defense: 87243, Current HP: 580, A Avg: 109832, D Avg: 87243, [Tekken(188)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 887: HP: 770, STR: 686, VIT: 855, SPD: 24, LUK: 1, Attack: 87175, Defense: 84718, Current HP: 770, A Avg: 109840, D Avg: 84718, [Cuttlefish(178)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 886: HP: 646, STR: 1428, VIT: 244, SPD: 24, LUK: 1, Attack: 87176, Defense: 88072, Current HP: 646, A Avg: 109841, D Avg: 88072, [Scythe of the Grim Reaper(148)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 885: HP: 1628, STR: 1324, VIT: 566, SPD: 25, LUK: 1, Attack: 87176, Defense: 87354, Current HP: 1628, A Avg: 109841, D Avg: 87354, [Santoku(159)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 884: HP: 1176, STR: 2235, VIT: 396, SPD: 27, LUK: 1, Attack: 87879, Defense: 87184, Current HP: 1176, A Avg: 109848, D Avg: 87184, [Gladius(162)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 883: HP: 484, STR: 1540, VIT: 852, SPD: 24, LUK: 1, Attack: 87184, Defense: 88680, Current HP: 484, A Avg: 109851, D Avg: 88680, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 882: HP: 968, STR: 2149, VIT: 204, SPD: 27, LUK: 1, Attack: 87897, Defense: 86992, Current HP: 968, A Avg: 109871, D Avg: 86992, [Scythe of the Grim Reaper(148)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 881: HP: 720, STR: 2363, VIT: 479, SPD: 25, LUK: 1, Attack: 87903, Defense: 85707, Current HP: 720, A Avg: 109878, D Avg: 85707, [Zodiac(184)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 880: HP: 484, STR: 1332, VIT: 415, SPD: 24, LUK: 1, Attack: 87210, Defense: 84603, Current HP: 484, A Avg: 109884, D Avg: 84603, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 879: HP: 1380, STR: 723, VIT: 1180, SPD: 24, LUK: 1, Attack: 87212, Defense: 87292, Current HP: 1380, A Avg: 109887, D Avg: 87292, [Cuttlefish(178)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 878: HP: 484, STR: 1337, VIT: 415, SPD: 25, LUK: 1, Attack: 87215, Defense: 84551, Current HP: 484, A Avg: 109890, D Avg: 84551, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 877: HP: 906, STR: 732, VIT: 904, SPD: 24, LUK: 1, Attack: 87221, Defense: 84910, Current HP: 906, A Avg: 109898, D Avg: 84910, [Cuttlefish(178)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 876: HP: 968, STR: 734, VIT: 891, SPD: 24, LUK: 1, Attack: 87223, Defense: 84780, Current HP: 968, A Avg: 109900, D Avg: 84780, [Cuttlefish(178)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 875: HP: 1408, STR: 734, VIT: 1871, SPD: 24, LUK: 1, Attack: 87223, Defense: 89439, Current HP: 1408, A Avg: 109900, D Avg: 89439, [Cuttlefish(178)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 874: HP: 1188, STR: 739, VIT: 1431, SPD: 24, LUK: 1, Attack: 87228, Defense: 86425, Current HP: 1188, A Avg: 109907, D Avg: 86425, [Cuttlefish(178)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 873: HP: 360, STR: 1414, VIT: 316, SPD: 27, LUK: 1, Attack: 87942, Defense: 84452, Current HP: 360, A Avg: 109927, D Avg: 84452, [Moon Knuckle(153)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 872: HP: 804, STR: 2066, VIT: 464, SPD: 24, LUK: 1, Attack: 87944, Defense: 85198, Current HP: 804, A Avg: 109930, D Avg: 85198, [Blue Sword(180)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 871: HP: 840, STR: 1607, VIT: 425, SPD: 25, LUK: 1, Attack: 87953, Defense: 85653, Current HP: 840, A Avg: 109941, D Avg: 85653, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 870: HP: 1034, STR: 914, VIT: 582, SPD: 24, LUK: 1, Attack: 87260, Defense: 85810, Current HP: 1034, A Avg: 109947, D Avg: 85810, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 869: HP: 1232, STR: 1724, VIT: 488, SPD: 25, LUK: 1, Attack: 87264, Defense: 87276, Current HP: 1232, A Avg: 109952, D Avg: 87276, [Zodiac(184)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 868: HP: 820, STR: 3385, VIT: 125, SPD: 27, LUK: 1, Attack: 87963, Defense: 86913, Current HP: 820, A Avg: 109953, D Avg: 86913, [Magical(187)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 867: HP: 380, STR: 912, VIT: 319, SPD: 25, LUK: 1, Attack: 87963, Defense: 84910, Current HP: 380, A Avg: 109953, D Avg: 84910, [Tekken(188)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 866: HP: 520, STR: 912, VIT: 343, SPD: 25, LUK: 1, Attack: 87963, Defense: 87261, Current HP: 520, A Avg: 109953, D Avg: 87261, [Tekken(188)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 865: HP: 360, STR: 912, VIT: 158, SPD: 25, LUK: 1, Attack: 87963, Defense: 84021, Current HP: 360, A Avg: 109953, D Avg: 84021, [Tekken(188)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 864: HP: 506, STR: 741, VIT: 415, SPD: 24, LUK: 1, Attack: 87269, Defense: 84603, Current HP: 506, A Avg: 109958, D Avg: 84603, [Moon Knuckle(153)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 863: HP: 703, STR: 1479, VIT: 665, SPD: 25, LUK: 1, Attack: 87968, Defense: 85087, Current HP: 703, A Avg: 109960, D Avg: 85087, [Cuttlefish(178)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 862: HP: 820, STR: 2327, VIT: 601, SPD: 27, LUK: 1, Attack: 87971, Defense: 87389, Current HP: 820, A Avg: 109963, D Avg: 87389, [Portal Sword(176)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 861: HP: 580, STR: 2095, VIT: 363, SPD: 27, LUK: 1, Attack: 87973, Defense: 84707, Current HP: 580, A Avg: 109966, D Avg: 84707, [God Hand(179)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 860: HP: 1039, STR: 1398, VIT: 686, SPD: 24, LUK: 1, Attack: 87276, Defense: 85420, Current HP: 1039, A Avg: 109967, D Avg: 85420, [Blue Sword(180)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 859: HP: 1672, STR: 1052, VIT: 124, SPD: 25, LUK: 1, Attack: 87294, Defense: 86912, Current HP: 1672, A Avg: 109990, D Avg: 86912, [Droid Hammer(177)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 858: HP: 506, STR: 780, VIT: 415, SPD: 25, LUK: 1, Attack: 87308, Defense: 84551, Current HP: 506, A Avg: 110008, D Avg: 84551, [Moon Knuckle(153)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 857: HP: 540, STR: 2473, VIT: 363, SPD: 27, LUK: 1, Attack: 88013, Defense: 84707, Current HP: 540, A Avg: 110016, D Avg: 84707, [Zodiac(184)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 856: HP: 836, STR: 976, VIT: 405, SPD: 25, LUK: 1, Attack: 87322, Defense: 84749, Current HP: 836, A Avg: 110025, D Avg: 84749, [Progress(147)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 855: HP: 484, STR: 988, VIT: 190, SPD: 25, LUK: 1, Attack: 88039, Defense: 84196, Current HP: 484, A Avg: 110048, D Avg: 84196, [Tekken(188)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 854: HP: 1000, STR: 2073, VIT: 229, SPD: 27, LUK: 1, Attack: 88042, Defense: 87017, Current HP: 1000, A Avg: 110052, D Avg: 87017, [Fire Chariot(138)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 853: HP: 540, STR: 991, VIT: 181, SPD: 25, LUK: 1, Attack: 88042, Defense: 84070, Current HP: 540, A Avg: 110052, D Avg: 84070, [Tekken(188)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 852: HP: 940, STR: 991, VIT: 822, SPD: 25, LUK: 1, Attack: 88042, Defense: 88390, Current HP: 940, A Avg: 110052, D Avg: 88390, [Tekken(188)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 851: HP: 820, STR: 2363, VIT: 125, SPD: 25, LUK: 1, Attack: 88046, Defense: 87953, Current HP: 820, A Avg: 110057, D Avg: 87953, [Dancing(155)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 850: HP: 682, STR: 1380, VIT: 283, SPD: 24, LUK: 1, Attack: 87349, Defense: 88111, Current HP: 682, A Avg: 110059, D Avg: 88111, [Fire Chariot(138)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 849: HP: 903, STR: 1009, VIT: 370, SPD: 25, LUK: 1, Attack: 88060, Defense: 86482, Current HP: 903, A Avg: 110075, D Avg: 86482, [Tekken(188)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 848: HP: 682, STR: 1492, VIT: 592, SPD: 24, LUK: 1, Attack: 87370, Defense: 85820, Current HP: 682, A Avg: 110086, D Avg: 85820, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 847: HP: 1276, STR: 1500, VIT: 488, SPD: 25, LUK: 1, Attack: 87378, Defense: 87276, Current HP: 1276, A Avg: 110096, D Avg: 87276, [God Hand(179)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 846: HP: 740, STR: 1036, VIT: 529, SPD: 25, LUK: 1, Attack: 88087, Defense: 85523, Current HP: 740, A Avg: 110108, D Avg: 85523, [Tekken(188)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 845: HP: 660, STR: 1744, VIT: 309, SPD: 27, LUK: 1, Attack: 88090, Defense: 84653, Current HP: 660, A Avg: 110112, D Avg: 84653, [Progress(147)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 844: HP: 1100, STR: 1543, VIT: 566, SPD: 24, LUK: 1, Attack: 87395, Defense: 88394, Current HP: 1100, A Avg: 110117, D Avg: 88394, [Santoku(159)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 843: HP: 484, STR: 1520, VIT: 415, SPD: 25, LUK: 1, Attack: 87398, Defense: 84759, Current HP: 484, A Avg: 110121, D Avg: 84759, [Blue Sword(180)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 842: HP: 1220, STR: 2764, VIT: 486, SPD: 27, LUK: 1, Attack: 88098, Defense: 87274, Current HP: 1220, A Avg: 110122, D Avg: 87274, [Impulse(166)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 841: HP: 506, STR: 348, VIT: 124, SPD: 24, LUK: 1, Attack: 87399, Defense: 83847, Current HP: 506, A Avg: 110122, D Avg: 83847, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 840: HP: 506, STR: 348, VIT: 124, SPD: 24, LUK: 1, Attack: 87399, Defense: 83857, Current HP: 506, A Avg: 110122, D Avg: 83857, [Tekken(188)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 839: HP: 484, STR: 348, VIT: 143, SPD: 24, LUK: 1, Attack: 87399, Defense: 84012, Current HP: 484, A Avg: 110122, D Avg: 84012, [Tekken(188)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 838: HP: 484, STR: 348, VIT: 151, SPD: 24, LUK: 1, Attack: 87399, Defense: 83955, Current HP: 484, A Avg: 110122, D Avg: 83955, [Tekken(188)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 837: HP: 484, STR: 348, VIT: 167, SPD: 24, LUK: 1, Attack: 87399, Defense: 84030, Current HP: 484, A Avg: 110122, D Avg: 84030, [Tekken(188)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 836: HP: 484, STR: 348, VIT: 194, SPD: 24, LUK: 1, Attack: 87399, Defense: 84083, Current HP: 484, A Avg: 110122, D Avg: 84083, [Tekken(188)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 835: HP: 506, STR: 348, VIT: 210, SPD: 24, LUK: 1, Attack: 87399, Defense: 84086, Current HP: 506, A Avg: 110122, D Avg: 84086, [Tekken(188)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 834: HP: 660, STR: 348, VIT: 243, SPD: 24, LUK: 1, Attack: 87399, Defense: 84080, Current HP: 660, A Avg: 110122, D Avg: 84080, [Tekken(188)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 833: HP: 575, STR: 348, VIT: 174, SPD: 24, LUK: 1, Attack: 87399, Defense: 83946, Current HP: 575, A Avg: 110122, D Avg: 83946, [Tekken(188)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 832: HP: 621, STR: 348, VIT: 210, SPD: 24, LUK: 1, Attack: 87399, Defense: 84229, Current HP: 621, A Avg: 110122, D Avg: 84229, [Tekken(188)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 831: HP: 572, STR: 348, VIT: 180, SPD: 24, LUK: 1, Attack: 87399, Defense: 84108, Current HP: 572, A Avg: 110122, D Avg: 84108, [Tekken(188)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 830: HP: 846, STR: 348, VIT: 332, SPD: 24, LUK: 1, Attack: 87399, Defense: 84894, Current HP: 846, A Avg: 110122, D Avg: 84894, [Tekken(188)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 829: HP: 774, STR: 348, VIT: 167, SPD: 24, LUK: 1, Attack: 87399, Defense: 84095, Current HP: 774, A Avg: 110122, D Avg: 84095, [Tekken(188)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 828: HP: 506, STR: 348, VIT: 769, SPD: 24, LUK: 1, Attack: 87399, Defense: 87557, Current HP: 506, A Avg: 110122, D Avg: 87557, [Tekken(188)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 827: HP: 2046, STR: 348, VIT: 129, SPD: 24, LUK: 1, Attack: 87399, Defense: 86046, Current HP: 2046, A Avg: 110122, D Avg: 86046, [Tekken(188)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 826: HP: 1039, STR: 348, VIT: 395, SPD: 24, LUK: 1, Attack: 87399, Defense: 85129, Current HP: 1039, A Avg: 110122, D Avg: 85129, [Tekken(188)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 825: HP: 828, STR: 348, VIT: 332, SPD: 24, LUK: 1, Attack: 87399, Defense: 85807, Current HP: 828, A Avg: 110122, D Avg: 85807, [Tekken(188)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 824: HP: 704, STR: 348, VIT: 507, SPD: 24, LUK: 1, Attack: 87399, Defense: 85475, Current HP: 704, A Avg: 110122, D Avg: 85475, [Tekken(188)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 823: HP: 616, STR: 348, VIT: 670, SPD: 24, LUK: 1, Attack: 87399, Defense: 87510, Current HP: 616, A Avg: 110122, D Avg: 87510, [Tekken(188)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 822: HP: 989, STR: 348, VIT: 452, SPD: 24, LUK: 1, Attack: 87399, Defense: 87877, Current HP: 989, A Avg: 110122, D Avg: 87877, [Tekken(188)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 821: HP: 484, STR: 348, VIT: 124, SPD: 24, LUK: 1, Attack: 87399, Defense: 86913, Current HP: 484, A Avg: 110122, D Avg: 86913, [Tekken(188)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 820: HP: 484, STR: 348, VIT: 852, SPD: 24, LUK: 1, Attack: 87399, Defense: 90630, Current HP: 484, A Avg: 110122, D Avg: 90630, [Tekken(188)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 819: HP: 1034, STR: 348, VIT: 1344, SPD: 24, LUK: 1, Attack: 87399, Defense: 88132, Current HP: 1034, A Avg: 110122, D Avg: 88132, [Tekken(188)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 818: HP: 814, STR: 348, VIT: 441, SPD: 25, LUK: 1, Attack: 87399, Defense: 86319, Current HP: 814, A Avg: 110122, D Avg: 86319, [Tekken(188)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 817: HP: 1117, STR: 348, VIT: 491, SPD: 24, LUK: 1, Attack: 87399, Defense: 86707, Current HP: 1117, A Avg: 110122, D Avg: 86707, [Tekken(188)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 816: HP: 966, STR: 348, VIT: 790, SPD: 24, LUK: 1, Attack: 87399, Defense: 87825, Current HP: 966, A Avg: 110122, D Avg: 87825, [Tekken(188)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 815: HP: 506, STR: 348, VIT: 561, SPD: 24, LUK: 1, Attack: 87399, Defense: 87609, Current HP: 506, A Avg: 110122, D Avg: 87609, [Tekken(188)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 814: HP: 340, STR: 2559, VIT: 581, SPD: 25, LUK: 1, Attack: 88112, Defense: 88409, Current HP: 340, A Avg: 110140, D Avg: 88409, [Hammer of Justice(186)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 813: HP: 540, STR: 1584, VIT: 431, SPD: 25, LUK: 1, Attack: 88112, Defense: 85659, Current HP: 540, A Avg: 110140, D Avg: 85659, [Moon Knuckle(153)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 812: HP: 664, STR: 364, VIT: 256, SPD: 24, LUK: 1, Attack: 87415, Defense: 84197, Current HP: 664, A Avg: 110142, D Avg: 84197, [Tekken(188)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 811: HP: 1420, STR: 1873, VIT: 125, SPD: 27, LUK: 1, Attack: 88115, Defense: 86913, Current HP: 1420, A Avg: 110143, D Avg: 86913, [Droid Hammer(177)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 810: HP: 506, STR: 370, VIT: 210, SPD: 24, LUK: 1, Attack: 87421, Defense: 84216, Current HP: 506, A Avg: 110150, D Avg: 84216, [Tekken(188)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 809: HP: 484, STR: 370, VIT: 1944, SPD: 24, LUK: 1, Attack: 87421, Defense: 87614, Current HP: 484, A Avg: 110150, D Avg: 87614, [Tekken(188)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 808: HP: 704, STR: 901, VIT: 592, SPD: 24, LUK: 1, Attack: 87429, Defense: 85820, Current HP: 704, A Avg: 110160, D Avg: 85820, [Moon Knuckle(153)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 807: HP: 484, STR: 379, VIT: 210, SPD: 25, LUK: 1, Attack: 87430, Defense: 84235, Current HP: 484, A Avg: 110161, D Avg: 84235, [Tekken(188)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 806: HP: 748, STR: 387, VIT: 259, SPD: 24, LUK: 1, Attack: 87438, Defense: 84499, Current HP: 748, A Avg: 110171, D Avg: 84499, [Tekken(188)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 805: HP: 708, STR: 400, VIT: 353, SPD: 24, LUK: 1, Attack: 87451, Defense: 85971, Current HP: 708, A Avg: 110188, D Avg: 85971, [Tekken(188)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 804: HP: 607, STR: 401, VIT: 556, SPD: 24, LUK: 1, Attack: 87452, Defense: 85394, Current HP: 607, A Avg: 110189, D Avg: 85394, [Tekken(188)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
