Rank 1000: HP: 4142, STR: 1046285, VIT: 1661, SPD: 71, LUK: 1, Attack: 1697429, Defense: 87578, Current HP: 4142, A Avg: 14139583, D Avg: 122609, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 905: HP: 2272, STR: 1046722, VIT: 2462, SPD: 71, LUK: 1, Attack: 1698084, Defense: 87300, Current HP: 2272, A Avg: 14145039, D Avg: 122219, [Impulse[166, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 904: HP: 2272, STR: 1046722, VIT: 2462, SPD: 71, LUK: 1, Attack: 1698084, Defense: 87300, Current HP: 2272, A Avg: 14145039, D Avg: 122219, [Impulse[166, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 903: HP: 2451, STR: 1046769, VIT: 2057, SPD: 71, LUK: 1, Attack: 1698155, Defense: 86921, Current HP: 2451, A Avg: 14145631, D Avg: 121689, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 902: HP: 2375, STR: 1046769, VIT: 2062, SPD: 76, LUK: 1, Attack: 1698155, Defense: 86484, Current HP: 2375, A Avg: 14145631, D Avg: 121077, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 901: HP: 2451, STR: 1046769, VIT: 2057, SPD: 71, LUK: 1, Attack: 1698155, Defense: 86921, Current HP: 2451, A Avg: 14145631, D Avg: 121689, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 900: HP: 2375, STR: 1046769, VIT: 2062, SPD: 76, LUK: 1, Attack: 1698155, Defense: 86484, Current HP: 2375, A Avg: 14145631, D Avg: 121077, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 899: HP: 2451, STR: 1046769, VIT: 2057, SPD: 71, LUK: 1, Attack: 1698155, Defense: 86921, Current HP: 2451, A Avg: 14145631, D Avg: 121689, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 898: HP: 2375, STR: 1046769, VIT: 2062, SPD: 76, LUK: 1, Attack: 1698155, Defense: 86484, Current HP: 2375, A Avg: 14145631, D Avg: 121077, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 897: HP: 2451, STR: 1046769, VIT: 2057, SPD: 71, LUK: 1, Attack: 1698155, Defense: 86921, Current HP: 2451, A Avg: 14145631, D Avg: 121689, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 896: HP: 2375, STR: 1046769, VIT: 2062, SPD: 76, LUK: 1, Attack: 1698155, Defense: 86484, Current HP: 2375, A Avg: 14145631, D Avg: 121077, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 895: HP: 2451, STR: 1046769, VIT: 2057, SPD: 71, LUK: 1, Attack: 1698155, Defense: 86921, Current HP: 2451, A Avg: 14145631, D Avg: 121689, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 894: HP: 2375, STR: 1046769, VIT: 2062, SPD: 76, LUK: 1, Attack: 1698155, Defense: 86484, Current HP: 2375, A Avg: 14145631, D Avg: 121077, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 893: HP: 1026, STR: 1047432, VIT: 2041, SPD: 71, LUK: 1, Attack: 1698330, Defense: 86632, Current HP: 1026, A Avg: 14147088, D Avg: 121284, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 892: HP: 1444, STR: 1047432, VIT: 2133, SPD: 71, LUK: 1, Attack: 1698330, Defense: 89051, Current HP: 1444, A Avg: 14147088, D Avg: 124671, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 891: HP: 1026, STR: 1047432, VIT: 2041, SPD: 71, LUK: 1, Attack: 1698330, Defense: 86632, Current HP: 1026, A Avg: 14147088, D Avg: 121284, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 890: HP: 1444, STR: 1047432, VIT: 2133, SPD: 71, LUK: 1, Attack: 1698330, Defense: 89051, Current HP: 1444, A Avg: 14147088, D Avg: 124671, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 889: HP: 1026, STR: 1047432, VIT: 2041, SPD: 71, LUK: 1, Attack: 1698330, Defense: 86632, Current HP: 1026, A Avg: 14147088, D Avg: 121284, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 888: HP: 1444, STR: 1047432, VIT: 2133, SPD: 71, LUK: 1, Attack: 1698330, Defense: 89051, Current HP: 1444, A Avg: 14147088, D Avg: 124671, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 887: HP: 1026, STR: 1047432, VIT: 2041, SPD: 71, LUK: 1, Attack: 1698330, Defense: 86632, Current HP: 1026, A Avg: 14147088, D Avg: 121284, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 886: HP: 1444, STR: 1047432, VIT: 2133, SPD: 71, LUK: 1, Attack: 1698330, Defense: 89051, Current HP: 1444, A Avg: 14147088, D Avg: 124671, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 885: HP: 1026, STR: 1047432, VIT: 2041, SPD: 71, LUK: 1, Attack: 1698330, Defense: 86632, Current HP: 1026, A Avg: 14147088, D Avg: 121284, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 884: HP: 1444, STR: 1047432, VIT: 2133, SPD: 71, LUK: 1, Attack: 1698330, Defense: 89051, Current HP: 1444, A Avg: 14147088, D Avg: 124671, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 883: HP: 2160, STR: 1047460, VIT: 2104, SPD: 71, LUK: 1, Attack: 1698372, Defense: 88216, Current HP: 2160, A Avg: 14147438, D Avg: 123502, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 882: HP: 2160, STR: 1047460, VIT: 2104, SPD: 71, LUK: 1, Attack: 1698372, Defense: 88216, Current HP: 2160, A Avg: 14147438, D Avg: 123502, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 881: HP: 2160, STR: 1047460, VIT: 2104, SPD: 71, LUK: 1, Attack: 1698372, Defense: 88216, Current HP: 2160, A Avg: 14147438, D Avg: 123502, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 880: HP: 2160, STR: 1047460, VIT: 2104, SPD: 71, LUK: 1, Attack: 1698372, Defense: 88216, Current HP: 2160, A Avg: 14147438, D Avg: 123502, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 879: HP: 2160, STR: 1047460, VIT: 2104, SPD: 71, LUK: 1, Attack: 1698372, Defense: 88216, Current HP: 2160, A Avg: 14147438, D Avg: 123502, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 878: HP: 2451, STR: 1046934, VIT: 2557, SPD: 71, LUK: 1, Attack: 1698402, Defense: 89358, Current HP: 2451, A Avg: 14147688, D Avg: 125101, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 877: HP: 2451, STR: 1046934, VIT: 2557, SPD: 71, LUK: 1, Attack: 1698402, Defense: 89358, Current HP: 2451, A Avg: 14147688, D Avg: 125101, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 876: HP: 2451, STR: 1046934, VIT: 2557, SPD: 71, LUK: 1, Attack: 1698402, Defense: 89358, Current HP: 2451, A Avg: 14147688, D Avg: 125101, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 875: HP: 2451, STR: 1046934, VIT: 2557, SPD: 71, LUK: 1, Attack: 1698402, Defense: 89358, Current HP: 2451, A Avg: 14147688, D Avg: 125101, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 874: HP: 2451, STR: 1046934, VIT: 2557, SPD: 71, LUK: 1, Attack: 1698402, Defense: 89358, Current HP: 2451, A Avg: 14147688, D Avg: 125101, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 873: HP: 1368, STR: 1047507, VIT: 2305, SPD: 71, LUK: 1, Attack: 1698443, Defense: 87299, Current HP: 1368, A Avg: 14148030, D Avg: 122218, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 872: HP: 1368, STR: 1047507, VIT: 2305, SPD: 71, LUK: 1, Attack: 1698443, Defense: 87299, Current HP: 1368, A Avg: 14148030, D Avg: 122218, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 871: HP: 1368, STR: 1047507, VIT: 2305, SPD: 71, LUK: 1, Attack: 1698443, Defense: 87299, Current HP: 1368, A Avg: 14148030, D Avg: 122218, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 870: HP: 1368, STR: 1047507, VIT: 2305, SPD: 71, LUK: 1, Attack: 1698443, Defense: 87299, Current HP: 1368, A Avg: 14148030, D Avg: 122218, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 869: HP: 1368, STR: 1047507, VIT: 2305, SPD: 71, LUK: 1, Attack: 1698443, Defense: 87299, Current HP: 1368, A Avg: 14148030, D Avg: 122218, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 868: HP: 1653, STR: 1045989, VIT: 2166, SPD: 76, LUK: 1, Attack: 1698717, Defense: 86588, Current HP: 1653, A Avg: 14150312, D Avg: 121223, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 867: HP: 1653, STR: 1045989, VIT: 2166, SPD: 76, LUK: 1, Attack: 1698717, Defense: 86588, Current HP: 1653, A Avg: 14150312, D Avg: 121223, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 866: HP: 1653, STR: 1045989, VIT: 2166, SPD: 76, LUK: 1, Attack: 1698717, Defense: 86588, Current HP: 1653, A Avg: 14150312, D Avg: 121223, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 865: HP: 1653, STR: 1045989, VIT: 2166, SPD: 76, LUK: 1, Attack: 1698717, Defense: 86588, Current HP: 1653, A Avg: 14150312, D Avg: 121223, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 864: HP: 1653, STR: 1045989, VIT: 2166, SPD: 76, LUK: 1, Attack: 1698717, Defense: 86588, Current HP: 1653, A Avg: 14150312, D Avg: 121223, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 863: HP: 1919, STR: 1048804, VIT: 394, SPD: 76, LUK: 1, Attack: 1699207, Defense: 87182, Current HP: 1919, A Avg: 14154394, D Avg: 122054, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 862: HP: 1919, STR: 1048804, VIT: 394, SPD: 76, LUK: 1, Attack: 1699207, Defense: 87182, Current HP: 1919, A Avg: 14154394, D Avg: 122054, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 861: HP: 1919, STR: 1048804, VIT: 394, SPD: 76, LUK: 1, Attack: 1699207, Defense: 87182, Current HP: 1919, A Avg: 14154394, D Avg: 122054, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 860: HP: 1919, STR: 1048804, VIT: 394, SPD: 76, LUK: 1, Attack: 1699207, Defense: 87182, Current HP: 1919, A Avg: 14154394, D Avg: 122054, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 859: HP: 1919, STR: 1048804, VIT: 394, SPD: 76, LUK: 1, Attack: 1699207, Defense: 87182, Current HP: 1919, A Avg: 14154394, D Avg: 122054, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 858: HP: 1463, STR: 1048937, VIT: 2008, SPD: 71, LUK: 1, Attack: 1699219, Defense: 89576, Current HP: 1463, A Avg: 14154494, D Avg: 125406, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 857: HP: 1558, STR: 1048937, VIT: 2211, SPD: 71, LUK: 1, Attack: 1699219, Defense: 89779, Current HP: 1558, A Avg: 14154494, D Avg: 125690, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 856: HP: 1558, STR: 1048937, VIT: 2029, SPD: 71, LUK: 1, Attack: 1699219, Defense: 89597, Current HP: 1558, A Avg: 14154494, D Avg: 125435, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 855: HP: 2219, STR: 1047930, VIT: 1035, SPD: 71, LUK: 1, Attack: 1699288, Defense: 87251, Current HP: 2219, A Avg: 14155069, D Avg: 122151, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 854: HP: 2219, STR: 1047930, VIT: 1035, SPD: 71, LUK: 1, Attack: 1699288, Defense: 87251, Current HP: 2219, A Avg: 14155069, D Avg: 122151, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 853: HP: 2219, STR: 1047930, VIT: 1035, SPD: 71, LUK: 1, Attack: 1699288, Defense: 87251, Current HP: 2219, A Avg: 14155069, D Avg: 122151, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 852: HP: 2219, STR: 1047930, VIT: 1035, SPD: 71, LUK: 1, Attack: 1699288, Defense: 87251, Current HP: 2219, A Avg: 14155069, D Avg: 122151, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 851: HP: 2219, STR: 1047930, VIT: 1035, SPD: 71, LUK: 1, Attack: 1699288, Defense: 87251, Current HP: 2219, A Avg: 14155069, D Avg: 122151, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 850: HP: 1976, STR: 1047526, VIT: 2195, SPD: 71, LUK: 1, Attack: 1699290, Defense: 86786, Current HP: 1976, A Avg: 14155085, D Avg: 121500, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 849: HP: 2394, STR: 1047526, VIT: 2286, SPD: 71, LUK: 1, Attack: 1699290, Defense: 89204, Current HP: 2394, A Avg: 14155085, D Avg: 124885, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 848: HP: 1976, STR: 1047526, VIT: 2195, SPD: 71, LUK: 1, Attack: 1699290, Defense: 86786, Current HP: 1976, A Avg: 14155085, D Avg: 121500, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 847: HP: 2394, STR: 1047526, VIT: 2286, SPD: 71, LUK: 1, Attack: 1699290, Defense: 89204, Current HP: 2394, A Avg: 14155085, D Avg: 124885, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 846: HP: 1976, STR: 1047526, VIT: 2195, SPD: 71, LUK: 1, Attack: 1699290, Defense: 86786, Current HP: 1976, A Avg: 14155085, D Avg: 121500, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 845: HP: 2394, STR: 1047526, VIT: 2286, SPD: 71, LUK: 1, Attack: 1699290, Defense: 89204, Current HP: 2394, A Avg: 14155085, D Avg: 124885, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 844: HP: 1976, STR: 1047526, VIT: 2195, SPD: 71, LUK: 1, Attack: 1699290, Defense: 86786, Current HP: 1976, A Avg: 14155085, D Avg: 121500, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 843: HP: 2394, STR: 1047526, VIT: 2286, SPD: 71, LUK: 1, Attack: 1699290, Defense: 89204, Current HP: 2394, A Avg: 14155085, D Avg: 124885, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 842: HP: 1976, STR: 1047526, VIT: 2195, SPD: 71, LUK: 1, Attack: 1699290, Defense: 86786, Current HP: 1976, A Avg: 14155085, D Avg: 121500, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 841: HP: 2394, STR: 1047526, VIT: 2286, SPD: 71, LUK: 1, Attack: 1699290, Defense: 89204, Current HP: 2394, A Avg: 14155085, D Avg: 124885, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 840: HP: 3160, STR: 1047554, VIT: 2257, SPD: 71, LUK: 1, Attack: 1699332, Defense: 88369, Current HP: 3160, A Avg: 14155435, D Avg: 123716, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 839: HP: 3160, STR: 1047554, VIT: 2257, SPD: 71, LUK: 1, Attack: 1699332, Defense: 88369, Current HP: 3160, A Avg: 14155435, D Avg: 123716, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 838: HP: 3160, STR: 1047554, VIT: 2257, SPD: 71, LUK: 1, Attack: 1699332, Defense: 88369, Current HP: 3160, A Avg: 14155435, D Avg: 123716, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 837: HP: 3160, STR: 1047554, VIT: 2257, SPD: 71, LUK: 1, Attack: 1699332, Defense: 88369, Current HP: 3160, A Avg: 14155435, D Avg: 123716, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 836: HP: 3160, STR: 1047554, VIT: 2257, SPD: 71, LUK: 1, Attack: 1699332, Defense: 88369, Current HP: 3160, A Avg: 14155435, D Avg: 123716, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 835: HP: 2318, STR: 1047601, VIT: 2466, SPD: 71, LUK: 1, Attack: 1699403, Defense: 87460, Current HP: 2318, A Avg: 14156026, D Avg: 122443, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 834: HP: 2318, STR: 1047601, VIT: 2466, SPD: 71, LUK: 1, Attack: 1699403, Defense: 87460, Current HP: 2318, A Avg: 14156026, D Avg: 122443, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 833: HP: 2318, STR: 1047601, VIT: 2466, SPD: 71, LUK: 1, Attack: 1699403, Defense: 87460, Current HP: 2318, A Avg: 14156026, D Avg: 122443, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 832: HP: 2318, STR: 1047601, VIT: 2466, SPD: 71, LUK: 1, Attack: 1699403, Defense: 87460, Current HP: 2318, A Avg: 14156026, D Avg: 122443, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 831: HP: 2318, STR: 1047601, VIT: 2466, SPD: 71, LUK: 1, Attack: 1699403, Defense: 87460, Current HP: 2318, A Avg: 14156026, D Avg: 122443, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 830: HP: 2356, STR: 1048828, VIT: 394, SPD: 76, LUK: 1, Attack: 1699424, Defense: 87182, Current HP: 2356, A Avg: 14156201, D Avg: 122054, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 829: HP: 2356, STR: 1048828, VIT: 394, SPD: 76, LUK: 1, Attack: 1699424, Defense: 87182, Current HP: 2356, A Avg: 14156201, D Avg: 122054, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 828: HP: 2356, STR: 1048828, VIT: 394, SPD: 76, LUK: 1, Attack: 1699424, Defense: 87182, Current HP: 2356, A Avg: 14156201, D Avg: 122054, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 827: HP: 2356, STR: 1048828, VIT: 394, SPD: 76, LUK: 1, Attack: 1699424, Defense: 87182, Current HP: 2356, A Avg: 14156201, D Avg: 122054, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 826: HP: 2356, STR: 1048828, VIT: 394, SPD: 76, LUK: 1, Attack: 1699424, Defense: 87182, Current HP: 2356, A Avg: 14156201, D Avg: 122054, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 825: HP: 1463, STR: 1049105, VIT: 2091, SPD: 71, LUK: 1, Attack: 1699471, Defense: 89659, Current HP: 1463, A Avg: 14156593, D Avg: 125522, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 824: HP: 1691, STR: 1049407, VIT: 2261, SPD: 71, LUK: 1, Attack: 1699924, Defense: 89829, Current HP: 1691, A Avg: 14160366, D Avg: 125760, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 823: HP: 1463, STR: 1049143, VIT: 2008, SPD: 71, LUK: 1, Attack: 1699938, Defense: 89576, Current HP: 1463, A Avg: 14160483, D Avg: 125406, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 822: HP: 1558, STR: 1049143, VIT: 2211, SPD: 71, LUK: 1, Attack: 1699938, Defense: 89779, Current HP: 1558, A Avg: 14160483, D Avg: 125690, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 821: HP: 1558, STR: 1049143, VIT: 2029, SPD: 71, LUK: 1, Attack: 1699938, Defense: 89597, Current HP: 1558, A Avg: 14160483, D Avg: 125435, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 820: HP: 988, STR: 1048579, VIT: 1431, SPD: 76, LUK: 1, Attack: 1700051, Defense: 85567, Current HP: 988, A Avg: 14161424, D Avg: 119793, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 819: HP: 988, STR: 1048579, VIT: 1431, SPD: 76, LUK: 1, Attack: 1700051, Defense: 85567, Current HP: 988, A Avg: 14161424, D Avg: 119793, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 818: HP: 988, STR: 1048579, VIT: 1431, SPD: 76, LUK: 1, Attack: 1700051, Defense: 85567, Current HP: 988, A Avg: 14161424, D Avg: 119793, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 817: HP: 988, STR: 1048579, VIT: 1431, SPD: 76, LUK: 1, Attack: 1700051, Defense: 85567, Current HP: 988, A Avg: 14161424, D Avg: 119793, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 816: HP: 988, STR: 1048579, VIT: 1431, SPD: 76, LUK: 1, Attack: 1700051, Defense: 85567, Current HP: 988, A Avg: 14161424, D Avg: 119793, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 815: HP: 1463, STR: 1049311, VIT: 2091, SPD: 71, LUK: 1, Attack: 1700190, Defense: 89659, Current HP: 1463, A Avg: 14162582, D Avg: 125522, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
