Rank 1000: HP: 1045, STR: 269, VIT: 236, SPD: 25, LUK: 1, Attack: 138683, Defense: 84658, Current HP: 1045, A Avg: 1155229, D Avg: 118521, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 903: HP: 1520, STR: 319, VIT: 568, SPD: 23, LUK: 1, Attack: 138758, Defense: 84587, Current HP: 1520, A Avg: 1155854, D Avg: 118421, [Big Bang[171, 0, 0, 0], Prism Shield[212, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 902: HP: 1425, STR: 319, VIT: 542, SPD: 23, LUK: 1, Attack: 138758, Defense: 84470, Current HP: 1425, A Avg: 1155854, D Avg: 118257, [Big Bang[171, 0, 0, 0], Tower Shield[213, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 901: HP: 1716, STR: 319, VIT: 713, SPD: 23, LUK: 1, Attack: 138758, Defense: 85275, Current HP: 1716, A Avg: 1155854, D Avg: 119384, [Big Bang[171, 0, 0, 0], Slime Shield[221, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 900: HP: 1599, STR: 319, VIT: 527, SPD: 23, LUK: 1, Attack: 138758, Defense: 84455, Current HP: 1599, A Avg: 1155854, D Avg: 118236, [Big Bang[171, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 899: HP: 1420, STR: 319, VIT: 1229, SPD: 23, LUK: 1, Attack: 138758, Defense: 88017, Current HP: 1420, A Avg: 1155854, D Avg: 123223, [Big Bang[171, 0, 0, 0], Energy Shield[227, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 898: HP: 2698, STR: 319, VIT: 482, SPD: 23, LUK: 1, Attack: 138758, Defense: 86399, Current HP: 2698, A Avg: 1155854, D Avg: 120958, [Big Bang[171, 0, 0, 0], Frying Pan[231, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 897: HP: 1884, STR: 319, VIT: 787, SPD: 23, LUK: 1, Attack: 138758, Defense: 85521, Current HP: 1884, A Avg: 1155854, D Avg: 119729, [Big Bang[171, 0, 0, 0], Slafield[232, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 896: HP: 1700, STR: 319, VIT: 713, SPD: 23, LUK: 1, Attack: 138758, Defense: 86188, Current HP: 1700, A Avg: 1155854, D Avg: 120663, [Big Bang[171, 0, 0, 0], Mist Shield[233, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 895: HP: 1539, STR: 319, VIT: 927, SPD: 23, LUK: 1, Attack: 138758, Defense: 85895, Current HP: 1539, A Avg: 1155854, D Avg: 120252, [Big Bang[171, 0, 0, 0], Huge Shield[234, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 894: HP: 1463, STR: 319, VIT: 1113, SPD: 23, LUK: 1, Attack: 138758, Defense: 87953, Current HP: 1463, A Avg: 1155854, D Avg: 123134, [Big Bang[171, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 893: HP: 1840, STR: 319, VIT: 854, SPD: 23, LUK: 1, Attack: 138758, Defense: 88279, Current HP: 1840, A Avg: 1155854, D Avg: 123590, [Big Bang[171, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 892: HP: 1349, STR: 319, VIT: 467, SPD: 23, LUK: 1, Attack: 138758, Defense: 87256, Current HP: 1349, A Avg: 1155854, D Avg: 122158, [Big Bang[171, 0, 0, 0], Graffiti[243, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 891: HP: 1349, STR: 319, VIT: 1328, SPD: 23, LUK: 1, Attack: 138758, Defense: 91106, Current HP: 1349, A Avg: 1155854, D Avg: 127548, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 890: HP: 1824, STR: 319, VIT: 1911, SPD: 23, LUK: 1, Attack: 138758, Defense: 88699, Current HP: 1824, A Avg: 1155854, D Avg: 124178, [Big Bang[171, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 889: HP: 1634, STR: 319, VIT: 842, SPD: 25, LUK: 1, Attack: 138758, Defense: 86720, Current HP: 1634, A Avg: 1155854, D Avg: 121407, [Big Bang[171, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 888: HP: 1896, STR: 319, VIT: 908, SPD: 23, LUK: 1, Attack: 138758, Defense: 87124, Current HP: 1896, A Avg: 1155854, D Avg: 121973, [Big Bang[171, 0, 0, 0], King Shield[248, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 887: HP: 1820, STR: 319, VIT: 1254, SPD: 23, LUK: 1, Attack: 138758, Defense: 88289, Current HP: 1820, A Avg: 1155854, D Avg: 123604, [Big Bang[171, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 886: HP: 1420, STR: 319, VIT: 983, SPD: 23, LUK: 1, Attack: 138758, Defense: 88031, Current HP: 1420, A Avg: 1155854, D Avg: 123243, [Big Bang[171, 0, 0, 0], Ghost shield[251, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 885: HP: 741, STR: 2598, VIT: 222, SPD: 38, LUK: 1, Attack: 138760, Defense: 84228, Current HP: 741, A Avg: 1155870, D Avg: 117919, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 884: HP: 722, STR: 2598, VIT: 1606, SPD: 38, LUK: 1, Attack: 138760, Defense: 87276, Current HP: 722, A Avg: 1155870, D Avg: 122186, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 883: HP: 1491, STR: 323, VIT: 350, SPD: 27, LUK: 1, Attack: 138764, Defense: 85968, Current HP: 1491, A Avg: 1155904, D Avg: 120355, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 882: HP: 1302, STR: 323, VIT: 264, SPD: 23, LUK: 1, Attack: 138764, Defense: 84270, Current HP: 1302, A Avg: 1155904, D Avg: 117977, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 881: HP: 1282, STR: 323, VIT: 774, SPD: 23, LUK: 1, Attack: 138764, Defense: 85768, Current HP: 1282, A Avg: 1155904, D Avg: 120075, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 880: HP: 1943, STR: 323, VIT: 541, SPD: 23, LUK: 1, Attack: 138764, Defense: 85535, Current HP: 1943, A Avg: 1155904, D Avg: 119748, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 879: HP: 1311, STR: 323, VIT: 541, SPD: 43, LUK: 1, Attack: 138764, Defense: 85535, Current HP: 1311, A Avg: 1155904, D Avg: 119748, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 878: HP: 1292, STR: 323, VIT: 552, SPD: 38, LUK: 1, Attack: 138764, Defense: 85546, Current HP: 1292, A Avg: 1155904, D Avg: 119764, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 877: HP: 1694, STR: 323, VIT: 806, SPD: 23, LUK: 1, Attack: 138764, Defense: 85800, Current HP: 1694, A Avg: 1155904, D Avg: 120119, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 876: HP: 1330, STR: 323, VIT: 574, SPD: 38, LUK: 1, Attack: 138764, Defense: 85568, Current HP: 1330, A Avg: 1155904, D Avg: 119795, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 875: HP: 1364, STR: 325, VIT: 249, SPD: 23, LUK: 1, Attack: 138767, Defense: 84138, Current HP: 1364, A Avg: 1155929, D Avg: 117793, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 874: HP: 1804, STR: 325, VIT: 1408, SPD: 23, LUK: 1, Attack: 138767, Defense: 88976, Current HP: 1804, A Avg: 1155929, D Avg: 124566, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 873: HP: 722, STR: 2604, VIT: 153, SPD: 23, LUK: 2, Attack: 138769, Defense: 84341, Current HP: 722, A Avg: 1155945, D Avg: 118077, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 872: HP: 1356, STR: 326, VIT: 532, SPD: 27, LUK: 1, Attack: 138769, Defense: 85370, Current HP: 1356, A Avg: 1155945, D Avg: 119517, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 871: HP: 940, STR: 329, VIT: 232, SPD: 27, LUK: 1, Attack: 138773, Defense: 84257, Current HP: 940, A Avg: 1155979, D Avg: 117959, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 870: HP: 1048, STR: 332, VIT: 149, SPD: 23, LUK: 2, Attack: 138778, Defense: 84155, Current HP: 1048, A Avg: 1156020, D Avg: 117816, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 869: HP: 1273, STR: 333, VIT: 806, SPD: 23, LUK: 1, Attack: 138779, Defense: 85800, Current HP: 1273, A Avg: 1156029, D Avg: 120119, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 868: HP: 2088, STR: 333, VIT: 563, SPD: 23, LUK: 1, Attack: 138779, Defense: 85557, Current HP: 2088, A Avg: 1156029, D Avg: 119779, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 867: HP: 1073, STR: 334, VIT: 467, SPD: 23, LUK: 1, Attack: 138781, Defense: 87385, Current HP: 1073, A Avg: 1156045, D Avg: 122338, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 866: HP: 1624, STR: 334, VIT: 325, SPD: 23, LUK: 1, Attack: 138781, Defense: 87243, Current HP: 1624, A Avg: 1156045, D Avg: 122140, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 865: HP: 1102, STR: 334, VIT: 325, SPD: 43, LUK: 1, Attack: 138781, Defense: 87243, Current HP: 1102, A Avg: 1156045, D Avg: 122140, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 864: HP: 1083, STR: 334, VIT: 336, SPD: 38, LUK: 1, Attack: 138781, Defense: 87254, Current HP: 1083, A Avg: 1156045, D Avg: 122155, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 863: HP: 1452, STR: 334, VIT: 498, SPD: 23, LUK: 1, Attack: 138781, Defense: 87416, Current HP: 1452, A Avg: 1156045, D Avg: 122382, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 862: HP: 1121, STR: 334, VIT: 356, SPD: 38, LUK: 1, Attack: 138781, Defense: 87274, Current HP: 1121, A Avg: 1156045, D Avg: 122183, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 861: HP: 1368, STR: 334, VIT: 568, SPD: 23, LUK: 1, Attack: 138781, Defense: 84574, Current HP: 1368, A Avg: 1156045, D Avg: 118403, [Big Bang[171, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 860: HP: 1349, STR: 334, VIT: 2619, SPD: 23, LUK: 1, Attack: 138781, Defense: 88289, Current HP: 1349, A Avg: 1156045, D Avg: 123604, [Big Bang[171, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 859: HP: 1102, STR: 335, VIT: 139, SPD: 23, LUK: 2, Attack: 138782, Defense: 84028, Current HP: 1102, A Avg: 1156054, D Avg: 117639, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 858: HP: 1482, STR: 335, VIT: 921, SPD: 23, LUK: 2, Attack: 138782, Defense: 88489, Current HP: 1482, A Avg: 1156054, D Avg: 123884, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 857: HP: 1766, STR: 336, VIT: 139, SPD: 23, LUK: 1, Attack: 138784, Defense: 84145, Current HP: 1766, A Avg: 1156070, D Avg: 117802, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 856: HP: 1324, STR: 336, VIT: 128, SPD: 23, LUK: 2, Attack: 138784, Defense: 84134, Current HP: 1324, A Avg: 1156070, D Avg: 117787, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 855: HP: 1121, STR: 337, VIT: 187, SPD: 23, LUK: 2, Attack: 138785, Defense: 85051, Current HP: 1121, A Avg: 1156079, D Avg: 119071, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 854: HP: 1045, STR: 337, VIT: 215, SPD: 25, LUK: 2, Attack: 138785, Defense: 84637, Current HP: 1045, A Avg: 1156079, D Avg: 118491, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 853: HP: 1855, STR: 338, VIT: 128, SPD: 23, LUK: 1, Attack: 138787, Defense: 84017, Current HP: 1855, A Avg: 1156095, D Avg: 117623, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 852: HP: 1386, STR: 338, VIT: 118, SPD: 23, LUK: 2, Attack: 138787, Defense: 84007, Current HP: 1386, A Avg: 1156095, D Avg: 117609, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 851: HP: 2495, STR: 338, VIT: 910, SPD: 23, LUK: 1, Attack: 138787, Defense: 88478, Current HP: 2495, A Avg: 1156095, D Avg: 123869, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 850: HP: 1826, STR: 338, VIT: 900, SPD: 23, LUK: 2, Attack: 138787, Defense: 88468, Current HP: 1826, A Avg: 1156095, D Avg: 123855, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 849: HP: 1504, STR: 340, VIT: 631, SPD: 23, LUK: 1, Attack: 138790, Defense: 84572, Current HP: 1504, A Avg: 1156120, D Avg: 118400, [Big Bang[171, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 848: HP: 950, STR: 2621, VIT: 295, SPD: 38, LUK: 1, Attack: 138795, Defense: 85159, Current HP: 950, A Avg: 1156162, D Avg: 119222, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 847: HP: 874, STR: 2621, VIT: 319, SPD: 40, LUK: 1, Attack: 138795, Defense: 84741, Current HP: 874, A Avg: 1156162, D Avg: 118637, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 846: HP: 1180, STR: 345, VIT: 277, SPD: 25, LUK: 1, Attack: 138797, Defense: 84517, Current HP: 1180, A Avg: 1156179, D Avg: 118323, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 845: HP: 924, STR: 2624, VIT: 270, SPD: 25, LUK: 1, Attack: 138799, Defense: 84406, Current HP: 924, A Avg: 1156195, D Avg: 118168, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 844: HP: 1064, STR: 350, VIT: 498, SPD: 23, LUK: 1, Attack: 138805, Defense: 87416, Current HP: 1064, A Avg: 1156245, D Avg: 122382, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 843: HP: 1769, STR: 350, VIT: 346, SPD: 23, LUK: 1, Attack: 138805, Defense: 87264, Current HP: 1769, A Avg: 1156245, D Avg: 122169, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 842: HP: 1217, STR: 350, VIT: 337, SPD: 27, LUK: 1, Attack: 138805, Defense: 84200, Current HP: 1217, A Avg: 1156245, D Avg: 117879, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 841: HP: 1121, STR: 351, VIT: 426, SPD: 23, LUK: 2, Attack: 138806, Defense: 87227, Current HP: 1121, A Avg: 1156253, D Avg: 122117, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 840: HP: 1794, STR: 352, VIT: 590, SPD: 23, LUK: 1, Attack: 138808, Defense: 86702, Current HP: 1794, A Avg: 1156270, D Avg: 121382, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 839: HP: 1036, STR: 356, VIT: 232, SPD: 25, LUK: 1, Attack: 138814, Defense: 84732, Current HP: 1036, A Avg: 1156320, D Avg: 118624, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 838: HP: 924, STR: 2635, VIT: 270, SPD: 23, LUK: 1, Attack: 138816, Defense: 84458, Current HP: 924, A Avg: 1156337, D Avg: 118241, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 837: HP: 950, STR: 2635, VIT: 535, SPD: 38, LUK: 1, Attack: 138816, Defense: 87336, Current HP: 950, A Avg: 1156337, D Avg: 122270, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 836: HP: 2498, STR: 6732, VIT: 505, SPD: 27, LUK: 1, Attack: 138817, Defense: 88333, Current HP: 2498, A Avg: 1156345, D Avg: 123666, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 835: HP: 1029, STR: 358, VIT: 190, SPD: 23, LUK: 1, Attack: 138817, Defense: 84196, Current HP: 1029, A Avg: 1156345, D Avg: 117874, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 834: HP: 1490, STR: 359, VIT: 304, SPD: 27, LUK: 1, Attack: 138818, Defense: 85168, Current HP: 1490, A Avg: 1156353, D Avg: 119235, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 833: HP: 1406, STR: 359, VIT: 332, SPD: 28, LUK: 1, Attack: 138818, Defense: 84754, Current HP: 1406, A Avg: 1156353, D Avg: 118655, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 832: HP: 1349, STR: 359, VIT: 568, SPD: 25, LUK: 1, Attack: 138818, Defense: 84593, Current HP: 1349, A Avg: 1156353, D Avg: 118430, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 831: HP: 1215, STR: 2637, VIT: 143, SPD: 25, LUK: 1, Attack: 138819, Defense: 84279, Current HP: 1215, A Avg: 1156362, D Avg: 117990, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 830: HP: 946, STR: 2637, VIT: 132, SPD: 25, LUK: 2, Attack: 138819, Defense: 84268, Current HP: 946, A Avg: 1156362, D Avg: 117975, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 829: HP: 1083, STR: 361, VIT: 175, SPD: 23, LUK: 1, Attack: 138821, Defense: 84064, Current HP: 1083, A Avg: 1156378, D Avg: 117689, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 828: HP: 1463, STR: 361, VIT: 1334, SPD: 23, LUK: 1, Attack: 138821, Defense: 88902, Current HP: 1463, A Avg: 1156378, D Avg: 124462, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 827: HP: 1238, STR: 363, VIT: 648, SPD: 27, LUK: 1, Attack: 138824, Defense: 85239, Current HP: 1238, A Avg: 1156403, D Avg: 119334, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 826: HP: 2442, STR: 365, VIT: 358, SPD: 23, LUK: 1, Attack: 138827, Defense: 86470, Current HP: 2442, A Avg: 1156428, D Avg: 121057, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 825: HP: 1817, STR: 365, VIT: 348, SPD: 23, LUK: 2, Attack: 138827, Defense: 86460, Current HP: 1817, A Avg: 1156428, D Avg: 121043, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 824: HP: 1480, STR: 369, VIT: 369, SPD: 23, LUK: 2, Attack: 138833, Defense: 86481, Current HP: 1480, A Avg: 1156478, D Avg: 121073, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 823: HP: 1577, STR: 369, VIT: 635, SPD: 23, LUK: 1, Attack: 138833, Defense: 84875, Current HP: 1577, A Avg: 1156478, D Avg: 118824, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 822: HP: 1215, STR: 2648, VIT: 143, SPD: 23, LUK: 1, Attack: 138835, Defense: 84331, Current HP: 1215, A Avg: 1156495, D Avg: 118063, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 821: HP: 946, STR: 2648, VIT: 132, SPD: 23, LUK: 2, Attack: 138835, Defense: 84320, Current HP: 946, A Avg: 1156495, D Avg: 118047, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 820: HP: 912, STR: 371, VIT: 109, SPD: 23, LUK: 1, Attack: 138836, Defense: 83972, Current HP: 912, A Avg: 1156503, D Avg: 117560, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 819: HP: 1007, STR: 371, VIT: 188, SPD: 23, LUK: 1, Attack: 138836, Defense: 84051, Current HP: 1007, A Avg: 1156503, D Avg: 117671, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 818: HP: 1007, STR: 371, VIT: 130, SPD: 23, LUK: 1, Attack: 138836, Defense: 83993, Current HP: 1007, A Avg: 1156503, D Avg: 117590, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 817: HP: 1171, STR: 371, VIT: 352, SPD: 25, LUK: 1, Attack: 138836, Defense: 85970, Current HP: 1171, A Avg: 1156503, D Avg: 120357, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 816: HP: 722, STR: 4897, VIT: 278, SPD: 23, LUK: 1, Attack: 138837, Defense: 85506, Current HP: 722, A Avg: 1156512, D Avg: 119708, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 815: HP: 1584, STR: 373, VIT: 850, SPD: 23, LUK: 1, Attack: 138839, Defense: 85844, Current HP: 1584, A Avg: 1156528, D Avg: 120181, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 814: HP: 1052, STR: 374, VIT: 527, SPD: 25, LUK: 1, Attack: 138841, Defense: 85365, Current HP: 1052, A Avg: 1156545, D Avg: 119510, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 813: HP: 1490, STR: 376, VIT: 565, SPD: 27, LUK: 1, Attack: 138844, Defense: 87366, Current HP: 1490, A Avg: 1156570, D Avg: 122312, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 812: HP: 940, STR: 384, VIT: 49, SPD: 23, LUK: 1, Attack: 138856, Defense: 83772, Current HP: 940, A Avg: 1156670, D Avg: 117280, [Big Bang[171, 0, 0, 0], Pot Lid[201, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 811: HP: 940, STR: 384, VIT: 49, SPD: 23, LUK: 1, Attack: 138856, Defense: 83782, Current HP: 940, A Avg: 1156670, D Avg: 117294, [Big Bang[171, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 810: HP: 893, STR: 384, VIT: 63, SPD: 23, LUK: 1, Attack: 138856, Defense: 83932, Current HP: 893, A Avg: 1156670, D Avg: 117504, [Big Bang[171, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 809: HP: 893, STR: 384, VIT: 69, SPD: 23, LUK: 1, Attack: 138856, Defense: 83873, Current HP: 893, A Avg: 1156670, D Avg: 117422, [Big Bang[171, 0, 0, 0], Iron Shield[204, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 808: HP: 893, STR: 384, VIT: 82, SPD: 23, LUK: 1, Attack: 138856, Defense: 83945, Current HP: 893, A Avg: 1156670, D Avg: 117522, [Big Bang[171, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 807: HP: 893, STR: 384, VIT: 104, SPD: 23, LUK: 1, Attack: 138856, Defense: 83993, Current HP: 893, A Avg: 1156670, D Avg: 117590, [Big Bang[171, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Ring of power[314, 0, 0, 0]]
