Rank 1000: HP: 4474, STR: 1165101, VIT: 1835, SPD: 79, LUK: 1, Attack: 1875653, Defense: 87752, Current HP: 4474, A Avg: 15624189, D Avg: 122852, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 905: HP: 2500, STR: 1165585, VIT: 2712, SPD: 79, LUK: 1, Attack: 1876379, Defense: 87550, Current HP: 2500, A Avg: 15630237, D Avg: 122569, [Impulse[166, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 904: HP: 2500, STR: 1165585, VIT: 2712, SPD: 79, LUK: 1, Attack: 1876379, Defense: 87550, Current HP: 2500, A Avg: 15630237, D Avg: 122569, [Impulse[166, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 903: HP: 2688, STR: 1165632, VIT: 2275, SPD: 79, LUK: 1, Attack: 1876449, Defense: 87139, Current HP: 2688, A Avg: 15630820, D Avg: 121994, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 902: HP: 2612, STR: 1165632, VIT: 2280, SPD: 85, LUK: 1, Attack: 1876449, Defense: 86702, Current HP: 2612, A Avg: 15630820, D Avg: 121382, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 901: HP: 2688, STR: 1165632, VIT: 2275, SPD: 79, LUK: 1, Attack: 1876449, Defense: 87139, Current HP: 2688, A Avg: 15630820, D Avg: 121994, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 900: HP: 2612, STR: 1165632, VIT: 2280, SPD: 85, LUK: 1, Attack: 1876449, Defense: 86702, Current HP: 2612, A Avg: 15630820, D Avg: 121382, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 899: HP: 2688, STR: 1165632, VIT: 2275, SPD: 79, LUK: 1, Attack: 1876449, Defense: 87139, Current HP: 2688, A Avg: 15630820, D Avg: 121994, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 898: HP: 2612, STR: 1165632, VIT: 2280, SPD: 85, LUK: 1, Attack: 1876449, Defense: 86702, Current HP: 2612, A Avg: 15630820, D Avg: 121382, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 897: HP: 2688, STR: 1165632, VIT: 2275, SPD: 79, LUK: 1, Attack: 1876449, Defense: 87139, Current HP: 2688, A Avg: 15630820, D Avg: 121994, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 896: HP: 2612, STR: 1165632, VIT: 2280, SPD: 85, LUK: 1, Attack: 1876449, Defense: 86702, Current HP: 2612, A Avg: 15630820, D Avg: 121382, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 895: HP: 2688, STR: 1165632, VIT: 2275, SPD: 79, LUK: 1, Attack: 1876449, Defense: 87139, Current HP: 2688, A Avg: 15630820, D Avg: 121994, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 894: HP: 2612, STR: 1165632, VIT: 2280, SPD: 85, LUK: 1, Attack: 1876449, Defense: 86702, Current HP: 2612, A Avg: 15630820, D Avg: 121382, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 893: HP: 2688, STR: 1165820, VIT: 2818, SPD: 79, LUK: 1, Attack: 1876731, Defense: 89619, Current HP: 2688, A Avg: 15633169, D Avg: 125466, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 892: HP: 2688, STR: 1165820, VIT: 2818, SPD: 79, LUK: 1, Attack: 1876731, Defense: 89619, Current HP: 2688, A Avg: 15633169, D Avg: 125466, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 891: HP: 2688, STR: 1165820, VIT: 2818, SPD: 79, LUK: 1, Attack: 1876731, Defense: 89619, Current HP: 2688, A Avg: 15633169, D Avg: 125466, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 890: HP: 2688, STR: 1165820, VIT: 2818, SPD: 79, LUK: 1, Attack: 1876731, Defense: 89619, Current HP: 2688, A Avg: 15633169, D Avg: 125466, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 889: HP: 2688, STR: 1165820, VIT: 2818, SPD: 79, LUK: 1, Attack: 1876731, Defense: 89619, Current HP: 2688, A Avg: 15633169, D Avg: 125466, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 888: HP: 1121, STR: 1166389, VIT: 2259, SPD: 79, LUK: 1, Attack: 1876766, Defense: 86850, Current HP: 1121, A Avg: 15633460, D Avg: 121589, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 887: HP: 1586, STR: 1166389, VIT: 2361, SPD: 79, LUK: 1, Attack: 1876766, Defense: 89279, Current HP: 1586, A Avg: 15633460, D Avg: 124990, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 886: HP: 1121, STR: 1166389, VIT: 2259, SPD: 79, LUK: 1, Attack: 1876766, Defense: 86850, Current HP: 1121, A Avg: 15633460, D Avg: 121589, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 885: HP: 1586, STR: 1166389, VIT: 2361, SPD: 79, LUK: 1, Attack: 1876766, Defense: 89279, Current HP: 1586, A Avg: 15633460, D Avg: 124990, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 884: HP: 1121, STR: 1166389, VIT: 2259, SPD: 79, LUK: 1, Attack: 1876766, Defense: 86850, Current HP: 1121, A Avg: 15633460, D Avg: 121589, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 883: HP: 1586, STR: 1166389, VIT: 2361, SPD: 79, LUK: 1, Attack: 1876766, Defense: 89279, Current HP: 1586, A Avg: 15633460, D Avg: 124990, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 882: HP: 1121, STR: 1166389, VIT: 2259, SPD: 79, LUK: 1, Attack: 1876766, Defense: 86850, Current HP: 1121, A Avg: 15633460, D Avg: 121589, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 881: HP: 1586, STR: 1166389, VIT: 2361, SPD: 79, LUK: 1, Attack: 1876766, Defense: 89279, Current HP: 1586, A Avg: 15633460, D Avg: 124990, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 880: HP: 1121, STR: 1166389, VIT: 2259, SPD: 79, LUK: 1, Attack: 1876766, Defense: 86850, Current HP: 1121, A Avg: 15633460, D Avg: 121589, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 879: HP: 1586, STR: 1166389, VIT: 2361, SPD: 79, LUK: 1, Attack: 1876766, Defense: 89279, Current HP: 1586, A Avg: 15633460, D Avg: 124990, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 878: HP: 2360, STR: 1166394, VIT: 2321, SPD: 79, LUK: 1, Attack: 1876773, Defense: 88433, Current HP: 2360, A Avg: 15633519, D Avg: 123806, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 877: HP: 2360, STR: 1166394, VIT: 2321, SPD: 79, LUK: 1, Attack: 1876773, Defense: 88433, Current HP: 2360, A Avg: 15633519, D Avg: 123806, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 876: HP: 2360, STR: 1166394, VIT: 2321, SPD: 79, LUK: 1, Attack: 1876773, Defense: 88433, Current HP: 2360, A Avg: 15633519, D Avg: 123806, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 875: HP: 2360, STR: 1166394, VIT: 2321, SPD: 79, LUK: 1, Attack: 1876773, Defense: 88433, Current HP: 2360, A Avg: 15633519, D Avg: 123806, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 874: HP: 2360, STR: 1166394, VIT: 2321, SPD: 79, LUK: 1, Attack: 1876773, Defense: 88433, Current HP: 2360, A Avg: 15633519, D Avg: 123806, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 873: HP: 1463, STR: 1166441, VIT: 2523, SPD: 79, LUK: 1, Attack: 1876844, Defense: 87517, Current HP: 1463, A Avg: 15634110, D Avg: 122523, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 872: HP: 1463, STR: 1166441, VIT: 2523, SPD: 79, LUK: 1, Attack: 1876844, Defense: 87517, Current HP: 1463, A Avg: 15634110, D Avg: 122523, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 871: HP: 1463, STR: 1166441, VIT: 2523, SPD: 79, LUK: 1, Attack: 1876844, Defense: 87517, Current HP: 1463, A Avg: 15634110, D Avg: 122523, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 870: HP: 1463, STR: 1166441, VIT: 2523, SPD: 79, LUK: 1, Attack: 1876844, Defense: 87517, Current HP: 1463, A Avg: 15634110, D Avg: 122523, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 869: HP: 1463, STR: 1166441, VIT: 2523, SPD: 79, LUK: 1, Attack: 1876844, Defense: 87517, Current HP: 1463, A Avg: 15634110, D Avg: 122523, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 868: HP: 1795, STR: 1164758, VIT: 2384, SPD: 85, LUK: 1, Attack: 1876870, Defense: 86806, Current HP: 1795, A Avg: 15634327, D Avg: 121528, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 867: HP: 1795, STR: 1164758, VIT: 2384, SPD: 85, LUK: 1, Attack: 1876870, Defense: 86806, Current HP: 1795, A Avg: 15634327, D Avg: 121528, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 866: HP: 1795, STR: 1164758, VIT: 2384, SPD: 85, LUK: 1, Attack: 1876870, Defense: 86806, Current HP: 1795, A Avg: 15634327, D Avg: 121528, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 865: HP: 1795, STR: 1164758, VIT: 2384, SPD: 85, LUK: 1, Attack: 1876870, Defense: 86806, Current HP: 1795, A Avg: 15634327, D Avg: 121528, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 864: HP: 1795, STR: 1164758, VIT: 2384, SPD: 85, LUK: 1, Attack: 1876870, Defense: 86806, Current HP: 1795, A Avg: 15634327, D Avg: 121528, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 863: HP: 2109, STR: 1167714, VIT: 435, SPD: 85, LUK: 1, Attack: 1877572, Defense: 87223, Current HP: 2109, A Avg: 15640174, D Avg: 122112, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 862: HP: 2109, STR: 1167714, VIT: 435, SPD: 85, LUK: 1, Attack: 1877572, Defense: 87223, Current HP: 2109, A Avg: 15640174, D Avg: 122112, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 861: HP: 2109, STR: 1167714, VIT: 435, SPD: 85, LUK: 1, Attack: 1877572, Defense: 87223, Current HP: 2109, A Avg: 15640174, D Avg: 122112, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 860: HP: 2109, STR: 1167714, VIT: 435, SPD: 85, LUK: 1, Attack: 1877572, Defense: 87223, Current HP: 2109, A Avg: 15640174, D Avg: 122112, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 859: HP: 2109, STR: 1167714, VIT: 435, SPD: 85, LUK: 1, Attack: 1877572, Defense: 87223, Current HP: 2109, A Avg: 15640174, D Avg: 122112, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 858: HP: 2428, STR: 1166864, VIT: 1133, SPD: 79, LUK: 1, Attack: 1877689, Defense: 87349, Current HP: 2428, A Avg: 15641149, D Avg: 122288, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 857: HP: 2428, STR: 1166864, VIT: 1133, SPD: 79, LUK: 1, Attack: 1877689, Defense: 87349, Current HP: 2428, A Avg: 15641149, D Avg: 122288, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 856: HP: 2428, STR: 1166864, VIT: 1133, SPD: 79, LUK: 1, Attack: 1877689, Defense: 87349, Current HP: 2428, A Avg: 15641149, D Avg: 122288, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 855: HP: 2428, STR: 1166864, VIT: 1133, SPD: 79, LUK: 1, Attack: 1877689, Defense: 87349, Current HP: 2428, A Avg: 15641149, D Avg: 122288, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 854: HP: 2428, STR: 1166864, VIT: 1133, SPD: 79, LUK: 1, Attack: 1877689, Defense: 87349, Current HP: 2428, A Avg: 15641149, D Avg: 122288, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 853: HP: 2166, STR: 1166483, VIT: 2423, SPD: 79, LUK: 1, Attack: 1877726, Defense: 87014, Current HP: 2166, A Avg: 15641457, D Avg: 121819, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 852: HP: 2631, STR: 1166483, VIT: 2525, SPD: 79, LUK: 1, Attack: 1877726, Defense: 89443, Current HP: 2631, A Avg: 15641457, D Avg: 125220, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 851: HP: 2166, STR: 1166483, VIT: 2423, SPD: 79, LUK: 1, Attack: 1877726, Defense: 87014, Current HP: 2166, A Avg: 15641457, D Avg: 121819, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 850: HP: 2631, STR: 1166483, VIT: 2525, SPD: 79, LUK: 1, Attack: 1877726, Defense: 89443, Current HP: 2631, A Avg: 15641457, D Avg: 125220, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 849: HP: 2166, STR: 1166483, VIT: 2423, SPD: 79, LUK: 1, Attack: 1877726, Defense: 87014, Current HP: 2166, A Avg: 15641457, D Avg: 121819, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 848: HP: 2631, STR: 1166483, VIT: 2525, SPD: 79, LUK: 1, Attack: 1877726, Defense: 89443, Current HP: 2631, A Avg: 15641457, D Avg: 125220, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 847: HP: 2166, STR: 1166483, VIT: 2423, SPD: 79, LUK: 1, Attack: 1877726, Defense: 87014, Current HP: 2166, A Avg: 15641457, D Avg: 121819, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 846: HP: 2631, STR: 1166483, VIT: 2525, SPD: 79, LUK: 1, Attack: 1877726, Defense: 89443, Current HP: 2631, A Avg: 15641457, D Avg: 125220, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 845: HP: 2166, STR: 1166483, VIT: 2423, SPD: 79, LUK: 1, Attack: 1877726, Defense: 87014, Current HP: 2166, A Avg: 15641457, D Avg: 121819, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 844: HP: 2631, STR: 1166483, VIT: 2525, SPD: 79, LUK: 1, Attack: 1877726, Defense: 89443, Current HP: 2631, A Avg: 15641457, D Avg: 125220, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 843: HP: 3460, STR: 1166488, VIT: 2485, SPD: 79, LUK: 1, Attack: 1877733, Defense: 88597, Current HP: 3460, A Avg: 15641515, D Avg: 124035, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 842: HP: 3460, STR: 1166488, VIT: 2485, SPD: 79, LUK: 1, Attack: 1877733, Defense: 88597, Current HP: 3460, A Avg: 15641515, D Avg: 124035, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 841: HP: 3460, STR: 1166488, VIT: 2485, SPD: 79, LUK: 1, Attack: 1877733, Defense: 88597, Current HP: 3460, A Avg: 15641515, D Avg: 124035, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 840: HP: 3460, STR: 1166488, VIT: 2485, SPD: 79, LUK: 1, Attack: 1877733, Defense: 88597, Current HP: 3460, A Avg: 15641515, D Avg: 124035, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 839: HP: 3460, STR: 1166488, VIT: 2485, SPD: 79, LUK: 1, Attack: 1877733, Defense: 88597, Current HP: 3460, A Avg: 15641515, D Avg: 124035, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 838: HP: 2593, STR: 1167738, VIT: 435, SPD: 85, LUK: 1, Attack: 1877789, Defense: 87223, Current HP: 2593, A Avg: 15641982, D Avg: 122112, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 837: HP: 2593, STR: 1167738, VIT: 435, SPD: 85, LUK: 1, Attack: 1877789, Defense: 87223, Current HP: 2593, A Avg: 15641982, D Avg: 122112, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 836: HP: 2593, STR: 1167738, VIT: 435, SPD: 85, LUK: 1, Attack: 1877789, Defense: 87223, Current HP: 2593, A Avg: 15641982, D Avg: 122112, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 835: HP: 2593, STR: 1167738, VIT: 435, SPD: 85, LUK: 1, Attack: 1877789, Defense: 87223, Current HP: 2593, A Avg: 15641982, D Avg: 122112, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 834: HP: 2593, STR: 1167738, VIT: 435, SPD: 85, LUK: 1, Attack: 1877789, Defense: 87223, Current HP: 2593, A Avg: 15641982, D Avg: 122112, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 833: HP: 2508, STR: 1166535, VIT: 2694, SPD: 79, LUK: 1, Attack: 1877804, Defense: 87688, Current HP: 2508, A Avg: 15642107, D Avg: 122763, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 832: HP: 2508, STR: 1166535, VIT: 2694, SPD: 79, LUK: 1, Attack: 1877804, Defense: 87688, Current HP: 2508, A Avg: 15642107, D Avg: 122763, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 831: HP: 2508, STR: 1166535, VIT: 2694, SPD: 79, LUK: 1, Attack: 1877804, Defense: 87688, Current HP: 2508, A Avg: 15642107, D Avg: 122763, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 830: HP: 2508, STR: 1166535, VIT: 2694, SPD: 79, LUK: 1, Attack: 1877804, Defense: 87688, Current HP: 2508, A Avg: 15642107, D Avg: 122763, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 829: HP: 2508, STR: 1166535, VIT: 2694, SPD: 79, LUK: 1, Attack: 1877804, Defense: 87688, Current HP: 2508, A Avg: 15642107, D Avg: 122763, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 828: HP: 1558, STR: 1168070, VIT: 2184, SPD: 79, LUK: 1, Attack: 1877919, Defense: 89752, Current HP: 1558, A Avg: 15643065, D Avg: 125652, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 827: HP: 1653, STR: 1168070, VIT: 2409, SPD: 79, LUK: 1, Attack: 1877919, Defense: 89977, Current HP: 1653, A Avg: 15643065, D Avg: 125967, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 826: HP: 1653, STR: 1168070, VIT: 2205, SPD: 79, LUK: 1, Attack: 1877919, Defense: 89773, Current HP: 1653, A Avg: 15643065, D Avg: 125682, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 825: HP: 1558, STR: 1168238, VIT: 2267, SPD: 79, LUK: 1, Attack: 1878171, Defense: 89835, Current HP: 1558, A Avg: 15645164, D Avg: 125768, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 824: HP: 1083, STR: 1167559, VIT: 1587, SPD: 85, LUK: 1, Attack: 1878521, Defense: 85723, Current HP: 1083, A Avg: 15648079, D Avg: 120012, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 823: HP: 1083, STR: 1167559, VIT: 1587, SPD: 85, LUK: 1, Attack: 1878521, Defense: 85723, Current HP: 1083, A Avg: 15648079, D Avg: 120012, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 822: HP: 1083, STR: 1167559, VIT: 1587, SPD: 85, LUK: 1, Attack: 1878521, Defense: 85723, Current HP: 1083, A Avg: 15648079, D Avg: 120012, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 821: HP: 1083, STR: 1167559, VIT: 1587, SPD: 85, LUK: 1, Attack: 1878521, Defense: 85723, Current HP: 1083, A Avg: 15648079, D Avg: 120012, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 820: HP: 1083, STR: 1167559, VIT: 1587, SPD: 85, LUK: 1, Attack: 1878521, Defense: 85723, Current HP: 1083, A Avg: 15648079, D Avg: 120012, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 819: HP: 1558, STR: 1168297, VIT: 2184, SPD: 79, LUK: 1, Attack: 1878669, Defense: 89752, Current HP: 1558, A Avg: 15649312, D Avg: 125652, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 818: HP: 1653, STR: 1168297, VIT: 2409, SPD: 79, LUK: 1, Attack: 1878669, Defense: 89977, Current HP: 1653, A Avg: 15649312, D Avg: 125967, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 817: HP: 1653, STR: 1168297, VIT: 2205, SPD: 79, LUK: 1, Attack: 1878669, Defense: 89773, Current HP: 1653, A Avg: 15649312, D Avg: 125682, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 816: HP: 1786, STR: 1168603, VIT: 2469, SPD: 79, LUK: 1, Attack: 1878718, Defense: 90037, Current HP: 1786, A Avg: 15649720, D Avg: 126051, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 815: HP: 1558, STR: 1168465, VIT: 2267, SPD: 79, LUK: 1, Attack: 1878921, Defense: 89835, Current HP: 1558, A Avg: 15651411, D Avg: 125768, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
