Rank 1000: HP: 1340, STR: 604109, VIT: 1031, SPD: 39, LUK: 1, Attack: 1034165, Defense: 85050, Current HP: 1340, A Avg: 8614594, D Avg: 119069, [Impulse[166, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 904: HP: 1360, STR: 604814, VIT: 1232, SPD: 39, LUK: 1, Attack: 1034403, Defense: 87344, Current HP: 1360, A Avg: 8616576, D Avg: 122281, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 903: HP: 1360, STR: 604814, VIT: 1232, SPD: 39, LUK: 1, Attack: 1034403, Defense: 87344, Current HP: 1360, A Avg: 8616576, D Avg: 122281, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 902: HP: 1360, STR: 604814, VIT: 1232, SPD: 39, LUK: 1, Attack: 1034403, Defense: 87344, Current HP: 1360, A Avg: 8616576, D Avg: 122281, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 901: HP: 1360, STR: 604814, VIT: 1232, SPD: 39, LUK: 1, Attack: 1034403, Defense: 87344, Current HP: 1360, A Avg: 8616576, D Avg: 122281, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 900: HP: 1501, STR: 604269, VIT: 1135, SPD: 39, LUK: 1, Attack: 1034405, Defense: 85375, Current HP: 1501, A Avg: 8616593, D Avg: 119524, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 899: HP: 1501, STR: 604269, VIT: 1135, SPD: 39, LUK: 1, Attack: 1034405, Defense: 85375, Current HP: 1501, A Avg: 8616593, D Avg: 119524, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 898: HP: 1501, STR: 604269, VIT: 1135, SPD: 39, LUK: 1, Attack: 1034405, Defense: 85375, Current HP: 1501, A Avg: 8616593, D Avg: 119524, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 897: HP: 1501, STR: 604269, VIT: 1135, SPD: 39, LUK: 1, Attack: 1034405, Defense: 85375, Current HP: 1501, A Avg: 8616593, D Avg: 119524, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 896: HP: 1501, STR: 604269, VIT: 1135, SPD: 39, LUK: 1, Attack: 1034405, Defense: 85375, Current HP: 1501, A Avg: 8616593, D Avg: 119524, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 895: HP: 988, STR: 604861, VIT: 1435, SPD: 39, LUK: 1, Attack: 1034474, Defense: 86429, Current HP: 988, A Avg: 8617168, D Avg: 121000, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 894: HP: 988, STR: 604861, VIT: 1435, SPD: 39, LUK: 1, Attack: 1034474, Defense: 86429, Current HP: 988, A Avg: 8617168, D Avg: 121000, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 893: HP: 988, STR: 604861, VIT: 1435, SPD: 39, LUK: 1, Attack: 1034474, Defense: 86429, Current HP: 988, A Avg: 8617168, D Avg: 121000, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 892: HP: 988, STR: 604861, VIT: 1435, SPD: 39, LUK: 1, Attack: 1034474, Defense: 86429, Current HP: 988, A Avg: 8617168, D Avg: 121000, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 891: HP: 988, STR: 604861, VIT: 1435, SPD: 39, LUK: 1, Attack: 1034474, Defense: 86429, Current HP: 988, A Avg: 8617168, D Avg: 121000, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 890: HP: 1536, STR: 604354, VIT: 1228, SPD: 39, LUK: 1, Attack: 1034532, Defense: 86846, Current HP: 1536, A Avg: 8617651, D Avg: 121584, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 889: HP: 1536, STR: 604354, VIT: 1228, SPD: 39, LUK: 1, Attack: 1034532, Defense: 86846, Current HP: 1536, A Avg: 8617651, D Avg: 121584, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 888: HP: 1536, STR: 604354, VIT: 1228, SPD: 39, LUK: 1, Attack: 1034532, Defense: 86846, Current HP: 1536, A Avg: 8617651, D Avg: 121584, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 887: HP: 1536, STR: 604354, VIT: 1228, SPD: 39, LUK: 1, Attack: 1034532, Defense: 86846, Current HP: 1536, A Avg: 8617651, D Avg: 121584, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 886: HP: 1536, STR: 604354, VIT: 1228, SPD: 39, LUK: 1, Attack: 1034532, Defense: 86846, Current HP: 1536, A Avg: 8617651, D Avg: 121584, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 885: HP: 1360, STR: 604358, VIT: 1461, SPD: 39, LUK: 1, Attack: 1034538, Defense: 86299, Current HP: 1360, A Avg: 8617701, D Avg: 120818, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 884: HP: 1360, STR: 604358, VIT: 1461, SPD: 39, LUK: 1, Attack: 1034538, Defense: 86299, Current HP: 1360, A Avg: 8617701, D Avg: 120818, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 883: HP: 1360, STR: 604358, VIT: 1461, SPD: 39, LUK: 1, Attack: 1034538, Defense: 86299, Current HP: 1360, A Avg: 8617701, D Avg: 120818, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 882: HP: 1360, STR: 604358, VIT: 1461, SPD: 39, LUK: 1, Attack: 1034538, Defense: 86299, Current HP: 1360, A Avg: 8617701, D Avg: 120818, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 881: HP: 1360, STR: 604358, VIT: 1461, SPD: 39, LUK: 1, Attack: 1034538, Defense: 86299, Current HP: 1360, A Avg: 8617701, D Avg: 120818, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 880: HP: 1083, STR: 605837, VIT: 1386, SPD: 39, LUK: 1, Attack: 1034569, Defense: 88954, Current HP: 1083, A Avg: 8617959, D Avg: 124535, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Oculus Ring[315, 230, 230, 230]]
Rank 879: HP: 1501, STR: 604405, VIT: 1187, SPD: 39, LUK: 1, Attack: 1034609, Defense: 86051, Current HP: 1501, A Avg: 8618292, D Avg: 120471, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 878: HP: 1425, STR: 604405, VIT: 1191, SPD: 42, LUK: 1, Attack: 1034609, Defense: 85613, Current HP: 1425, A Avg: 8618292, D Avg: 119858, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 877: HP: 1501, STR: 604405, VIT: 1187, SPD: 39, LUK: 1, Attack: 1034609, Defense: 86051, Current HP: 1501, A Avg: 8618292, D Avg: 120471, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 876: HP: 1425, STR: 604405, VIT: 1191, SPD: 42, LUK: 1, Attack: 1034609, Defense: 85613, Current HP: 1425, A Avg: 8618292, D Avg: 119858, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 875: HP: 1501, STR: 604405, VIT: 1187, SPD: 39, LUK: 1, Attack: 1034609, Defense: 86051, Current HP: 1501, A Avg: 8618292, D Avg: 120471, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 874: HP: 1425, STR: 604405, VIT: 1191, SPD: 42, LUK: 1, Attack: 1034609, Defense: 85613, Current HP: 1425, A Avg: 8618292, D Avg: 119858, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 873: HP: 1501, STR: 604405, VIT: 1187, SPD: 39, LUK: 1, Attack: 1034609, Defense: 86051, Current HP: 1501, A Avg: 8618292, D Avg: 120471, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 872: HP: 1425, STR: 604405, VIT: 1191, SPD: 42, LUK: 1, Attack: 1034609, Defense: 85613, Current HP: 1425, A Avg: 8618292, D Avg: 119858, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 871: HP: 1501, STR: 604405, VIT: 1187, SPD: 39, LUK: 1, Attack: 1034609, Defense: 86051, Current HP: 1501, A Avg: 8618292, D Avg: 120471, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 870: HP: 1425, STR: 604405, VIT: 1191, SPD: 42, LUK: 1, Attack: 1034609, Defense: 85613, Current HP: 1425, A Avg: 8618292, D Avg: 119858, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 869: HP: 1311, STR: 605887, VIT: 1431, SPD: 39, LUK: 1, Attack: 1034644, Defense: 88999, Current HP: 1311, A Avg: 8618584, D Avg: 124598, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Seal of the High King[319, 230, 230, 230]]
Rank 868: HP: 1501, STR: 604476, VIT: 1513, SPD: 39, LUK: 1, Attack: 1034715, Defense: 88314, Current HP: 1501, A Avg: 8619175, D Avg: 123639, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 867: HP: 1501, STR: 604476, VIT: 1513, SPD: 39, LUK: 1, Attack: 1034715, Defense: 88314, Current HP: 1501, A Avg: 8619175, D Avg: 123639, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 866: HP: 1501, STR: 604476, VIT: 1513, SPD: 39, LUK: 1, Attack: 1034715, Defense: 88314, Current HP: 1501, A Avg: 8619175, D Avg: 123639, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 865: HP: 1501, STR: 604476, VIT: 1513, SPD: 39, LUK: 1, Attack: 1034715, Defense: 88314, Current HP: 1501, A Avg: 8619175, D Avg: 123639, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 864: HP: 1501, STR: 604476, VIT: 1513, SPD: 39, LUK: 1, Attack: 1034715, Defense: 88314, Current HP: 1501, A Avg: 8619175, D Avg: 123639, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 863: HP: 1083, STR: 605791, VIT: 1303, SPD: 39, LUK: 1, Attack: 1034910, Defense: 88871, Current HP: 1083, A Avg: 8620800, D Avg: 124419, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 862: HP: 1178, STR: 605791, VIT: 1423, SPD: 39, LUK: 1, Attack: 1034910, Defense: 88991, Current HP: 1178, A Avg: 8620800, D Avg: 124587, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 861: HP: 1178, STR: 605791, VIT: 1323, SPD: 39, LUK: 1, Attack: 1034910, Defense: 88891, Current HP: 1178, A Avg: 8620800, D Avg: 124447, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 860: HP: 1083, STR: 605959, VIT: 1386, SPD: 39, LUK: 1, Attack: 1035162, Defense: 88954, Current HP: 1083, A Avg: 8622899, D Avg: 124535, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], Oculus Ring[315, 230, 230, 230]]
Rank 859: HP: 1216, STR: 604786, VIT: 1282, SPD: 39, LUK: 1, Attack: 1035180, Defense: 85873, Current HP: 1216, A Avg: 8623049, D Avg: 120222, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 858: HP: 1444, STR: 604786, VIT: 1332, SPD: 39, LUK: 1, Attack: 1035180, Defense: 88250, Current HP: 1444, A Avg: 8623049, D Avg: 123549, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 857: HP: 1216, STR: 604786, VIT: 1282, SPD: 39, LUK: 1, Attack: 1035180, Defense: 85873, Current HP: 1216, A Avg: 8623049, D Avg: 120222, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 856: HP: 1444, STR: 604786, VIT: 1332, SPD: 39, LUK: 1, Attack: 1035180, Defense: 88250, Current HP: 1444, A Avg: 8623049, D Avg: 123549, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 855: HP: 1216, STR: 604786, VIT: 1282, SPD: 39, LUK: 1, Attack: 1035180, Defense: 85873, Current HP: 1216, A Avg: 8623049, D Avg: 120222, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 854: HP: 1444, STR: 604786, VIT: 1332, SPD: 39, LUK: 1, Attack: 1035180, Defense: 88250, Current HP: 1444, A Avg: 8623049, D Avg: 123549, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 853: HP: 1216, STR: 604786, VIT: 1282, SPD: 39, LUK: 1, Attack: 1035180, Defense: 85873, Current HP: 1216, A Avg: 8623049, D Avg: 120222, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 852: HP: 1444, STR: 604786, VIT: 1332, SPD: 39, LUK: 1, Attack: 1035180, Defense: 88250, Current HP: 1444, A Avg: 8623049, D Avg: 123549, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 851: HP: 1216, STR: 604786, VIT: 1282, SPD: 39, LUK: 1, Attack: 1035180, Defense: 85873, Current HP: 1216, A Avg: 8623049, D Avg: 120222, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 850: HP: 1444, STR: 604786, VIT: 1332, SPD: 39, LUK: 1, Attack: 1035180, Defense: 88250, Current HP: 1444, A Avg: 8623049, D Avg: 123549, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 849: HP: 1311, STR: 606009, VIT: 1431, SPD: 39, LUK: 1, Attack: 1035237, Defense: 88999, Current HP: 1311, A Avg: 8623524, D Avg: 124598, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], Seal of the High King[319, 230, 230, 230]]
Rank 848: HP: 1383, STR: 605284, VIT: 643, SPD: 39, LUK: 1, Attack: 1035319, Defense: 86859, Current HP: 1383, A Avg: 8624207, D Avg: 121602, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 847: HP: 1383, STR: 605284, VIT: 643, SPD: 39, LUK: 1, Attack: 1035319, Defense: 86859, Current HP: 1383, A Avg: 8624207, D Avg: 121602, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 846: HP: 1383, STR: 605284, VIT: 643, SPD: 39, LUK: 1, Attack: 1035319, Defense: 86859, Current HP: 1383, A Avg: 8624207, D Avg: 121602, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 845: HP: 1383, STR: 605284, VIT: 643, SPD: 39, LUK: 1, Attack: 1035319, Defense: 86859, Current HP: 1383, A Avg: 8624207, D Avg: 121602, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 844: HP: 1383, STR: 605284, VIT: 643, SPD: 39, LUK: 1, Attack: 1035319, Defense: 86859, Current HP: 1383, A Avg: 8624207, D Avg: 121602, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 843: HP: 1960, STR: 604908, VIT: 1344, SPD: 39, LUK: 1, Attack: 1035363, Defense: 87456, Current HP: 1960, A Avg: 8624573, D Avg: 122438, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 842: HP: 1960, STR: 604908, VIT: 1344, SPD: 39, LUK: 1, Attack: 1035363, Defense: 87456, Current HP: 1960, A Avg: 8624573, D Avg: 122438, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 841: HP: 1960, STR: 604908, VIT: 1344, SPD: 39, LUK: 1, Attack: 1035363, Defense: 87456, Current HP: 1960, A Avg: 8624573, D Avg: 122438, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 840: HP: 1960, STR: 604908, VIT: 1344, SPD: 39, LUK: 1, Attack: 1035363, Defense: 87456, Current HP: 1960, A Avg: 8624573, D Avg: 122438, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 839: HP: 1960, STR: 604908, VIT: 1344, SPD: 39, LUK: 1, Attack: 1035363, Defense: 87456, Current HP: 1960, A Avg: 8624573, D Avg: 122438, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 838: HP: 1159, STR: 606252, VIT: 228, SPD: 42, LUK: 1, Attack: 1035379, Defense: 87016, Current HP: 1159, A Avg: 8624707, D Avg: 121822, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 837: HP: 1159, STR: 606252, VIT: 228, SPD: 42, LUK: 1, Attack: 1035379, Defense: 87016, Current HP: 1159, A Avg: 8624707, D Avg: 121822, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 836: HP: 1159, STR: 606252, VIT: 228, SPD: 42, LUK: 1, Attack: 1035379, Defense: 87016, Current HP: 1159, A Avg: 8624707, D Avg: 121822, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 835: HP: 1159, STR: 606252, VIT: 228, SPD: 42, LUK: 1, Attack: 1035379, Defense: 87016, Current HP: 1159, A Avg: 8624707, D Avg: 121822, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 834: HP: 1159, STR: 606252, VIT: 228, SPD: 42, LUK: 1, Attack: 1035379, Defense: 87016, Current HP: 1159, A Avg: 8624707, D Avg: 121822, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 833: HP: 1558, STR: 604955, VIT: 1552, SPD: 39, LUK: 1, Attack: 1035434, Defense: 86546, Current HP: 1558, A Avg: 8625165, D Avg: 121164, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 832: HP: 1558, STR: 604955, VIT: 1552, SPD: 39, LUK: 1, Attack: 1035434, Defense: 86546, Current HP: 1558, A Avg: 8625165, D Avg: 121164, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 831: HP: 1558, STR: 604955, VIT: 1552, SPD: 39, LUK: 1, Attack: 1035434, Defense: 86546, Current HP: 1558, A Avg: 8625165, D Avg: 121164, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 830: HP: 1558, STR: 604955, VIT: 1552, SPD: 39, LUK: 1, Attack: 1035434, Defense: 86546, Current HP: 1558, A Avg: 8625165, D Avg: 121164, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 829: HP: 1558, STR: 604955, VIT: 1552, SPD: 39, LUK: 1, Attack: 1035434, Defense: 86546, Current HP: 1558, A Avg: 8625165, D Avg: 121164, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 828: HP: 1406, STR: 606276, VIT: 228, SPD: 42, LUK: 1, Attack: 1035596, Defense: 87016, Current HP: 1406, A Avg: 8626514, D Avg: 121822, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 827: HP: 1406, STR: 606276, VIT: 228, SPD: 42, LUK: 1, Attack: 1035596, Defense: 87016, Current HP: 1406, A Avg: 8626514, D Avg: 121822, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 826: HP: 1406, STR: 606276, VIT: 228, SPD: 42, LUK: 1, Attack: 1035596, Defense: 87016, Current HP: 1406, A Avg: 8626514, D Avg: 121822, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 825: HP: 1406, STR: 606276, VIT: 228, SPD: 42, LUK: 1, Attack: 1035596, Defense: 87016, Current HP: 1406, A Avg: 8626514, D Avg: 121822, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 824: HP: 1406, STR: 606276, VIT: 228, SPD: 42, LUK: 1, Attack: 1035596, Defense: 87016, Current HP: 1406, A Avg: 8626514, D Avg: 121822, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 823: HP: 1539, STR: 606593, VIT: 1780, SPD: 47, LUK: 1, Attack: 1035703, Defense: 89348, Current HP: 1539, A Avg: 8627405, D Avg: 125087, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 822: HP: 1254, STR: 606375, VIT: 838, SPD: 47, LUK: 1, Attack: 1035727, Defense: 84844, Current HP: 1254, A Avg: 8627605, D Avg: 118781, [Serpent[144, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 821: HP: 1235, STR: 606375, VIT: 3218, SPD: 47, LUK: 1, Attack: 1035727, Defense: 88888, Current HP: 1235, A Avg: 8627605, D Avg: 124443, [Serpent[144, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 820: HP: 1083, STR: 604001, VIT: 1294, SPD: 42, LUK: 1, Attack: 1035735, Defense: 85716, Current HP: 1083, A Avg: 8627672, D Avg: 120002, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 819: HP: 1083, STR: 604001, VIT: 1294, SPD: 42, LUK: 1, Attack: 1035735, Defense: 85716, Current HP: 1083, A Avg: 8627672, D Avg: 120002, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 818: HP: 1083, STR: 604001, VIT: 1294, SPD: 42, LUK: 1, Attack: 1035735, Defense: 85716, Current HP: 1083, A Avg: 8627672, D Avg: 120002, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 817: HP: 1083, STR: 604001, VIT: 1294, SPD: 42, LUK: 1, Attack: 1035735, Defense: 85716, Current HP: 1083, A Avg: 8627672, D Avg: 120002, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 816: HP: 1083, STR: 604001, VIT: 1294, SPD: 42, LUK: 1, Attack: 1035735, Defense: 85716, Current HP: 1083, A Avg: 8627672, D Avg: 120002, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 815: HP: 608, STR: 605745, VIT: 809, SPD: 42, LUK: 1, Attack: 1035800, Defense: 84945, Current HP: 608, A Avg: 8628213, D Avg: 118922, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 814: HP: 608, STR: 605745, VIT: 809, SPD: 42, LUK: 1, Attack: 1035800, Defense: 84945, Current HP: 608, A Avg: 8628213, D Avg: 118922, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
