Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 100858, VIT: 96, SPD: 2, LUK: 2, Attack: 186502, Defense: 84024, Current HP: 0, A Avg: 234992, D Avg: 84024, [Gladius[162, 130, 130, 130], Tower Shield[213, 130, 230, 230], Marriage Ring[321, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154392, STR: 101671, VIT: 441, SPD: 2, LUK: 2, Attack: 186171, Defense: 84245, Current HP: 0, A Avg: 195479, D Avg: 84245, [Divine Dragon Sword[181, 130, 130, 130], Iron Shield[204, 130, 230, 230], Silver Ring[302, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154500, STR: 101681, VIT: 432, SPD: 2, LUK: 2, Attack: 186181, Defense: 84373, Current HP: 0, A Avg: 195490, D Avg: 84373, [Divine Dragon Sword[181, 130, 130, 130], Dragon's Scales[215, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154452, STR: 106634, VIT: 440, SPD: 2, LUK: 2, Attack: 191134, Defense: 85668, Current HP: 0, A Avg: 200690, D Avg: 85668, [Divine Dragon Sword[181, 130, 130, 130], Wave Motion Sword[226, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154512, STR: 101736, VIT: 418, SPD: 2, LUK: 3, Attack: 186236, Defense: 87219, Current HP: 0, A Avg: 195547, D Avg: 87219, [Divine Dragon Sword[181, 130, 130, 130], Riot[236, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154752, STR: 101723, VIT: 293, SPD: 2, LUK: 3, Attack: 186223, Defense: 86171, Current HP: 0, A Avg: 195534, D Avg: 86171, [Divine Dragon Sword[181, 130, 130, 130], Sticky thread shield[247, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 173691, STR: 102920, VIT: 416, SPD: 2, LUK: 2, Attack: 188733, Defense: 84305, Current HP: 0, A Avg: 198169, D Avg: 84305, [Spear of Regression[182, 130, 130, 130], Large iron Shield[206, 130, 230, 230], Morphine Ring[311, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154272, STR: 103015, VIT: 255, SPD: 2, LUK: 3, Attack: 188828, Defense: 85119, Current HP: 0, A Avg: 198269, D Avg: 85119, [Spear of Regression[182, 130, 130, 130], Dragon's Head[217, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154656, STR: 103046, VIT: 594, SPD: 3, LUK: 2, Attack: 188859, Defense: 85588, Current HP: 0, A Avg: 198301, D Avg: 85588, [Spear of Regression[182, 130, 130, 130], Metalization[228, 130, 230, 230], Fairy Ring[305, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154404, STR: 103760, VIT: 340, SPD: 2, LUK: 2, Attack: 189573, Defense: 87128, Current HP: 0, A Avg: 199051, D Avg: 87128, [Spear of Regression[182, 130, 130, 130], C Magnum[239, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160887, STR: 103025, VIT: 526, SPD: 2, LUK: 2, Attack: 188838, Defense: 86638, Current HP: 0, A Avg: 198279, D Avg: 86638, [Spear of Regression[182, 130, 130, 130], Goblin Hand[250, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 167517, STR: 110894, VIT: 643, SPD: 2, LUK: 2, Attack: 198722, Defense: 84668, Current HP: 0, A Avg: 208658, D Avg: 84668, [Stargazer[183, 130, 130, 130], Conductive Barrier[208, 130, 230, 230], Endpoint[318, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154464, STR: 106084, VIT: 283, SPD: 2, LUK: 3, Attack: 193912, Defense: 84172, Current HP: 0, A Avg: 203607, D Avg: 84172, [Stargazer[183, 130, 130, 130], Small Lion[219, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154440, STR: 101198, VIT: 335, SPD: 2, LUK: 3, Attack: 189026, Defense: 87253, Current HP: 0, A Avg: 198477, D Avg: 87253, [Stargazer[183, 130, 130, 130], White Hole[230, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 155124, STR: 106172, VIT: 1022, SPD: 2, LUK: 2, Attack: 194000, Defense: 88590, Current HP: 0, A Avg: 203700, D Avg: 88590, [Stargazer[183, 130, 130, 130], Storm Wall[242, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154392, STR: 106403, VIT: 433, SPD: 2, LUK: 2, Attack: 194231, Defense: 88261, Current HP: 0, A Avg: 203942, D Avg: 88261, [Stargazer[183, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Summon Ring[306, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160400, STR: 100831, VIT: 77, SPD: 2, LUK: 2, Attack: 186371, Defense: 83849, Current HP: 0, A Avg: 195689, D Avg: 83849, [Zodiac[184, 130, 130, 130], Clear Shield[211, 130, 230, 230], Summon Ring[306, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153972, STR: 105644, VIT: 46, SPD: 2, LUK: 2, Attack: 191184, Defense: 84546, Current HP: 0, A Avg: 200743, D Avg: 84546, [Zodiac[184, 130, 130, 130], Hard Wings of Beast[222, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160512, STR: 100820, VIT: 61, SPD: 2, LUK: 2, Attack: 186360, Defense: 85536, Current HP: 0, A Avg: 195678, D Avg: 85536, [Zodiac[184, 130, 130, 130], Mist Shield[233, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153912, STR: 100883, VIT: 20, SPD: 2, LUK: 3, Attack: 186423, Defense: 86809, Current HP: 0, A Avg: 195744, D Avg: 86809, [Zodiac[184, 130, 130, 130], Graffiti[243, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160075, STR: 101408, VIT: 20, SPD: 2, LUK: 3, Attack: 186337, Defense: 83753, Current HP: 0, A Avg: 195653, D Avg: 83753, [Jack Knife[185, 130, 130, 130], High Pot Lid[202, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 173259, STR: 101345, VIT: 80, SPD: 2, LUK: 2, Attack: 186274, Defense: 84008, Current HP: 0, A Avg: 195587, D Avg: 84008, [Jack Knife[185, 130, 130, 130], Tower Shield[213, 130, 230, 230], Morphine Ring[311, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 173232, STR: 106205, VIT: 92, SPD: 2, LUK: 2, Attack: 191134, Defense: 84098, Current HP: 0, A Avg: 200690, D Avg: 84098, [Jack Knife[185, 130, 130, 130], Small Dragon Sword[224, 130, 230, 230], Morphine Ring[311, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153696, STR: 101356, VIT: 176, SPD: 3, LUK: 2, Attack: 186285, Defense: 85014, Current HP: 0, A Avg: 195599, D Avg: 85014, [Jack Knife[185, 130, 130, 130], Bulletproof Shield[235, 130, 230, 230], Fairy Ring[305, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153672, STR: 106183, VIT: 30, SPD: 2, LUK: 2, Attack: 191112, Defense: 85700, Current HP: 0, A Avg: 200667, D Avg: 85700, [Jack Knife[185, 130, 130, 130], Shield of Thousand[246, 130, 230, 230], Silver Ring[302, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153672, STR: 100831, VIT: 352, SPD: 2, LUK: 2, Attack: 186384, Defense: 84215, Current HP: 0, A Avg: 195703, D Avg: 84215, [Hammer of Justice[186, 130, 130, 130], Titanium Shield[205, 130, 230, 230], Silver Ring[302, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154008, STR: 101051, VIT: 688, SPD: 2, LUK: 2, Attack: 186604, Defense: 84629, Current HP: 0, A Avg: 195934, D Avg: 84629, [Hammer of Justice[186, 130, 130, 130], Dragon's Scales[215, 130, 230, 230], Obsidian Ring[320, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153720, STR: 105820, VIT: 256, SPD: 2, LUK: 3, Attack: 191373, Defense: 85484, Current HP: 0, A Avg: 200941, D Avg: 85484, [Hammer of Justice[186, 130, 130, 130], Wave Motion Sword[226, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153672, STR: 101303, VIT: 230, SPD: 2, LUK: 3, Attack: 186856, Defense: 84366, Current HP: 0, A Avg: 196198, D Avg: 84366, [Hammer of Justice[186, 130, 130, 130], Magnum[237, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153960, STR: 100883, VIT: 352, SPD: 2, LUK: 3, Attack: 186436, Defense: 86568, Current HP: 0, A Avg: 195757, D Avg: 86568, [Hammer of Justice[186, 130, 130, 130], King Shield[248, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 110538, VIT: 247, SPD: 2, LUK: 2, Attack: 195116, Defense: 84123, Current HP: 0, A Avg: 204871, D Avg: 84123, [Magical[187, 130, 130, 130], Magic Shield[207, 130, 230, 230], Endpoint[318, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153720, STR: 105688, VIT: 52, SPD: 3, LUK: 2, Attack: 190266, Defense: 83915, Current HP: 0, A Avg: 199779, D Avg: 83915, [Magical[187, 130, 130, 130], Small Sword[218, 130, 230, 230], Fairy Ring[305, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153732, STR: 100820, VIT: 123, SPD: 2, LUK: 2, Attack: 185398, Defense: 84714, Current HP: 0, A Avg: 194667, D Avg: 84714, [Magical[187, 130, 130, 130], Black Hole[229, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153828, STR: 100820, VIT: 247, SPD: 2, LUK: 2, Attack: 185398, Defense: 87087, Current HP: 0, A Avg: 194667, D Avg: 87087, [Magical[187, 130, 130, 130], Aurora Shield[240, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160625, STR: 101135, VIT: 526, SPD: 2, LUK: 2, Attack: 185713, Defense: 86638, Current HP: 0, A Avg: 194998, D Avg: 86638, [Magical[187, 130, 130, 130], Goblin Hand[250, 130, 230, 230], Obsidian Ring[320, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153696, STR: 101093, VIT: 22, SPD: 2, LUK: 3, Attack: 188144, Defense: 83859, Current HP: 0, A Avg: 197551, D Avg: 83859, [Tekken[188, 130, 130, 130], Emerald Shield[209, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 173070, STR: 101125, VIT: 41, SPD: 2, LUK: 3, Attack: 188176, Defense: 84463, Current HP: 0, A Avg: 197584, D Avg: 84463, [Tekken[188, 130, 130, 130], Superconducting Barrier[220, 130, 230, 230], Pandora Ring[312, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154872, STR: 101093, VIT: 22, SPD: 2, LUK: 3, Attack: 188144, Defense: 85939, Current HP: 0, A Avg: 197551, D Avg: 85939, [Tekken[188, 130, 130, 130], Frying Pan[231, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154392, STR: 106073, VIT: 681, SPD: 2, LUK: 2, Attack: 193124, Defense: 88249, Current HP: 0, A Avg: 202780, D Avg: 88249, [Tekken[188, 130, 130, 130], Storm Wall[242, 130, 230, 230], Summon Ring[306, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160075, STR: 100831, VIT: 61, SPD: 2, LUK: 2, Attack: 200097, Defense: 83784, Current HP: 0, A Avg: 210101, D Avg: 83784, [Sword of Evil[189, 130, 130, 130], Pot Lid[201, 130, 230, 230], Summon Ring[306, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160212, STR: 100820, VIT: 46, SPD: 2, LUK: 2, Attack: 200086, Defense: 84065, Current HP: 0, A Avg: 210090, D Avg: 84065, [Sword of Evil[189, 130, 130, 130], Prism Shield[212, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153732, STR: 100820, VIT: 32, SPD: 2, LUK: 2, Attack: 200086, Defense: 83960, Current HP: 0, A Avg: 210090, D Avg: 83960, [Sword of Evil[189, 130, 130, 130], Hardwood Shield[223, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160250, STR: 100883, VIT: 41, SPD: 2, LUK: 3, Attack: 200149, Defense: 85516, Current HP: 0, A Avg: 210156, D Avg: 85516, [Sword of Evil[189, 130, 130, 130], Mist Shield[233, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154284, STR: 100820, VIT: 352, SPD: 2, LUK: 2, Attack: 200086, Defense: 87140, Current HP: 0, A Avg: 210090, D Avg: 87140, [Sword of Evil[189, 130, 130, 130], Golem Shield[245, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 101240, VIT: 80, SPD: 2, LUK: 2, Attack: 188901, Defense: 83949, Current HP: 0, A Avg: 198346, D Avg: 83949, [Neural Edge[190, 130, 130, 130], Wooden Shield[203, 130, 230, 230], Morphine Ring[311, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 160085, STR: 101312, VIT: 29, SPD: 2, LUK: 3, Attack: 188973, Defense: 85647, Current HP: 0, A Avg: 198421, D Avg: 85647, [Neural Edge[190, 130, 130, 130], Mask of the Grim Reaper[214, 130, 230, 230], Search Ring[317, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153672, STR: 106183, VIT: 61, SPD: 2, LUK: 2, Attack: 193844, Defense: 84249, Current HP: 0, A Avg: 203536, D Avg: 84249, [Neural Edge[190, 130, 130, 130], Dragon Sword[225, 130, 230, 230], Summon Ring[306, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 153792, STR: 101264, VIT: 224, SPD: 2, LUK: 2, Attack: 188925, Defense: 87025, Current HP: 0, A Avg: 198371, D Avg: 87025, [Neural Edge[190, 130, 130, 130], Riot[236, 130, 230, 230], Silver Ring[302, 230, 630, 630]]
Rank 000 - [2584, 59, White Point] - HP: 154044, STR: 101240, VIT: 61, SPD: 2, LUK: 2, Attack: 188901, Defense: 85939, Current HP: 0, A Avg: 198346, D Avg: 85939, [Neural Edge[190, 130, 130, 130], Sticky thread shield[247, 130, 230, 230], Copper Ring[301, 230, 630, 630]]
Rank 238 - [2584, 59, White Point] - HP: 156, STR: 205024, VIT: 143, SPD: 2, LUK: 2, Attack: 288750, Defense: 83915, Current HP: 0, A Avg: 768074, D Avg: 83915, [Wooden Stick[101, 230, 230, 230], Clear Shield[211, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 211431, VIT: 143, SPD: 2, LUK: 2, Attack: 295157, Defense: 84149, Current HP: 0, A Avg: 785117, D Avg: 84149, [Wooden Stick[101, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 125, STR: 211464, VIT: 143, SPD: 2, LUK: 2, Attack: 295190, Defense: 84643, Current HP: 0, A Avg: 785205, D Avg: 84643, [Wooden Stick[101, 230, 230, 230], Hard Wings of Beast[222, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 208, STR: 205024, VIT: 154, SPD: 2, LUK: 2, Attack: 288750, Defense: 84716, Current HP: 0, A Avg: 768074, D Avg: 84716, [Wooden Stick[101, 230, 230, 230], Slime Shield[221, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 288750, Defense: 86921, Current HP: 0, A Avg: 768074, D Avg: 86921, [Wooden Stick[101, 230, 230, 230], Graffiti[243, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 825, STR: 211761, VIT: 572, SPD: 2, LUK: 2, Attack: 295487, Defense: 88140, Current HP: 0, A Avg: 785995, D Avg: 88140, [Wooden Stick[101, 230, 230, 230], Storm Wall[242, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 78, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 288789, Defense: 83865, Current HP: 0, A Avg: 768178, D Avg: 83865, [Club[102, 230, 230, 230], High Pot Lid[202, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 78, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 288789, Defense: 83855, Current HP: 0, A Avg: 768178, D Avg: 83855, [Club[102, 230, 230, 230], Pot Lid[201, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 205024, VIT: 149, SPD: 2, LUK: 2, Attack: 288789, Defense: 84077, Current HP: 0, A Avg: 768178, D Avg: 84077, [Club[102, 230, 230, 230], Tower Shield[213, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 208, STR: 205024, VIT: 143, SPD: 2, LUK: 2, Attack: 288789, Defense: 84162, Current HP: 0, A Avg: 768178, D Avg: 84162, [Club[102, 230, 230, 230], Prism Shield[212, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 205040, VIT: 276, SPD: 2, LUK: 2, Attack: 288805, Defense: 85114, Current HP: 0, A Avg: 768221, D Avg: 85114, [Club[102, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 325, STR: 205024, VIT: 138, SPD: 2, LUK: 2, Attack: 288789, Defense: 85106, Current HP: 0, A Avg: 768178, D Avg: 85106, [Club[102, 230, 230, 230], Huge Shield[234, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 211431, VIT: 132, SPD: 2, LUK: 2, Attack: 295196, Defense: 85802, Current HP: 0, A Avg: 785221, D Avg: 85802, [Club[102, 230, 230, 230], Shield of Thousand[246, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 700, STR: 205024, VIT: 368, SPD: 2, LUK: 2, Attack: 288789, Defense: 87156, Current HP: 0, A Avg: 768178, D Avg: 87156, [Club[102, 230, 230, 230], Golem Shield[245, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237218, VIT: 22, SPD: 2, LUK: 2, Attack: 320990, Defense: 83885, Current HP: 0, A Avg: 609881, D Avg: 83885, [Short Sword[103, 230, 230, 230], Titanium Shield[205, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237218, VIT: 39, SPD: 2, LUK: 2, Attack: 320990, Defense: 83843, Current HP: 0, A Avg: 609881, D Avg: 83843, [Short Sword[103, 230, 230, 230], Iron Shield[204, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 243857, VIT: 46, SPD: 2, LUK: 2, Attack: 327629, Defense: 85274, Current HP: 0, A Avg: 622495, D Avg: 85274, [Short Sword[103, 230, 230, 230], Wave Motion Sword[226, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 243819, VIT: 20, SPD: 2, LUK: 2, Attack: 327591, Defense: 84208, Current HP: 0, A Avg: 622422, D Avg: 84208, [Short Sword[103, 230, 230, 230], Dragon Sword[225, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237958, VIT: 20, SPD: 2, LUK: 2, Attack: 321730, Defense: 84156, Current HP: 0, A Avg: 611287, D Avg: 84156, [Short Sword[103, 230, 230, 230], Magnum[237, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 237240, VIT: 154, SPD: 2, LUK: 2, Attack: 321012, Defense: 86955, Current HP: 0, A Avg: 609922, D Avg: 86955, [Short Sword[103, 230, 230, 230], Riot[236, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 360, STR: 237218, VIT: 132, SPD: 2, LUK: 2, Attack: 320990, Defense: 86348, Current HP: 0, A Avg: 609881, D Avg: 86348, [Short Sword[103, 230, 230, 230], King Shield[248, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 432, STR: 237218, VIT: 41, SPD: 2, LUK: 2, Attack: 320990, Defense: 85919, Current HP: 0, A Avg: 609881, D Avg: 85919, [Short Sword[103, 230, 230, 230], Sticky thread shield[247, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 237225, VIT: 31, SPD: 2, LUK: 2, Attack: 321036, Defense: 83907, Current HP: 0, A Avg: 609968, D Avg: 83907, [Long Sword[104, 230, 230, 230], Magic Shield[207, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237225, VIT: 44, SPD: 2, LUK: 2, Attack: 321036, Defense: 83933, Current HP: 0, A Avg: 609968, D Avg: 83933, [Long Sword[104, 230, 230, 230], Large iron Shield[206, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 237225, VIT: 83, SPD: 2, LUK: 2, Attack: 321036, Defense: 84674, Current HP: 0, A Avg: 609968, D Avg: 84674, [Long Sword[104, 230, 230, 230], Black Hole[229, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 552, STR: 237447, VIT: 352, SPD: 2, LUK: 2, Attack: 321258, Defense: 85346, Current HP: 0, A Avg: 610390, D Avg: 85346, [Long Sword[104, 230, 230, 230], Metalization[228, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 237225, VIT: 167, SPD: 2, LUK: 2, Attack: 321036, Defense: 87007, Current HP: 0, A Avg: 609968, D Avg: 87007, [Long Sword[104, 230, 230, 230], Aurora Shield[240, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 312, STR: 238705, VIT: 20, SPD: 2, LUK: 2, Attack: 322516, Defense: 86808, Current HP: 0, A Avg: 612780, D Avg: 86808, [Long Sword[104, 230, 230, 230], C Magnum[239, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 375, STR: 237410, VIT: 146, SPD: 2, LUK: 2, Attack: 321221, Defense: 86258, Current HP: 0, A Avg: 610319, D Avg: 86258, [Long Sword[104, 230, 230, 230], Goblin Hand[250, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 575, STR: 237225, VIT: 440, SPD: 2, LUK: 2, Attack: 321036, Defense: 87475, Current HP: 0, A Avg: 609968, D Avg: 87475, [Long Sword[104, 230, 230, 230], Warrior's Shield[249, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 236966, VIT: 83, SPD: 2, LUK: 2, Attack: 320738, Defense: 84505, Current HP: 0, A Avg: 609402, D Avg: 84505, [Wasp Knife[105, 230, 230, 230], Superconducting Barrier[220, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 264, STR: 243428, VIT: 73, SPD: 2, LUK: 2, Attack: 327200, Defense: 83962, Current HP: 0, A Avg: 621680, D Avg: 83962, [Wasp Knife[105, 230, 230, 230], Small Lion[219, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 1392, STR: 236910, VIT: 66, SPD: 2, LUK: 2, Attack: 320682, Defense: 85983, Current HP: 0, A Avg: 609295, D Avg: 85983, [Wasp Knife[105, 230, 230, 230], Frying Pan[231, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
