Rank 40333: 285 - [11224, 6661, 414] - HP: 94163, STR: 180972, VIT: 894, SPD: 40, LUK: 1, Attack: 270881, Defense: 90672, Current HP: 94163, A Avg: 284425, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 40653: 1924 - [11588, 5889, 822] - HP: 95323, STR: 136227, VIT: 26558, SPD: 40, LUK: 1, Attack: 228413, Defense: 114126, Current HP: 95323, A Avg: 239833, D Avg: 114126, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 807]]
Rank 40660: 2413 - [11500, 6160, 639] - HP: 31502, STR: 121683, VIT: 77638, SPD: 40, LUK: 2, Attack: 213869, Defense: 167416, Current HP: 31502, A Avg: 224562, D Avg: 167416, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40660: 2463 - [11500, 6160, 639] - HP: 31502, STR: 121683, VIT: 77638, SPD: 40, LUK: 2, Attack: 213869, Defense: 167416, Current HP: 31502, A Avg: 224562, D Avg: 167416, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40662: 1878 - [11570, 5952, 777] - HP: 94453, STR: 137825, VIT: 25662, SPD: 40, LUK: 1, Attack: 230011, Defense: 113490, Current HP: 94453, A Avg: 241511, D Avg: 113490, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 66]]
Rank 40662: 1928 - [11570, 5952, 777] - HP: 94453, STR: 137825, VIT: 25662, SPD: 40, LUK: 1, Attack: 230011, Defense: 113490, Current HP: 94453, A Avg: 241511, D Avg: 113490, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 807]]
Rank 40662: 8151 - [12759, 2385, 3155] - HP: 3629, STR: 178768, VIT: 103920, SPD: 47, LUK: 1, Attack: 264581, Defense: 193698, Current HP: 3629, A Avg: 330726, D Avg: 232437, [Spear of Regression[182, 230, 230, 230], Blank Shield[244, 330, 330, 330], Black Box[323, 330, 68, 806]]
Rank 40667: 8121 - [12759, 2390, 3150] - HP: 3629, STR: 178768, VIT: 103920, SPD: 47, LUK: 1, Attack: 264581, Defense: 193698, Current HP: 3629, A Avg: 333372, D Avg: 232437, [Spear of Regression[182, 230, 230, 230], Blank Shield[244, 330, 330, 330], Black Box[323, 330, 67, 806]]
Rank 40671: 2071 - [11992, 4695, 1612] - HP: 64429, STR: 121168, VIT: 103920, SPD: 47, LUK: 1, Attack: 206981, Defense: 193698, Current HP: 64429, A Avg: 258726, D Avg: 193698, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Black Box[323, 330, 330, 68]]
Rank 40674: 6687 - [11224, 7002, 073] - HP: 47763, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 47763, A Avg: 342878, D Avg: 113554, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 803, 807]]
Rank 40688: 2061 - [11998, 4694, 1607] - HP: 64429, STR: 121168, VIT: 103920, SPD: 47, LUK: 1, Attack: 206981, Defense: 193698, Current HP: 64429, A Avg: 260796, D Avg: 193698, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Black Box[323, 330, 330, 67]]
Rank 40689: 9867 - [11951, 4836, 1512] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 290647, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 66, 67, 803]]
Rank 40701: 216 - [11329, 6714, 256] - HP: 92872, STR: 192288, VIT: 966, SPD: 40, LUK: 2, Attack: 284474, Defense: 88534, Current HP: 92872, A Avg: 298697, D Avg: 88534, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 230, 230]]
Rank 40703: 2443 - [11515, 6158, 626] - HP: 31502, STR: 121683, VIT: 77638, SPD: 40, LUK: 2, Attack: 213869, Defense: 167416, Current HP: 31502, A Avg: 229909, D Avg: 167416, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40709: 1854 - [11534, 6107, 658] - HP: 95323, STR: 163427, VIT: 958, SPD: 40, LUK: 1, Attack: 255613, Defense: 88526, Current HP: 95323, A Avg: 268393, D Avg: 106231, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 40711: 11877 - [11320, 6751, 228] - HP: 47763, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 47763, A Avg: 338320, D Avg: 136264, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 66, 67, 806]]
Rank 40733: 2979 - [11619, 5876, 804] - HP: 2790, STR: 102454, VIT: 102808, SPD: 40, LUK: 1, Attack: 194640, Defense: 190233, Current HP: 2790, A Avg: 243300, D Avg: 190233, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 40739: 2354 - [11587, 5978, 734] - HP: 48923, STR: 136227, VIT: 52158, SPD: 40, LUK: 1, Attack: 228413, Defense: 139726, Current HP: 48923, A Avg: 239833, D Avg: 139726, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 40739: 2404 - [11587, 5978, 734] - HP: 48923, STR: 136227, VIT: 52158, SPD: 40, LUK: 1, Attack: 228413, Defense: 139726, Current HP: 48923, A Avg: 239833, D Avg: 139726, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 40753: 7017 - [11532, 6157, 610] - HP: 47763, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 47763, A Avg: 227635, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 66, 68]]
Rank 40760: 12027 - [11258, 6986, 055] - HP: 47763, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 47763, A Avg: 510165, D Avg: 113554, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 68, 803, 807]]
Rank 40770: 11977 - [11263, 6981, 055] - HP: 47763, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 47763, A Avg: 545071, D Avg: 113554, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 67, 68, 807]]
Rank 40778: 288 - [11366, 6680, 253] - HP: 94453, STR: 192225, VIT: 62, SPD: 40, LUK: 1, Attack: 284411, Defense: 87890, Current HP: 94453, A Avg: 298631, D Avg: 87890, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 40784: 15287 - [11949, 4937, 1413] - HP: 94163, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 94163, A Avg: 346974, D Avg: 123135, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 67], Gold Ring[303, 803, 806, 807]]
Rank 40785: 7007 - [11547, 6144, 608] - HP: 47763, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 47763, A Avg: 229456, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 66, 67]]
Rank 40788: 2358 - [11581, 6045, 673] - HP: 48053, STR: 137825, VIT: 51262, SPD: 40, LUK: 1, Attack: 230011, Defense: 139090, Current HP: 48053, A Avg: 241511, D Avg: 139090, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 40788: 2408 - [11581, 6045, 673] - HP: 48053, STR: 137825, VIT: 51262, SPD: 40, LUK: 1, Attack: 230011, Defense: 139090, Current HP: 48053, A Avg: 241511, D Avg: 139090, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 40789: 1896 - [11421, 6526, 352] - HP: 62472, STR: 160288, VIT: 26566, SPD: 40, LUK: 2, Attack: 252474, Defense: 114134, Current HP: 62472, A Avg: 315592, D Avg: 114134, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 68]]
Rank 40790: 2969 - [11645, 5855, 799] - HP: 2790, STR: 102454, VIT: 102808, SPD: 40, LUK: 1, Attack: 194640, Defense: 190233, Current HP: 2790, A Avg: 245246, D Avg: 190233, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 40790: 7067 - [11549, 6143, 607] - HP: 47763, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 47763, A Avg: 234919, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 67, 803]]
Rank 40798: 11987 - [11354, 6736, 209] - HP: 47763, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 47763, A Avg: 346375, D Avg: 136264, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 67, 803, 806]]
Rank 40800: 2988 - [11651, 5847, 801] - HP: 1653, STR: 110625, VIT: 102462, SPD: 40, LUK: 1, Attack: 202811, Defense: 190290, Current HP: 1653, A Avg: 218021, D Avg: 190290, [Big Bang[171, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 40812: 5087 - [12128, 4428, 1743] - HP: 140563, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 140563, A Avg: 191213, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 66, 806]]
Rank 40815: 181 - [11879, 5178, 1242] - HP: 125229, STR: 121168, VIT: 78320, SPD: 47, LUK: 1, Attack: 206981, Defense: 168098, Current HP: 125229, A Avg: 217330, D Avg: 168098, [Spear of Regression[182, 130, 130, 130], Blank Shield[244, 130, 230, 230], Black Box[323, 330, 330, 330]]
Rank 40815: 1886 - [11431, 6522, 346] - HP: 62472, STR: 160288, VIT: 26566, SPD: 40, LUK: 2, Attack: 252474, Defense: 114134, Current HP: 62472, A Avg: 318117, D Avg: 114134, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 67]]
Rank 40819: 246 - [11678, 5785, 836] - HP: 92872, STR: 96288, VIT: 77766, SPD: 40, LUK: 2, Attack: 188474, Defense: 165334, Current HP: 92872, A Avg: 197897, D Avg: 165334, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 40831: 13627 - [11356, 6763, 180] - HP: 1363, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 1363, A Avg: 428085, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 68, 803, 807]]
Rank 40839: 2399 - [11713, 5700, 886] - HP: 50790, STR: 128054, VIT: 51608, SPD: 40, LUK: 1, Attack: 220240, Defense: 139033, Current HP: 50790, A Avg: 231252, D Avg: 166839, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 40863: 7037 - [11631, 5970, 698] - HP: 47763, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 47763, A Avg: 191213, D Avg: 228424, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 66, 806]]
Rank 40869: 284 - [11415, 6624, 260] - HP: 95323, STR: 190627, VIT: 958, SPD: 40, LUK: 1, Attack: 282813, Defense: 88526, Current HP: 95323, A Avg: 296953, D Avg: 88526, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 40875: 2965 - [11672, 5859, 768] - HP: 1363, STR: 104172, VIT: 103294, SPD: 40, LUK: 1, Attack: 194081, Defense: 193072, Current HP: 1363, A Avg: 244542, D Avg: 193072, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 40875: 2975 - [11672, 5859, 768] - HP: 1363, STR: 104172, VIT: 103294, SPD: 40, LUK: 1, Attack: 194081, Defense: 193072, Current HP: 1363, A Avg: 242601, D Avg: 193072, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 40878: 13577 - [11364, 6786, 149] - HP: 1363, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 1363, A Avg: 457375, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 67, 68, 807]]
Rank 40879: 5167 - [12063, 4690, 1546] - HP: 140563, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 140563, A Avg: 264056, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 68, 807]]
Rank 40881: 7127 - [11637, 5970, 692] - HP: 47763, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 47763, A Avg: 195766, D Avg: 228424, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 803, 806]]
Rank 40884: 1938 - [11810, 5454, 1035] - HP: 94453, STR: 110625, VIT: 51262, SPD: 40, LUK: 1, Attack: 202811, Defense: 139090, Current HP: 94453, A Avg: 212951, D Avg: 139090, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 40884: 1988 - [11810, 5454, 1035] - HP: 94453, STR: 110625, VIT: 51262, SPD: 40, LUK: 1, Attack: 202811, Defense: 139090, Current HP: 94453, A Avg: 212951, D Avg: 139090, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 40888: 1934 - [11822, 5422, 1055] - HP: 95323, STR: 109027, VIT: 52158, SPD: 40, LUK: 1, Attack: 201213, Defense: 139726, Current HP: 95323, A Avg: 211273, D Avg: 139726, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 40888: 1984 - [11822, 5422, 1055] - HP: 95323, STR: 109027, VIT: 52158, SPD: 40, LUK: 1, Attack: 201213, Defense: 139726, Current HP: 95323, A Avg: 211273, D Avg: 139726, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 40888: 5177 - [12156, 4420, 1723] - HP: 140563, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 140563, A Avg: 195766, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 803, 806]]
Rank 40889: 1908 - [11670, 5879, 750] - HP: 94453, STR: 137825, VIT: 25662, SPD: 40, LUK: 1, Attack: 230011, Defense: 113490, Current HP: 94453, A Avg: 247261, D Avg: 113490, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 40898: 2388 - [11618, 6044, 637] - HP: 48053, STR: 137825, VIT: 51262, SPD: 40, LUK: 1, Attack: 230011, Defense: 139090, Current HP: 48053, A Avg: 247261, D Avg: 139090, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 40913: 5967 - [11735, 5708, 856] - HP: 94163, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 94163, A Avg: 227635, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 66, 68]]
Rank 40915: 4447 - [12675, 2890, 2734] - HP: 186963, STR: 92199, VIT: 25726, SPD: 40, LUK: 1, Attack: 182108, Defense: 113554, Current HP: 186963, A Avg: 191213, D Avg: 158975, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 330, 806, 807]]
Rank 40916: 2365 - [11678, 5882, 739] - HP: 47763, STR: 129772, VIT: 52094, SPD: 40, LUK: 1, Attack: 219681, Defense: 141872, Current HP: 47763, A Avg: 276798, D Avg: 141872, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40916: 2375 - [11678, 5882, 739] - HP: 47763, STR: 129772, VIT: 52094, SPD: 40, LUK: 1, Attack: 219681, Defense: 141872, Current HP: 47763, A Avg: 274601, D Avg: 141872, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40919: 2384 - [11646, 5981, 672] - HP: 48923, STR: 136227, VIT: 52158, SPD: 40, LUK: 1, Attack: 228413, Defense: 139726, Current HP: 48923, A Avg: 245543, D Avg: 139726, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 40942: 1904 - [11712, 5806, 781] - HP: 95323, STR: 136227, VIT: 26558, SPD: 40, LUK: 1, Attack: 228413, Defense: 114126, Current HP: 95323, A Avg: 245543, D Avg: 114126, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 40951: 2893 - [11738, 5737, 824] - HP: 1102, STR: 152083, VIT: 77638, SPD: 40, LUK: 2, Attack: 244269, Defense: 167416, Current HP: 1102, A Avg: 256482, D Avg: 167416, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40951: 2943 - [11738, 5737, 824] - HP: 1102, STR: 152083, VIT: 77638, SPD: 40, LUK: 2, Attack: 244269, Defense: 167416, Current HP: 1102, A Avg: 256482, D Avg: 167416, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40951: 5957 - [11753, 5692, 854] - HP: 94163, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 94163, A Avg: 229456, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 66, 67]]
Rank 40952: 1312 - [11993, 4973, 1333] - HP: 124868, STR: 140439, VIT: 52444, SPD: 40, LUK: 1, Attack: 226252, Defense: 142222, Current HP: 124868, A Avg: 237564, D Avg: 170666, [Spear of Regression[182, 130, 130, 130], Blank Shield[244, 130, 230, 230], Mobius Ring[316, 330, 330, 806]]
Rank 40953: 7097 - [11608, 6129, 562] - HP: 47763, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 47763, A Avg: 250398, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 68, 803]]
Rank 40956: 1559 - [12355, 3891, 2053] - HP: 146790, STR: 102454, VIT: 26008, SPD: 40, LUK: 1, Attack: 194640, Defense: 113433, Current HP: 146790, A Avg: 204372, D Avg: 136119, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 40960: 997 - [12657, 2989, 2653] - HP: 233363, STR: 92199, VIT: 25726, SPD: 40, LUK: 1, Attack: 182108, Defense: 113554, Current HP: 233363, A Avg: 227635, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 330, 68]]
Rank 40961: 2379 - [11688, 5897, 714] - HP: 50790, STR: 128054, VIT: 51608, SPD: 40, LUK: 1, Attack: 220240, Defense: 139033, Current HP: 50790, A Avg: 275300, D Avg: 139033, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40963: 6017 - [11758, 5689, 852] - HP: 94163, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 94163, A Avg: 234919, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 67, 803]]
Rank 40974: 2923 - [11738, 5760, 801] - HP: 1102, STR: 152083, VIT: 77638, SPD: 40, LUK: 2, Attack: 244269, Defense: 167416, Current HP: 1102, A Avg: 262589, D Avg: 167416, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40977: 2395 - [11785, 5622, 892] - HP: 47763, STR: 129772, VIT: 52094, SPD: 40, LUK: 1, Attack: 219681, Defense: 141872, Current HP: 47763, A Avg: 230665, D Avg: 170246, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 40979: 6567 - [11355, 6914, 030] - HP: 47763, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 47763, A Avg: 389635, D Avg: 113554, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 66, 68]]
Rank 40994: 5137 - [12116, 4646, 1537] - HP: 140563, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 140563, A Avg: 267698, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 67, 807]]
Rank 40995: 987 - [12671, 2982, 2646] - HP: 233363, STR: 92199, VIT: 25726, SPD: 40, LUK: 1, Attack: 182108, Defense: 113554, Current HP: 233363, A Avg: 229456, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 330, 67]]
Rank 41002: 2970 - [11728, 5818, 753] - HP: 1653, STR: 102454, VIT: 103230, SPD: 40, LUK: 1, Attack: 194640, Defense: 193008, Current HP: 1653, A Avg: 243300, D Avg: 193008, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 41005: 104 - [12909, 2278, 3112] - HP: 234523, STR: 109027, VIT: 958, SPD: 40, LUK: 1, Attack: 201213, Defense: 88526, Current HP: 234523, A Avg: 211273, D Avg: 88526, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 130, 230], Gold Ring[303, 230, 230, 230]]
Rank 41005: 10697 - [11519, 6448, 332] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 369198, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 66, 68, 803]]
Rank 41007: 249 - [12020, 4947, 1332] - HP: 146790, STR: 76854, VIT: 77208, SPD: 40, LUK: 1, Attack: 169040, Defense: 164633, Current HP: 146790, A Avg: 177492, D Avg: 164633, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 41008: 2369 - [11709, 5881, 709] - HP: 50790, STR: 128054, VIT: 51608, SPD: 40, LUK: 1, Attack: 220240, Defense: 139033, Current HP: 50790, A Avg: 277502, D Avg: 139033, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
