Rank 38082: 7926 - [10226, 7404, 669] - HP: 5244, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 5244, A Avg: 343883, D Avg: 281629, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 803]]
Rank 38247: 7985 - [10226, 7569, 504] - HP: 3781, STR: 232663, VIT: 194981, SPD: 64, LUK: 1, Attack: 320491, Defense: 282809, Current HP: 3781, A Avg: 471121, D Avg: 282809, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 67, 807]]
Rank 38247: 7986 - [10226, 7569, 504] - HP: 5244, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 5244, A Avg: 470241, D Avg: 281629, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 67, 807]]
Rank 38247: 8135 - [10118, 7893, 288] - HP: 3781, STR: 176152, VIT: 258863, SPD: 64, LUK: 1, Attack: 263980, Defense: 346691, Current HP: 3781, A Avg: 388050, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 67, 807]]
Rank 38249: 7955 - [10226, 7571, 502] - HP: 3781, STR: 232663, VIT: 194981, SPD: 64, LUK: 1, Attack: 320491, Defense: 282809, Current HP: 3781, A Avg: 480736, D Avg: 282809, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 67, 68]]
Rank 38249: 7956 - [10226, 7571, 502] - HP: 5244, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 5244, A Avg: 479838, D Avg: 281629, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 67, 68]]
Rank 38249: 8105 - [10118, 7895, 286] - HP: 3781, STR: 176152, VIT: 258863, SPD: 64, LUK: 1, Attack: 263980, Defense: 346691, Current HP: 3781, A Avg: 395970, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 67, 68]]
Rank 38249: 8106 - [10118, 7895, 286] - HP: 5244, STR: 175499, VIT: 257683, SPD: 64, LUK: 1, Attack: 263381, Defense: 345511, Current HP: 5244, A Avg: 395071, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 67, 68]]
Rank 38273: 1992 - [10335, 7268, 696] - HP: 109241, STR: 221606, VIT: 134380, SPD: 72, LUK: 1, Attack: 309488, Defense: 222208, Current HP: 109241, A Avg: 324962, D Avg: 222208, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 66]]
Rank 38273: 2042 - [10335, 7268, 696] - HP: 109241, STR: 221606, VIT: 134380, SPD: 72, LUK: 1, Attack: 309488, Defense: 222208, Current HP: 109241, A Avg: 324962, D Avg: 222208, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 807]]
Rank 38290: 1612 - [10495, 6805, 999] - HP: 160838, STR: 221606, VIT: 90154, SPD: 72, LUK: 1, Attack: 309488, Defense: 177982, Current HP: 160838, A Avg: 324962, D Avg: 213578, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 730, 730, 806]]
Rank 38294: 12173 - [11206, 4676, 2417] - HP: 51946, STR: 152618, VIT: 79966, SPD: 64, LUK: 2, Attack: 240500, Defense: 167794, Current HP: 51946, A Avg: 488214, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 67, 68, 807]]
Rank 38301: 7144 - [10367, 7200, 732] - HP: 51661, STR: 213498, VIT: 159140, SPD: 64, LUK: 1, Attack: 299311, Defense: 248918, Current HP: 51661, A Avg: 314276, D Avg: 348485, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 806, 807]]
Rank 38310: 1938 - [10292, 7434, 573] - HP: 103230, STR: 359297, VIT: 81577, SPD: 76, LUK: 1, Attack: 447125, Defense: 169002, Current HP: 103230, A Avg: 469481, D Avg: 169002, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 66]]
Rank 38310: 1988 - [10292, 7434, 573] - HP: 103230, STR: 359297, VIT: 81577, SPD: 76, LUK: 1, Attack: 447125, Defense: 169002, Current HP: 103230, A Avg: 469481, D Avg: 169002, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 807]]
Rank 38314: 1968 - [10294, 7432, 573] - HP: 103230, STR: 359297, VIT: 81577, SPD: 76, LUK: 1, Attack: 447125, Defense: 169002, Current HP: 103230, A Avg: 480659, D Avg: 169002, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 803]]
Rank 38320: 1948 - [10297, 7429, 573] - HP: 103230, STR: 359297, VIT: 81577, SPD: 76, LUK: 1, Attack: 447125, Defense: 169002, Current HP: 103230, A Avg: 563377, D Avg: 169002, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 67]]
Rank 38320: 1958 - [10297, 7429, 573] - HP: 103230, STR: 359297, VIT: 81577, SPD: 76, LUK: 1, Attack: 447125, Defense: 169002, Current HP: 103230, A Avg: 558906, D Avg: 169002, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 68]]
Rank 38335: 2457 - [10261, 7552, 486] - HP: 57602, STR: 191746, VIT: 208877, SPD: 72, LUK: 1, Attack: 279628, Defense: 296705, Current HP: 57602, A Avg: 293609, D Avg: 356046, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Endpoint[318, 730, 730, 806]]
Rank 38365: 8214 - [10277, 7534, 488] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 374138, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 66, 68]]
Rank 38374: 8204 - [10277, 7543, 479] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 377131, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 66, 67]]
Rank 38382: 8264 - [10277, 7551, 471] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 386111, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 67, 803]]
Rank 38397: 8304 - [10293, 7518, 488] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 374138, D Avg: 345876, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 68, 806]]
Rank 38406: 8274 - [10293, 7527, 479] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 377131, D Avg: 345876, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 67, 806]]
Rank 38425: 1979 - [10400, 7225, 674] - HP: 95475, STR: 219639, VIT: 130486, SPD: 64, LUK: 1, Attack: 309548, Defense: 220264, Current HP: 95475, A Avg: 325025, D Avg: 264316, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 730, 730, 806]]
Rank 38428: 8294 - [10277, 7597, 425] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 411552, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 68, 803]]
Rank 38429: 2022 - [10394, 7247, 658] - HP: 109241, STR: 221606, VIT: 134380, SPD: 72, LUK: 1, Attack: 309488, Defense: 222208, Current HP: 109241, A Avg: 332699, D Avg: 222208, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 803]]
Rank 38435: 1570 - [10436, 7127, 736] - HP: 145673, STR: 272782, VIT: 80984, SPD: 76, LUK: 1, Attack: 358595, Defense: 170762, Current HP: 145673, A Avg: 376524, D Avg: 170762, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 66]]
Rank 38435: 1620 - [10436, 7127, 736] - HP: 145673, STR: 272782, VIT: 80984, SPD: 76, LUK: 1, Attack: 358595, Defense: 170762, Current HP: 145673, A Avg: 376524, D Avg: 170762, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 807]]
Rank 38457: 8314 - [10277, 7626, 396] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 434000, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 68, 807]]
Rank 38458: 11923 - [11369, 4351, 2579] - HP: 51946, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 51946, A Avg: 311363, D Avg: 154178, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 803, 806]]
Rank 38459: 8284 - [10277, 7628, 394] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 439987, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 67, 807]]
Rank 38461: 2410 - [10316, 7513, 470] - HP: 52307, STR: 361234, VIT: 120296, SPD: 76, LUK: 1, Attack: 447047, Defense: 210074, Current HP: 52307, A Avg: 469399, D Avg: 210074, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 66]]
Rank 38461: 2418 - [10316, 7513, 470] - HP: 54090, STR: 359297, VIT: 120889, SPD: 76, LUK: 1, Attack: 447125, Defense: 208314, Current HP: 54090, A Avg: 469481, D Avg: 208314, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 66]]
Rank 38461: 2460 - [10316, 7513, 470] - HP: 52307, STR: 361234, VIT: 120296, SPD: 76, LUK: 1, Attack: 447047, Defense: 210074, Current HP: 52307, A Avg: 469399, D Avg: 210074, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 807]]
Rank 38461: 2468 - [10316, 7513, 470] - HP: 54090, STR: 359297, VIT: 120889, SPD: 76, LUK: 1, Attack: 447125, Defense: 208314, Current HP: 54090, A Avg: 469481, D Avg: 208314, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 807]]
Rank 38463: 2420 - [10317, 7512, 470] - HP: 52307, STR: 361234, VIT: 120296, SPD: 76, LUK: 1, Attack: 447047, Defense: 210074, Current HP: 52307, A Avg: 563279, D Avg: 210074, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 38463: 2428 - [10317, 7512, 470] - HP: 54090, STR: 359297, VIT: 120889, SPD: 76, LUK: 1, Attack: 447125, Defense: 208314, Current HP: 54090, A Avg: 563377, D Avg: 208314, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 38463: 2430 - [10317, 7512, 470] - HP: 52307, STR: 361234, VIT: 120296, SPD: 76, LUK: 1, Attack: 447047, Defense: 210074, Current HP: 52307, A Avg: 558808, D Avg: 210074, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 38463: 2438 - [10317, 7512, 470] - HP: 54090, STR: 359297, VIT: 120889, SPD: 76, LUK: 1, Attack: 447125, Defense: 208314, Current HP: 54090, A Avg: 558906, D Avg: 208314, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 38463: 2440 - [10317, 7512, 470] - HP: 52307, STR: 361234, VIT: 120296, SPD: 76, LUK: 1, Attack: 447047, Defense: 210074, Current HP: 52307, A Avg: 480575, D Avg: 210074, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 38463: 2448 - [10317, 7512, 470] - HP: 54090, STR: 359297, VIT: 120889, SPD: 76, LUK: 1, Attack: 447125, Defense: 208314, Current HP: 54090, A Avg: 480659, D Avg: 208314, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 38468: 8254 - [10277, 7637, 385] - HP: 4978, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 4978, A Avg: 448966, D Avg: 288230, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 67, 68]]
Rank 38502: 1993 - [10922, 5736, 1641] - HP: 98629, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 98629, A Avg: 252525, D Avg: 207106, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 66]]
Rank 38502: 2043 - [10922, 5736, 1641] - HP: 98629, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 98629, A Avg: 252525, D Avg: 207106, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 807]]
Rank 38503: 5048 - [10660, 6523, 1116] - HP: 152370, STR: 270846, VIT: 42265, SPD: 76, LUK: 1, Attack: 358674, Defense: 129690, Current HP: 152370, A Avg: 376607, D Avg: 181566, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 806, 807]]
Rank 38532: 228 - [10407, 7311, 581] - HP: 152370, STR: 447749, VIT: 42265, SPD: 76, LUK: 1, Attack: 535577, Defense: 129690, Current HP: 152370, A Avg: 562355, D Avg: 129690, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 630, 630, 730]]
Rank 38532: 2039 - [10434, 7230, 635] - HP: 95475, STR: 165585, VIT: 194368, SPD: 64, LUK: 1, Attack: 255494, Defense: 284146, Current HP: 95475, A Avg: 268268, D Avg: 340975, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 38543: 1600 - [10480, 7103, 716] - HP: 145673, STR: 272782, VIT: 80984, SPD: 76, LUK: 1, Attack: 358595, Defense: 170762, Current HP: 145673, A Avg: 385489, D Avg: 170762, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 803]]
Rank 38551: 247 - [10443, 7222, 634] - HP: 160796, STR: 145063, VIT: 208877, SPD: 72, LUK: 1, Attack: 232945, Defense: 296705, Current HP: 160796, A Avg: 244592, D Avg: 296705, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 730, 730, 730]]
Rank 38574: 1634 - [10516, 7026, 757] - HP: 145027, STR: 213498, VIT: 119828, SPD: 64, LUK: 1, Attack: 299311, Defense: 209606, Current HP: 145027, A Avg: 314276, D Avg: 209606, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 66]]
Rank 38574: 1684 - [10516, 7026, 757] - HP: 145027, STR: 213498, VIT: 119828, SPD: 64, LUK: 1, Attack: 299311, Defense: 209606, Current HP: 145027, A Avg: 314276, D Avg: 209606, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 807]]
Rank 38610: 222 - [10481, 7167, 651] - HP: 160838, STR: 364112, VIT: 45928, SPD: 72, LUK: 1, Attack: 451994, Defense: 133756, Current HP: 160838, A Avg: 474593, D Avg: 133756, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 730]]
Rank 38610: 6943 - [10941, 5787, 1571] - HP: 51946, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 51946, A Avg: 330687, D Avg: 207106, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 68, 803]]
Rank 38611: 1664 - [10527, 7030, 742] - HP: 145027, STR: 213498, VIT: 119828, SPD: 64, LUK: 1, Attack: 299311, Defense: 209606, Current HP: 145027, A Avg: 321759, D Avg: 209606, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 803]]
Rank 38612: 10783 - [12051, 2459, 3789] - HP: 98629, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 98629, A Avg: 373635, D Avg: 107004, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 803, 806]]
Rank 38658: 10713 - [12076, 2430, 3793] - HP: 98629, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 98629, A Avg: 419978, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 68, 807]]
Rank 38662: 491 - [10403, 7453, 443] - HP: 5985, STR: 339738, VIT: 159198, SPD: 76, LUK: 1, Attack: 427620, Defense: 247026, Current HP: 5985, A Avg: 449001, D Avg: 247026, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 38674: 1934 - [10458, 7300, 541] - HP: 98344, STR: 419886, VIT: 80516, SPD: 64, LUK: 1, Attack: 505699, Defense: 170294, Current HP: 98344, A Avg: 530983, D Avg: 170294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 66]]
Rank 38674: 1964 - [10458, 7300, 541] - HP: 98344, STR: 419886, VIT: 80516, SPD: 64, LUK: 1, Attack: 505699, Defense: 170294, Current HP: 98344, A Avg: 543626, D Avg: 170294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 803]]
Rank 38674: 1984 - [10458, 7300, 541] - HP: 98344, STR: 419886, VIT: 80516, SPD: 64, LUK: 1, Attack: 505699, Defense: 170294, Current HP: 98344, A Avg: 530983, D Avg: 170294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 807]]
Rank 38675: 1944 - [10458, 7301, 540] - HP: 98344, STR: 419886, VIT: 80516, SPD: 64, LUK: 1, Attack: 505699, Defense: 170294, Current HP: 98344, A Avg: 637180, D Avg: 170294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 67]]
Rank 38675: 1954 - [10458, 7301, 540] - HP: 98344, STR: 419886, VIT: 80516, SPD: 64, LUK: 1, Attack: 505699, Defense: 170294, Current HP: 98344, A Avg: 632123, D Avg: 170294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 68]]
Rank 38680: 2396 - [10443, 7351, 505] - HP: 51927, STR: 288521, VIT: 129919, SPD: 64, LUK: 1, Attack: 376403, Defense: 217747, Current HP: 51927, A Avg: 395223, D Avg: 261296, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 806]]
Rank 38706: 11943 - [11449, 4359, 2491] - HP: 51946, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 51946, A Avg: 304122, D Avg: 179874, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 806, 807]]
Rank 38711: 6994 - [10446, 7373, 480] - HP: 51661, STR: 316692, VIT: 119828, SPD: 64, LUK: 1, Attack: 402505, Defense: 209606, Current HP: 51661, A Avg: 422630, D Avg: 293448, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 806, 807]]
Rank 38713: 2023 - [11011, 5680, 1608] - HP: 98629, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 98629, A Avg: 258537, D Avg: 207106, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 803]]
Rank 38715: 13553 - [10951, 5862, 1486] - HP: 5263, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 5263, A Avg: 396825, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 67, 68, 803]]
Rank 38722: 1590 - [10561, 7039, 699] - HP: 145673, STR: 272782, VIT: 80984, SPD: 76, LUK: 1, Attack: 358595, Defense: 170762, Current HP: 145673, A Avg: 448243, D Avg: 170762, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 68]]
Rank 38724: 8063 - [10803, 6315, 1181] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 300625, D Avg: 246418, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 66, 68]]
Rank 38724: 8153 - [10803, 6315, 1181] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 300625, D Avg: 295701, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 68, 806]]
Rank 38726: 2395 - [10462, 7340, 497] - HP: 50464, STR: 289174, VIT: 131099, SPD: 64, LUK: 1, Attack: 377002, Defense: 218927, Current HP: 50464, A Avg: 395852, D Avg: 262712, [Stargazer[183, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 806]]
Rank 38732: 1580 - [10566, 7034, 699] - HP: 145673, STR: 272782, VIT: 80984, SPD: 76, LUK: 1, Attack: 358595, Defense: 170762, Current HP: 145673, A Avg: 451829, D Avg: 170762, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 67]]
Rank 38751: 8053 - [10814, 6309, 1176] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 303030, D Avg: 246418, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 66, 67]]
Rank 38751: 8123 - [10814, 6309, 1176] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 303030, D Avg: 295701, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 67, 806]]
Rank 38757: 2036 - [10503, 7248, 548] - HP: 98610, STR: 175499, VIT: 193801, SPD: 64, LUK: 1, Attack: 263381, Defense: 281629, Current HP: 98610, A Avg: 276550, D Avg: 337954, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 806]]
