Rank 38219: 6923 - [10416, 6971, 912] - HP: 47067, STR: 77881, VIT: 76888, SPD: 1, LUK: 1, Attack: 167790, Defense: 166666, Current HP: 47067, A Avg: 211415, D Avg: 199999, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
Rank 38335: 3085 - [10088, 8071, 140] - HP: 646, STR: 60838, VIT: 153632, SPD: 1, LUK: 2, Attack: 153024, Defense: 243410, Current HP: 646, A Avg: 192810, D Avg: 243410, [Big Bang[171, 230, 230, 330], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38335: 3087 - [10088, 8071, 140] - HP: 1216, STR: 64240, VIT: 153952, SPD: 1, LUK: 2, Attack: 156426, Defense: 241520, Current HP: 1216, A Avg: 197096, D Avg: 241520, [Big Bang[171, 230, 230, 330], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38335: 3097 - [10088, 8071, 140] - HP: 1216, STR: 64240, VIT: 153952, SPD: 1, LUK: 2, Attack: 156426, Defense: 241520, Current HP: 1216, A Avg: 195532, D Avg: 241520, [Big Bang[171, 230, 230, 330], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 38343: 2902 - [10330, 7353, 616] - HP: 456, STR: 129097, VIT: 76896, SPD: 1, LUK: 2, Attack: 219006, Defense: 166674, Current HP: 456, A Avg: 275947, D Avg: 166674, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38343: 2903 - [10330, 7353, 616] - HP: 667, STR: 129081, VIT: 76888, SPD: 1, LUK: 1, Attack: 218990, Defense: 166666, Current HP: 667, A Avg: 275927, D Avg: 166666, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 38344: 1949 - [10429, 7057, 813] - HP: 61826, STR: 110136, VIT: 51616, SPD: 1, LUK: 2, Attack: 200045, Defense: 139184, Current HP: 61826, A Avg: 252056, D Avg: 139184, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 67]]
Rank 38349: 2916 - [10330, 7359, 610] - HP: 957, STR: 128016, VIT: 76824, SPD: 1, LUK: 1, Attack: 220202, Defense: 166602, Current HP: 957, A Avg: 275252, D Avg: 166602, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 38351: 6956 - [10462, 6965, 872] - HP: 47357, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 169002, Defense: 166602, Current HP: 47357, A Avg: 211252, D Avg: 199922, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 68, 806]]
Rank 38353: 5041 - [11536, 3745, 3018] - HP: 139287, STR: 76816, VIT: 25624, SPD: 1, LUK: 1, Attack: 176082, Defense: 115402, Current HP: 139287, A Avg: 184886, D Avg: 161562, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 806, 807]]
Rank 38353: 6926 - [10463, 6964, 872] - HP: 47357, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 169002, Defense: 166602, Current HP: 47357, A Avg: 212942, D Avg: 199922, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
Rank 38354: 2906 - [10330, 7364, 605] - HP: 957, STR: 128016, VIT: 76824, SPD: 1, LUK: 1, Attack: 220202, Defense: 166602, Current HP: 957, A Avg: 277454, D Avg: 166602, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 38354: 7917 - [10330, 7364, 605] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 275532, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 66, 68]]
Rank 38354: 8007 - [10330, 7364, 605] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 275532, D Avg: 197664, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 68, 806]]
Rank 38355: 7907 - [10330, 7365, 604] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 277736, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 66, 67]]
Rank 38355: 7977 - [10330, 7365, 604] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 277736, D Avg: 197664, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 67, 806]]
Rank 38356: 2557 - [10132, 7960, 207] - HP: 31616, STR: 64240, VIT: 128352, SPD: 1, LUK: 2, Attack: 156426, Defense: 215920, Current HP: 31616, A Avg: 195532, D Avg: 215920, [Big Bang[171, 130, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 38358: 2392 - [10483, 6909, 907] - HP: 30856, STR: 129097, VIT: 51296, SPD: 1, LUK: 2, Attack: 219006, Defense: 141074, Current HP: 30856, A Avg: 229956, D Avg: 169288, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
Rank 38358: 2547 - [10133, 7959, 207] - HP: 31616, STR: 64240, VIT: 128352, SPD: 1, LUK: 2, Attack: 156426, Defense: 215920, Current HP: 31616, A Avg: 197096, D Avg: 215920, [Big Bang[171, 130, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38370: 188 - [10773, 6051, 1475] - HP: 187427, STR: 54587, VIT: 77144, SPD: 1, LUK: 1, Attack: 146773, Defense: 164712, Current HP: 187427, A Avg: 154111, D Avg: 164712, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 38370: 5758 - [10785, 6015, 1499] - HP: 94627, STR: 108987, VIT: 25944, SPD: 1, LUK: 1, Attack: 201173, Defense: 113512, Current HP: 94627, A Avg: 251466, D Avg: 136214, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 68, 806]]
Rank 38383: 6827 - [10413, 7144, 742] - HP: 31616, STR: 128240, VIT: 51552, SPD: 1, LUK: 2, Attack: 220426, Defense: 139120, Current HP: 31616, A Avg: 236957, D Avg: 166944, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 803, 806]]
Rank 38387: 2555 - [10154, 7925, 220] - HP: 31046, STR: 60838, VIT: 128032, SPD: 1, LUK: 2, Attack: 153024, Defense: 217810, Current HP: 31046, A Avg: 191280, D Avg: 217810, [Big Bang[171, 130, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 38391: 1173 - [11749, 3144, 3406] - HP: 186267, STR: 103481, VIT: 88, SPD: 1, LUK: 1, Attack: 193390, Defense: 89866, Current HP: 186267, A Avg: 241737, D Avg: 89866, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 68]]
Rank 38403: 2086 - [10390, 7233, 676] - HP: 93757, STR: 51216, VIT: 102424, SPD: 1, LUK: 1, Attack: 143402, Defense: 192202, Current HP: 93757, A Avg: 154157, D Avg: 192202, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 38405: 2545 - [10160, 7925, 214] - HP: 31046, STR: 60838, VIT: 128032, SPD: 1, LUK: 2, Attack: 153024, Defense: 217810, Current HP: 31046, A Avg: 192810, D Avg: 217810, [Big Bang[171, 130, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38411: 6841 - [10519, 6854, 926] - HP: 46487, STR: 102416, VIT: 51224, SPD: 1, LUK: 1, Attack: 201682, Defense: 141002, Current HP: 46487, A Avg: 211766, D Avg: 197402, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 806, 807]]
Rank 38411: 7967 - [10330, 7421, 548] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 284349, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 67, 803]]
Rank 38416: 1238 - [11596, 3628, 3075] - HP: 187427, STR: 81787, VIT: 25944, SPD: 1, LUK: 1, Attack: 173973, Defense: 113512, Current HP: 187427, A Avg: 217466, D Avg: 113512, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 38422: 2054 - [10380, 7282, 637] - HP: 94337, STR: 55719, VIT: 102808, SPD: 1, LUK: 1, Attack: 145628, Defense: 190376, Current HP: 94337, A Avg: 152909, D Avg: 190376, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 38422: 2104 - [10380, 7282, 637] - HP: 94337, STR: 55719, VIT: 102808, SPD: 1, LUK: 1, Attack: 145628, Defense: 190376, Current HP: 94337, A Avg: 152909, D Avg: 190376, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 38422: 6817 - [10266, 7624, 409] - HP: 31616, STR: 128240, VIT: 51552, SPD: 1, LUK: 2, Attack: 220426, Defense: 139120, Current HP: 31616, A Avg: 319617, D Avg: 139120, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 68, 807]]
Rank 38431: 1151 - [11584, 3679, 3036] - HP: 185687, STR: 102416, VIT: 24, SPD: 1, LUK: 1, Attack: 201682, Defense: 89802, Current HP: 185687, A Avg: 211766, D Avg: 89802, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 66]]
Rank 38431: 1201 - [11584, 3679, 3036] - HP: 185687, STR: 102416, VIT: 24, SPD: 1, LUK: 1, Attack: 201682, Defense: 89802, Current HP: 185687, A Avg: 211766, D Avg: 89802, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 807]]
Rank 38432: 6787 - [10270, 7622, 407] - HP: 31616, STR: 128240, VIT: 51552, SPD: 1, LUK: 2, Attack: 220426, Defense: 139120, Current HP: 31616, A Avg: 324026, D Avg: 139120, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 67, 807]]
Rank 38449: 1228 - [11610, 3619, 3070] - HP: 187427, STR: 81787, VIT: 25944, SPD: 1, LUK: 1, Attack: 173973, Defense: 113512, Current HP: 187427, A Avg: 219205, D Avg: 113512, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 38466: 6757 - [10278, 7632, 389] - HP: 31616, STR: 128240, VIT: 51552, SPD: 1, LUK: 2, Attack: 220426, Defense: 139120, Current HP: 31616, A Avg: 330639, D Avg: 139120, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 67, 68]]
Rank 38471: 2370 - [10334, 7469, 496] - HP: 30476, STR: 128032, VIT: 51232, SPD: 1, LUK: 2, Attack: 227298, Defense: 141010, Current HP: 30476, A Avg: 284122, D Avg: 141010, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 68]]
Rank 38472: 2910 - [10330, 7482, 487] - HP: 76, STR: 128032, VIT: 76832, SPD: 1, LUK: 2, Attack: 227298, Defense: 166610, Current HP: 76, A Avg: 284122, D Avg: 166610, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 38472: 2911 - [10330, 7482, 487] - HP: 87, STR: 128016, VIT: 76824, SPD: 1, LUK: 1, Attack: 227282, Defense: 166602, Current HP: 87, A Avg: 284102, D Avg: 166602, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 38472: 2914 - [10330, 7482, 487] - HP: 1537, STR: 137319, VIT: 77208, SPD: 1, LUK: 1, Attack: 227228, Defense: 164776, Current HP: 1537, A Avg: 284035, D Avg: 164776, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 38472: 2919 - [10330, 7482, 487] - HP: 1026, STR: 137336, VIT: 77216, SPD: 1, LUK: 2, Attack: 227245, Defense: 164784, Current HP: 1026, A Avg: 284056, D Avg: 164784, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 38476: 5946 - [10994, 5494, 1811] - HP: 93757, STR: 76816, VIT: 51224, SPD: 1, LUK: 1, Attack: 169002, Defense: 141002, Current HP: 93757, A Avg: 177452, D Avg: 197402, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 806, 807]]
Rank 38494: 2570 - [10223, 7825, 251] - HP: 30476, STR: 51232, VIT: 128032, SPD: 1, LUK: 2, Attack: 150498, Defense: 217810, Current HP: 30476, A Avg: 158022, D Avg: 261372, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 38497: 1856 - [10460, 7117, 722] - HP: 93757, STR: 153616, VIT: 24, SPD: 1, LUK: 1, Attack: 245802, Defense: 89802, Current HP: 93757, A Avg: 258092, D Avg: 107762, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 38500: 2577 - [10216, 7852, 231] - HP: 31616, STR: 64240, VIT: 128352, SPD: 1, LUK: 2, Attack: 156426, Defense: 215920, Current HP: 31616, A Avg: 164247, D Avg: 259104, [Big Bang[171, 130, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 38506: 2900 - [10330, 7516, 453] - HP: 76, STR: 128032, VIT: 76832, SPD: 1, LUK: 2, Attack: 227298, Defense: 166610, Current HP: 76, A Avg: 286395, D Avg: 166610, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38506: 2901 - [10330, 7516, 453] - HP: 87, STR: 128016, VIT: 76824, SPD: 1, LUK: 1, Attack: 227282, Defense: 166602, Current HP: 87, A Avg: 286375, D Avg: 166602, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 38506: 2904 - [10330, 7516, 453] - HP: 1537, STR: 137319, VIT: 77208, SPD: 1, LUK: 1, Attack: 227228, Defense: 164776, Current HP: 1537, A Avg: 286307, D Avg: 164776, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 38506: 2909 - [10330, 7516, 453] - HP: 1026, STR: 137336, VIT: 77216, SPD: 1, LUK: 2, Attack: 227245, Defense: 164784, Current HP: 1026, A Avg: 286328, D Avg: 164784, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38506: 2918 - [10330, 7516, 453] - HP: 1827, STR: 136187, VIT: 77144, SPD: 1, LUK: 1, Attack: 228373, Defense: 164712, Current HP: 1827, A Avg: 285466, D Avg: 164712, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 38506: 7997 - [10330, 7516, 453] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 303085, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 68, 803]]
Rank 38508: 2908 - [10330, 7518, 451] - HP: 1827, STR: 136187, VIT: 77144, SPD: 1, LUK: 1, Attack: 228373, Defense: 164712, Current HP: 1827, A Avg: 287749, D Avg: 164712, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 38516: 2084 - [10419, 7259, 621] - HP: 94337, STR: 55719, VIT: 102808, SPD: 1, LUK: 1, Attack: 145628, Defense: 190376, Current HP: 94337, A Avg: 156550, D Avg: 190376, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 38518: 2360 - [10343, 7489, 467] - HP: 30476, STR: 128032, VIT: 51232, SPD: 1, LUK: 2, Attack: 227298, Defense: 141010, Current HP: 30476, A Avg: 286395, D Avg: 141010, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 67]]
Rank 38519: 2058 - [10414, 7277, 608] - HP: 94627, STR: 54587, VIT: 102744, SPD: 1, LUK: 1, Attack: 146773, Defense: 190312, Current HP: 94627, A Avg: 154111, D Avg: 190312, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 38519: 2108 - [10414, 7277, 608] - HP: 94627, STR: 54587, VIT: 102744, SPD: 1, LUK: 1, Attack: 146773, Defense: 190312, Current HP: 94627, A Avg: 154111, D Avg: 190312, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 38522: 6994 - [10567, 6821, 911] - HP: 47937, STR: 82919, VIT: 77208, SPD: 1, LUK: 1, Attack: 172828, Defense: 164776, Current HP: 47937, A Avg: 181469, D Avg: 230686, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 806, 807]]
Rank 38556: 1163 - [11830, 3066, 3403] - HP: 186267, STR: 103481, VIT: 88, SPD: 1, LUK: 1, Attack: 193390, Defense: 89866, Current HP: 186267, A Avg: 243671, D Avg: 89866, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 67]]
Rank 38559: 5728 - [10863, 5970, 1466] - HP: 94627, STR: 108987, VIT: 25944, SPD: 1, LUK: 1, Attack: 201173, Defense: 113512, Current HP: 94627, A Avg: 253477, D Avg: 136214, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 67, 806]]
Rank 38571: 1671 - [10800, 6171, 1328] - HP: 139287, STR: 51216, VIT: 76824, SPD: 1, LUK: 1, Attack: 150482, Defense: 166602, Current HP: 139287, A Avg: 158006, D Avg: 199922, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 38576: 1486 - [10949, 5729, 1621] - HP: 140157, STR: 128016, VIT: 24, SPD: 1, LUK: 1, Attack: 220202, Defense: 89802, Current HP: 140157, A Avg: 236717, D Avg: 89802, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 803]]
Rank 38587: 2012 - [10581, 6844, 874] - HP: 61256, STR: 77897, VIT: 76896, SPD: 1, LUK: 2, Attack: 167806, Defense: 166674, Current HP: 61256, A Avg: 209757, D Avg: 166674, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 38600: 5796 - [11049, 5453, 1797] - HP: 93757, STR: 102416, VIT: 25624, SPD: 1, LUK: 1, Attack: 194602, Defense: 115402, Current HP: 93757, A Avg: 204332, D Avg: 161562, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 806, 807]]
Rank 38600: 6951 - [10526, 7022, 751] - HP: 46487, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 176082, Defense: 166602, Current HP: 46487, A Avg: 220102, D Avg: 199922, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 68, 806]]
Rank 38604: 2002 - [10589, 6837, 873] - HP: 61256, STR: 77897, VIT: 76896, SPD: 1, LUK: 2, Attack: 167806, Defense: 166674, Current HP: 61256, A Avg: 211435, D Avg: 166674, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 38610: 2073 - [10484, 7158, 657] - HP: 93467, STR: 52281, VIT: 102488, SPD: 1, LUK: 1, Attack: 142190, Defense: 192266, Current HP: 93467, A Avg: 177737, D Avg: 192266, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 38617: 2063 - [10486, 7159, 654] - HP: 93467, STR: 52281, VIT: 102488, SPD: 1, LUK: 1, Attack: 142190, Defense: 192266, Current HP: 93467, A Avg: 179159, D Avg: 192266, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 38617: 2088 - [10458, 7243, 598] - HP: 94627, STR: 54587, VIT: 102744, SPD: 1, LUK: 1, Attack: 146773, Defense: 190312, Current HP: 94627, A Avg: 157780, D Avg: 190312, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 38631: 1990 - [10598, 6837, 864] - HP: 60876, STR: 76832, VIT: 76832, SPD: 1, LUK: 2, Attack: 176098, Defense: 166610, Current HP: 60876, A Avg: 184902, D Avg: 166610, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 38631: 2040 - [10598, 6837, 864] - HP: 60876, STR: 76832, VIT: 76832, SPD: 1, LUK: 2, Attack: 176098, Defense: 166610, Current HP: 60876, A Avg: 184902, D Avg: 166610, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 38632: 6921 - [10539, 7015, 745] - HP: 46487, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 176082, Defense: 166602, Current HP: 46487, A Avg: 221863, D Avg: 199922, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
Rank 38632: 8017 - [10330, 7642, 327] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 319617, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 68, 807]]
Rank 38634: 7987 - [10330, 7644, 325] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 324026, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 67, 807]]
Rank 38636: 2575 - [10278, 7802, 219] - HP: 31046, STR: 60838, VIT: 128032, SPD: 1, LUK: 2, Attack: 153024, Defense: 217810, Current HP: 31046, A Avg: 160675, D Avg: 261372, [Big Bang[171, 130, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 38637: 217 - [10248, 7893, 158] - HP: 92416, STR: 192240, VIT: 352, SPD: 1, LUK: 2, Attack: 284426, Defense: 87920, Current HP: 92416, A Avg: 298647, D Avg: 87920, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 230, 230]]
Rank 38639: 1197 - [11033, 5540, 1726] - HP: 122816, STR: 128240, VIT: 352, SPD: 1, LUK: 2, Attack: 220426, Defense: 87920, Current HP: 122816, A Avg: 231447, D Avg: 105504, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Tears of the Dragon[307, 230, 230, 806]]
Rank 38654: 7957 - [10330, 7664, 305] - HP: 1216, STR: 128240, VIT: 77152, SPD: 1, LUK: 2, Attack: 220426, Defense: 164720, Current HP: 1216, A Avg: 330639, D Avg: 164720, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 67, 68]]
Rank 38668: 2399 - [10507, 7147, 645] - HP: 31426, STR: 137336, VIT: 51616, SPD: 1, LUK: 2, Attack: 227245, Defense: 139184, Current HP: 31426, A Avg: 238607, D Avg: 167020, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
