Rank 1000: HP: 855, STR: 105, VIT: 100, SPD: 7, LUK: 1, Attack: 138437, Defense: 83937, Current HP: 855, A Avg: 1153180, D Avg: 117511, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 902: HP: 1439, STR: 121, VIT: 80, SPD: 7, LUK: 1, Attack: 138461, Defense: 84320, Current HP: 1439, A Avg: 1153380, D Avg: 118047, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 901: HP: 1100, STR: 121, VIT: 69, SPD: 7, LUK: 2, Attack: 138461, Defense: 84309, Current HP: 1100, A Avg: 1153380, D Avg: 118032, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 900: HP: 731, STR: 123, VIT: 70, SPD: 7, LUK: 1, Attack: 138464, Defense: 83933, Current HP: 731, A Avg: 1153405, D Avg: 117506, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 899: HP: 1102, STR: 123, VIT: 58, SPD: 7, LUK: 1, Attack: 138464, Defense: 83921, Current HP: 1102, A Avg: 1153405, D Avg: 117489, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 898: HP: 760, STR: 123, VIT: 58, SPD: 14, LUK: 1, Attack: 138464, Defense: 83921, Current HP: 760, A Avg: 1153405, D Avg: 117489, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 897: HP: 741, STR: 123, VIT: 68, SPD: 12, LUK: 1, Attack: 138464, Defense: 83931, Current HP: 741, A Avg: 1153405, D Avg: 117503, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 896: HP: 1056, STR: 123, VIT: 101, SPD: 7, LUK: 1, Attack: 138464, Defense: 83964, Current HP: 1056, A Avg: 1153405, D Avg: 117549, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 895: HP: 779, STR: 123, VIT: 89, SPD: 12, LUK: 1, Attack: 138464, Defense: 83952, Current HP: 779, A Avg: 1153405, D Avg: 117532, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 894: HP: 1139, STR: 125, VIT: 122, SPD: 9, LUK: 1, Attack: 138467, Defense: 85740, Current HP: 1139, A Avg: 1153430, D Avg: 120035, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 893: HP: 782, STR: 127, VIT: 129, SPD: 7, LUK: 1, Attack: 138470, Defense: 84135, Current HP: 782, A Avg: 1153455, D Avg: 117788, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 892: HP: 1339, STR: 127, VIT: 97, SPD: 7, LUK: 1, Attack: 138470, Defense: 84103, Current HP: 1339, A Avg: 1153455, D Avg: 117744, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 891: HP: 1305, STR: 127, VIT: 66, SPD: 7, LUK: 1, Attack: 138470, Defense: 84566, Current HP: 1305, A Avg: 1153455, D Avg: 118392, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 890: HP: 1007, STR: 127, VIT: 56, SPD: 7, LUK: 2, Attack: 138470, Defense: 84556, Current HP: 1007, A Avg: 1153455, D Avg: 118378, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 889: HP: 1062, STR: 128, VIT: 270, SPD: 9, LUK: 1, Attack: 138472, Defense: 85108, Current HP: 1062, A Avg: 1153471, D Avg: 119151, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 888: HP: 513, STR: 2408, VIT: 159, SPD: 8, LUK: 1, Attack: 138475, Defense: 84184, Current HP: 513, A Avg: 1153496, D Avg: 117857, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 887: HP: 608, STR: 2408, VIT: 197, SPD: 8, LUK: 1, Attack: 138475, Defense: 84222, Current HP: 608, A Avg: 1153496, D Avg: 117910, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 886: HP: 608, STR: 2408, VIT: 180, SPD: 8, LUK: 1, Attack: 138475, Defense: 84205, Current HP: 608, A Avg: 1153496, D Avg: 117886, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 885: HP: 1439, STR: 130, VIT: 241, SPD: 7, LUK: 1, Attack: 138475, Defense: 87042, Current HP: 1439, A Avg: 1153496, D Avg: 121858, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 884: HP: 1100, STR: 130, VIT: 230, SPD: 7, LUK: 2, Attack: 138475, Defense: 87031, Current HP: 1100, A Avg: 1153496, D Avg: 121843, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 883: HP: 1175, STR: 132, VIT: 104, SPD: 9, LUK: 1, Attack: 138478, Defense: 84344, Current HP: 1175, A Avg: 1153521, D Avg: 118081, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 882: HP: 779, STR: 133, VIT: 252, SPD: 7, LUK: 1, Attack: 138479, Defense: 87170, Current HP: 779, A Avg: 1153530, D Avg: 122037, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 881: HP: 1334, STR: 133, VIT: 180, SPD: 7, LUK: 1, Attack: 138479, Defense: 87098, Current HP: 1334, A Avg: 1153530, D Avg: 121937, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 880: HP: 703, STR: 133, VIT: 76, SPD: 8, LUK: 1, Attack: 138479, Defense: 84101, Current HP: 703, A Avg: 1153530, D Avg: 117741, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 879: HP: 798, STR: 133, VIT: 114, SPD: 8, LUK: 1, Attack: 138479, Defense: 84139, Current HP: 798, A Avg: 1153530, D Avg: 117794, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 878: HP: 798, STR: 133, VIT: 97, SPD: 8, LUK: 1, Attack: 138479, Defense: 84122, Current HP: 798, A Avg: 1153530, D Avg: 117770, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 877: HP: 611, STR: 2411, VIT: 176, SPD: 7, LUK: 1, Attack: 138480, Defense: 84117, Current HP: 611, A Avg: 1153538, D Avg: 117763, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 876: HP: 706, STR: 2411, VIT: 215, SPD: 7, LUK: 1, Attack: 138480, Defense: 84156, Current HP: 706, A Avg: 1153538, D Avg: 117818, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 875: HP: 706, STR: 2411, VIT: 197, SPD: 7, LUK: 1, Attack: 138480, Defense: 84138, Current HP: 706, A Avg: 1153538, D Avg: 117793, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 874: HP: 722, STR: 134, VIT: 101, SPD: 7, LUK: 1, Attack: 138481, Defense: 83964, Current HP: 722, A Avg: 1153546, D Avg: 117549, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 873: HP: 1247, STR: 134, VIT: 78, SPD: 7, LUK: 1, Attack: 138481, Defense: 83941, Current HP: 1247, A Avg: 1153546, D Avg: 117517, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 872: HP: 1087, STR: 136, VIT: 88, SPD: 9, LUK: 1, Attack: 138484, Defense: 84588, Current HP: 1087, A Avg: 1153571, D Avg: 118423, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 871: HP: 801, STR: 136, VIT: 89, SPD: 7, LUK: 1, Attack: 138484, Defense: 84030, Current HP: 801, A Avg: 1153571, D Avg: 117641, [Big Bang[171, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 870: HP: 896, STR: 136, VIT: 128, SPD: 7, LUK: 1, Attack: 138484, Defense: 84069, Current HP: 896, A Avg: 1153571, D Avg: 117696, [Big Bang[171, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 869: HP: 896, STR: 136, VIT: 110, SPD: 7, LUK: 1, Attack: 138484, Defense: 84051, Current HP: 896, A Avg: 1153571, D Avg: 117671, [Big Bang[171, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 868: HP: 596, STR: 2417, VIT: 190, SPD: 7, LUK: 1, Attack: 138489, Defense: 85808, Current HP: 596, A Avg: 1153613, D Avg: 120131, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 867: HP: 696, STR: 2417, VIT: 228, SPD: 7, LUK: 1, Attack: 138489, Defense: 85846, Current HP: 696, A Avg: 1153613, D Avg: 120184, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 866: HP: 696, STR: 2417, VIT: 211, SPD: 7, LUK: 1, Attack: 138489, Defense: 85829, Current HP: 696, A Avg: 1153613, D Avg: 120160, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 865: HP: 807, STR: 140, VIT: 83, SPD: 7, LUK: 1, Attack: 138490, Defense: 83972, Current HP: 807, A Avg: 1153621, D Avg: 117560, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 864: HP: 1218, STR: 140, VIT: 66, SPD: 7, LUK: 1, Attack: 138490, Defense: 83955, Current HP: 1218, A Avg: 1153621, D Avg: 117536, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 863: HP: 836, STR: 140, VIT: 66, SPD: 14, LUK: 1, Attack: 138490, Defense: 83955, Current HP: 836, A Avg: 1153621, D Avg: 117536, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 862: HP: 817, STR: 140, VIT: 76, SPD: 12, LUK: 1, Attack: 138490, Defense: 83965, Current HP: 817, A Avg: 1153621, D Avg: 117550, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 861: HP: 1144, STR: 140, VIT: 113, SPD: 7, LUK: 1, Attack: 138490, Defense: 84002, Current HP: 1144, A Avg: 1153621, D Avg: 117602, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 860: HP: 855, STR: 140, VIT: 97, SPD: 12, LUK: 1, Attack: 138490, Defense: 83986, Current HP: 855, A Avg: 1153621, D Avg: 117580, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 859: HP: 740, STR: 140, VIT: 29, SPD: 7, LUK: 2, Attack: 138490, Defense: 83752, Current HP: 740, A Avg: 1153621, D Avg: 117252, [Big Bang[171, 0, 0, 0], Pot Lid[201, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 858: HP: 740, STR: 140, VIT: 29, SPD: 7, LUK: 2, Attack: 138490, Defense: 83762, Current HP: 740, A Avg: 1153621, D Avg: 117266, [Big Bang[171, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 857: HP: 703, STR: 140, VIT: 41, SPD: 7, LUK: 2, Attack: 138490, Defense: 83910, Current HP: 703, A Avg: 1153621, D Avg: 117473, [Big Bang[171, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 856: HP: 703, STR: 140, VIT: 47, SPD: 7, LUK: 2, Attack: 138490, Defense: 83851, Current HP: 703, A Avg: 1153621, D Avg: 117391, [Big Bang[171, 0, 0, 0], Iron Shield[204, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 855: HP: 703, STR: 140, VIT: 39, SPD: 7, LUK: 2, Attack: 138490, Defense: 83902, Current HP: 703, A Avg: 1153621, D Avg: 117462, [Big Bang[171, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 854: HP: 703, STR: 140, VIT: 60, SPD: 7, LUK: 2, Attack: 138490, Defense: 83949, Current HP: 703, A Avg: 1153621, D Avg: 117528, [Big Bang[171, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 853: HP: 740, STR: 140, VIT: 56, SPD: 7, LUK: 2, Attack: 138490, Defense: 83932, Current HP: 740, A Avg: 1153621, D Avg: 117504, [Big Bang[171, 0, 0, 0], Magic Shield[207, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 852: HP: 760, STR: 140, VIT: 56, SPD: 7, LUK: 2, Attack: 138490, Defense: 83893, Current HP: 760, A Avg: 1153621, D Avg: 117450, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 851: HP: 800, STR: 140, VIT: 47, SPD: 7, LUK: 2, Attack: 138490, Defense: 83819, Current HP: 800, A Avg: 1153621, D Avg: 117346, [Big Bang[171, 0, 0, 0], Clear Shield[211, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 850: HP: 840, STR: 140, VIT: 56, SPD: 7, LUK: 2, Attack: 138490, Defense: 84075, Current HP: 840, A Avg: 1153621, D Avg: 117704, [Big Bang[171, 0, 0, 0], Prism Shield[212, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 849: HP: 779, STR: 140, VIT: 50, SPD: 7, LUK: 2, Attack: 138490, Defense: 83978, Current HP: 779, A Avg: 1153621, D Avg: 117569, [Big Bang[171, 0, 0, 0], Tower Shield[213, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 848: HP: 896, STR: 140, VIT: 91, SPD: 7, LUK: 2, Attack: 138490, Defense: 84653, Current HP: 896, A Avg: 1153621, D Avg: 118514, [Big Bang[171, 0, 0, 0], Slime Shield[221, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 847: HP: 801, STR: 140, VIT: 39, SPD: 7, LUK: 2, Attack: 138490, Defense: 83967, Current HP: 801, A Avg: 1153621, D Avg: 117553, [Big Bang[171, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 846: HP: 740, STR: 140, VIT: 398, SPD: 7, LUK: 2, Attack: 138490, Defense: 87186, Current HP: 740, A Avg: 1153621, D Avg: 122060, [Big Bang[171, 0, 0, 0], Energy Shield[227, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 845: HP: 1767, STR: 140, VIT: 30, SPD: 7, LUK: 2, Attack: 138490, Defense: 85947, Current HP: 1767, A Avg: 1153621, D Avg: 120325, [Big Bang[171, 0, 0, 0], Frying Pan[231, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 844: HP: 1044, STR: 140, VIT: 120, SPD: 7, LUK: 2, Attack: 138490, Defense: 84854, Current HP: 1044, A Avg: 1153621, D Avg: 118795, [Big Bang[171, 0, 0, 0], Slafield[232, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 843: HP: 920, STR: 140, VIT: 91, SPD: 7, LUK: 2, Attack: 138490, Defense: 85566, Current HP: 920, A Avg: 1153621, D Avg: 119792, [Big Bang[171, 0, 0, 0], Mist Shield[233, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 842: HP: 893, STR: 140, VIT: 117, SPD: 7, LUK: 2, Attack: 138490, Defense: 85085, Current HP: 893, A Avg: 1153621, D Avg: 119118, [Big Bang[171, 0, 0, 0], Huge Shield[234, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 841: HP: 817, STR: 140, VIT: 257, SPD: 7, LUK: 2, Attack: 138490, Defense: 87097, Current HP: 817, A Avg: 1153621, D Avg: 121935, [Big Bang[171, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 840: HP: 860, STR: 140, VIT: 103, SPD: 7, LUK: 2, Attack: 138490, Defense: 87528, Current HP: 860, A Avg: 1153621, D Avg: 122539, [Big Bang[171, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 839: HP: 703, STR: 140, VIT: 29, SPD: 7, LUK: 2, Attack: 138490, Defense: 86818, Current HP: 703, A Avg: 1153621, D Avg: 121545, [Big Bang[171, 0, 0, 0], Graffiti[243, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 838: HP: 703, STR: 140, VIT: 195, SPD: 7, LUK: 2, Attack: 138490, Defense: 89973, Current HP: 703, A Avg: 1153621, D Avg: 125962, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 837: HP: 1178, STR: 140, VIT: 465, SPD: 7, LUK: 2, Attack: 138490, Defense: 87253, Current HP: 1178, A Avg: 1153621, D Avg: 122154, [Big Bang[171, 0, 0, 0], Golem Shield[245, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 836: HP: 988, STR: 140, VIT: 116, SPD: 8, LUK: 2, Attack: 138490, Defense: 85994, Current HP: 988, A Avg: 1153621, D Avg: 120391, [Big Bang[171, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 835: HP: 1022, STR: 140, VIT: 191, SPD: 7, LUK: 2, Attack: 138490, Defense: 86407, Current HP: 1022, A Avg: 1153621, D Avg: 120969, [Big Bang[171, 0, 0, 0], King Shield[248, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 834: HP: 1140, STR: 140, VIT: 477, SPD: 7, LUK: 2, Attack: 138490, Defense: 87512, Current HP: 1140, A Avg: 1153621, D Avg: 122516, [Big Bang[171, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 833: HP: 740, STR: 140, VIT: 128, SPD: 7, LUK: 2, Attack: 138490, Defense: 87176, Current HP: 740, A Avg: 1153621, D Avg: 122046, [Big Bang[171, 0, 0, 0], Ghost shield[251, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 832: HP: 1439, STR: 140, VIT: 89, SPD: 7, LUK: 1, Attack: 138490, Defense: 84953, Current HP: 1439, A Avg: 1153621, D Avg: 118934, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 831: HP: 1100, STR: 140, VIT: 78, SPD: 7, LUK: 2, Attack: 138490, Defense: 84942, Current HP: 1100, A Avg: 1153621, D Avg: 118918, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 830: HP: 1311, STR: 140, VIT: 101, SPD: 8, LUK: 1, Attack: 138490, Defense: 84523, Current HP: 1311, A Avg: 1153621, D Avg: 118332, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 829: HP: 1012, STR: 140, VIT: 91, SPD: 8, LUK: 2, Attack: 138490, Defense: 84513, Current HP: 1012, A Avg: 1153621, D Avg: 118318, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 828: HP: 1279, STR: 142, VIT: 151, SPD: 7, LUK: 1, Attack: 138493, Defense: 84742, Current HP: 1279, A Avg: 1153646, D Avg: 118638, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 827: HP: 990, STR: 142, VIT: 141, SPD: 7, LUK: 2, Attack: 138493, Defense: 84732, Current HP: 990, A Avg: 1153646, D Avg: 118624, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 826: HP: 796, STR: 142, VIT: 107, SPD: 7, LUK: 1, Attack: 138493, Defense: 85725, Current HP: 796, A Avg: 1153646, D Avg: 120014, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 825: HP: 896, STR: 142, VIT: 145, SPD: 7, LUK: 1, Attack: 138493, Defense: 85763, Current HP: 896, A Avg: 1153646, D Avg: 120068, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 824: HP: 896, STR: 142, VIT: 128, SPD: 7, LUK: 1, Attack: 138493, Defense: 85746, Current HP: 896, A Avg: 1153646, D Avg: 120044, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 823: HP: 543, STR: 2421, VIT: 330, SPD: 7, LUK: 1, Attack: 138495, Defense: 85168, Current HP: 543, A Avg: 1153663, D Avg: 119235, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 822: HP: 638, STR: 2421, VIT: 369, SPD: 7, LUK: 1, Attack: 138495, Defense: 85207, Current HP: 638, A Avg: 1153663, D Avg: 119289, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 821: HP: 638, STR: 2421, VIT: 352, SPD: 7, LUK: 1, Attack: 138495, Defense: 85190, Current HP: 638, A Avg: 1153663, D Avg: 119265, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 820: HP: 1175, STR: 145, VIT: 280, SPD: 9, LUK: 1, Attack: 138497, Defense: 87081, Current HP: 1175, A Avg: 1153680, D Avg: 121913, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 819: HP: 733, STR: 145, VIT: 243, SPD: 7, LUK: 1, Attack: 138497, Defense: 85081, Current HP: 733, A Avg: 1153680, D Avg: 119113, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 818: HP: 828, STR: 145, VIT: 282, SPD: 7, LUK: 1, Attack: 138497, Defense: 85120, Current HP: 828, A Avg: 1153680, D Avg: 119167, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 817: HP: 828, STR: 145, VIT: 265, SPD: 7, LUK: 1, Attack: 138497, Defense: 85103, Current HP: 828, A Avg: 1153680, D Avg: 119144, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 816: HP: 722, STR: 145, VIT: 56, SPD: 7, LUK: 2, Attack: 138497, Defense: 84062, Current HP: 722, A Avg: 1153680, D Avg: 117686, [Big Bang[171, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 815: HP: 703, STR: 145, VIT: 444, SPD: 7, LUK: 2, Attack: 138497, Defense: 86114, Current HP: 703, A Avg: 1153680, D Avg: 120559, [Big Bang[171, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 814: HP: 646, STR: 2424, VIT: 178, SPD: 7, LUK: 1, Attack: 138499, Defense: 84418, Current HP: 646, A Avg: 1153696, D Avg: 118185, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 813: HP: 741, STR: 2424, VIT: 217, SPD: 7, LUK: 1, Attack: 138499, Defense: 84457, Current HP: 741, A Avg: 1153696, D Avg: 118239, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 812: HP: 741, STR: 2424, VIT: 200, SPD: 7, LUK: 1, Attack: 138499, Defense: 84440, Current HP: 741, A Avg: 1153696, D Avg: 118215, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 811: HP: 1016, STR: 147, VIT: 141, SPD: 7, LUK: 1, Attack: 138500, Defense: 84147, Current HP: 1016, A Avg: 1153704, D Avg: 117805, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 810: HP: 1034, STR: 147, VIT: 242, SPD: 9, LUK: 1, Attack: 138500, Defense: 83965, Current HP: 1034, A Avg: 1153704, D Avg: 117550, [Big Bang[171, 0, 0, 0], Pot Lid[201, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 809: HP: 1034, STR: 147, VIT: 242, SPD: 9, LUK: 1, Attack: 138500, Defense: 83975, Current HP: 1034, A Avg: 1153704, D Avg: 117564, [Big Bang[171, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 808: HP: 986, STR: 147, VIT: 266, SPD: 9, LUK: 1, Attack: 138500, Defense: 84135, Current HP: 986, A Avg: 1153704, D Avg: 117788, [Big Bang[171, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 807: HP: 986, STR: 147, VIT: 276, SPD: 9, LUK: 1, Attack: 138500, Defense: 84080, Current HP: 986, A Avg: 1153704, D Avg: 117711, [Big Bang[171, 0, 0, 0], Iron Shield[204, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 806: HP: 986, STR: 147, VIT: 263, SPD: 9, LUK: 1, Attack: 138500, Defense: 84126, Current HP: 986, A Avg: 1153704, D Avg: 117776, [Big Bang[171, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 805: HP: 986, STR: 147, VIT: 297, SPD: 9, LUK: 1, Attack: 138500, Defense: 84186, Current HP: 986, A Avg: 1153704, D Avg: 117860, [Big Bang[171, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Endpoint[318, 0, 0, 0]]
