Rank 1000: HP: 2088, STR: 1304, VIT: 122, SPD: 59, LUK: 1, Attack: 140236, Defense: 84466, Current HP: 2088, A Avg: 1168165, D Avg: 118252, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 904: HP: 1425, STR: 6026, VIT: 920, SPD: 66, LUK: 1, Attack: 140531, Defense: 84848, Current HP: 1425, A Avg: 1170623, D Avg: 118787, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 903: HP: 1996, STR: 6026, VIT: 1170, SPD: 66, LUK: 1, Attack: 140531, Defense: 85732, Current HP: 1996, A Avg: 1170623, D Avg: 120024, [Neural Edge[190, 0, 0, 0], Slime Shield[221, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 902: HP: 1903, STR: 6026, VIT: 909, SPD: 66, LUK: 1, Attack: 140531, Defense: 84837, Current HP: 1903, A Avg: 1170623, D Avg: 118771, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 901: HP: 1420, STR: 6026, VIT: 1601, SPD: 66, LUK: 1, Attack: 140531, Defense: 88389, Current HP: 1420, A Avg: 1170623, D Avg: 123744, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 900: HP: 3268, STR: 6026, VIT: 835, SPD: 66, LUK: 1, Attack: 140531, Defense: 86752, Current HP: 3268, A Avg: 1170623, D Avg: 121452, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 899: HP: 2204, STR: 6026, VIT: 1261, SPD: 66, LUK: 1, Attack: 140531, Defense: 85995, Current HP: 2204, A Avg: 1170623, D Avg: 120392, [Neural Edge[190, 0, 0, 0], Slafield[232, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 898: HP: 1900, STR: 6026, VIT: 1170, SPD: 66, LUK: 1, Attack: 140531, Defense: 86645, Current HP: 1900, A Avg: 1170623, D Avg: 121302, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 897: HP: 1539, STR: 6026, VIT: 1574, SPD: 66, LUK: 1, Attack: 140531, Defense: 86542, Current HP: 1539, A Avg: 1170623, D Avg: 121158, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 896: HP: 1463, STR: 6026, VIT: 1647, SPD: 66, LUK: 1, Attack: 140531, Defense: 88487, Current HP: 1463, A Avg: 1170623, D Avg: 123881, [Neural Edge[190, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 895: HP: 2440, STR: 6026, VIT: 1431, SPD: 66, LUK: 1, Attack: 140531, Defense: 88856, Current HP: 2440, A Avg: 1170623, D Avg: 124398, [Neural Edge[190, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 894: HP: 1349, STR: 6026, VIT: 796, SPD: 66, LUK: 1, Attack: 140531, Defense: 87585, Current HP: 1349, A Avg: 1170623, D Avg: 122618, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 893: HP: 1349, STR: 6026, VIT: 2207, SPD: 66, LUK: 1, Attack: 140531, Defense: 91985, Current HP: 1349, A Avg: 1170623, D Avg: 128778, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 892: HP: 1824, STR: 6026, VIT: 2901, SPD: 66, LUK: 1, Attack: 140531, Defense: 89689, Current HP: 1824, A Avg: 1170623, D Avg: 125564, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 891: HP: 1634, STR: 6026, VIT: 1381, SPD: 70, LUK: 1, Attack: 140531, Defense: 87259, Current HP: 1634, A Avg: 1170623, D Avg: 122162, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 890: HP: 2352, STR: 6026, VIT: 1387, SPD: 66, LUK: 1, Attack: 140531, Defense: 87603, Current HP: 2352, A Avg: 1170623, D Avg: 122644, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 889: HP: 1820, STR: 6026, VIT: 1494, SPD: 66, LUK: 1, Attack: 140531, Defense: 88529, Current HP: 1820, A Avg: 1170623, D Avg: 123940, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 888: HP: 1420, STR: 6026, VIT: 1643, SPD: 66, LUK: 1, Attack: 140531, Defense: 88691, Current HP: 1420, A Avg: 1170623, D Avg: 124167, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 887: HP: 1292, STR: 1502, VIT: 112, SPD: 59, LUK: 2, Attack: 140533, Defense: 84456, Current HP: 1292, A Avg: 1170639, D Avg: 118238, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 886: HP: 1743, STR: 6028, VIT: 778, SPD: 59, LUK: 1, Attack: 140534, Defense: 86890, Current HP: 1743, A Avg: 1170648, D Avg: 121645, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 885: HP: 741, STR: 5525, VIT: 181, SPD: 55, LUK: 1, Attack: 140538, Defense: 88009, Current HP: 741, A Avg: 1170681, D Avg: 123212, [Basic[169, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 884: HP: 4920, STR: 7880, VIT: 1039, SPD: 59, LUK: 1, Attack: 140539, Defense: 86267, Current HP: 4920, A Avg: 1170689, D Avg: 120773, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 883: HP: 1596, STR: 6033, VIT: 132, SPD: 94, LUK: 1, Attack: 140541, Defense: 86920, Current HP: 1596, A Avg: 1170706, D Avg: 121687, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 882: HP: 1539, STR: 7817, VIT: 1488, SPD: 55, LUK: 1, Attack: 140542, Defense: 89316, Current HP: 1539, A Avg: 1170714, D Avg: 125042, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 881: HP: 893, STR: 8159, VIT: 796, SPD: 59, LUK: 1, Attack: 140548, Defense: 85140, Current HP: 893, A Avg: 1170764, D Avg: 119195, [Zodiac[184, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 880: HP: 3044, STR: 5880, VIT: 3406, SPD: 63, LUK: 1, Attack: 140562, Defense: 91234, Current HP: 3044, A Avg: 1170881, D Avg: 127727, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 879: HP: 2337, STR: 1525, VIT: 1557, SPD: 66, LUK: 1, Attack: 140567, Defense: 88358, Current HP: 2337, A Avg: 1170923, D Avg: 123701, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 878: HP: 4959, STR: 7904, VIT: 2697, SPD: 66, LUK: 1, Attack: 140575, Defense: 92475, Current HP: 4959, A Avg: 1170989, D Avg: 129464, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 877: HP: 1616, STR: 1531, VIT: 340, SPD: 66, LUK: 1, Attack: 140576, Defense: 84684, Current HP: 1616, A Avg: 1170998, D Avg: 118557, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 876: HP: 1618, STR: 6057, VIT: 1067, SPD: 66, LUK: 1, Attack: 140577, Defense: 85008, Current HP: 1618, A Avg: 1171006, D Avg: 119011, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 875: HP: 1140, STR: 6060, VIT: 941, SPD: 59, LUK: 1, Attack: 140582, Defense: 85935, Current HP: 1140, A Avg: 1171048, D Avg: 120308, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 874: HP: 1577, STR: 7852, VIT: 1502, SPD: 66, LUK: 1, Attack: 140595, Defense: 89330, Current HP: 1577, A Avg: 1171156, D Avg: 125061, [God Hand[179, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 873: HP: 2489, STR: 1548, VIT: 2270, SPD: 66, LUK: 1, Attack: 140602, Defense: 89838, Current HP: 2489, A Avg: 1171214, D Avg: 125773, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 872: HP: 1083, STR: 3830, VIT: 174, SPD: 59, LUK: 2, Attack: 140608, Defense: 84310, Current HP: 1083, A Avg: 1171264, D Avg: 118033, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 871: HP: 1273, STR: 1556, VIT: 112, SPD: 59, LUK: 1, Attack: 140614, Defense: 84248, Current HP: 1273, A Avg: 1171314, D Avg: 117947, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 870: HP: 1368, STR: 1556, VIT: 273, SPD: 59, LUK: 1, Attack: 140614, Defense: 84409, Current HP: 1368, A Avg: 1171314, D Avg: 118172, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 869: HP: 1368, STR: 1556, VIT: 132, SPD: 59, LUK: 1, Attack: 140614, Defense: 84268, Current HP: 1368, A Avg: 1171314, D Avg: 117975, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 868: HP: 1273, STR: 1566, VIT: 91, SPD: 59, LUK: 2, Attack: 140629, Defense: 84227, Current HP: 1273, A Avg: 1171439, D Avg: 117917, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 867: HP: 1064, STR: 7881, VIT: 962, SPD: 55, LUK: 1, Attack: 140638, Defense: 86190, Current HP: 1064, A Avg: 1171514, D Avg: 120665, [Blue Sword[180, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 866: HP: 1577, STR: 7289, VIT: 1879, SPD: 66, LUK: 1, Attack: 140667, Defense: 89707, Current HP: 1577, A Avg: 1171756, D Avg: 125589, [Cuttlefish[178, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 865: HP: 5711, STR: 5902, VIT: 2215, SPD: 63, LUK: 1, Attack: 140676, Defense: 87443, Current HP: 5711, A Avg: 1171831, D Avg: 122420, [Wild Card[175, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 864: HP: 5415, STR: 5902, VIT: 1502, SPD: 59, LUK: 1, Attack: 140676, Defense: 88290, Current HP: 5415, A Avg: 1171831, D Avg: 123605, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 863: HP: 3211, STR: 5958, VIT: 2739, SPD: 70, LUK: 1, Attack: 140679, Defense: 87083, Current HP: 3211, A Avg: 1171856, D Avg: 121916, [Stargazer[183, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 862: HP: 1672, STR: 3886, VIT: 1668, SPD: 90, LUK: 1, Attack: 140692, Defense: 89236, Current HP: 1672, A Avg: 1171964, D Avg: 124930, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 861: HP: 1273, STR: 1610, VIT: 135, SPD: 55, LUK: 1, Attack: 140695, Defense: 84323, Current HP: 1273, A Avg: 1171989, D Avg: 118052, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 860: HP: 3080, STR: 5973, VIT: 2562, SPD: 59, LUK: 1, Attack: 140701, Defense: 87790, Current HP: 3080, A Avg: 1172039, D Avg: 122905, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 859: HP: 1349, STR: 6147, VIT: 948, SPD: 70, LUK: 1, Attack: 140712, Defense: 84973, Current HP: 1349, A Avg: 1172130, D Avg: 118962, [Neural Edge[190, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 858: HP: 2109, STR: 1623, VIT: 651, SPD: 55, LUK: 1, Attack: 140714, Defense: 84839, Current HP: 2109, A Avg: 1172147, D Avg: 118774, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 857: HP: 1140, STR: 6151, VIT: 363, SPD: 59, LUK: 1, Attack: 140718, Defense: 84252, Current HP: 1140, A Avg: 1172180, D Avg: 117952, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 856: HP: 1092, STR: 3905, VIT: 258, SPD: 59, LUK: 1, Attack: 140721, Defense: 84602, Current HP: 1092, A Avg: 1172205, D Avg: 118442, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 855: HP: 1653, STR: 3905, VIT: 184, SPD: 59, LUK: 1, Attack: 140721, Defense: 84528, Current HP: 1653, A Avg: 1172205, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 854: HP: 1121, STR: 3905, VIT: 184, SPD: 105, LUK: 1, Attack: 140721, Defense: 84528, Current HP: 1121, A Avg: 1172205, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 853: HP: 1474, STR: 3905, VIT: 289, SPD: 59, LUK: 1, Attack: 140721, Defense: 84633, Current HP: 1474, A Avg: 1172205, D Avg: 118486, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 852: HP: 1767, STR: 6162, VIT: 1070, SPD: 66, LUK: 1, Attack: 140735, Defense: 85310, Current HP: 1767, A Avg: 1172322, D Avg: 119433, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 851: HP: 1083, STR: 3916, VIT: 258, SPD: 59, LUK: 1, Attack: 140737, Defense: 84602, Current HP: 1083, A Avg: 1172339, D Avg: 118442, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 850: HP: 1083, STR: 3916, VIT: 289, SPD: 59, LUK: 1, Attack: 140737, Defense: 84633, Current HP: 1083, A Avg: 1172339, D Avg: 118486, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 849: HP: 1798, STR: 3916, VIT: 205, SPD: 59, LUK: 1, Attack: 140737, Defense: 84549, Current HP: 1798, A Avg: 1172339, D Avg: 118368, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 848: HP: 2622, STR: 6000, VIT: 2075, SPD: 90, LUK: 1, Attack: 140742, Defense: 89903, Current HP: 2622, A Avg: 1172380, D Avg: 125864, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 847: HP: 3211, STR: 6003, VIT: 2739, SPD: 66, LUK: 1, Attack: 140746, Defense: 86927, Current HP: 3211, A Avg: 1172414, D Avg: 121697, [Stargazer[183, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 846: HP: 2109, STR: 1646, VIT: 651, SPD: 59, LUK: 1, Attack: 140749, Defense: 84995, Current HP: 2109, A Avg: 1172439, D Avg: 118992, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 845: HP: 1102, STR: 3926, VIT: 195, SPD: 59, LUK: 2, Attack: 140752, Defense: 84539, Current HP: 1102, A Avg: 1172464, D Avg: 118354, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 844: HP: 940, STR: 8296, VIT: 943, SPD: 59, LUK: 1, Attack: 140754, Defense: 88771, Current HP: 940, A Avg: 1172480, D Avg: 124279, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 843: HP: 1938, STR: 1651, VIT: 877, SPD: 66, LUK: 1, Attack: 140756, Defense: 84740, Current HP: 1938, A Avg: 1172497, D Avg: 118635, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 842: HP: 703, STR: 9260, VIT: 91, SPD: 55, LUK: 1, Attack: 140757, Defense: 87919, Current HP: 703, A Avg: 1172505, D Avg: 123086, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 841: HP: 2020, STR: 3931, VIT: 774, SPD: 55, LUK: 1, Attack: 140760, Defense: 84497, Current HP: 2020, A Avg: 1172530, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 840: HP: 2020, STR: 3931, VIT: 774, SPD: 55, LUK: 1, Attack: 140760, Defense: 84507, Current HP: 2020, A Avg: 1172530, D Avg: 118309, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 839: HP: 1919, STR: 3931, VIT: 815, SPD: 55, LUK: 1, Attack: 140760, Defense: 84684, Current HP: 1919, A Avg: 1172530, D Avg: 118557, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 838: HP: 1919, STR: 3931, VIT: 825, SPD: 55, LUK: 1, Attack: 140760, Defense: 84629, Current HP: 1919, A Avg: 1172530, D Avg: 118480, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 837: HP: 1919, STR: 3931, VIT: 908, SPD: 55, LUK: 1, Attack: 140760, Defense: 84771, Current HP: 1919, A Avg: 1172530, D Avg: 118679, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 836: HP: 1919, STR: 3931, VIT: 939, SPD: 55, LUK: 1, Attack: 140760, Defense: 84828, Current HP: 1919, A Avg: 1172530, D Avg: 118759, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 835: HP: 2020, STR: 3931, VIT: 999, SPD: 55, LUK: 1, Attack: 140760, Defense: 84875, Current HP: 2020, A Avg: 1172530, D Avg: 118824, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 834: HP: 2261, STR: 3931, VIT: 1123, SPD: 55, LUK: 1, Attack: 140760, Defense: 84960, Current HP: 2261, A Avg: 1172530, D Avg: 118943, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 833: HP: 2080, STR: 3931, VIT: 894, SPD: 55, LUK: 1, Attack: 140760, Defense: 84666, Current HP: 2080, A Avg: 1172530, D Avg: 118532, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 832: HP: 2120, STR: 3931, VIT: 999, SPD: 55, LUK: 1, Attack: 140760, Defense: 85018, Current HP: 2120, A Avg: 1172530, D Avg: 119025, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 831: HP: 1995, STR: 3931, VIT: 923, SPD: 55, LUK: 1, Attack: 140760, Defense: 84851, Current HP: 1995, A Avg: 1172530, D Avg: 118791, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 830: HP: 2596, STR: 3931, VIT: 1328, SPD: 55, LUK: 1, Attack: 140760, Defense: 85890, Current HP: 2596, A Avg: 1172530, D Avg: 120245, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 829: HP: 2473, STR: 3931, VIT: 908, SPD: 55, LUK: 1, Attack: 140760, Defense: 84836, Current HP: 2473, A Avg: 1172530, D Avg: 118770, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 828: HP: 2020, STR: 3931, VIT: 1967, SPD: 55, LUK: 1, Attack: 140760, Defense: 88755, Current HP: 2020, A Avg: 1172530, D Avg: 124256, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 827: HP: 3838, STR: 3931, VIT: 800, SPD: 55, LUK: 1, Attack: 140760, Defense: 86717, Current HP: 3838, A Avg: 1172530, D Avg: 121403, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 826: HP: 2804, STR: 3931, VIT: 1463, SPD: 55, LUK: 1, Attack: 140760, Defense: 86197, Current HP: 2804, A Avg: 1172530, D Avg: 120675, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 825: HP: 2500, STR: 3931, VIT: 1328, SPD: 55, LUK: 1, Attack: 140760, Defense: 86803, Current HP: 2500, A Avg: 1172530, D Avg: 121524, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 824: HP: 2109, STR: 3931, VIT: 1879, SPD: 55, LUK: 1, Attack: 140760, Defense: 86847, Current HP: 2109, A Avg: 1172530, D Avg: 121585, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 823: HP: 2033, STR: 3931, VIT: 2035, SPD: 55, LUK: 1, Attack: 140760, Defense: 88875, Current HP: 2033, A Avg: 1172530, D Avg: 124424, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 822: HP: 3040, STR: 3931, VIT: 1715, SPD: 55, LUK: 1, Attack: 140760, Defense: 89140, Current HP: 3040, A Avg: 1172530, D Avg: 124795, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 821: HP: 1919, STR: 3931, VIT: 774, SPD: 55, LUK: 1, Attack: 140760, Defense: 87563, Current HP: 1919, A Avg: 1172530, D Avg: 122588, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 820: HP: 1919, STR: 3931, VIT: 2865, SPD: 55, LUK: 1, Attack: 140760, Defense: 92643, Current HP: 1919, A Avg: 1172530, D Avg: 129700, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 819: HP: 2394, STR: 3931, VIT: 3816, SPD: 55, LUK: 1, Attack: 140760, Defense: 90604, Current HP: 2394, A Avg: 1172530, D Avg: 126845, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 818: HP: 2204, STR: 3931, VIT: 1642, SPD: 59, LUK: 1, Attack: 140760, Defense: 87520, Current HP: 2204, A Avg: 1172530, D Avg: 122527, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 817: HP: 2922, STR: 3931, VIT: 1606, SPD: 55, LUK: 1, Attack: 140760, Defense: 87822, Current HP: 2922, A Avg: 1172530, D Avg: 122950, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 816: HP: 2420, STR: 3931, VIT: 1808, SPD: 55, LUK: 1, Attack: 140760, Defense: 88843, Current HP: 2420, A Avg: 1172530, D Avg: 124380, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 815: HP: 2020, STR: 3931, VIT: 2029, SPD: 55, LUK: 1, Attack: 140760, Defense: 89077, Current HP: 2020, A Avg: 1172530, D Avg: 124707, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 814: HP: 3401, STR: 6013, VIT: 2054, SPD: 59, LUK: 1, Attack: 140761, Defense: 88842, Current HP: 3401, A Avg: 1172539, D Avg: 124378, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 813: HP: 3496, STR: 6013, VIT: 2216, SPD: 59, LUK: 1, Attack: 140761, Defense: 89004, Current HP: 3496, A Avg: 1172539, D Avg: 124605, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 812: HP: 3496, STR: 6013, VIT: 2075, SPD: 59, LUK: 1, Attack: 140761, Defense: 88863, Current HP: 3496, A Avg: 1172539, D Avg: 124408, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 811: HP: 5700, STR: 5964, VIT: 1683, SPD: 63, LUK: 1, Attack: 140769, Defense: 88471, Current HP: 5700, A Avg: 1172605, D Avg: 123859, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 810: HP: 1273, STR: 1676, VIT: 135, SPD: 59, LUK: 1, Attack: 140794, Defense: 84479, Current HP: 1273, A Avg: 1172814, D Avg: 118270, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
