Rank 107639: 106640 - [000, 107639, 000] - HP: 133, STR: 504, VIT: 65, SPD: 2, LUK: 1, Attack: 132248, Defense: 83902, Current HP: 133, A Avg: 1101625, D Avg: 117462, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106728 - [000, 107639, 000] - HP: 348, STR: 451, VIT: 65, SPD: 1, LUK: 1, Attack: 132168, Defense: 83993, Current HP: 348, A Avg: 1100959, D Avg: 117590, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106729 - [000, 107639, 000] - HP: 255, STR: 503, VIT: 43, SPD: 1, LUK: 1, Attack: 132246, Defense: 83971, Current HP: 255, A Avg: 1101609, D Avg: 117559, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106730 - [000, 107639, 000] - HP: 374, STR: 440, VIT: 79, SPD: 1, LUK: 1, Attack: 132152, Defense: 84007, Current HP: 374, A Avg: 1100826, D Avg: 117609, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106731 - [000, 107639, 000] - HP: 286, STR: 503, VIT: 32, SPD: 1, LUK: 2, Attack: 132246, Defense: 83960, Current HP: 286, A Avg: 1101609, D Avg: 117543, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106732 - [000, 107639, 000] - HP: 190, STR: 504, VIT: 76, SPD: 2, LUK: 1, Attack: 132248, Defense: 84004, Current HP: 190, A Avg: 1101625, D Avg: 117605, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106733 - [000, 107639, 000] - HP: 133, STR: 1146, VIT: 32, SPD: 1, LUK: 1, Attack: 133211, Defense: 83960, Current HP: 133, A Avg: 1109647, D Avg: 117543, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106734 - [000, 107639, 000] - HP: 140, STR: 864, VIT: 147, SPD: 1, LUK: 1, Attack: 132788, Defense: 84075, Current HP: 140, A Avg: 1106124, D Avg: 117704, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106735 - [000, 107639, 000] - HP: 228, STR: 712, VIT: 76, SPD: 1, LUK: 1, Attack: 132560, Defense: 84004, Current HP: 228, A Avg: 1104224, D Avg: 117605, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106736 - [000, 107639, 000] - HP: 133, STR: 503, VIT: 32, SPD: 1, LUK: 2, Attack: 132246, Defense: 83960, Current HP: 133, A Avg: 1101609, D Avg: 117543, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106737 - [000, 107639, 000] - HP: 356, STR: 598, VIT: 253, SPD: 1, LUK: 1, Attack: 132389, Defense: 84181, Current HP: 356, A Avg: 1102800, D Avg: 117853, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106738 - [000, 107639, 000] - HP: 361, STR: 860, VIT: 32, SPD: 1, LUK: 1, Attack: 132782, Defense: 83960, Current HP: 361, A Avg: 1106074, D Avg: 117543, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106739 - [000, 107639, 000] - HP: 323, STR: 837, VIT: 365, SPD: 1, LUK: 1, Attack: 132747, Defense: 84293, Current HP: 323, A Avg: 1105782, D Avg: 118010, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106740 - [000, 107639, 000] - HP: 264, STR: 461, VIT: 79, SPD: 1, LUK: 1, Attack: 132183, Defense: 84007, Current HP: 264, A Avg: 1101084, D Avg: 117609, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106741 - [000, 107639, 000] - HP: 228, STR: 712, VIT: 76, SPD: 1, LUK: 1, Attack: 132560, Defense: 84004, Current HP: 228, A Avg: 1104224, D Avg: 117605, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106742 - [000, 107639, 000] - HP: 133, STR: 650, VIT: 32, SPD: 1, LUK: 1, Attack: 132467, Defense: 83960, Current HP: 133, A Avg: 1103450, D Avg: 117543, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106743 - [000, 107639, 000] - HP: 78, STR: 449, VIT: 43, SPD: 1, LUK: 1, Attack: 132165, Defense: 85661, Current HP: 78, A Avg: 1100934, D Avg: 119925, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106744 - [000, 107639, 000] - HP: 68, STR: 459, VIT: 43, SPD: 1, LUK: 1, Attack: 132180, Defense: 85661, Current HP: 68, A Avg: 1101059, D Avg: 119925, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106745 - [000, 107639, 000] - HP: 102, STR: 449, VIT: 39, SPD: 1, LUK: 1, Attack: 132165, Defense: 85657, Current HP: 102, A Avg: 1100934, D Avg: 119919, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106746 - [000, 107639, 000] - HP: 108, STR: 449, VIT: 39, SPD: 2, LUK: 1, Attack: 132165, Defense: 85657, Current HP: 108, A Avg: 1100934, D Avg: 119919, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106747 - [000, 107639, 000] - HP: 88, STR: 577, VIT: 49, SPD: 2, LUK: 1, Attack: 132357, Defense: 85667, Current HP: 88, A Avg: 1102533, D Avg: 119933, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106748 - [000, 107639, 000] - HP: 68, STR: 459, VIT: 73, SPD: 1, LUK: 1, Attack: 132180, Defense: 85691, Current HP: 68, A Avg: 1101059, D Avg: 119967, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106749 - [000, 107639, 000] - HP: 88, STR: 470, VIT: 49, SPD: 1, LUK: 2, Attack: 132197, Defense: 85667, Current HP: 88, A Avg: 1101201, D Avg: 119933, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106750 - [000, 107639, 000] - HP: 68, STR: 725, VIT: 49, SPD: 1, LUK: 1, Attack: 132579, Defense: 85667, Current HP: 68, A Avg: 1104383, D Avg: 119933, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106751 - [000, 107639, 000] - HP: 252, STR: 459, VIT: 60, SPD: 1, LUK: 1, Attack: 132180, Defense: 85678, Current HP: 252, A Avg: 1101059, D Avg: 119949, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106752 - [000, 107639, 000] - HP: 145, STR: 512, VIT: 39, SPD: 1, LUK: 1, Attack: 132260, Defense: 85657, Current HP: 145, A Avg: 1101725, D Avg: 119919, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106753 - [000, 107639, 000] - HP: 308, STR: 449, VIT: 73, SPD: 1, LUK: 1, Attack: 132165, Defense: 85691, Current HP: 308, A Avg: 1100934, D Avg: 119967, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106754 - [000, 107639, 000] - HP: 216, STR: 512, VIT: 29, SPD: 1, LUK: 2, Attack: 132260, Defense: 85647, Current HP: 216, A Avg: 1101725, D Avg: 119905, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106755 - [000, 107639, 000] - HP: 128, STR: 513, VIT: 70, SPD: 2, LUK: 1, Attack: 132261, Defense: 85688, Current HP: 128, A Avg: 1101734, D Avg: 119963, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106756 - [000, 107639, 000] - HP: 68, STR: 1161, VIT: 29, SPD: 1, LUK: 1, Attack: 133233, Defense: 85647, Current HP: 68, A Avg: 1109830, D Avg: 119905, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106757 - [000, 107639, 000] - HP: 71, STR: 876, VIT: 139, SPD: 1, LUK: 1, Attack: 132806, Defense: 85757, Current HP: 71, A Avg: 1106273, D Avg: 120059, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106758 - [000, 107639, 000] - HP: 168, STR: 725, VIT: 70, SPD: 1, LUK: 1, Attack: 132579, Defense: 85688, Current HP: 168, A Avg: 1104383, D Avg: 119963, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106759 - [000, 107639, 000] - HP: 68, STR: 512, VIT: 29, SPD: 1, LUK: 2, Attack: 132260, Defense: 85647, Current HP: 68, A Avg: 1101725, D Avg: 119905, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106760 - [000, 107639, 000] - HP: 294, STR: 607, VIT: 242, SPD: 1, LUK: 1, Attack: 132402, Defense: 85860, Current HP: 294, A Avg: 1102908, D Avg: 120203, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106761 - [000, 107639, 000] - HP: 308, STR: 877, VIT: 29, SPD: 1, LUK: 1, Attack: 132807, Defense: 85647, Current HP: 308, A Avg: 1106282, D Avg: 119905, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106762 - [000, 107639, 000] - HP: 268, STR: 847, VIT: 350, SPD: 1, LUK: 1, Attack: 132762, Defense: 85968, Current HP: 268, A Avg: 1105907, D Avg: 120355, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106763 - [000, 107639, 000] - HP: 193, STR: 470, VIT: 73, SPD: 1, LUK: 1, Attack: 132197, Defense: 85691, Current HP: 193, A Avg: 1101201, D Avg: 119967, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106764 - [000, 107639, 000] - HP: 168, STR: 725, VIT: 70, SPD: 1, LUK: 1, Attack: 132579, Defense: 85688, Current HP: 168, A Avg: 1104383, D Avg: 119963, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106765 - [000, 107639, 000] - HP: 68, STR: 663, VIT: 29, SPD: 1, LUK: 1, Attack: 132486, Defense: 85647, Current HP: 68, A Avg: 1103608, D Avg: 119905, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106766 - [000, 107639, 000] - HP: 142, STR: 461, VIT: 47, SPD: 1, LUK: 1, Attack: 132183, Defense: 83988, Current HP: 142, A Avg: 1101084, D Avg: 117583, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106767 - [000, 107639, 000] - HP: 133, STR: 472, VIT: 47, SPD: 1, LUK: 1, Attack: 132200, Defense: 83988, Current HP: 133, A Avg: 1101225, D Avg: 117583, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106768 - [000, 107639, 000] - HP: 203, STR: 461, VIT: 43, SPD: 1, LUK: 1, Attack: 132183, Defense: 83984, Current HP: 203, A Avg: 1101084, D Avg: 117577, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106769 - [000, 107639, 000] - HP: 171, STR: 461, VIT: 43, SPD: 2, LUK: 1, Attack: 132183, Defense: 83984, Current HP: 171, A Avg: 1101084, D Avg: 117577, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106770 - [000, 107639, 000] - HP: 152, STR: 594, VIT: 54, SPD: 2, LUK: 1, Attack: 132383, Defense: 83995, Current HP: 152, A Avg: 1102750, D Avg: 117592, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106771 - [000, 107639, 000] - HP: 133, STR: 472, VIT: 79, SPD: 1, LUK: 1, Attack: 132200, Defense: 84020, Current HP: 133, A Avg: 1101225, D Avg: 117627, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106772 - [000, 107639, 000] - HP: 152, STR: 482, VIT: 54, SPD: 1, LUK: 2, Attack: 132215, Defense: 83995, Current HP: 152, A Avg: 1101350, D Avg: 117592, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106773 - [000, 107639, 000] - HP: 133, STR: 743, VIT: 54, SPD: 1, LUK: 1, Attack: 132606, Defense: 83995, Current HP: 133, A Avg: 1104607, D Avg: 117592, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106774 - [000, 107639, 000] - HP: 348, STR: 472, VIT: 65, SPD: 1, LUK: 1, Attack: 132200, Defense: 84006, Current HP: 348, A Avg: 1101225, D Avg: 117608, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106775 - [000, 107639, 000] - HP: 255, STR: 524, VIT: 43, SPD: 1, LUK: 1, Attack: 132278, Defense: 83984, Current HP: 255, A Avg: 1101875, D Avg: 117577, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106776 - [000, 107639, 000] - HP: 374, STR: 461, VIT: 79, SPD: 1, LUK: 1, Attack: 132183, Defense: 84020, Current HP: 374, A Avg: 1101084, D Avg: 117627, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106777 - [000, 107639, 000] - HP: 286, STR: 524, VIT: 32, SPD: 1, LUK: 2, Attack: 132278, Defense: 83973, Current HP: 286, A Avg: 1101875, D Avg: 117562, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106778 - [000, 107639, 000] - HP: 190, STR: 528, VIT: 76, SPD: 2, LUK: 1, Attack: 132284, Defense: 84017, Current HP: 190, A Avg: 1101925, D Avg: 117623, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106779 - [000, 107639, 000] - HP: 133, STR: 1183, VIT: 32, SPD: 1, LUK: 1, Attack: 133266, Defense: 83973, Current HP: 133, A Avg: 1110105, D Avg: 117562, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106780 - [000, 107639, 000] - HP: 140, STR: 896, VIT: 147, SPD: 1, LUK: 1, Attack: 132836, Defense: 84088, Current HP: 140, A Avg: 1106523, D Avg: 117723, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106781 - [000, 107639, 000] - HP: 228, STR: 743, VIT: 76, SPD: 1, LUK: 1, Attack: 132606, Defense: 84017, Current HP: 228, A Avg: 1104607, D Avg: 117623, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106782 - [000, 107639, 000] - HP: 133, STR: 524, VIT: 32, SPD: 1, LUK: 2, Attack: 132278, Defense: 83973, Current HP: 133, A Avg: 1101875, D Avg: 117562, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106783 - [000, 107639, 000] - HP: 356, STR: 621, VIT: 253, SPD: 1, LUK: 1, Attack: 132423, Defense: 84194, Current HP: 356, A Avg: 1103083, D Avg: 117871, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106784 - [000, 107639, 000] - HP: 361, STR: 901, VIT: 32, SPD: 1, LUK: 1, Attack: 132843, Defense: 83973, Current HP: 361, A Avg: 1106582, D Avg: 117562, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106785 - [000, 107639, 000] - HP: 323, STR: 864, VIT: 365, SPD: 1, LUK: 1, Attack: 132788, Defense: 84306, Current HP: 323, A Avg: 1106124, D Avg: 118028, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106786 - [000, 107639, 000] - HP: 264, STR: 482, VIT: 79, SPD: 1, LUK: 1, Attack: 132215, Defense: 84020, Current HP: 264, A Avg: 1101350, D Avg: 117627, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106787 - [000, 107639, 000] - HP: 228, STR: 743, VIT: 76, SPD: 1, LUK: 1, Attack: 132606, Defense: 84017, Current HP: 228, A Avg: 1104607, D Avg: 117623, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106788 - [000, 107639, 000] - HP: 133, STR: 681, VIT: 32, SPD: 1, LUK: 1, Attack: 132513, Defense: 83973, Current HP: 133, A Avg: 1103833, D Avg: 117562, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106789 - [000, 107639, 000] - HP: 161, STR: 461, VIT: 50, SPD: 1, LUK: 1, Attack: 132183, Defense: 84290, Current HP: 161, A Avg: 1101084, D Avg: 118005, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106790 - [000, 107639, 000] - HP: 152, STR: 472, VIT: 50, SPD: 1, LUK: 1, Attack: 132200, Defense: 84290, Current HP: 152, A Avg: 1101225, D Avg: 118005, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106791 - [000, 107639, 000] - HP: 232, STR: 461, VIT: 45, SPD: 1, LUK: 1, Attack: 132183, Defense: 84285, Current HP: 232, A Avg: 1101084, D Avg: 117998, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106792 - [000, 107639, 000] - HP: 190, STR: 461, VIT: 45, SPD: 2, LUK: 1, Attack: 132183, Defense: 84285, Current HP: 190, A Avg: 1101084, D Avg: 117998, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106793 - [000, 107639, 000] - HP: 171, STR: 594, VIT: 56, SPD: 2, LUK: 1, Attack: 132383, Defense: 84296, Current HP: 171, A Avg: 1102750, D Avg: 118014, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106794 - [000, 107639, 000] - HP: 152, STR: 472, VIT: 82, SPD: 1, LUK: 1, Attack: 132200, Defense: 84322, Current HP: 152, A Avg: 1101225, D Avg: 118050, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106795 - [000, 107639, 000] - HP: 171, STR: 482, VIT: 56, SPD: 1, LUK: 2, Attack: 132215, Defense: 84296, Current HP: 171, A Avg: 1101350, D Avg: 118014, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106796 - [000, 107639, 000] - HP: 152, STR: 743, VIT: 56, SPD: 1, LUK: 1, Attack: 132606, Defense: 84296, Current HP: 152, A Avg: 1104607, D Avg: 118014, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106797 - [000, 107639, 000] - HP: 377, STR: 472, VIT: 67, SPD: 1, LUK: 1, Attack: 132200, Defense: 84307, Current HP: 377, A Avg: 1101225, D Avg: 118029, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106798 - [000, 107639, 000] - HP: 287, STR: 524, VIT: 45, SPD: 1, LUK: 1, Attack: 132278, Defense: 84285, Current HP: 287, A Avg: 1101875, D Avg: 117998, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106799 - [000, 107639, 000] - HP: 396, STR: 461, VIT: 82, SPD: 1, LUK: 1, Attack: 132183, Defense: 84322, Current HP: 396, A Avg: 1101084, D Avg: 118050, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106800 - [000, 107639, 000] - HP: 308, STR: 524, VIT: 34, SPD: 1, LUK: 2, Attack: 132278, Defense: 84274, Current HP: 308, A Avg: 1101875, D Avg: 117983, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106801 - [000, 107639, 000] - HP: 209, STR: 528, VIT: 78, SPD: 2, LUK: 1, Attack: 132284, Defense: 84318, Current HP: 209, A Avg: 1101925, D Avg: 118045, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106802 - [000, 107639, 000] - HP: 152, STR: 1183, VIT: 34, SPD: 1, LUK: 1, Attack: 133266, Defense: 84274, Current HP: 152, A Avg: 1110105, D Avg: 117983, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106803 - [000, 107639, 000] - HP: 160, STR: 896, VIT: 150, SPD: 1, LUK: 1, Attack: 132836, Defense: 84390, Current HP: 160, A Avg: 1106523, D Avg: 118145, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106804 - [000, 107639, 000] - HP: 247, STR: 743, VIT: 78, SPD: 1, LUK: 1, Attack: 132606, Defense: 84318, Current HP: 247, A Avg: 1104607, D Avg: 118045, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106805 - [000, 107639, 000] - HP: 152, STR: 524, VIT: 34, SPD: 1, LUK: 2, Attack: 132278, Defense: 84274, Current HP: 152, A Avg: 1101875, D Avg: 117983, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106806 - [000, 107639, 000] - HP: 377, STR: 621, VIT: 256, SPD: 1, LUK: 1, Attack: 132423, Defense: 84496, Current HP: 377, A Avg: 1103083, D Avg: 118294, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106807 - [000, 107639, 000] - HP: 380, STR: 901, VIT: 34, SPD: 1, LUK: 1, Attack: 132843, Defense: 84274, Current HP: 380, A Avg: 1106582, D Avg: 117983, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106808 - [000, 107639, 000] - HP: 342, STR: 864, VIT: 368, SPD: 1, LUK: 1, Attack: 132788, Defense: 84608, Current HP: 342, A Avg: 1106124, D Avg: 118451, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106809 - [000, 107639, 000] - HP: 286, STR: 482, VIT: 82, SPD: 1, LUK: 1, Attack: 132215, Defense: 84322, Current HP: 286, A Avg: 1101350, D Avg: 118050, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106810 - [000, 107639, 000] - HP: 247, STR: 743, VIT: 78, SPD: 1, LUK: 1, Attack: 132606, Defense: 84318, Current HP: 247, A Avg: 1104607, D Avg: 118045, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106811 - [000, 107639, 000] - HP: 152, STR: 681, VIT: 34, SPD: 1, LUK: 1, Attack: 132513, Defense: 84274, Current HP: 152, A Avg: 1103833, D Avg: 117983, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106812 - [000, 107639, 000] - HP: 161, STR: 472, VIT: 50, SPD: 1, LUK: 1, Attack: 132200, Defense: 84914, Current HP: 161, A Avg: 1101225, D Avg: 118879, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106813 - [000, 107639, 000] - HP: 152, STR: 482, VIT: 50, SPD: 1, LUK: 1, Attack: 132215, Defense: 84914, Current HP: 152, A Avg: 1101350, D Avg: 118879, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
